id,desc
5003,この回廊のイベントカード「雲母」（Lv.7）を累計{1}回起動する
5101,この回廊の挑戦カード「衝突Ⅰ」を累計{1}回起動する
5102,この回廊の挑戦カード「衝突Ⅰ」を累計{1}回起動する
5103,この回廊の挑戦カード「衝突Ⅰ」を累計{1}回起動する
5201,この回廊の挑戦カード「衝突Ⅱ」を累計{1}回起動する
5202,この回廊の挑戦カード「衝突Ⅱ」を累計{1}回起動する
5203,この回廊の挑戦カード「衝突Ⅱ」を累計{1}回起動する
5301,この回廊の挑戦カード「衝突Ⅲ」を累計{1}回起動する
5302,この回廊の挑戦カード「衝突Ⅲ」を累計{1}回起動する
5303,この回廊の挑戦カード「衝突Ⅲ」を累計{1}回起動する
5401,この回廊の挑戦カード「衝突Ⅳ」を累計{1}回起動する
5402,この回廊の挑戦カード「衝突Ⅳ」を累計{1}回起動する
5403,この回廊の挑戦カード「衝突Ⅳ」を累計{1}回起動する
5501,この回廊の挑戦カード「衝突Ⅴ」を累計{1}回起動する
5502,この回廊の挑戦カード「衝突Ⅴ」を累計{1}回起動する
5503,この回廊の挑戦カード「衝突Ⅴ」を累計{1}回起動する
5601,この回廊のイベントカード「ポイント」を起動し、累計{1}pt獲得する
5602,この回廊のイベントカード「ポイント」を起動し、累計{1}pt獲得する
5603,この回廊のイベントカード「ポイント」を起動し、累計{1}pt獲得する
5604,この回廊のイベントカード「ポイント」を起動し、累計{1}pt獲得する
5605,この回廊のイベントカード「ポイント」を起動し、累計{1}pt獲得する
5701,この回廊の第11ステージで、一度に{1}ptのダメージを与える
5702,この回廊の第11ステージで、一度に{1}ptのダメージを与える
5703,この回廊の第11ステージで、一度に{1}ptのダメージを与える
5704,この回廊の第11ステージで、一度に{1}ptのダメージを与える
5705,この回廊の第11ステージで、一度に{1}ptのダメージを与える
5706,この回廊の第11ステージで、一度に{1}ptのダメージを与える
