id,name
200002,Crystal of Earth 4
200003,Crystal of Earth 4
200004,Crystal of Earth 4
200005,Crystal of Earth 4
200006,Crystal of Earth 4
200007,Crystal of Earth 4
200008,Crystal of Earth 4
200009,Crystal of Earth 4
200010,Crystal of Earth 4
200011,Crystal of Earth 4
200012,Crystal of Earth 4
200013,Crystal of Earth 4
200014,Crystal of Earth 4
200015,Crystal of Earth 4
200016,Crystal of Earth 4
200017,Crystal of Earth 4
200018,Crystal of Earth 4
200019,Crystal of Earth 4
200020,Crystal of Earth 4
210001,Crystal of Thorn 4
210002,Crystal of Thorn 4
210003,Crystal of Thorn 4
210004,Crystal of Thorn 4
210005,Crystal of Thorn 4
210006,Crystal of Thorn 4
210007,Crystal of Thorn 4
210008,Crystal of Thorn 4
210009,Crystal of Thorn 4
210010,Crystal of Thorn 4
210011,Crystal of Thorn 4
210012,Crystal of Thorn 4
210013,Crystal of Thorn 4
210014,Crystal of Thorn 4
210015,Crystal of Thorn 4
210016,Crystal of Thorn 4
210017,Crystal of Thorn 4
210018,Crystal of Thorn 4
210019,Crystal of Thorn 4
210020,Crystal of Thorn 4
220001,Crystal of Iron 4
220002,Crystal of Iron 4
220003,Crystal of Iron 4
220004,Crystal of Iron 4
220005,Crystal of Iron 4
220006,Crystal of Iron 4
220007,Crystal of Iron 4
220008,Crystal of Iron 4
220009,Crystal of Iron 4
220010,Crystal of Iron 4
220011,Crystal of Iron 4
220012,Crystal of Iron 4
220013,Crystal of Iron 4
220014,Crystal of Iron 4
220015,Crystal of Iron 4
220016,Crystal of Iron 4
220017,Crystal of Iron 4
220018,Crystal of Iron 4
220019,Crystal of Iron 4
220020,Crystal of Iron 4
230001,Crystal of Assault 4
230002,Crystal of Assault 4
230003,Crystal of Assault 4
230004,Crystal of Assault 4
230005,Crystal of Assault 4
230006,Crystal of Assault 4
230007,Crystal of Assault 4
230008,Crystal of Assault 4
230009,Crystal of Assault 4
230010,Crystal of Assault 4
230011,Crystal of Assault 4
230012,Crystal of Assault 4
230013,Crystal of Assault 4
230014,Crystal of Assault 4
230015,Crystal of Assault 4
230016,Crystal of Assault 4
230017,Crystal of Assault 4
230018,Crystal of Assault 4
230019,Crystal of Assault 4
230020,Crystal of Assault 4
240001,Crystal of Protection 4
240002,Crystal of Protection 4
240003,Crystal of Protection 4
240004,Crystal of Protection 4
240005,Crystal of Protection 4
240006,Crystal of Protection 4
240007,Crystal of Protection 4
240008,Crystal of Protection 4
240009,Crystal of Protection 4
240010,Crystal of Protection 4
240011,Crystal of Protection 4
240012,Crystal of Protection 4
240013,Crystal of Protection 4
240014,Crystal of Protection 4
240015,Crystal of Protection 4
240016,Crystal of Protection 4
240017,Crystal of Protection 4
240018,Crystal of Protection 4
240019,Crystal of Protection 4
240020,Crystal of Protection 4
