id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
43011,753010,,-1,250,10,859723,53329,1.12182620203,1.5851266199,1,5.98974358974,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
43012,753012,,-1,250,10,948805,57290,1.1073677569,1.7162243125,1,4.08759124088,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
43013,753013,,-1,250,10,739973,74797,1.123979,1.563797,1,4.792,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
43014,753014,,-1,250,10,1004640,77235,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
43015,753015,,-1,250,10,960113,88101,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
43016,753016,,-1,250,10,1033968,62929,,,1,5.01716738197,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
43017,753017,,-1,250,10,908875,66671,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46009,756009,,-1,250,10,908875,66671,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45011,755010,,-1,250,10,908875,66671,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44001,754001,,-1,250,10,889328,63567,1.26583500033,1.9079749077,1,4.73622047244,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44002,754002,,-1,250,10,1224550,38579,1.07703162763,1.84108804581,1,5.18918918919,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44003,754003,,-1,250,10,677334,48527,1.15906320049,1.64423663346,1,5.04761904762,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44004,754007,,-1,250,10,761759,44909,1.17772593128,1.70109848485,1,5.39047619048,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44005,754004,,-1,250,10,754053,72477,1.16918413336,1.6246805649,1,5.50490196078,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44006,754005,,-1,250,10,1084660,40140,1.10891943261,1.80036777897,1,5.12389380531,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44007,754008,,-1,250,10,711205,42205,1.10453017728,1.75310488058,1,5.18918918919,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44008,754009,,-1,250,10,785091,60050,1.14543310057,1.67946638326,1,5.58,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44009,754006,,-1,250,10,736862,58405,1.15090212634,1.70083578439,1,5.3023255814,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44010,754010,,-1,250,10,814209,73083,1.13496526741,1.55600502459,1,5.01716738197,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44011,754011,,-1,250,10,1070912,68534,1.28630359781,1.97663820951,1,5.41037735849,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44012,754012,,-1,250,10,946650,78618,1.29294403893,1.89836770174,1,4.58687258687,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44013,754013,,-1,250,10,1025174,68002,,,1,5.68205128205,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44014,754014,,-1,250,10,904042,68135,,,1,6.77722997723,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44015,754015,,-1,250,10,960113,88101,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44016,754016,,-1,250,10,869272,70860,,,1,5.24255319149,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44017,754017,,-1,250,10,908875,66671,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
44018,754018,,-1,250,10,908875,66671,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45002,755001,,-1,250,10,753731,52334,1.18120717735,1.59611455061,1,5.73913043478,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45003,755004,,-1,250,10,838943,57935,1.12801250913,1.54060522257,1,5.24255319149,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45004,755002,,-1,250,10,832108,44922,1.0730712802,1.70081781009,1,5.11013215859,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45005,755003,,-1,250,10,906733,58760,1.12717888928,1.69603994689,1,5.25229357798,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45006,755005,,-1,250,10,894056,50529,1.15208251628,1.61770449816,1,5.38938053097,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45007,755006,,-1,250,10,1065634,53905,1.09016769435,1.70090243595,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45008,755007,,-1,250,10,1022877,66257,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45009,755008,,-1,250,10,908875,66671,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
45010,755009,,-1,250,10,1180208,77685,,,1,5.24255319149,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46001,756001,,-1,250,10,891176,55028,1.11241703771,1.71713420913,1,5.68205128205,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46002,756002,,-1,250,10,1116351,59443,1.09677118194,1.71688696534,1,5.09210526316,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46003,756003,,-1,250,10,720673,58760,1.11924550378,1.69603994689,1,5.4,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46004,756004,,-1,250,10,801702,59753,1.12801290549,1.52551762874,1,5.24255319149,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46005,756005,,-1,250,10,817031,71172,1.13492839892,1.63661239882,1,5.39047619048,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46006,756006,,-1,250,10,1019024,71347,1.29496455402,1.79344929868,1,4.37226277372,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46007,756007,,-1,250,10,1196090,53006,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
46008,756008,,-1,250,10,1060811,71662,,,1,5.00854700855,,0,400,0,0,500,0,0,0,0,500,200,0,0,0,250,,1,,,,
50001,1000028,,-1,250,10,14555100,15879,100,1.65718579539,1,5.68205128205,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,,,,,,
50002,1000027,,-1,250,10,18621700,13380,100,1.80036777897,1,5.12389380531,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,,,,,,
50003,1000045,,-1,250,10,,,100,1,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,,,,,,
50004,1000046,,-1,250,10,,,100,1,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,,,,,,
50005,1000047,,-1,250,10,,,100,1,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,,,,,,
50006,1000048,,-1,250,10,,,100,1,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,,,,,,
51001,751011,,-1,250,5,41698,6447,0.181279283864,0.476907001045,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51002,752003,,-1,250,5,34279,6921,0.170061624252,0.506678155967,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51003,753007,,-1,250,5,48892,5191,0.155487124559,0.49191299498,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51004,753006,,-1,250,5,33310,7916,0.144133421607,0.552213173785,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51005,652014,,-1,250,5,28876,5020,0.669615069615,0.927839546545,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51006,651006,,-1,250,5,33004,5616,0.691624522018,0.709864603482,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51007,55003,,-1,250,5,37898,6598,1.4,1.4,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51008,752008,,-1,250,5,52031,4857,0.204847327341,0.521144593568,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51009,656015,,-1,250,5,39761,6852,0.672607786518,0.863436123348,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51010,654016,,-1,250,5,34453,5154,0.694577352472,0.90623512613,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51011,654013,,-1,250,5,46602,3922,0.906928152493,0.801346801347,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51012,653014,,-1,250,5,20074,5358,0.56206737425,0.940495867769,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51013,656012,,-1,250,5,31682,5379,0.804738273893,0.772727272727,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51014,655012,,-1,250,5,29905,5545,0.759591641505,0.796590909091,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51015,654012,,-1,250,5,31286,5484,0.94356400525,0.875855327468,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
51016,651001,,-1,250,5,30364,7475,0.691624522018,0.862170087977,1,1,,2300,0,0,0,0,0,300,0,0,0,0,0,0,0,250,,,,,,
