id,type,buff,num,round,prob,fx_hurt1
11041672,1104,mhurt,544695,0,1,
11041673,1104,mhurt,549515,0,1,
11041674,1104,mhurt,554335,0,1,
11041675,1104,mhurt,559155,0,1,
11041676,1104,mhurt,563975,0,1,
11041677,1104,mhurt,568795,0,1,
11041678,1104,mhurt,573615,0,1,
11041679,1104,mhurt,578435,0,1,
1105001,1105,mdotFire,75482,3,1,
1105002,1105,mdotFire,100000,1,1,
1105003,1105,mdotFire,300000,2,1,
1105004,1105,mdotFire,500000,3,1,
1105005,1105,mdotFire,700000,4,1,
1105006,1105,mdotFire,1000000,5,1,
1106001,1106,mdotPoison,456,3,1,
1106002,1106,mdotPoison,610,3,1,
1106003,1106,mdotPoison,764,3,1,
1106004,1106,mdotPoison,918,3,1,
1106005,1106,mdotPoison,1072,3,1,
1106006,1106,mdotPoison,1226,3,1,
1106007,1106,mdotPoison,1380,3,1,
1106008,1106,mdotPoison,1534,3,1,
1106009,1106,mdotPoison,1688,3,1,
1106010,1106,mdotPoison,1842,3,1,
1106011,1106,mdotPoison,1996,3,1,
1106012,1106,mdotPoison,2150,3,1,
1106013,1106,mdotPoison,2304,3,1,
1106014,1106,mdotPoison,2458,3,1,
1106015,1106,mdotPoison,2612,3,1,
1106016,1106,mdotPoison,2766,3,1,
1106017,1106,mdotPoison,2920,3,1,
1106018,1106,mdotPoison,3074,3,1,
1106019,1106,mdotPoison,3228,3,1,
1106020,1106,mdotPoison,3382,3,1,
1106021,1106,mdotPoison,3536,3,1,
1106022,1106,mdotPoison,3690,3,1,
1106023,1106,mdotPoison,3844,3,1,
1106024,1106,mdotPoison,3998,3,1,
1106025,1106,mdotPoison,4152,3,1,
1106026,1106,mdotPoison,4306,3,1,
1106027,1106,mdotPoison,4460,3,1,
1106028,1106,mdotPoison,4614,3,1,
1106029,1106,mdotPoison,4768,3,1,
1106030,1106,mdotPoison,4922,3,1,
1106031,1106,mdotPoison,5506,3,1,
1106032,1106,mdotPoison,6090,3,1,
1106033,1106,mdotPoison,6674,3,1,
1106034,1106,mdotPoison,7258,3,1,
1106035,1106,mdotPoison,7842,3,1,
1106036,1106,mdotPoison,8426,3,1,
1106037,1106,mdotPoison,9010,3,1,
1106038,1106,mdotPoison,9594,3,1,
1106039,1106,mdotPoison,10178,3,1,
1106040,1106,mdotPoison,10762,3,1,
1106041,1106,mdotPoison,11346,3,1,
1106042,1106,mdotPoison,11930,3,1,
1106043,1106,mdotPoison,12514,3,1,
1106044,1106,mdotPoison,13098,3,1,
1106045,1106,mdotPoison,13682,3,1,
1106046,1106,mdotPoison,14266,3,1,
1106047,1106,mdotPoison,14850,3,1,
1106048,1106,mdotPoison,15434,3,1,
1106049,1106,mdotPoison,16018,3,1,
1106050,1106,mdotPoison,16602,3,1,
1106051,1106,mdotPoison,17186,3,1,
1106052,1106,mdotPoison,17770,3,1,
1106053,1106,mdotPoison,18354,3,1,
1106054,1106,mdotPoison,18938,3,1,
1106055,1106,mdotPoison,19522,3,1,
1106056,1106,mdotPoison,20106,3,1,
1106057,1106,mdotPoison,20690,3,1,
1106058,1106,mdotPoison,21274,3,1,
1106059,1106,mdotPoison,21858,3,1,
1106060,1106,mdotPoison,22442,3,1,
1106061,1106,mdotPoison,25126,3,1,
1106062,1106,mdotPoison,27810,3,1,
1106063,1106,mdotPoison,30494,3,1,
1106064,1106,mdotPoison,33178,3,1,
1106065,1106,mdotPoison,35862,3,1,
1106066,1106,mdotPoison,38546,3,1,
1106067,1106,mdotPoison,41230,3,1,
1106068,1106,mdotPoison,43914,3,1,
1106069,1106,mdotPoison,46598,3,1,
1106070,1106,mdotPoison,49282,3,1,
1106071,1106,mdotPoison,51966,3,1,
1106072,1106,mdotPoison,54650,3,1,
1106073,1106,mdotPoison,57334,3,1,
1106074,1106,mdotPoison,60018,3,1,
1106075,1106,mdotPoison,62702,3,1,
1106076,1106,mdotPoison,65386,3,1,
1106077,1106,mdotPoison,68070,3,1,
1106078,1106,mdotPoison,70754,3,1,
1106079,1106,mdotPoison,73438,3,1,
1106080,1106,mdotPoison,76122,3,1,
1106081,1106,mdotPoison,78806,3,1,
1106082,1106,mdotPoison,81490,3,1,
1106083,1106,mdotPoison,84174,3,1,
1106084,1106,mdotPoison,86858,3,1,
1106085,1106,mdotPoison,89542,3,1,
1106086,1106,mdotPoison,92226,3,1,
1106087,1106,mdotPoison,94910,3,1,
1106088,1106,mdotPoison,97594,3,1,
1106089,1106,mdotPoison,100278,3,1,
1106090,1106,mdotPoison,102962,3,1,
1106091,1106,mdotPoison,107746,3,1,
1106092,1106,mdotPoison,112530,3,1,
1106093,1106,mdotPoison,117314,3,1,
1106094,1106,mdotPoison,122098,3,1,
1106095,1106,mdotPoison,126882,3,1,
1106096,1106,mdotPoison,131666,3,1,
1106097,1106,mdotPoison,136450,3,1,
1106098,1106,mdotPoison,141234,3,1,
1106099,1106,mdotPoison,146018,3,1,
1106100,1106,mdotPoison,150802,3,1,
1106101,1106,mdotPoison,155586,3,1,
1106102,1106,mdotPoison,160370,3,1,
1106103,1106,mdotPoison,165154,3,1,
1106104,1106,mdotPoison,169938,3,1,
1106105,1106,mdotPoison,174722,3,1,
1106106,1106,mdotPoison,179506,3,1,
1106107,1106,mdotPoison,184290,3,1,
1106108,1106,mdotPoison,189074,3,1,
1106109,1106,mdotPoison,193858,3,1,
1106110,1106,mdotPoison,198642,3,1,
1106111,1106,mdotPoison,203426,3,1,
1106112,1106,mdotPoison,208210,3,1,
1106113,1106,mdotPoison,212994,3,1,
1106114,1106,mdotPoison,217778,3,1,
1106115,1106,mdotPoison,222562,3,1,
1106116,1106,mdotPoison,227346,3,1,
1106117,1106,mdotPoison,232130,3,1,
1106118,1106,mdotPoison,236914,3,1,
1106119,1106,mdotPoison,241698,3,1,
1106120,1106,mdotPoison,246482,3,1,
1106121,1106,mdotPoison,240000,2,1,
1106122,1106,mdotPoison,250590,3,1,
1106123,1106,mdotPoison,254698,3,1,
1106124,1106,mdotPoison,258806,3,1,
1106125,1106,mdotPoison,262914,3,1,
1106126,1106,mdotPoison,267022,3,1,
1106127,1106,mdotPoison,271130,3,1,
1106128,1106,mdotPoison,275238,3,1,
1106129,1106,mdotPoison,279346,3,1,
1106130,1106,mdotPoison,283454,3,1,
1106131,1106,mdotPoison,287562,3,1,
1106132,1106,mdotPoison,291670,3,1,
1106133,1106,mdotPoison,295778,3,1,
1106134,1106,mdotPoison,299886,3,1,
1106135,1106,mdotPoison,303994,3,1,
1106136,1106,mdotPoison,308102,3,1,
1106137,1106,mdotPoison,312210,3,1,
1106138,1106,mdotPoison,316318,3,1,
1106139,1106,mdotPoison,320426,3,1,
1106140,1106,mdotPoison,324534,3,1,
1106141,1106,mdotPoison,328642,3,1,
1106142,1106,mdotPoison,332750,3,1,
1106143,1106,mdotPoison,336858,3,1,
1106144,1106,mdotPoison,340966,3,1,
1106145,1106,mdotPoison,345074,3,1,
1106146,1106,mdotPoison,349182,3,1,
1106147,1106,mdotPoison,353290,3,1,
1106148,1106,mdotPoison,357398,3,1,
1106149,1106,mdotPoison,361506,3,1,
1106150,1106,mdotPoison,365614,3,1,
1106151,1106,mdotPoison,369722,3,1,
1106152,1106,mdotPoison,373830,3,1,
1106153,1106,mdotPoison,377938,3,1,
1106154,1106,mdotPoison,382046,3,1,
1106155,1106,mdotPoison,386154,3,1,
1106156,1106,mdotPoison,390262,3,1,
1106157,1106,mdotPoison,394370,3,1,
1106158,1106,mdotPoison,398478,3,1,
1106159,1106,mdotPoison,402586,3,1,
1106160,1106,mdotPoison,406694,3,1,
1106161,1106,mdotPoison,410802,3,1,
1106162,1106,mdotPoison,414910,3,1,
1106163,1106,mdotPoison,419018,3,1,
1106164,1106,mdotPoison,423126,3,1,
1106165,1106,mdotPoison,427234,3,1,
1106166,1106,mdotPoison,431342,3,1,
1106167,1106,mdotPoison,435450,3,1,
1106168,1106,mdotPoison,439558,3,1,
1106169,1106,mdotPoison,443666,3,1,
1106170,1106,mdotPoison,447774,3,1,
1106171,1106,mdotPoison,451882,3,1,
1106172,1106,mdotPoison,455990,3,1,
1106173,1106,mdotPoison,460098,3,1,
1106174,1106,mdotPoison,464206,3,1,
1106175,1106,mdotPoison,468314,3,1,
1106176,1106,mdotPoison,472422,3,1,
1106177,1106,mdotPoison,476530,3,1,
1106178,1106,mdotPoison,480638,3,1,
1106179,1106,mdotPoison,484746,3,1,
1106180,1106,mdotPoison,488854,3,1,
1106181,1106,mdotPoison,492962,3,1,
1106182,1106,mdotPoison,100000,1,1,
1106183,1106,mdotPoison,300000,2,1,
1106184,1106,mdotPoison,500000,3,1,
1106185,1106,mdotPoison,700000,4,1,
1106186,1106,mdotPoison,1000000,5,1,
1107001,1107,mdotBlood,456,3,1,
1107002,1107,mdotBlood,610,3,1,
1107003,1107,mdotBlood,764,3,1,
1107004,1107,mdotBlood,918,3,1,
1107005,1107,mdotBlood,1072,3,1,
1107006,1107,mdotBlood,1226,3,1,
1107007,1107,mdotBlood,1380,3,1,
1107008,1107,mdotBlood,1534,3,1,
1107009,1107,mdotBlood,1688,3,1,
1107010,1107,mdotBlood,1842,3,1,
1107011,1107,mdotBlood,1996,3,1,
1107012,1107,mdotBlood,2150,3,1,
1107013,1107,mdotBlood,2304,3,1,
1107014,1107,mdotBlood,2458,3,1,
1107015,1107,mdotBlood,2612,3,1,
1107016,1107,mdotBlood,2766,3,1,
1107017,1107,mdotBlood,2920,3,1,
1107018,1107,mdotBlood,3074,3,1,
1107019,1107,mdotBlood,3228,3,1,
1107020,1107,mdotBlood,3382,3,1,
1107021,1107,mdotBlood,3536,3,1,
1107022,1107,mdotBlood,3690,3,1,
1107023,1107,mdotBlood,3844,3,1,
1107024,1107,mdotBlood,3998,3,1,
1107025,1107,mdotBlood,4152,3,1,
1107026,1107,mdotBlood,4306,3,1,
1107027,1107,mdotBlood,4460,3,1,
1107028,1107,mdotBlood,4614,3,1,
1107029,1107,mdotBlood,4768,3,1,
1107030,1107,mdotBlood,4922,3,1,
1107031,1107,mdotBlood,5306,3,1,
1107032,1107,mdotBlood,5690,3,1,
1107033,1107,mdotBlood,6074,3,1,
1107034,1107,mdotBlood,6458,3,1,
1107035,1107,mdotBlood,6842,3,1,
1107036,1107,mdotBlood,7226,3,1,
1107037,1107,mdotBlood,7610,3,1,
1107038,1107,mdotBlood,7994,3,1,
1107039,1107,mdotBlood,8378,3,1,
1107040,1107,mdotBlood,8762,3,1,
1107041,1107,mdotBlood,9146,3,1,
1107042,1107,mdotBlood,9530,3,1,
1107043,1107,mdotBlood,9914,3,1,
1107044,1107,mdotBlood,10298,3,1,
1107045,1107,mdotBlood,10682,3,1,
1107046,1107,mdotBlood,11066,3,1,
1107047,1107,mdotBlood,11450,3,1,
1107048,1107,mdotBlood,11834,3,1,
1107049,1107,mdotBlood,12218,3,1,
1107050,1107,mdotBlood,12602,3,1,
1107051,1107,mdotBlood,12986,3,1,
1107052,1107,mdotBlood,13370,3,1,
1107053,1107,mdotBlood,13754,3,1,
1107054,1107,mdotBlood,14138,3,1,
1107055,1107,mdotBlood,14522,3,1,
1107056,1107,mdotBlood,14906,3,1,
1107057,1107,mdotBlood,15290,3,1,
1107058,1107,mdotBlood,15674,3,1,
1107059,1107,mdotBlood,16058,3,1,
1107060,1107,mdotBlood,16442,3,1,
1107061,1107,mdotBlood,17226,3,1,
1107062,1107,mdotBlood,18010,3,1,
1107063,1107,mdotBlood,18794,3,1,
1107064,1107,mdotBlood,19578,3,1,
1107065,1107,mdotBlood,20362,3,1,
1107066,1107,mdotBlood,21146,3,1,
1107067,1107,mdotBlood,21930,3,1,
1107068,1107,mdotBlood,22714,3,1,
1107069,1107,mdotBlood,23498,3,1,
1107070,1107,mdotBlood,24282,3,1,
1107071,1107,mdotBlood,25066,3,1,
1107072,1107,mdotBlood,25850,3,1,
1107073,1107,mdotBlood,26634,3,1,
1107074,1107,mdotBlood,27418,3,1,
1107075,1107,mdotBlood,28202,3,1,
1107076,1107,mdotBlood,28986,3,1,
1107077,1107,mdotBlood,29770,3,1,
1107078,1107,mdotBlood,30554,3,1,
1107079,1107,mdotBlood,31338,3,1,
1107080,1107,mdotBlood,32122,3,1,
1107081,1107,mdotBlood,32906,3,1,
1107082,1107,mdotBlood,33690,3,1,
1107083,1107,mdotBlood,34474,3,1,
1107084,1107,mdotBlood,35258,3,1,
1107085,1107,mdotBlood,36042,3,1,
1107086,1107,mdotBlood,36826,3,1,
1107087,1107,mdotBlood,37610,3,1,
1107088,1107,mdotBlood,38394,3,1,
1107089,1107,mdotBlood,39178,3,1,
1107090,1107,mdotBlood,39962,3,1,
1107091,1107,mdotBlood,41146,3,1,
1107092,1107,mdotBlood,42330,3,1,
1107093,1107,mdotBlood,43514,3,1,
1107094,1107,mdotBlood,44698,3,1,
1107095,1107,mdotBlood,45882,3,1,
1107096,1107,mdotBlood,47066,3,1,
1107097,1107,mdotBlood,48250,3,1,
1107098,1107,mdotBlood,49434,3,1,
1107099,1107,mdotBlood,50618,3,1,
1107100,1107,mdotBlood,51802,3,1,
1107101,1107,mdotBlood,52986,3,1,
1107102,1107,mdotBlood,54170,3,1,
1107103,1107,mdotBlood,55354,3,1,
1107104,1107,mdotBlood,56538,3,1,
1107105,1107,mdotBlood,57722,3,1,
1107106,1107,mdotBlood,58906,3,1,
1107107,1107,mdotBlood,60090,3,1,
1107108,1107,mdotBlood,61274,3,1,
1107109,1107,mdotBlood,62458,3,1,
1107110,1107,mdotBlood,63642,3,1,
1107111,1107,mdotBlood,64826,3,1,
1107112,1107,mdotBlood,66010,3,1,
1107113,1107,mdotBlood,67194,3,1,
1107114,1107,mdotBlood,68378,3,1,
1107115,1107,mdotBlood,69562,3,1,
1107116,1107,mdotBlood,70746,3,1,
1107117,1107,mdotBlood,71930,3,1,
1107118,1107,mdotBlood,73114,3,1,
1107119,1107,mdotBlood,74298,3,1,
1107120,1107,mdotBlood,75482,3,1,
1107121,1107,mdotBlood,456,3,1,
1107122,1107,mdotBlood,610,3,1,
1107123,1107,mdotBlood,764,3,1,
1107124,1107,mdotBlood,918,3,1,
1107125,1107,mdotBlood,1072,3,1,
1107126,1107,mdotBlood,1226,3,1,
1107127,1107,mdotBlood,1380,3,1,
1107128,1107,mdotBlood,1534,3,1,
1107129,1107,mdotBlood,1688,3,1,
1107130,1107,mdotBlood,1842,3,1,
1107131,1107,mdotBlood,1996,3,1,
1107132,1107,mdotBlood,2150,3,1,
1107133,1107,mdotBlood,2304,3,1,
1107134,1107,mdotBlood,2458,3,1,
1107135,1107,mdotBlood,2612,3,1,
1107136,1107,mdotBlood,2766,3,1,
1107137,1107,mdotBlood,2920,3,1,
1107138,1107,mdotBlood,3074,3,1,
1107139,1107,mdotBlood,3228,3,1,
1107140,1107,mdotBlood,3382,3,1,
1107141,1107,mdotBlood,3536,3,1,
1107142,1107,mdotBlood,3690,3,1,
1107143,1107,mdotBlood,3844,3,1,
1107144,1107,mdotBlood,3998,3,1,
1107145,1107,mdotBlood,4152,3,1,
1107146,1107,mdotBlood,4306,3,1,
1107147,1107,mdotBlood,4460,3,1,
1107148,1107,mdotBlood,4614,3,1,
1107149,1107,mdotBlood,4768,3,1,
1107150,1107,mdotBlood,4922,3,1,
1107151,1107,mdotBlood,5506,3,1,
1107152,1107,mdotBlood,6090,3,1,
1107153,1107,mdotBlood,6674,3,1,
1107154,1107,mdotBlood,7258,3,1,
1107155,1107,mdotBlood,7842,3,1,
1107156,1107,mdotBlood,8426,3,1,
1107157,1107,mdotBlood,9010,3,1,
1107158,1107,mdotBlood,9594,3,1,
1107159,1107,mdotBlood,10178,3,1,
1107160,1107,mdotBlood,10762,3,1,
1107161,1107,mdotBlood,11346,3,1,
1107162,1107,mdotBlood,11930,3,1,
1107163,1107,mdotBlood,12514,3,1,
1107164,1107,mdotBlood,13098,3,1,
1107165,1107,mdotBlood,13682,3,1,
1107166,1107,mdotBlood,14266,3,1,
1107167,1107,mdotBlood,14850,3,1,
1107168,1107,mdotBlood,15434,3,1,
1107169,1107,mdotBlood,16018,3,1,
1107170,1107,mdotBlood,16602,3,1,
1107171,1107,mdotBlood,17186,3,1,
1107172,1107,mdotBlood,17770,3,1,
1107173,1107,mdotBlood,18354,3,1,
1107174,1107,mdotBlood,18938,3,1,
1107175,1107,mdotBlood,19522,3,1,
1107176,1107,mdotBlood,20106,3,1,
1107177,1107,mdotBlood,20690,3,1,
1107178,1107,mdotBlood,21274,3,1,
1107179,1107,mdotBlood,21858,3,1,
1107180,1107,mdotBlood,22442,3,1,
1107181,1107,mdotBlood,25126,3,1,
1107182,1107,mdotBlood,27810,3,1,
1107183,1107,mdotBlood,30494,3,1,
1107184,1107,mdotBlood,33178,3,1,
1107185,1107,mdotBlood,35862,3,1,
1107186,1107,mdotBlood,38546,3,1,
1107187,1107,mdotBlood,41230,3,1,
1107188,1107,mdotBlood,43914,3,1,
1107189,1107,mdotBlood,46598,3,1,
1107190,1107,mdotBlood,49282,3,1,
1107191,1107,mdotBlood,51966,3,1,
1107192,1107,mdotBlood,54650,3,1,
1107193,1107,mdotBlood,57334,3,1,
1107194,1107,mdotBlood,60018,3,1,
1107195,1107,mdotBlood,62702,3,1,
1107196,1107,mdotBlood,65386,3,1,
1107197,1107,mdotBlood,68070,3,1,
1107198,1107,mdotBlood,70754,3,1,
1107199,1107,mdotBlood,73438,3,1,
1107200,1107,mdotBlood,76122,3,1,
1107201,1107,mdotBlood,78806,3,1,
1107202,1107,mdotBlood,81490,3,1,
1107203,1107,mdotBlood,84174,3,1,
1107204,1107,mdotBlood,86858,3,1,
1107205,1107,mdotBlood,89542,3,1,
1107206,1107,mdotBlood,92226,3,1,
1107207,1107,mdotBlood,94910,3,1,
1107208,1107,mdotBlood,97594,3,1,
1107209,1107,mdotBlood,100278,3,1,
1107210,1107,mdotBlood,102962,3,1,
1107211,1107,mdotBlood,107746,3,1,
1107212,1107,mdotBlood,112530,3,1,
