id,title,name,dialog,select_text
39,,Vivian,Als wenn jetzt gleich der halbe Campus hier steht und um meine Hilfe bittet... Was hat sich KongMing nur dabei gedacht?,
40,,Vivian,So viele Dinge gehen hier jetzt auch wieder nicht verloren.,
41,,Anastasia,Hallo? Ist hier jemand?,
42,,Vivian,Emmm?!,
43,,,Da ist ja tatsächlich schon jemand.,
44,,Vivian,Anastasia!,
45,,Anastasia,"Hallo! Ich hab gehört, dass du jetzt ein Fundbüro eröffnet hast?",
46,,Vivian,"Nun ja, ich würde mich weiterhin eher als Hobby-As­t­ro­no­min bezeichnen. Aber egal. Wie kann ich dir helfen?",
47,,Anastasia,"Ich habe meine neuen Handschuhe verloren und wollte fragen, ob du mir beim Suchen helfen kannst.",
48,,Vivian,Handschuhe?,
49,,Anastasia,Ja. Die wurden speziell für mich angefertigt und sind äußerst robust.,
50,,Aquaris,"Vivian, kannst du mir was helfen?",
51,,,...,
52,,,Was ist los mit der? Tritt einfach meine Tür ein und stürmt hier rein! Auch wenn mein Zelt nicht wirklich eine Tür hat.,
53,,Aquaris,"Vivian, bitte, du musst mir helfen---",
54,,Vivian,Stell dich gefälligst hinten an.,
55,,Aquaris,Ich wollte nur fragen... Ich bereite gerade eine Vorführung mit Fenek vor und wir bräuchten noch eine Glaskugel...,
56,,Aquaris,"Ich hab gehört, dass du eine hast und wollte fragen, ob du sie mir ausleihen kannst?",
57,,Vivian,Was hast du da in deiner Hand?,
58,,Aquaris,Eine Riesenplastikkugel!,
59,,,...,
60,,Aquaris,"Fenek meinte, dass die hier von der Farbe her nicht so gut passt und dass ich eine andere finden soll. Deshalb bin ich eigentlich hier...",
61,,Vivian,"Tut mir leid, aber meine Glaskugel ist sehr wichtig für mich!",
62,,Aquaris,"Emm... ""Glaskugel-Hellsehen für Dummies""?",
63,,Aquaris,Darf ich mal sehen?,
64,,Aquaris,"Vivian, hier steht gar nichts davon, dass man unbedingt eine Glaskugel braucht. Nur eine runde Kugel. Wie wäre es, wenn ich dir einfach meine Plastikkugel hier lasse?",
65,,Anastasia,"Ein wahrer Schwertmeister wird nicht stärker, wenn er ein schärferes Schwert benutzt und auch nicht schwächer, wenn er sein Schwert eine stumpfe Klinge hat. Verstehst du was ich meine? Es ist nicht wichtig was für ein Schwert es ist...",
66,,Anastasia,Sie sieht echt besorgt aus. Leih ihr doch deine Glaskugel aus.,
67,,Aquaris,(Schaut bemitleidenswert drein),
68,,Vivian,"Na gut. Anastasia hat wahrscheinlich schon recht... Aber du musst sie mir wiederbringen, hast du verstanden?!",
69,Ist das Hellsehen?,Vivian,In der Zwischenzeit werde ich einfach die hier verwenden...,
70,,Vivian,"Anastasia, leg bitte deine Hand darauf.",
71,,Anastasia,So?,
72,,Vivian,Genau. Und jetzt hebe deine Hand leicht hoch und fokussiere dich ganz auf deine Frage...,
73,,Anastasia,(Macht wie ihr befohlen),
74,,,...,
75,,,...,
76,,Vivian,...,
77,,Anastasia,Jetzt sind schon 10 Minuten vergangen. Sind wir bald fertig?,
78,,Vivian,"Häh, das ist komisch. Warum strahlt die Kugel noch nicht...",
79,,,Vielleicht weil sie nicht aus Glas ist...,
80,,Vivian,Aber das kann doch nicht sein! Braucht der Schwertmeister vielleicht doch ein scharfes Schwert? Ich werde Aquaris suchen und mir meine Glaskugel zurück holen...,
81,,Vivian,"Tut mir leid, Anastasia. Ich bin anscheinend doch noch nicht so gut wie ich dachte... Sorry, dass ich deine Zeit verschwendet habe...",
82,,Anastasia,"Kein Problem. Ich war wahrscheinlich nicht optimistisch genug, deshalb hat es nicht geklappt. Beim nächsten Mal werde ich mich mehr anstrengen. Bis dann!",
83,,Vivian,"Auch wenn sie wahrscheinlich nur nett sein wollte, fühle ich mich trotzdem schlecht... Was meint sie mit ""optimistisch""? Und was mit ""fleißiger""?",
84,,Fenrir,Vivian? Bist du da?,
85,,,...,
86,,,Was macht die denn da?? Kommt einfach durchs Fenster rein!,
87,,Fenrir,"Hab gehört, dass man hier mit deinen Hellsehenfähigkeiten sehr gut verlorene Sachen wiederfinden kann?",
88,,Vivian,Also so gut hat das bisher nicht geklappt...,
89,,Fenrir,"Vivian! Kannst du mir helfen ein Buch zu finden? Es heißt ""Der Weg zu wahrer Stärke""! Ich möchte die Stärkste im ganzen Universum werden!",
90,,Vivian,Du bist wohl noch am träumen. Soll ich Kratos holen? Die kann dich bestimmt gut aufwecken.,
91,,Fenrir,"Ich bin wach, okay?! Und ich möchte stärker werden als Kratos, deshalb bin ich hier!",
92,,Vivian,...,
93,,,Mein Kopf tut weh...,
94,,,Dann bringen wir es mal hinter uns...,
95,,Vivian,"Okay, dann lass es uns versuchen. Aber ich kann nichts versprechen. Ich benutze das auch zum ersten Mal, es könnte also auch nach hinten losgehen.",
96,,,So wie gerade...,
97,,,"Wenn es dieses Mal wieder nicht klappt,",
98,,,dann gebe ich auf.,
99,,Fenrir,Okay! Ich bin bereit! Lass uns anfangen!,
100,,,Immer diese übereifrigen Idioten. Die sind am nervigsten.,
101,,Vivian,...,
102,,Fenrir,...,
103,,Fenrir,"Kann es sein, dass das hier nicht so wirklich klappt?",
104,,Vivian,"Ja, scheint wirklich nicht zu klappen.",
105,,Fenrir,Oh. Na dann geh ich mal wieder. Schade.,
106,,,...,
107,,,Irgendwie werde ich langsam sauer.,
108,,,(10 Minuten später),
109,,Isabella,"Entschuldigung? Ist hier jemand? Ah, Vivian, da bist du ja. Ich dachte schon, du bist nicht da. Hee, warum weinst du denn?",
110,,Vivian,"Oh, Isabella, du bist es... Du bist die erste, die hier heute nicht einfach so reinstürmt...",
111,,Isabella,...,
112,,Vivian,(Wischt ihre Tränen ab) Was kann ich für dich tun?,
113,,Isabella,Dir scheint es ja nicht so gut zu gehen. Soll ich vielleicht später wieder kommen?,
114,,Vivian,"Nein, nein! Sprich... Du bist nicht etwa auch zum Wahrsagen hier?",
115,,Isabella,"Nein. Ich habe zwei ganz sonderbare Patienten bei mir auf der Krankenstation, mit ganz merkwürdigen Symptomen... Mir wurde gesagt, dass das einzig außergewöhnliche bei den beiden war, dass sie heute beide bei dir hier waren.",
116,,Isabella,"Darf ich fragen, was sie bei dir gemacht haben?",
117,,Vivian,Zwei Patienten...?,
118,,Isabella,"(Dreht sich herum und ruft) Hey, ihr beiden. Kommt rein.",
119,,,"Ihrem Aufruf folgend, traten zwei kleine Mädchen in das Zelt.",
120,,,"Normalerweise freue ich mich immer, wenn ich auf Kinder treffe,",
121,,,aber mit den zwei stimmte irgendwas nicht...,
122,,Vivian,Oh... Mein... ----,
123,,Isabella,Seid höflich zu der großen Schwester!,
124,,Anastasia (Kind),"Ja, sind wir.",
125,,Fenrir (Kind),"Hallo, große Schwester!",
126,,Vivian,...,
127,,,...,
128,,Isabella,"Ahh! Vivian, nicht ohnmächtig werden---",
129,Ich will einfach nur weg!,,Ich lass mich einfach treiben im Meer der Träume,
130,,,und dann müsste gleich ein helles Licht erscheinen,
131,,,und irgendjemand ruft meinen Namen.,
132,,,Und dann wache ich wieder auf...,
133,,??,Vivian?,
134,,???,Vi... Vivian?,
135,,,"Ahh, da ist sie ja schon. Diese angenehme Stimme...",
136,,Teammmitglied A,Wieso wacht sie denn nicht auf?,
137,,Teammmitglied B,"Wir müssen uns was überlegen, wir können ja nicht einfach nur warten.",
138,,Leila,"Ich glaube es ist Zeit für einen Eimer kalten Wassers! Wir können nicht warten, bis sie von selbst aufwacht. Fenrir kann ja nicht für immer so bleiben.",
139,,Vivian,Ich bin wach! Eure Rufe haben gereicht!,
140,,Isabella,"Ah, du bist wieder wach. Geht's dir nicht gut?",
141,,Vivian,Es geht schon.,
142,,Isabella,"Okay, dann ist ja gut. Darf ich dann jetzt fragen, was es mit unseren zwei kleinen Freunden da auf sich hat?",
143,,,"Um ehrlich zu sein, möchte ich lieber noch ein bisschen länger ohnmächtig sein.",
144,,Isabella,Oder vielleicht kannst du mir sagen: Hast du auf Amelia gehört und deine Wahrsagen-Methode gewechselt?,
145,,Vivian,Ja.,
146,,Isabella,Und dann konntest du Aquaris Bitte nicht widerstehen und hast deine Glaskugel vorübergehend eingetauscht?,
147,,Vivian,Ja...,
148,,Isabella,Das einzig Auffällige hier ist eigentlich die Sache mit der Glaskugel...,
149,,Vivian,Ich finde Amelia ist auch ziemlich auffällig.,
150,,Isabella,"Die Frage ist nun: Liegt es an deiner neuen Methode oder an den Kugeln? Es gibt nur einen Weg das herauszufinden: Vivian, bitte hilf mir und sage meine Zukunft voraus!",
151,,Vivian,"Lieber nicht, Isabella... Das ist zu gefährlich...",
152,,Isabella,"Lass es uns probieren. Ich vertraue dir, Vivian.",
153,,Vivian,"Hmm, okay...",
154,,,Du solltest mir nicht vertrauen.,
155,,Vivian,Bitte leg deine Hand auf diese Kugel.,
156,,Isabella,Okay.,
157,,Vivian,Und jetzt konzentriere dich voll auf deine Gedanken.,
158,,Isabella,Okay.,
159,,,...,
160,,,...,
161,,,Peng!!,
162,,,...,
163,,,"Es gibt viele Dinge, die kann man auch vorhersehen, ohne dass man eine Hellseherin ist.",
164,,,"Dinge, bei denen man einfach weiß, dass sie irgendwann passieren werden.",
165,,,Und in einer solchen Geschichte wie dieser hier fehlte eigentlich nur noch eine Explosion.,
166,,,"Es mag zwar wie ein Klischee erscheinen,",
167,,,aber es ist trotzdem passiert.,
168,,,Hier habt ihr also eure Explosion...,
169,,Vivian,Ahhhhhh! Mein Zelt!!,
170,,Leila,Was ist denn hier passiert?,
171,,Vivian,Ahhh...?!,
172,,Isabella (Kind),"Hallo, große Schwester!",
173,,Vivian,---!,
174,,,"Ich habe mal gehört, dass es vorkommen kann, dass man seine Stimme verliert, wenn man einen sehr großen Schock erleidet.",
175,,,"Ich glaube, das ist gerade mit mir passiert.",
176,,Vivian,...??,
177,,Leila,Dann haben wir ja den Fall gelöst! Diese Plastikkugel ist das Problem!,
178,,Vivian,...,
179,,*,Hmm...,
180,,Vivian,Hmm...,
181,Wege des Schicksals,*,"Kannst du vielleicht erklären warum ich jetzt bei euch in der Gruppe bin, Vivian?",
182,,Vivian,"Weil niemand sich mit uns zusammentun wollte, deshalb...",
183,,,10 Minuten vorher,
184,,Vivian,Ich muss diese verdammte Amelia finden!,
185,,Vivian,Verdammt ist vielleicht ein bisschen zu böse...,
186,,Leila,"Wenn sich Fenrir heute vor Sonnenuntergang noch nicht zurück verwandelt hat, dann mach ich dich fertig.",
187,,,Gerade war sie noch so nett und jetzt sagt sie sowas...,
188,,,Und sie scheint keine Witze zu machen.,
189,,Teammmitglied A,Ahhhh! Captain! Was ist denn mit dir passiert?,
190,,Teammmitglied B,"Captain, wir brauchen dich!!",
191,,Vivian,Sie ist doch nicht tot...,
192,,Teammmitglied A,Du musst uns unbedingt helfen sie zurück zu verwandeln! Ohne sie haben wir keine Chance!,
193,,Teammmitglied B,"Wenn du sie nicht zurückverwandeln kannst, dann wirst du mit deinem Leben bezahlen!",
194,,Vivian,Aber ich habe doch nur versucht eine Wahrsagung zu machen...,
195,,,Und jetzt kann ich Amelia nirgendwo mehr finden.,
196,,,Weiß der Geier wo sie hingegangen ist.,
197,,,Ich glaube... Alleine kann ich sie nicht finden.,
198,,Vivian,Um es zusammenzufassen: Ich brauche deine Hilfe bei der Suche!,
199,,*,...,
200,,Vivian,"Bitte! Ich flehe dich an, oh allmächtiger Senpai!",
201,,*,Allmächtiger? Das ist ein bisschen übertrieben.,
202,,Vivian,Wir MÜSSEN Amelia so schnell wie möglich finden! Ich möchte ihr dieses blöde Buch und die Glaskugel zurück geben und mein Geld zurück haben!,
203,,*,"Ahh, also geht es um Geld!",
204,,*,Und warum genau müssen wir Isabella dafür mitnehmen?,
205,,Vivian,Weil...,
206,,,(Erinnert sich zurück),
207,,Vivian,Sollen wir das so aufteilen?,
208,,Teammmitglied A,"Ja! Wenn unser Captain nicht bei uns ist, dann machen wir uns die ganze Zeit Sorgen.",
209,,Leila,Dann gehe ich mit Fenrir.,
210,,Isabella (Kind),Und was ist mit mir...? Zu wem darf ich in die Gruppe?,
211,,Vivian,...,
212,,,(Erinnerung beendet),
213,,Vivian,Einfach so.,
214,,*,Einfach so?,
215,,Vivian,Lass uns erstmal losgehen und mit den anderen treffen.,
216,,Leila,Ist das die Karte?,
217,,Leila,"""Sumpfwald""",
218,,Vivian,Sieht irgendwie gruselig aus.,
219,,Vivian,Was will Amelia denn an so einem Ort?,
220,,*,Wahrscheinlich ihre Vorräte auffüllen.,
221,,Vivian,Vorräte auffüllen? Was sind das denn für Vorräte? Muss man dafür an so einen gruseligen Ort gehen?,
222,,,Diese düsteren Wege hier passen irgendwie zu einer Betrügerin...,
223,,Vivian,"Wir teilen uns in drei Gruppen auf. Wenn wir sie gefunden haben, dann treffen wir uns hier wieder... Ähm, darf ich fragen, warum ihr einen so großen Sack dabei habt?",
224,,Leila,Um gewisse Leute reinzustopfen.,
225,,Teammmitglied A,"Wir hatten erst befürchtet, dass er nicht groß genug ist, deshalb haben wir einen noch größeren geholt.",
226,,Vivian,...,
227,,*,Mal sehen. Hier gibt es drei Wege...,Weggabelung links|Pfad in der Mitte|Weggabelung rechts
228,,,Jeder einzelne von ihnen scheint von Dornensträuchern überwuchert zu sein...,
229,,Vivian,Welchen Weg gehen wir?,
230,,*,"Wir nehmen den linken. Wir treffen uns nachher hier wieder, okay?",
231,,Leila,"Okay, dann nehmen wir den rechten Weg.",
232,,,Gehen nach rechts.,
233,,Teammmitglied A,"Gut, dann bleibt der mittlere Weg für uns übrig. Vorsicht, Captain.",
234,,,Gehen auf den mittleren Pfad.,
235,,Vivian,"Gehen wir los, Senpai. Isabella?",
236,,Vivian,Waahh!,
237,,Vivian,Ahhhhh!,
238,,Vivian,Ahhhhhhhh!!,
239,,*,Hör auf so rumzuschreien!!,
240,,Vivian,Ihhhhhh!!,
241,,*,...,
242,,Vivian,Ihhh! Schau mal! Ein Insekt! Und was für ein fettes!,
243,,Vivian,Es ist eine Raupe! Schau dir mal die Farben an! Ist sie nicht wunderschön?,
244,,*,"Ich bin ein bisschen verwirrt. Du hast gerade so rumgeschrien, warum schaust du sie denn jetzt so lange an?",
245,,*,Und dann auch noch so genau...,
246,,Vivian,Ahhhh---,
247,,*,"Wow, deine Schreie scheinen einen Rhythmus zu haben...",
248,,Vivian,"Ich schrei doch nur, weil ich vor Schreck hingefallen bin... Tut voll weh...",
249,,Isabella (Kind),Beweg dich nicht!,
250,,Isabella (Kind),"Komm, ich helf dir beim Verbinden. Hey, Opi, hast du vielleicht ein sauberes Handtuch oder so dabei?",
251,,*,"Ähm, nein...",
252,,Isabella (Kind),Dann... Dann nehmen wir einfach ein paar saubere Blätter.,
253,,Isabella (Kind),"Achtung, ich desinfiziere jetzt die Wunde. Das könnte ein bisschen weh tun.",
254,,*,Sie macht das wirklich sehr vorsichtig. Warum weinst du denn jetzt schon wieder?,
255,,Vivian,"Ich hätte einfach nicht gedacht, dass Isabella als Kind noch so rein und ohne einen schlechten Gedanken war... Das ist zu rührend...",
256,,*,"Ja, das ist wirklich sehr rührend...",
257,,Isabella (Kind),"Schwester, was meinst du mit schlechten Gedanken?",
258,,Isabella (Kind),"Wenn ich mal groß bin, dann möchte ich die beste Ärztin sein und allen auf der Welt helfen! Eine Ärztin mit einem guten Gewissen und einem guten Herzen!",
259,,Vivian,"Ach, kleine Isabella... Ich hoffe wirklich, dass du so eine Ärztin wirst und nicht eine, die ihre Patienten als Versuchskaninchen für ihre dubiosen Medikamente missbraucht!",
260,,*,"Oh, so hast du Isabella also all die Jahre gesehen...",
261,,Vivian,Du etwa nicht?!,
262,,Vivian,"Oh, schau mal da vorne! Die Person kommt mir bekannt vor, oder?",
263,,Teammmitglied A,Der mittlere Weg scheint nicht gut begehbar zu sein...,
264,,Teammmitglied A,"Achte auf die Dornen, Captain!",
265,,Anastasia (Kind),Aua! Die sind wirklich spitz!,
266,,Anastasia (Kind),"Das ganze Gelaufe hat uns alle müde gemacht. Schaut mal, ich hab ein paar Snacks dabei! Kommt, ich teil sie mit euch!",
267,,Teammmitglied B,Ähm... Warum hast du so viel zum Essen dabei?,
268,,Teammmitglied B,Ernsthaft?? Du hast auch eine Thermoskanne dabei?,
269,,Anastasia (Kind),Ich... Ich wollte euch nur eine kleine Freude machen...,
270,,Teammmitglied A,Einen kleine Freude? Das ist mehr als das!,
271,,Teammmitglied B,"Vielen Dank, Captain! Aber eine Thermoskanne wäre wirklich nicht nötig gewesen!",
272,,Anastasia (Kind),"Wir müssen uns auch nicht die ganze Zeit so einen Stress machen! Wie wär es, wenn wir uns hier hinsetzen und ein kleines Picknick machen? Und wenn wir uns genug ausgeruht haben, dann können wir weitergehen!",
273,,Teammmitglied A,Ist das wirklich unser Captain?,
274,,Teammmitglied B,"Scheint so, ja...",
275,,Anastasia (Kind),"Wenn man eine Saite zu stark beansprucht, dann reißt sie irgendwann!",
276,,Teammmitglied A,"Was hat sie bloß durchgemacht, dass sie als Kind so fürsorglich und lieb war und als Erwachsene plötzlich so kalt...",
277,,Teammmitglied B,Und dass sie sich als Erwachsene nie entspannen kann...,
278,,Teammmitglied A,Das liegt bestimmt an uns...,
279,,Teammmitglied B,Wir werden uns in Zukunft mehr anstrengen und stärker werden! Dann muss sie sich nicht ständig Sorgen um uns machen!,
280,,,"Es war, als wäre plötzlich irgendwo ein Schalter umgelegt worden.",
281,,Anastasia (Kind),"Ich bin voller Tatendrang! Los, trinken wir schnell aus!",
282,,Chaos,ROOOAAR!!,
283,,Anastasia (Kind),Was ist das...,
284,,Teammmitglied A,Beschützt den Captain!!,
285,,Teammmitglied B,Ich glaube mit dem werden wir nicht fertig!! Geht es bei dir?,
286,,Teammmitglied A,Auaa...!,
287,,,Blut lief unaufhaltsam aus der Wunde,
288,,Teammmitglied A,Stärker als ich gedacht hätte...,
289,,Teammmitglied B,Captain! Ich wehre es ab! Lauf schnell weg!,
290,,Anastasia (Kind),Ich werde euch helfen!,
291,,Teammmitglied B,Capt---!,
292,,,Tschiiiing----!,
293,,Anastasia (Kind),"Hab ich getroffen, oder?",
294,,Teammmitglied B,"Captain... Als Kind hast du zwar einen ganz anderen Charakter, aber bist genauso stark wie immer...",
295,,Teammmitglied A,Ouuf...!,
296,,Anastasia (Kind),Wahh! Du hast aber viel Blut verloren!,
297,,Teammmitglied A,"Kein Problem, das ist nur ein Kratzer!",
298,,Anastasia (Kind),"Wenn ich nicht stärker werde, dann verletzen sich noch mehr Leute und ich kann meine Liebsten nicht beschützen...",
299,,Anastasia (Kind),Ich werde stärker werden! Das schwöre ich! Niemals werde ich aufgeben!,
300,,Teammmitglied A,...,
301,,Teammmitglied B,"Vielleicht ist genau das hier jetzt ja der Wendepunkt in ihrem Leben? Vielleicht sind wir der Auslöser dafür, dass sie sich ändern wird?",
302,,Teammmitglied A,"Das glaube ich nicht. Ich glaube, dass schon immer ein starkes Verantwortungsbewusstsein in ihr schlummerte und sie auch deswegen den ganzen Campus beschützen will! ... Ähm, mal was anderes. Was ist das da vorne?",
303,,Teammmitglied B,Meinst du etwa die gruselige Gestalt da vorne?!,
304,,Teammmitglied A,Das ist Amelia!! Wahhh!,
305,,Leila,Sind die anderen schon alle weg?,
306,,Fenrir (Kind),Was meinst du damit?,
307,,Leila,Nichts. Gehen wir weiter.,
308,,Fenrir (Kind),Warum wolltest du eigentlich hier entlang?,
309,,Leila,Warum ich hier lang wollte?,
310,,Leila,"Mein Gefühl hat mir irgendwie gesagt, dass wir hier lang gehen sollten.",
311,,Leila,Eigentlich folgen wir immer der großen Kratos,
312,,Leila,und ich habe noch nie an ihren Entscheidungen gezweifelt.,
313,,Leila,"Aber jetzt wo sie nicht da ist... Da hoffe ich, dass auch ich jemand werde, der immer den richtigen Weg wählt.",
314,,Fenrir (Kind),Aber es geht hier doch nur um einen Weg... Das ist doch keine große Sache...,
315,,Leila,Das verstehst du noch nicht. Es geht hier um Zuversicht und Entschlossenheit.,
316,,Chaos,ROOOOAR!!!,
317,,Leila,Hey!,
318,,Fenrir (Kind),Mit einem Schlag gekillt!!,
319,,Fenrir (Kind),Krass!,
320,,Leila,"Das ist die Kraft der Zuversicht! Und der Person, der ich bis an mein Lebensende folgen werde, hat noch mehr von dieser Kraft als ich!",
321,,Fenrir (Kind),"Wenn man genug Zuversicht hat, kann man also auch so stark werden wie du?",
322,,Leila,Ja. Und sogar... Noch stärker als ich!,
323,,Fenrir (Kind),"Okay, ich habe verstanden! Ich werde immer fleißig sein und stark werden!",
324,,Leila,Mit genug Zuversicht wirst du selbst im Angesicht des Todes keine Angst zeigen und ihn bezwingen!,
325,,Fenrir (Kind),Im Angesicht des Todes... Das klingt so cool!,
326,,Fenrir (Kind),"Ähm, was ist das für eine komische Gestalt da vorne?",
327,,Leila,Amelia...?,
328,Das Ende naht?,Amelia,Warum tut ihr das?!,
329,,*,"Amelia, bitte, beruhige dich...",
330,,*,Sie haben ihren Zorn wieder unter Kontrolle...,
331,,Amelia,Aber ich mag es nicht so gefesselt zu sein! Und was habt ihr mit diesen Säcken dahinten vor?!,
332,,Vivian,"Amelia! Erkläre uns, wie es sein kann, dass---",
333,,,(Erklärte ihr die aktuelle Lage),
334,,Amelia,"Also, dann hast du... Hast du die Glaskugel, die du von mir hast, auf halbem Weg gegen eine andere eingetauscht?",
335,,Vivian,"Naja, nicht genau auf halbem Weg... Wie kann es denn sein, dass deine doofe Hellsehen-Methode nur mit einer GLASkugel funktioniert?!",
336,,Amelia,Das... Das hätte ich auch nicht erwartet... Da muss ich meinen Text wohl ein wenig anpassen...,
337,,Vivian,"Was hast du da gerade gesagt?? DEINEN Text anpassen?? Hast du nicht gesagt, dass das ein Jahrtausend jahrealtes Buch sei??",
338,,Amelia,Du musst dir doch nicht die Haare ausreißen...,
339,,Teammmitglied A,HALT DEINE KLAPPE!,
340,,Amelia,...,
341,,Vivian,...,
342,,*,"Be... Beruhigt euch, wir können das alles in Ruhe klären... Leg doch bitte das Schwert wieder hin...",
343,,Teammmitglied A,"Sag uns endlich, wie wir sie wieder zurückverwandeln können. Unser Captain kann nicht für immer so bleiben.",
344,,Vivian,Genau! Betrügerin! Verwandel sie wieder zurück!,
345,,Amelia,"Lasst mich kurz nachdenken... Wie war das noch gleich mit dem Zauberspruch... Ach, eigentlich auch nicht so wichtig. Es konnte nur zu diesem Bug kommen, weil du die Kugel ausgetauscht hast. Aber macht euch keine Sorgen, sie werden morgen früh wieder ganz normal sein. So mächtig ist dieser Zauberspruch dann auch wieder nicht!",
346,,Amelia,"Das ist nur ein ganz einfacher Zaubertrick und auch nicht sonderlich sicher. Und wenn man einfach so einen Gegenstand, der Teil des Zaubers ist, austauscht, dann kann es ganz einfach zu Bugs kommen. Deshalb haben sie sich wahrscheinlich auch in Kinder verwandelt.",
347,,Vivian,Was hast du mir da für einen Scheiß verkauft? Und dann auch noch so teuer?!,
348,,Teammmitglied A,"Ach so, also dann ist das alles nur vorrübergehend? Dann ist ja gut!",
349,,Teammmitglied B,"Und eigentlich ist sie doch auch ganz süß, wenn sie so klein ist.",
350,,Vivian,Ihr vergöttert euren Captain aber wirklich sehr...,
351,,*,...,
352,,,Dieser chaotische und verrückte Tag ist endlich zu Ende.,
353,,Vivian,Ein neuer Tag... Wahrscheinlich mit neuen Problemen... Und wieder muss ich versuchen den Leuten dabei zu helfen ihre Sachen zu finden...,
354,,Anastasia,Vivian.,
355,,Vivian,Ahhh! Anastasia! Du bist wieder du!,
356,,Anastasia,"Ja. Meine Teamkolleginnen haben gesagt, dass ich dir ganz schön viel Ärger eingebrockt habe.",
357,,Vivian,"Nein, nein! Es war eher umgekehrt!",
358,,Vivian,Meine Zauberkünste sind einfach noch nicht ausgereift genug...,
359,,Isabella,"Vivian, bist du da?",
360,,Vivian,"Isabella, du bist auch hier! Und wieder normal!",
361,,Isabella,Geht’s dir gut? Ich soll dir eine Nachricht überbringen.,
362,,Vivian,Geht so... Und dir?,
363,,Isabella,"Mir geht’s gut. Ich soll dir von KongMing ausrichten, dass dein Hellsehen-Fundbüro wieder geschlossen wird.",
364,,Vivian,Hab ich das gerade richtig verstanden?,
365,,Vivian,Wieso denn das jetzt auf einmal?,
366,,Isabella,"Nun ja, KongMing hat ihr Glas mit der seltenen und äußerst feinen süß-scharfen Chillipaste wiedergefunden...",
367,,Vivian,???,
368,,Isabella,"Es war nicht einfach für sie an diese legendäre Paste heranzukommen, weißt du. Und dann hat irgendein kleines Kätzchen ihre Pfoten dran bekommen und sie ihr geklaut.",
369,,Isabella,KongMing ist fast durchgedreht...,
370,,Vivian,Und dann...?,
