id,unknown_2,name,desc
5101000,Ennmaya,Attaque Basique,Standardangriff
5200100,Hottie,Attaque Basique,Standardangriff
5200200,Blowie,Attaque Basique,Standardangriff
5200300,Chevalir,Attaque Basique,Standardangriff
5200400,Saint,Attaque Basique,Standardangriff
5200500,Javelin,Attaque Basique,Standardangriff
5200600,Geisha,Attaque Basique,Standardangriff
5200700,Sonya,Attaque Basique,Standardangriff
5200800,Caitlyn,Attaque Basique,Standardangriff
5200900,Guan Yin,Attaque Basique,Standardangriff
5201000,Libraria,Attaque Basique,Standardangriff
5300100,Prêtresse,Attaque Basique,Standardangriff
5300200,Alice,Attaque Basique,Standardangriff
5300300,Nia,Attaque Basique,Standardangriff
5300400,Muppy,Attaque Basique,Standardangriff
5300500,Nobunaga,Attaque Basique,Standardangriff
5300600,Silvia,Attaque Basique,Standardangriff
5399999,Barton,Attaque Basique,Standardangriff
5300800,Toyo,Attaque Basique,Standardangriff
5300900,Masamune,Attaque Basique,Standardangriff
5301000,Hexa,Attaque Basique,Standardangriff
5301100,Psychic,Attaque Basique,Standardangriff
5400100,Amazon,Attaque Basique,Standardangriff
5400200,Elfe Bourgeon,Attaque Basique,Standardangriff
5400300,Himoto,Attaque Basique,Standardangriff
5400400,Nani,Attaque Basique,Standardangriff
5400500,Lavia,Attaque Basique,Standardangriff
5400600,Susan,Attaque Basique,Standardangriff
5400700,Aquaris,Attaque Basique,Standardangriff
5400800,Kong Ming,Attaque Basique,Standardangriff
5400900,Pandaria,Attaque Basique,Standardangriff
5401000,Linky,Attaque Basique,Standardangriff
5500100,Valasaki,Attaque Basique,Standardangriff
5500200,Amelia,Attaque Basique,Standardangriff
5500300,Wraith,Attaque Basique,Standardangriff
5500400,Scythe,Attaque Basique,Standardangriff
5500500,Lucifer,Attaque Basique,Standardangriff
5600100,Angel,Attaque Basique,Standardangriff
5600200,Gabriel,Attaque Basique,Standardangriff
5600300,Michael,Attaque Basique,Standardangriff
5600400,Phénix,Attaque Basique,Standardangriff
11100100,Skarivine-BOSS,Attaque Basique,Standardangriff
11200100,Maidam-BOSS,Attaque Basique,Standardangriff
11200200,Aegis-BOSS,Attaque Basique,Standardangriff
11300100,Lin AI-BOSS,Attaque Basique,Standardangriff
12100200,Nasha-BOSS,Attaque Basique,Standardangriff
12300100,Boro-BOSS,Attaque Basique,Standardangriff
12300200,Lana-BOSS,Attaque Basique,Standardangriff
12300300,Sasuke-BOSS,Attaque Basique,Standardangriff
13500100,Reo-BOSS,Attaque Basique,Standardangriff
13600100,Luna-BOSS,Attaque Basique,Standardangriff
14500100,Toy Girl-BOSS,Attaque Basique,Standardangriff
14600100,Androi-BOSS,Attaque Basique,Standardangriff
54100100,Zombia,Attaque Basique,Standardangriff
54100200,Flash,Attaque Basique,Standardangriff
54100300,Werewolf,Attaque Basique,Standardangriff
54100400,Nona,Attaque Basique,Standardangriff
54100500,Assassin,Attaque Basique,Standardangriff
54100600,Ashely,Attaque Basique,Standardangriff
54100700,Ninja,Attaque Basique,Standardangriff
54100800,Cynthia,Attaque Basique,Standardangriff
54200100,Miya,Attaque Basique,Standardangriff
54200200,Bidenty,Attaque Basique,Standardangriff
54200300,Boxer,Attaque Basique,Standardangriff
54200400,Lily,Attaque Basique,Standardangriff
54200500,Nagia,Attaque Basique,Standardangriff
54200600,Hypatia,Attaque Basique,Standardangriff
54200700,Quinie,Attaque Basique,Standardangriff
54200800,Haxie,Attaque Basique,Standardangriff
54300100,Nun,Attaque Basique,Standardangriff
54300200,Diva,Attaque Basique,Standardangriff
54300300,Liz,Attaque Basique,Standardangriff
54300400,Anna,Attaque Basique,Standardangriff
54300500,Oméga,Attaque Basique,Standardangriff
54300600,Lightin,Attaque Basique,Standardangriff
54300700,Iron Fist,Attaque Basique,Standardangriff
54300800,Ada,Attaque Basique,Standardangriff
54400100,Beary,Attaque Basique,Standardangriff
54400200,Litana,Attaque Basique,Standardangriff
54400300,Jelly,Attaque Basique,Standardangriff
54400400,Wandy,Attaque Basique,Standardangriff
54400500,Elvis,Attaque Basique,Standardangriff
54400600,Chainsaw,Attaque Basique,Standardangriff
54400700,Medusa,Attaque Basique,Standardangriff
54400800,Zoe,Attaque Basique,Standardangriff
54500100,Toy Girl,Attaque Basique,Standardangriff
54500200,Lisa,Attaque Basique,Standardangriff
54500300,Annie,Attaque Basique,Standardangriff
54600100,Androi,Attaque Basique,Standardangriff
54600200,Calista,Attaque Basique,Standardangriff
54600300,Selene,Attaque Basique,Standardangriff
65100100,Sapphire,Attaque Basique,Standardangriff
65100200,Succuba,Attaque Basique,Standardangriff
65100300,Dracula,Attaque Basique,Standardangriff
65100400,Wu Kong,Attaque Basique,Standardangriff
65100500,Wildtress,Attaque Basique,Standardangriff
65100600,Giana,Attaque Basique,Standardangriff
65100700,Chevalir,Attaque Basique,Standardangriff
65100800,Javelin,Attaque Basique,Standardangriff
65100900,Geisha,Attaque Basique,Standardangriff
65101000,Caitlyn,Attaque Basique,Standardangriff
65101100,Ennmaya,Attaque Basique,Standardangriff
65101200,Cynthia,Attaque Basique,Standardangriff
65101300,Werewolf,Attaque Basique,Standardangriff
65101400,Nona,Attaque Basique,Standardangriff
65101500,Gambler,Attaque Basique,Standardangriff
65101600,Fencer,Attaque Basique,Standardangriff
65101700,Sakura,Attaque Basique,Standardangriff
65200100,Guan Yin,Attaque Basique,Standardangriff
65200200,Libraria,Attaque Basique,Standardangriff
65200300,Nia,Attaque Basique,Standardangriff
65200400,Nobunaga,Attaque Basique,Standardangriff
65200500,Silvia,Attaque Basique,Standardangriff
65200600,Toyo,Attaque Basique,Standardangriff
65200700,Masamune,Attaque Basique,Standardangriff
65200800,Hexa,Attaque Basique,Standardangriff
65200900,Amazon,Attaque Basique,Standardangriff
65201000,Elfe Bourgeon,Attaque Basique,Standardangriff
65201100,Blowie,Attaque Basique,Standardangriff
65201200,Lily,Attaque Basique,Standardangriff
65201300,Hottie,Attaque Basique,Standardangriff
65201400,Saint,Attaque Basique,Standardangriff
65201500,Boxer,Attaque Basique,Standardangriff
65201600,Haxie,Attaque Basique,Standardangriff
65201700,Sonya,Attaque Basique,Standardangriff
65300100,Himoto,Attaque Basique,Standardangriff
65300200,Lavia,Attaque Basique,Standardangriff
65300300,Susan,Attaque Basique,Standardangriff
65300400,Pandaria,Attaque Basique,Standardangriff
65300500,Amelia,Attaque Basique,Standardangriff
65300600,Angel,Attaque Basique,Standardangriff
65301100,Alice,Attaque Basique,Standardangriff
65301200,Lightin,Attaque Basique,Standardangriff
65301300,Diva,Attaque Basique,Standardangriff
65301400,Iron Fist,Attaque Basique,Standardangriff
65301500,Muppy,Attaque Basique,Standardangriff
65301600,Prêtresse,Attaque Basique,Standardangriff
65301700,Psychic,Attaque Basique,Standardangriff
65401100,Nani,Attaque Basique,Standardangriff
65401200,Elvis,Attaque Basique,Standardangriff
65401300,Aquaris,Attaque Basique,Standardangriff
65401400,Zoe,Attaque Basique,Standardangriff
65401500,Medusa,Attaque Basique,Standardangriff
65401600,Kong Ming,Attaque Basique,Standardangriff
65401700,Linky,Attaque Basique,Standardangriff
65501100,Scythe,Attaque Basique,Standardangriff
65501200,Annie,Attaque Basique,Standardangriff
65501300,Lucifer,Attaque Basique,Standardangriff
65501400,Wraith,Attaque Basique,Standardangriff
65601100,Gabriel,Attaque Basique,Standardangriff
65601200,Selene,Attaque Basique,Standardangriff
65601300,Michael,Attaque Basique,Standardangriff
65601400,Phénix,Attaque Basique,Standardangriff
75100100,Succuba,Attaque Basique,Standardangriff
75100200,Dracula,Attaque Basique,Standardangriff
75100300,Wildtress,Attaque Basique,Standardangriff
75100400,Giana,Attaque Basique,Standardangriff
75100500,Sapphire,Attaque Basique,Standardangriff
75100600,Wu Kong,Attaque Basique,Standardangriff
75100700,Ennmaya,Attaque Basique,Standardangriff
75100800,Gambler,Attaque Basique,Standardangriff
75100900,Fencer,Attaque Basique,Standardangriff
75101000,Sakura,Attaque Basique,Standardangriff
75200100,Chevalir,Attaque Basique,Standardangriff
75200200,Javelin,Attaque Basique,Standardangriff
75200300,Geisha,Attaque Basique,Standardangriff
75200400,Caitlyn,Attaque Basique,Standardangriff
75200500,Guan Yin,Attaque Basique,Standardangriff
75200600,Libraria,Attaque Basique,Standardangriff
75200700,Blowie,Attaque Basique,Standardangriff
75200800,Hottie,Attaque Basique,Standardangriff
75200900,Saint,Attaque Basique,Standardangriff
75201000,Sonya,Attaque Basique,Standardangriff
75300100,Nia,Attaque Basique,Standardangriff
75300200,Nobunaga,Attaque Basique,Standardangriff
75300300,Silvia,Attaque Basique,Standardangriff
75300400,Toyo,Attaque Basique,Standardangriff
75300500,Masamune,Attaque Basique,Standardangriff
75300600,Hexa,Attaque Basique,Standardangriff
75300700,Alice,Attaque Basique,Standardangriff
75300800,Muppy,Attaque Basique,Standardangriff
75300900,Prêtresse,Attaque Basique,Standardangriff
75301000,Psychic,Attaque Basique,Standardangriff
75400100,Amazon,Attaque Basique,Standardangriff
75400200,Elfe Bourgeon,Attaque Basique,Standardangriff
75400300,Himoto,Attaque Basique,Standardangriff
75400400,Lavia,Attaque Basique,Standardangriff
75400500,Susan,Attaque Basique,Standardangriff
75400600,Pandaria,Attaque Basique,Standardangriff
75400700,Nani,Attaque Basique,Standardangriff
75400800,Aquaris,Attaque Basique,Standardangriff
75400900,Kong Ming,Attaque Basique,Standardangriff
75401000,Linky,Attaque Basique,Standardangriff
75500100,Amelia,Attaque Basique,Standardangriff
75500200,Scythe,Attaque Basique,Standardangriff
75500300,Lucifer,Attaque Basique,Standardangriff
75500400,Wraith,Attaque Basique,Standardangriff
75600100,Angel,Attaque Basique,Standardangriff
75600200,Gabriel,Attaque Basique,Standardangriff
75600300,Michael,Attaque Basique,Standardangriff
75600400,Phénix,Attaque Basique,Standardangriff
100000100,Gargouille,Attaque Basique,Standardangriff
100000200,Bechymos,Attaque Basique,Standardangriff
100000300,Hydra,Attaque Basique,Standardangriff
100000400,Bahamut,Attaque Basique,Standardangriff
100000500,Os de Dragon,Attaque Basique,Standardangriff
100000600,Surprenant,Attaque Basique,Standardangriff
100000700,Bo-chan X,Attaque Basique,Standardangriff
100000800,Culte Noir X,Attaque Basique,Standardangriff
100000900,Candide X,Attaque Basique,Standardangriff
100001000,Bucheron X,Attaque Basique,Standardangriff
100001100,Petit Diable X,Attaque Basique,Standardangriff
100001200,Kinkaku X,Attaque Basique,Standardangriff
100001300,Bella X,Attaque Basique,Standardangriff
100001400,Éclaireur X,Attaque Basique,Standardangriff
201,Wandy,Changement d'Attaque Basique,Änderung des Standardangriffs
202,Caitlyn,Changement d'Attaque Basique,Änderung des Standardangriffs
203,Guan Yin,Changement d'Attaque Basique,Änderung des Standardangriffs
204,Shamoke,Changement d'Attaque Basique,Änderung des Standardangriffs
208,Miya,Changement d'Attaque Basique,Änderung des Standardangriffs
209,Guan Yin,Changement d'Attaque Basique,Änderung des Standardangriffs
212,Caitlyn,Changement d'Attaque Basique,Änderung des Standardangriffs
213,Guan Yin,Changement d'Attaque Basique,Änderung des Standardangriffs
216,Medusa,Changement d'Attaque Basique,Änderung des Standardangriffs
217,Hottie,Changement d'Attaque Basique,Änderung des Standardangriffs
218,Hottie,Changement d'Attaque Basique,Änderung des Standardangriffs
219,Hottie,Changement d'Attaque Basique,Änderung des Standardangriffs
220,Medusa,Changement d'Attaque Basique,Änderung des Standardangriffs
221,Medusa,Changement d'Attaque Basique,Änderung des Standardangriffs
235,Himoto,Changement d'Attaque Basique,Änderung des Standardangriffs
236,Hexa,Changement d'Attaque Basique,Änderung des Standardangriffs
237,Himoto,Changement d'Attaque Basique,Änderung des Standardangriffs
238,Hexa,Changement d'Attaque Basique,Änderung des Standardangriffs
240,Dracula,Changement d'Attaque Basique,Änderung des Standardangriffs
241,Dracula,Changement d'Attaque Basique,Änderung des Standardangriffs
242,Dracula,Changement d'Attaque Basique,Änderung des Standardangriffs
243,Sapphire,Changement d'Attaque Basique,Änderung des Standardangriffs
244,Sapphire,Changement d'Attaque Basique,Änderung des Standardangriffs
245,Sapphire,Changement d'Attaque Basique,Änderung des Standardangriffs
247,Himoto,Changement d'Attaque Basique,Änderung des Standardangriffs
260,Sakura,Changement d'Attaque Basique,Änderung des Standardangriffs
261,Sakura,Changement d'Attaque Basique,Änderung des Standardangriffs
262,Sakura,Changement d'Attaque Basique,Änderung des Standardangriffs
263,Wraith,Changement d'Attaque Basique,Änderung des Standardangriffs
264,Wraith,Changement d'Attaque Basique,Änderung des Standardangriffs
265,Wraith,Changement d'Attaque Basique,Änderung des Standardangriffs
266,Phénix,Changement d'Attaque Basique,Änderung des Standardangriffs
267,Phénix,Changement d'Attaque Basique,Änderung des Standardangriffs
268,Phénix,Changement d'Attaque Basique,Änderung des Standardangriffs
270,Psychic,Changement d'Attaque Basique,Änderung des Standardangriffs
271,Psychic,Changement d'Attaque Basique,Änderung des Standardangriffs
272,Psychic,Changement d'Attaque Basique,Änderung des Standardangriffs
273,Linky,Changement d'Attaque Basique,Änderung des Standardangriffs
274,Linky,Changement d'Attaque Basique,Änderung des Standardangriffs
275,Linky,Changement d'Attaque Basique,Änderung des Standardangriffs
1100101,Skarivine,Charge,Fügt einem Gegner Schaden in Höhe von 180% des Angriffswerts zu.
1100201,Cayla,Pluie de Coussin,Fügt den Gegnern in der Frontline Schaden in Höhe von 126% des Angriffswerts zu.
1100301,Vanees,Écrasement,Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 48% des Angriffswerts.
1200101,Maidam,Fracasse,Fügt einem Gegner Schaden in Höhe von 180% des Angriffswerts zu.
1200201,Aegis,Attaque en Force,Fügt den Gegnern in der Backline einen Schaden in Höhe von 90% des Angriffswerts zu.
1200301,Handana,Fracasse,Fügt einem Gegner Schaden in Höhe von 180% des Angriffswerts zu.
1300101,Lin AI,Vengeance,Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 48% des Angriffswerts.
1300201,Sorcière,Attaque Mortelle,Fügt 1 zufälligen Gegner Schaden in Höhe von 180% des Angriffswerts zu und fügt gegnerischen Rangern einen zusätzlichen Schaden in Höhe von 50% des Angriffswerts zu.
1300301,Stella,Coup de Boule,Fügt den Gegnern in der Frontline Schaden in Höhe von 126% des Angriffswerts zu.
1400101,Elloi,Assaut,Fügt einem Gegner Schaden in Höhe von 180% des Angriffswerts zu.
1400201,Veila,Feinte,Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 48% des Angriffswerts.
1400301,Yuri,Attaque Compté,Fügt den Gegnern in der Frontline Schaden in Höhe von 126% des Angriffswerts zu.
2100101,Talia,Force Brute,"Fügt 1 zufälligen Gegner Schaden in Höhe von 90% des Angriffswertes zu und hat eine 100%ige Wahrscheinlichkeit, diesen für 2 Runden lang [c][01a310]einzufrieren[-][/c].\n[c][01a310]Einfrieren:[-][/c]\nKontrolleffekt. Eingefrorene Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
2100201,Nasha,Écrasement,Fügt 2 zufälligen Gegnern in der Backline Schaden in Höhe von 104% des Angriffswerts zu. Verursacht 2 Runden lang jede Runde zusätzlichen Schaden in Höhe von 18% des Angriffswerts.
2100301,Hancer,Frappe Précise,Verursacht 190% mehr Schaden gegen 1 zufälligen Hinteren-Feind.
2100401,Nono,Fracasse,"Fügt einem Gegner Schaden in Höhe von 90% des Angriffswerts zu und hat eine 100%ige Chance, diesen 2 Runden lang zu [c][01a310]betäuben[-][/c].\n[c][01a310]Betäuben:[-][/c]\nKontrolleffekt. Betäubte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
2200101,Roselle,Attaque Furtive,Fügt den Gegnern in der Frontline Schaden in Höhe von 133% des Angriffswerts zu und verringert ihre Geschwindigkeit 2 Runden lang um 20.
2200201,Hynel,Fracasse,"Fügt einem Gegner Schaden in Höhe von 90% des Angriffswerts zu und hat eine 100%ige Chance, diesen 2 Runden lang zu [c][01a310]betäuben[-][/c].\n[c][01a310]Betäuben:[-][/c]\nKontrolleffekt. Betäubte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
2200301,Fleur,Vengeance,Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 54% des Angriffswerts.
2200401,Meimi,Fracasse,Fügt 1 zufälligen Gegner Schaden in Höhe von 190% des Angriffswerts zu.
2300101,Boro,Fracasse,Fügt dem Feind mit dem geringsten HP 171% Schaden zu
2300201,Lana,Attaque en Force,Fügt den Gegnern in der Backline einen Schaden in Höhe von 65% des Angriffswerts zu und verursacht 2 Runden lang jede Runde einen zusätzlichen Schaden in Höhe von 18% des Angriffswerts.
2300301,Sasuke,Pluie de Rochers,"Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und hat eine 100%ige Chance, diesen 2 Runden lang zu [c][01a310]betäuben[-][/c].\n[c][01a310]Betäuben:[-][/c]\nKontrolleffekt. Betäubte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
2300401,Shamoke,Revanche,Fügt den Gegnern in der Backline einen Schaden in Höhe von 65% des Angriffswerts zu und verursacht 2 Runden lang jede Runde einen zusätzlichen Schaden in Höhe von 18% des Angriffswerts.
2400101,Pyra,Feinte,Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 54% des Angriffswerts.
2400201,Octagirl,Frappe Précise,"Fügt einem Gegner Schaden in Höhe von 130% des Angriffswerts zu und hat eine 100%ige Chance, diesen 2 Runden lang zu [c][01a310]lähmen[-][/c].\n[c][01a310]Lähmen:[-][/c]\nKontrolleffekt. Die gelähmten Mädchen können ihre aktive Fertigkeit nicht einsetzen."
2400301,Aeris,Fracasse,"Fügt einem Gegner Schaden in Höhe von 90% des Angriffswerts zu und hat eine 100%ige Chance, diesen 2 Runden lang zu [c][01a310]betäuben[-][/c]\n[c][01a310]Betäuben:[-][/c]\nKontrolleffekt. Betäubte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
2400401,Puny,Attaque Furtive,Fügt einem Gegner Schaden in Höhe von 100% des Angriffswerts zu und verursacht 2 Runden lang einen zusätzlichen Schaden in Höhe von 54% des Angriffswerts.
3100101,Poppi,Enroulement,"Fügt den Gegnern in der Frontline Schaden in Höhe von 77% des Angriffswerts zu und hat eine 35%ige Chance, diese 2 Runden lang zu [c][01a310]betäuben[-][/c].\n[c][01a310]Betäuben:[-][/c]\nKontrolleffekt. Betäubte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
3100201,Jade,Lame de Requin,Fügt einem Gegner Schaden in Höhe von 170% des Angriffswerts zu und verringert dessen Rüstung 2 Runden lang um 24% pro Runde.
3100301,Ursula,Force Brute,"Fügt einem zufälligen Gegner aus der Backline Schaden in Höhe von 110% des Angriffswerts zu und hat eine 100%ige Wahrscheinlichkeit, diesen 2 Runden lang [c][01a310]einzufrieren[-][/c]\n[c][01a310]Einfrieren:[-][/c]\nKontrolleffekt. Eingefrorene Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
3100401,Kitty,Attaque Rapide,Fügt den Gegnern in der Frontline Schaden in Höhe von 147% des Angriffswerts zu.
3100501,Samurai,Lame de Requin,"Fügt den Gegnern in der Frontline Schaden in Höhe von 112% des Angriffswerts zu, verringert ihre Rüstung 2 Runden lang um 21% und hat eine Chance von 50%, Krieger 1 Runde lang [c][01a310]einzufrieren[-][/c].\n[c][01a310]Einfrieren:[-][/c]\nKontrolleffekt. Eingefrorene Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
3200101,Tula,Frayeur,Fügt den Gegnern in der Frontline Schaden in Höhe von 112% des Angriffswerts zu und heilt die HP der Mädchen in der eigenen Frontline um 44% des AW.
3200201,Edward,Élimination,Fügt einem zufälligen Gegner in der letzten Reihe 180% Schaden zu und erhält 2 Runden lang 15% Blockade.
3200301,King,Lumière Sacrée,Fügt 1 zufälligen Gegner Schaden in Höhe von 160% des Angriffswerts zu und heilt den Verbündeten mit den geringsten HP um 75% des Angriffswerts.
3200401,Donna,Enroulement,"Fügt 1 zufälligen Gegner Schaden in Höhe von 110% des Angriffswertes zu und hat eine 100%ige Wahrscheinlichkeit, diesen für 2 Runden lang zu [c][01a310]betäuben[-][/c].\n[c][01a310]Betäuben:[-][/c]\nKontrolleffekt. Betäubte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
3200501,Nobuna,Crash,"Verursacht 140% (des Angriffs) Schaden gegen 3 zufälligen Gegner und [c][01a310]versteinert[-][/c] gegnerische Mörder mit einer Chance von 40% für 2 Runden lang.\n[c][01a310]Versteinern:[-][/c]\nKontrolleffekt. Versteinerte Mädchen können weder ihre aktive Fertigkeit noch einen Standardangriff, Folgeangriff oder Konterangriff durchführen."
3300101,Annabelle,Feinte,Fügt einem Gegner Schaden in Höhe von 110% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 60% des Angriffswerts.
3300201,Harley,Piétinement,Fügt den Gegnern in der Frontline Schaden in Höhe von 147% des Angriffswerts zu und verringert die Rüstung der Krieger für 2 Runden um 21%.
3300301,Magicien,Battre,Fügt den Gegnern in der Backline einen Schaden in Höhe von 105% des Angriffswerts zu.
3300401,Caitlin,Vengeance,Fügt einem Gegner Schaden in Höhe von 150% des Angriffswerts zu und verursacht 2 Runden lang pro Runde Schaden in Höhe von 36% des Angriffswerts.
3300501,Marynari,Coup de Boule,Fügt den Gegnern in der Frontline Schaden in Höhe von 77% des Angriffswerts zu und verursacht 2 Runden lang jede Runde zusätzlichen Schaden in Höhe von 42% des Angriffswerts.
3400101,Robin,Coup de Poing,Fügt den Gegnern in der Frontline Schaden in Höhe von 70% des Angriffswerts zu und verursacht 2 Runden lang jede Runde zusätzlichen Schaden in Höhe von 46% des Angriffswerts.
3400201,Sisha,Attaque en Force,Fügt 2 zufälligen Gegnern in der Backline Schaden in Höhe von 147% des Angriffswerts zu.
3400301,Mythra,Surprise,Fügt einem Gegner Schaden in Höhe von 160% des Angriffswerts zu und heilt die HP einer zufälligen Verbündeten in der Frontline in Höhe um 75% des Angriffswerts.
3400401,Athena,Feinte,Fügt einem Gegner Schaden in Höhe von 120% des Angriffswerts zu und verursacht 2 Runden lang einen zusätzlichen Schaden in Höhe von 54% des Angriffswerts.
3400501,Kenshin,Assaut,Fügt den Gegnern in der Frontline Schaden in Höhe von 119% des Angriffswerts zu und verringert deren Rüstung 2 Runden lang um 21%.
