id,text
47,Erforderlicher Aufwand
48,Die Charaktere sind beeindruckend
49,Die Geschichte ist interessant
50,Die Einstellung für das Weltbild ist großartig
51,Die Länge der Geschichte ist gut
52,Ich bin gespannt auf die folgende Geschichte
53,Charakter-Design
54,Grafikqualität
55,Spezialeffekte
56,Bonus
57,Kampfanzeige
58,Allgemeine Regeln
59,Belohnungen für die Teilnehmer
60,Wettsystem
61,Belohnung für Wetten
62,Wie lange hast du das Spiel gespielt?
63,Wie findest du die Aktualisierungen in letzter Zeit?
64,Hast du das Spiel im Vergleich zu früher öfter oder weniger gespielt?
65,Aus welchem Grund hast du es weniger gespielt?
66,Welche Spiele hast du in letzter Zeit gespielt? (Du kannst die Lücken erfüllen.)
67,Aus welchem Grund hat das Spiel dich nur wenig interessiert? (Mehrere Antworten möglich)
68,Mit welchen Inhalten der letzten Aktualisierungen bist du unzufrieden? (Mehrere Antworten möglich)
69,Welche Beschreibungen entsprechen deiner Meinung zum Wohnheim? (Maximal 3 Antworten möglich)
70,Welche Beschreibungen entsprechen deiner Meinung zur Haus-Prüfung? (Maximal 3 Antworten möglich)
71,Welche Beschreibungen entsprechen deiner Meinung zum Sicherheitstrupp? (Maximal 3 Antworten möglich)
72,"Warum ist es dir schwierig, einen Sicherheitstrupp zu erstellen?"
73,Welche Beschreibungen entsprechen deiner Meinung zur optimierten Einkaufsstraße? (Maximal 3 Antworten möglich)
74,Welche Beschreibungen entsprechen deiner Meinung zum Monatsthema? (Maximal 3 Antworten möglich)
75,Welche Beschreibungen entsprechen deiner Meinung zur Mädchen-Strategie? (Maximal 3 Antworten möglich)
76,Wie findest du die neuen Mädchen in letzter Zeit und deren Kostüme?
77,Mit welchen Mädchen oder Kostümen bist du unzufrieden und warum? (Du kannst die Lücke erfüllen oder ignorieren.)
78,Was hältst du von Turin?
79,Was hältst du von Esau&Jakob?
80,Was hältst du von Isabella?
81,Was im GXB2 wird am meisten von dir erwartet?
82,Was für ein Mädchen wird von dir erwartet? (Du kannst die Lücke erfüllen oder ignorieren.)
83,Was für ein Mädchen wird von dir erwartet? Für welches Mädchen und im welchen Stil? (Du kannst die Lücke erfüllen oder ignorieren.)
84,Was für eine Funktion wird am meisten von dir erwartet? (Du kannst die Lücke erfüllen oder ignorieren.)
85,Was für ein Event wird am meisten von dir erwartet? (Du kannst die Lücke erfüllen oder ignorieren.)
86,Hast du andere Vorschläge zum Spiel GXB2? (Du kannst die Lücke erfüllen oder ignorieren)
87,Charakter-Design
88,Grafikqualität
89,Spezialeffekte
90,Charakter-Geschichte
91,Über Abenteuer
92,Über Arena
93,Über Test
94,Über Patrouille
95,Über Gildenboss
96,Was hältst du von der Erfahrung in diesem Test-Server?
97,Was hältst du von Kratos?
98,Wie findest du Kratos im Kampf?
99,Freust du dich auf Kratos im offiziellen Server?
100,Was hältst du von Lucifal?
101,Wie findest du Lucifal im Kampf?
102,Freust du dich auf Lucifal im offiziellen Server?
103,Welche Beschreibungen entsprechen deiner Meinung zu Seelen-System? (Maximal 3 Antworten möglich)
104,Freust du dich auf das Seelen-System im offiziellen Server?
105,Willst du dich weiterhin um Teilnahme am Test-Server bewerben?
106,Hast du weitere Vorschläge zum diesmaligen Test-Server? (Du kannst die Lücke erfüllen.)
107,Was ist dein Geschlecht?
108,Wie alt bist du?
109,Wie lange hast du GXB2 gespielt?
110,Wie lange spielst du GXB2 jeden Tag?
111,Wie findest du die Aktualisierungen in letzter Zeit?
112,Welche Inhalten der letzten Aktualisierungen haben dir gut gefallen? (Mehrere Antworten möglich)
113,Mit welchen Inhalten der letzten Aktualisierungen bist du unzufrieden? (Mehrere Antworten möglich)
114,Welche Beschreibungen entsprechen deiner Meinung zu Dampffestival? (Maximal 3 Antworten möglich)
115,Welche Beschreibung entsprechen deiner Meinung zur Sammlung? (Maixmal 3 Antworten möglich)
116,Welche Beschreibungen entsprechen deiner Meinung zum Buchheiligtum? (Maximal 3 Antworten möglich)
117,Möbel im welchem Stil willst du neu haben? (Maximal 3 Antworten möglich)
118,Wie findest du die neuen Mädchen in letzter Zeit und deren Kostüme?
119,Mit welchen Mädchen oder Kostümen bist du unzufrieden und warum?
120,Was im GXB2 wird am meisten von dir erwartet?
121,Was für einen Charakter wird von dir am meinsten erwartet?
122,Kostüme von welchem Mädchen oder im welchen Stil werden von dir erwartet?
123,Was für eine Funktion wird am meisten von dir erwartet?
124,Was für ein Event wird am meisten von dir erwartet?
125,Neue Geschichte am welchen Ort in der Akademie wird von dir erwartet?
126,Hast du weitere Vorschläge zu GXB2?
127,Was hältst du von der Erfahrung in diesem Test-Server?
128,Was hältst du von Trinity?
129,Was hältst du von Trinitys Spiel im Kampf?
130,Freust du dich auf Trinitys Einführung in offiziellen Server?
131,Welche Beschreibungen entsprechen deiner Meinung zu den neuen Antiquitäten? (Maximal 3 Antworten möglich)
132,Freust du dich auf die Einführung von den neuen Antiquitäten in offiziellen Server?
133,Welche Beschreibungen entsprechen deiner Meinung zum Schachmodus in Mädchen Aufgaben? (Maximal 3 Antworten möglich)
134,Freust du dich auf die Einfühung vom Schachmodus in offiziellen Server?
135,Willst du dich weiterhin um Teilnahme am Test-Server bewerben?
136,Hast du weitere Vorschläge zum diesmaligen Test-Server? (Du kannst die Lücke erfüllen.)
137,Was ist dein Geschlecht?
138,Wie alt bist du?
139,Wie lange hast du das Spiel gespielt?
140,Wie lange spielst du es jeden Tag?
141,Wie findest du die Aktualisierungen in letzter Zeit?
142,Welche Beschreibungen entsprechen deiner Meinung zu Weiterentwicklung auf 5 (15-Sterne)? (Mehrere Antworten möglich)
143,Welche Beschreibungen passen deiner Meinung nach zum Event Schulerkundung? (Mehrere Antworten möglich)
144,Welche Beschreibung entsprechen deiner Meinung zum Event Limitierte Rekrutierung? (Mehrere Antworten möglich)
145,Welche Inhalte werden deinen Geschmack der Mädchen beeinflussen? (Mehrere Antworten möglich)
146,Welche Charakter gefallen dir am Besten? (Mehrere Antworten möglich)
147,Welche Fraktionen gefallen dir am Besten? (Mehrere Antworten möglich)
148,Welche Charaktere gefallen dir am Besten? (Mehrere Antworten möglich) (Weitere Optionen in nächster Frage)
149,Welche Charaktere gefallen dir am Besten? (Mehrere Antworten möglich) (Weitere Optionen in nächster Frage)
150,Welche Charaktere gefallen dir am Besten? (Mehrere Antworten möglich)
151,"Japanisch oder Englisch, Audio auf welcher Sprache gefällt dir besser?"
152,Hast du andere Vorschläge zum Spiel? (Du kannst die Lücke erfüllen oder ignorieren)
153,Was ist dein Geschlecht?
154,Wie alt bist du?
155,Wie lange spielst du jeden Tag?
156,Wie findest du die Updates in letzter Zeit?
157,Wie gefallen dir die neuen Inhalte in letzter Zeit?
158,"Kennst du die Funktion ""Alter Campus""?"
159,Welchen der folgenden Aussagen über den alten Campus stimmst du zu? (Mehrere Antworten möglich)
160,"Kennst du die Funktion ""Elite-Fertigkeit""?"
161,Welchen der folgenden Aussagen über die Elite Fertigkeit stimmst du zu? (Mehrere Antworten möglich)
162,"Kennst du die Funktion ""Entsperrung der Geschichte""?"
163,Welchen der folgenden Aussagen über die Entsperrung der Geschichte stimmst du zu? (Mehrere Antworten möglich)
164,"Kennst du die Funktion ""Yume-Lernzentrum""?"
165,Welchen der folgenden Aussagen über das Lern-Zentrum stimmst du zu? (Mehrere Antworten möglich)
166,"Kennst du die Funktion ""Campusausflug""?"
167,Welchen der folgenden Aussagen über den Campusausflug stimmst du zu? (Mehrere Antworten möglich)
168,Neue Kostüme in welchem Stil wünschst du dir? (Mehrere Antworten möglich)
169,Was hältst du von den Kostümpaketen?
170,Welche neuen Kostüme gefallen dir in letzter Zeit besonders gut? (Mehrere Antworten möglich)
171,Neue Möbel zu welchen Themen wünschst du dir? (Mehrere Antworten möglich)
172,Was willst du für neue Geschichte lesen? (Mehrere Antworten möglich)
173,Geschichten welchen Types hast du gelesen? (Mehrere Antworten möglich)
174,Welche Geschichte hat dir gut gefallen oder dich beeindruckt? (Mehrere Antworten möglich)
175,Welche Art von Event gefällt dir besonders? (Mehrere Antworten möglich)
176,"Findest du, dass die allgemeinen Funktionen und Events dich täglich zu viel Zeit kosten?"
177,Welche Spieltypen spielst du außerdem? (Mehrere Antworten möglich)
178,"Welche Faktoren sind für dich besonders wichtig, wenn du ein Spiel spielst? (Mehrere Antworten möglich)"
179,Hast du noch andere Vorschläge zum Spiel GXB2? (Du kannst die Lücke ausfüllen oder ignorieren)
180,Campusausflug
181,Entsperrung der Geschichte
182,Elitefertigkeit
183,Antiquitätsladen
184,Alter Campus
185,Yume-Lernzentrum
186,Was ist dein Geschlecht?
187,Wie alt bist du?
188,Wie lange spielst du GXB2 pro Tag?
189,Wie findest du die Updates in letzter Zeit?
190,Wie gefallen dir diese neuen Inhalte in letzter Zeit?
191,"Bist du mit der Funktion ""kostbarer Kern des Dieners"" vertraut?"
192,Welchen der folgenden Aussagen über den kostbaren Kern des Dieners stimmst du zu? (Mehrere Antworten möglich)
193,"Bist du mit dem limitierten Event ""Ein etwas anderer Valentinstag"" vertraut?"
194,"Welchen der folgenden Aussagen über das limitierte Event ""Ein etwas anderer Valentinstag"" stimmst du zu? (Mehrere Antworten möglich)"
195,"Bist du mit der Funktion ""Buch der Illusion"" vertraut?"
196,"Welchen der folgenden Aussagen über ""Buch der Illusion"" stimmst du zu? (Mehrere Antworten möglich)"
197,"Bist du mit der Funktion ""Himmelsinsel"" vertraut?"
198,"Welchen der folgenden Aussagen über ""Himmelsinsel"" stimmst du zu? (Mehrere Antworten möglich)"
199,"Bist du mit dem limitierten Event ""Schatzjäger"" vertraut?"
200,"Welchen der folgenden Aussagen zu ""Schatzjäger"" stimmst du zu? (Mehrere Antworten möglich)"
201,Neue Mädchen welcher Position/Funktion würdest du in Zukunft gerne sehen?
202,Welche Charakterzüge wünschst du dir für die neuen Mädchen? (Mehrere Antworten möglich)
203,Welche der folgenden Frisuren gefällt dir besonders? (Mehrere Antworten möglich)
204,Welcher Kleidungsstil gefällt dir besonders gut?
205,Welche der folgenden Figuren/Wesen gefällt dir besonders? (Mehrere Antworten möglich)
206,Welche der folgenden Figuren/Wesen gefällt dir besonders? (Mehrere Antworten möglich)
207,Welche der folgenden nicht-menschlichen Figuren/Wesen gefällt dir besonders? (Mehrere Antworten möglich)
208,Bitte wähle [ B ]
209,Hast du weitere Vorschläge zum Spiel GXB2? (Du kannst die Lücke ausfüllen oder ignorieren)
210,Kostbarer Kern des Dieners
211,Ein etwas anderer Valentinstag
212,Buch der Illusion
213,Himmelsinsel
214,Schatzjäger
215,Was ist dein Geschlecht?
216,Wie alt bist du?
217,Wie lange spielst du GXB2 pro Tag?
218,Wie findest du die Updates und neuen Inhalte in letzter Zeit?
219,Wie findest du die exklusiven Events in letzter Zeit?
220,"Bist du mit dem limitierten Event ""Einsatz in der Fremde"" vertraut?"
221,"Welchen der folgenden Aussagen zu ""Einsatz in der Fremde"" stimmst du zu? (Mehrere Antworten möglich)"
222,"Welche Verbesserungen erhoffst du dir besonders für das Event ""Einsatz in der Fremde""? (Mehrere Antworten möglich)"
223,"Bist du mit dem limitierten Event ""Miss Yume"" vertraut?"
224,"Welchen der folgenden Aussagen zu ""Miss Yume"" stimmst du zu? (Mehrere Antworten möglich)"
225,"Bist du mit dem limitierten Event ""Aufnahmeprüfung"" vertraut?"
226,"Welchen der folgenden Aussagen zu ""Aufnahmeprüfung"" stimmst du zu? (Mehrere Antworten möglich)"
227,"Bist du mit dem Event ""Himmelsinsel"" vertraut?"
228,"Als du an dem Event ""Himmelsinsel"" teilgenommen hast, ist dir da aufgefallen, dass die Gegner extra Buffs bekommen können?"
229,"Wie viel Zeit verwendest du für das Event ""Himmelsinsel""?"
230,"Würdest du, um beim Event ""Himmelsinsel"" mehr Belohnungen zu bekommen und einen höheren Rang zu erreichen, in eine stärkere Gilde wechseln?"
231,"Bist du mit der Funktion ""Campusausflug"" vertraut?"
232,Welchen der folgenden Aussagen über den Campusausflug stimmst du zu? (Mehrere Antworten möglich)
233,"Über welche der folgenden Anpassungen für den ""Campusausflug"" würdest du dich freuen? (Mehrere Antworten möglich)"
234,"Bist du mit der neuen Funktion ""Outfit"" vertraut?"
235,"Was erhoffst du dir von den neuen Funktionen rund um das ""Outfit""?"
236,Outfits zu welchen der folgenden Themenbereiche wünschst du dir besonders? (Mehrere Antworten möglich)
237,"Bist du mit der Funktion ""Sportplatz"" (Gildenkampf) vertraut?"
238,"Welche der folgenden Aussagen stimmt am ehesten mit deiner Meinung zu der Funktion ""Sportplatz"" überein? (Mehrere Antworten möglich)"
239,Welche der folgenden Vorschläge für den PVP-Modus fändest du gut? (Mehrere Antworten möglich)
240,Welche der folgenden Vorschläge für den PVE-Modus fändest du gut? (Mehrere Antworten möglich)
241,Möbelstücke für das Wohnheim zu welchen der folgenden Themenbereichen wünschst du dir besonders? (Mehrere Antworten möglich)
242,"Kennst du die Kostüme ""Kinderärztin"" (Isabella), ""Frechdachs"" (Fenrir) oder ""Tollpatsch"" (Anastasia)?"
243,"Gefallen dir diese Art von Kostümen, die sich sehr von den Originaldarstellungen der Mädchen unterscheiden? (Mehrere Antworten möglich)"
244,Welcher der folgenden Aussagen zu den besonderen Voice-Overs für manche Kostüme stimmst du zu?
245,Mädchen zu welchem der folgenden Themenbereich oder in welchem der folgenden Stile gefallen dir besonders? (Mehrere Antworten möglich)
246,Über welche Mädchen würdest du gerne mehr erfahren/mehr Hintergrundgeschichten lesen? (Mehrere Antworten möglich)
247,Bitte wähle [ C ]
248,Hast du weitere Vorschläge zum Spiel GXB2? (Du kannst die Lücke ausfüllen oder ignorieren)
249,Einsatz in der Fremde
250,Miss Yume
251,Aufnahmeprüfung
252,Was ist dein Geschlecht?
253,Wie alt bist du?
254,Wie lange spielst du GXB2 pro Tag?
255,Wie findest du die Updates und neuen Inhalte in letzter Zeit?
256,Wie zufrieden bist du mit den folgenden verbesserten/neuen Spiel-Features und Events?
257,"Kennst du die neue Funktion ""Korridore der Zeit""?"
258,"Welchen der folgenden Aussagen über ""Korridore der Zeit"" stimmst du zu? (Mehrere Antworten möglich)"
259,Kennst du die neue Version der Ultimativen Arena?
260,Welchen der folgenden Aussagen über die neue Version der Ultimativen Arena stimmst du zu? (Mehrere Antworten möglich)
261,"Welchen der folgenden Aussagen über das neue ""Backup-System"" in der neuen Version der Ultimativen Arena stimmst du zu?"
262,Kennst du die neue Version der Praktischen Arbeit?
263,Welchen der folgenden Aussagen über die neue Version der Praktischen Arbeit stimmst du zu? (Mehrere Antworten möglich)
264,"Bist du mit dem limitierten Event ""Geheime Welt"" vertraut?"
265,"Welchen der folgenden Aussagen zu ""Geheime Welt"" stimmst du zu? (Mehrere Antworten möglich)"
266,"Welche Art von weiteren, neuen Funktionen, Features oder Events würdest du dir wünschen? (Mehrere Antworten möglich)"
267,"Wie zufrieden bist du mit den Mädchen, die in letzter Zeit erschienen sind?"
268,Über welche Mädchen würdest du gerne mehr erfahren/mehr Hintergrundgeschichten lesen? (Mehrere Antworten möglich)
269,Kleidungen/Outfits zu welchen der folgenden Themenbereiche gefallen dir besonders? (Mehrere Antworten möglich)
270,Kostüme zu welchen der folgenden Themenbereiche würden dir besonders gut gefallen? (Mehrere Antworten möglich)
271,"Kostüme zu welchen der folgenden Themenbereiche, die in letzter Zeit erschienen sind, haben dir besonders gefallen? (Mehrere Antworten möglich)"
272,Was erhoffst du dir in Zukunft von dem Strategie- und Informationsverzeichnis der Mädchen?
273,Bitte wähle [ C ]
274,Hast du weitere Vorschläge zu GXB2?
275,Korridore der Zeit
276,Neue Version der Ultimativen Arena
277,Neue Version von Praktische Arbeit
278,Geheime Welt
279,Robbie
280,Lumi
281,Alberta
282,Cassie
283,Monica
284,Finja
285,Was ist dein Geschlecht?
286,Wie alt bist du?
287,"Welche Spiele spielst du in letzter Zeit? (Mehrere Antworten möglich, maximal 3)"
288,Wie lange spielst du GXB2 jeden Tag?
289,Wie findest du die Updates und neuen Inhalte in letzter Zeit?
290,Wie zufrieden bist du mit den folgenden verbesserten/neuen Spiel-Funktionen und Events?
291,"Bist du mit der neuen Funktion ""Schaufenster"" vertraut?"
292,"Wie zufrieden bist du mit den folgenden Inhalten der neuen Funktion ""Schaufenster""?"
293,"Bist du mit der neuen Funktion ""Tsuruga Schrein"" vertraut?"
294,"Wie zufrieden bist du mit den folgenden Inhalten der neuen Funktion ""Tsuruga Schrein""?"
295,"Bist du mit der neuen Funktion ""Kostümgarderobe"" vertraut?"
296,"Wie zufrieden bist du mit den folgenden Inhalten der neuen Funktion ""Kostümgarderobe""?"
297,"Bist du mit der neuen Funktion ""Reserve-Team"" vertraut?"
298,"Wie zufrieden bist du mit den folgenden Inhalten der neuen Funktion ""Reserve-Team""?"
299,"Bist du mit dem neuen Buchheiligtum ""Meeresheiligtum"" vertraut?"
300,"Wie zufrieden bist du mit den folgenden Inhalten des neuen Buchheiligtums ""Meeresheiligtum""?"
301,"Bist du mit der geupgradeten Arena ""Überserver-Arena"" vertraut?"
302,"Wie zufrieden bist du mit den folgenden Inhalten der geupgradeten Arena ""Überserver-Arena""?"
303,"Bist du mit dem neuen Event ""Verlassene Raumstation"" vertraut?"
304,"Wie zufrieden bist du mit den folgenden Inhalten des neuen Events ""Verlassene Raumstation""?"
305,"Wie zufrieden bist du mit den Mädchen, die in letzter Zeit erschienen sind?"
306,"Wie zufrieden bist du mit dem Mädchen Silcotti der neuen Meteore-Fraktion, die in letzter Zeit eingeführt wurde?"
307,"Über welche Mädchen würdest du gerne mehr erfahren/mehr Hintergrundgeschichten lesen? (Mehrere Antworten möglich, maximal 3)"
308,Wie zufrieden bist du mit den neuen Kostümen in letzter Zeit? (Unten mit deren Moden aufgelistet)
309,"Welche Kostüm-Moden gefallen dir besser? (Mehrere Antworten möglich, maximal 3)"
310,Wie zufrieden bist du mit den neuen Outfits in letzter Zeit?
311,Bitte wähle [ B」
312,Hast du weitere Vorschläge zum Spiel GXB2? (Du kannst die Lücke ausfüllen oder ignorieren)
313,Neue Funktion: Schaufenster
314,Neue Funktion: Tsuruga Schrein
315,Neue Funktion: Meteore-Fraktion
316,Neue Funktion: Kostümgarderobe
317,Neue Funktion: Reserve-Team
318,Geupgradetes Buchheiligtum: Meeresheiligtum
319,Einsatz ins Manor
320,Neues Event: Verlassene Raumstation
321,Geupgradete Arena: Überserver-Arena
322,Anleitung und Erklärung der Regeln
323,Belohnungen
324,Methoden zum Spielen
325,Design des Interface
326,Anleitung und Erklärung der Regeln
327,Kampfschwierigkeit & Spielerlebnis
328,Belohnungen
329,Geschichte
330,Design des Interface
331,Anleitung und Erklärung der Regeln
332,Belohnungen
333,Benutzerfreundlichkeit
334,Anleitung und Erklärung der Regeln
335,Methode zum Spielen
336,Übersichtlichkeit und Verständlichkeit
337,Praktikabilität
338,Anpassung der Belohnungen
339,Grafik (Meereslord und dessen Hintergrund)
340,Kampfschwierigkeitsgrad gegen Meereslord
341,Zufriedenheit mit den neuen Segen
342,Kampfschwierigkeit
343,Belohnungen
344,Anleitung und Erklärung der Regeln
345,Erfordernis strategischer Gedanken
346,Belohnungen
347,Design des Interface
348,Chizuko
349,Lord Dracula
350,Eve
351,Hermes
352,Cygmar
353,K.M. Erleuchterin
354,Maya
355,Carmen & Bonnie
356,Cupid
357,Promethea
358,Grafik (Darstellung)
359,Dynamische Grafik (LIVE)
360,Charakter und Geschichte
361,Performance im Kampf
362,Debüt der Idole -- Strahlender Auftritt
363,Schultage -- Lord Rowdy
364,Drachenbootfest -- Kranichdrachen
365,Schlafanzüge -- Mitternachtsspiel
366,Kampfanzüge -- Herzjägerin
367,Musikfest -- Klänge des Chaos
368,Märchenwelt -- Nussknacker
369,Valentinstag -- Valentinsgeschenk
370,Frühlingsfest -- Roter Talisman
371,Creme Party
372,Abendmode
373,Trompeter
374,Raumanzug
375,Nachtalb
376,Märchenland
377,Adelshaus
378,Nachtlichter
379,Fondant-Torte
