id,title,desc
11123,Theaterhalle-2,Schwanensee
11131,Theaterhalle-3,"Frage die Leute, die in der Nähe stehen und schon ein Ticket gekauft haben, ob du tauschen kannst."
11132,Theaterhalle-3,Kaufe ein Ticket für die nächste Vorstellung
11133,Theaterhalle-3,Achte nicht auf Gianas Wunsch und kaufe Tickets für die jetzige Vorstellung
11211,Auditorium-1,"Tut mir leid, wir sind gleich bei unseren Plätzen."
11212,Auditorium-1,"Tut mir wirklich leid. Weil sie so gut aussieht, zieht sie, egal wann, immer die Aufmerksamkeit aller Menschen auf sich."
11213,Auditorium-1,"Die kleine Verzögerung ist unsere Schuld, aber wenn du sie noch einmal so anfährst, dann wundere dich nicht, wenn ich es dir heimzahle."
11221,Auditorium-2,Jede Bewegung der Tänzerin ist voller Eleganz und Anmut. Sie hat ein wunderbares Körpergefühl.
11222,Auditorium-2,"Die Bewegungen der Tänzerin sind sehr feminin, sanft und voller Gefühl. Sie scheint ihr ganzes Gefühl in den Tanz zu stecken."
11223,Auditorium-2,"Die Vorstellung gerade…ich hab nicht genau hingeschaut, aber ich bin mir sicher, dass sie sicher nicht so gut wie du sind!"
11231,Auditorium-3,"Du bist so wunderschön, wenn du dich ganz auf den Tanz konzentrierst. Es lässt einen einfach verstummen."
11232,Auditorium-3,Ich war nur von deinem Ehrgeiz für das Tanzen beeindruckt.
11233,Auditorium-3,"Auch wenn du viel mit ihr redest, macht es mir nichts aus."
11311,Souvenirladen-1,Das Tanzabzeichen passt wunderbar zu dir. Es ist so farbenfroh und macht dich noch schöner.
11312,Souvenirladen-1,Dieser Fächer ist leicht und wunderschön. Er passt sehr gut zu dir.
11313,Souvenirladen-1,Es ist schwer auzuwählen. Kaufen wir einfach beide.
11321,Souvenirladen-2,Auch wenn 100 Augenpaare es genau untersuchen würden. Dein Gesicht ist wunderschön und Makellos.
11322,Souvenirladen-2,"Beweg dich nicht. Lass mich mal zählen~Ah, dein Gesicht aus der Nähe ist wirklich schön."
11323,Souvenirladen-2,Was sind Poren? Das Mädchen auf dem Foto ist offensichtlich wunderschön.
11331,Souvenirladen-3,Poster von Giana
11332,Souvenirladen-3,Statue von Giana
11333,Souvenirladen-3,Support Panel für Giana
11411,Hinter den Kulissen-1,Wir sind auf einem Date~
11412,Hinter den Kulissen-1,Ja…wir sind normale Freunde~
11413,Hinter den Kulissen-1,"Ich bin extra dafür da, ihre Taschen zu tragen. Wenn ihr beide bei irgendwas Hilfe braucht, könnt ihr euch einfach bei mir melden."
11421,Hinter den Kulissen-2,Schwarzer Schwan
11422,Hinter den Kulissen-2,Weißer Schwan
11423,Hinter den Kulissen-2,Tänzer Make-up
11431,Hinter den Kulissen-3,Ich hoffe ich kann allen Schulmädchen helfen ihr Glück zu finden.
11432,Hinter den Kulissen-3,"Du kennst mich gut, ich habe kein besonderes Hobby~"
11433,Hinter den Kulissen-3,"Hobby? Muss ich wirklich eins nenen. Ich würde mir wünschen, ich könnte jeden Tag so angenehm und in Ruhe verleben."
11511,Bühne-1,"Wenn du tanzen möchtest, kannst du das egal wo tun."
11512,Bühne-1,"Geh. Auch wenn du nur mich als einzigen Zuschauer hast, kannst du hell erstrahlen."
11513,Bühne-1,"Die Leuchttechnicker sind nicht mehr da. Wenn es dir nichts ausmacht, lass mich dein Leuchttechniker sein."
11521,Bühne-2,"Wenn du willst, können wir öfter herkommen."
11522,Bühne-2,"Wenn du es so sehr genießt, warum machst du kein Comeback."
11523,Bühne-2,"Ich verkünde hiermit, dass Gianas Comeback erfolgreich war und alle Leute laut klatschen."
11531,Bühne-3,Erschreckt von dem was passiert ist nichts tun.
11532,Bühne-3,"Zur Bühne eilen, um sich als Kissen unter sie zu schmeißen."
11533,Bühne-3,Sofort zur Bühne eilen und Giana auffangen.
20111,Riesenrad-1,"Das ist eine Situation mit geringem Risiko…Selbst wenn wir oben steckenbleiben, würden uns die Mitarbeiter retten."
20112,Riesenrad-1,"Tausende von Fahrgästen hatten diesen Unfall nicht. Meinst du nicht es wäre sehr großes Pech, wenn gerade uns das passieren würde?"
20113,Riesenrad-1,"Selbst wenn dieser Unfall passieren würde, würde ich mir keine Sorgen machen, weil du an meiner Seite bist."
20121,Riesenrad-2,Gegenüber von Fencer sitzen
20122,Riesenrad-2,Neben Fencer sitzen
20131,Riesenrad-3,Neben Fencer sitzen und ihre Hand halten.
20132,Riesenrad-3,Neben Fencer sitzen und sie beruhigen
20133,Riesenrad-3,Neben Fencer sitzen und ihre Augen zuhalten
20211,Karussell-1,"Mach dir nicht so viele Gedanken darüber, was andere denken."
20212,Karussell-1,Ich würde so gern Karusell fahren. Willst du liebe Fencer mit mir zusammen fahren?
20213,Karussell-1,Huh? Neben kleinen Kindern mögen auch viele andere Karusells. Zum Beispiel…ich!
20221,Karussell-2,Versteh mich nicht falsch. Ein richtiges Paar würde so etwas nicht machen.
20222,Karussell-2,Versteh mich nicht falsch. Es ist noch ein weiter Weg bis wir ein richtiges Paar sind.
20223,Karussell-2,"Ein Paar? Wenn man es nicht so genau nimmt, schon irgenwie…"
20231,Karussell-3,Das Pferd vor dir
20232,Karussell-3,Das Pferd neben dir
20233,Karussell-3,Der Wagen
20311,Eiswagen-1,Teuer? Machst du dir wegen mir Gedanken? Das ist wirklich lieb~
20312,Eiswagen-1,"Es ist selten, dass man zum Park kommt. Wenn wir da kein Eis essen…dann hätte ich meinen Job echt schlecht gemacht."
20313,Eiswagen-1,"Wie dem auch sei, ich habe bereits beschlossen zwei Eis zu kaufen. wenn du keins möchtest, kannst du es ja einem anderen Mädchen geben."
20321,Eiswagen-2,Erdbeereis
20322,Eiswagen-2,Minz-Schokoladeneis
20323,Eiswagen-2,Vanilleeis
20331,Eiswagen-3,Papier-Taschentuch aus der Tasche nehmen und ihr geben
20332,Eiswagen-3,Persönliches Taschentuch aus der Tasche nehmen und ihr geben
20333,Eiswagen-3,Sich vorbereiten mit den eigenen Händen das Eis wegzuwischen
20411,Achterbahn-1,Sie überreden ihre Angst zu vergessen und es einmal auszuprobieren
20412,Achterbahn-1,Fencers Meinung folgen und die Achterbahnfahrt lassen
20421,Achterbahn-2,"Es ist nur, dass mein Körper sich plötzlich ein bisschen unwohl fühlt. Es ist einfach zu heiß. Wir sollten ein kühles Plätzchen zum Ausruhen suchen."
20422,Achterbahn-2,Machst du dir Sorgen um mich? Ich habe mich wohl auch etwas überschätzt. So eine heftige Achterbahn halte ich auch nicht aus.
20423,Achterbahn-2,Du willst zu den Waschräumen? Geh schnell. Ich mich anstellen und auf dich warten.
20431,Achterbahn-3,Mini-Achterbahn fahren
20432,Achterbahn-3,Piratenschaukel fahren
20433,Achterbahn-3,Wasserachterbahn fahren
20511,Geisterhaus-1,Natürlich~ich werde mich gleich ganz nach vorne stellen. Ihr könnt dann hinter mir stehen.
20512,Geisterhaus-1,Tut mir leid. Das kann ich nicht tun. Meine erste Priorität ist es Fencer zu beschützen.
20513,Geisterhaus-1,Huh? Du willst mir folgen? Dafür musst du das Mädchen neben mir fragen.
20521,Geisterhaus-2,Die rechte Hand von allein ausstrecken
20522,Geisterhaus-2,Die Hand ausstrecken und Fencers Hand nehmen
20523,Geisterhaus-2,Hand ausstrecken und Fencer umarmen
20531,Geisterhaus-3,Keine besondere Vorstellung kaufen
20532,Geisterhaus-3,Eine besondere Überraschungsvorführung kaufen
20533,Geisterhaus-3,Drei besondere Überraschungsvorführungen kaufen
20611,Kleidungsladen-1,"Aber nein. Ich will doch nur sagen, dass du heute ganz besonders süß und exquisit zurecht gemacht aussiehst. Man sieht auf den ersten Blick, dass du dir viel Mühe gegeben hast."
20612,Kleidungsladen-1,"Auch nicht. Es ist mehr, dass du ganz anders als sonst aussiehst. Es sit sehr anziehend."
20613,Kleidungsladen-1,Wie soll ich das sagen? Es macht einen großen Unterschied. Ich hätte dich fast nicht wiedererkannt. Aber du siehst immer sehr schön aus. Egal wie du angezogen bist siehst du immer sehr anziehend aus.
20621,Kleidungsladen-2,Lass die Verkäuferin sie überreden
20622,Kleidungsladen-2,Mit lauter Stimme ihre Aufmerksamkeit ablenken
20623,Kleidungsladen-2,Fencer loben und ihr Selbstbewusstsein steigern
20631,Kleidungsladen-3,Das zu Beginn ausgewählte Modell aus dem Schaufenster
20632,Kleidungsladen-3,"Das Modell, das Fencer täglich trägt"
20633,Kleidungsladen-3,"Das Modell, das Fencer heute trägt"
20711,Katzencafé-1,Das Katzenfutter aus dem Rucksack nehmen
20712,Katzencafé-1,Das gekochte Ei aus der Tasche nehmen
20713,Katzencafé-1,Im Rucksack suchen…und nichts finden
20721,Katzencafé-2,graue britische Kurzhaarkatze
20722,Katzencafé-2,Weiße Katze Ramses
20723,Katzencafé-2,Schwarz-weiße Katze
20731,Katzencafé-3,VIP-Set kaufen
20732,Katzencafé-3,Normales Set kaufen
20733,Katzencafé-3,Kein Set kaufen
20811,Englischer Salon-1,Ein Tisch für zwei am Fenster
20812,Englischer Salon-1,Ein Tisch für zwei in der Mitte des Speisesaals
20813,Englischer Salon-1,Zwei beliebige Plätze wählen
20821,Englischer Salon-2,Das Menü das Obstkuchen und Scones enthält
20822,Englischer Salon-2,Scones
20823,Englischer Salon-2,Obstkuchen
20831,Englischer Salon-3,Milch zuerst einschütten
20832,Englischer Salon-3,Tee zuerst einschütten
20833,Englischer Salon-3,Milch und Tee zusammen einschütten
20911,Blumenladen-1,"Darauf bestehen, dass Fencer Blumen auswählt"
20912,Blumenladen-1,Fencers Bitte folgen und sie nicht weiter überreden Blumen auszusuchen
20913,Blumenladen-1,Ihr gut zureden und davon überzeugen Blumen auszuwählen
20921,Blumenladen-2,Ablehnen
20922,Blumenladen-2,Nach dem Preis fragen
20923,Blumenladen-2,Annehmen
20931,Blumenladen-3,Blaue Eisrose
20932,Blumenladen-3,Dunkelrote Rose
20933,Blumenladen-3,Kaktus
21011,Ruhiges Plätzchen-1,"Na…türlich, als Senpai ist es natürlich meine Verantwortung mich um alle zu kümmern!"
21012,Ruhiges Plätzchen-1,Fencer…blamier mich nicht.
21013,Ruhiges Plätzchen-1,"Denkst du wirklich so Fencer? Tatsächlich denke ich, dass ich dir gegenüber immer besonders liebenswürdig bin."
21021,Ruhiges Plätzchen-2,Die Flasche Wasser im Rucksack Fencer geben
21022,Ruhiges Plätzchen-2,Schnell zum Kiosk gehen um eine Falsche Mineralwasser zu kaufen
21023,Ruhiges Plätzchen-2,Fencer überzeugen zusammen zum nahe gelegenen Laden mit den Soft-Getränken zu gehen
21031,Ruhiges Plätzchen-3,Aus dem Rucksack die vollgeschriebene Liste mit Aktivitäten für den Tag nehmen
21032,Ruhiges Plätzchen-3,Aus der Tasche das für Fencer vorbereitete Geschenk nehmen
21033,Ruhiges Plätzchen-3,Im bewegten Moment Fencers Hand ergreifen
21111,Liebesapfelstand-1,"Das ist wirklich süß. Die normal so kalte Fencer hat nun ein so rotes Gesicht, dass sie selber einem Liebesapfel gleicht."
21112,Liebesapfelstand-1,Mehr als süß noch siehst du vor allem wunderschön aus. Dein Anblick ist so anziehend wie ein glänzender Liebsapfel im Licht des Feuerwerkes.
21113,Liebesapfelstand-1,"Du magst es nicht, wenn man nicht süß nennt? Na gut…auch wenn ich es ungern tue, aber ich werde in Zukunft daran denken."
21121,Liebesapfelstand-2,So süß
21122,Liebesapfelstand-2,Süß und sauer
21123,Liebesapfelstand-2,So sauer
21131,Liebesapfelstand-3,"So tun, als hätte man es nicht gesehen"
21132,Liebesapfelstand-3,Ihr mitteilen
21133,Liebesapfelstand-3,Ihr ein Taschentuch geben
21211,Feuerwerksfest-1,"Ich kann zwar nicht sagen, dass es etwas schlechtes ist, streng mit sich zu sein, aber wenn man immer so hart zu sich ist, muss das sehr ermüdend sein."
21212,Feuerwerksfest-1,Ich bewundere dich sehr. Du bist immer so ernst zu dir und anderen Menschen gegenüber.
21213,Feuerwerksfest-1,"Tatsächlich habe ich ein bisschen Angst, weil ich von Natur aus undiszipliniert bin. Oder nein, man muss eher sagen, dass es meine Gewohnheit ist Respekt zu zeigen."
21221,Feuerwerksfest-2,Durch dir Menge zurück zu Fencer gelangen
21222,Feuerwerksfest-2,Fencers Hand festhalten
21223,Feuerwerksfest-2,Fencers fest umarmen
21231,Feuerwerksfest-3,Auf dem Dach eines Gebäudes
21232,Feuerwerksfest-3,Eine Bank nahe des Sees
21233,Feuerwerksfest-3,Im Freien bleiben
21311,Takoyaki -1,Natürlicher Geschmack
21312,Takoyaki -1,Seetang
21313,Takoyaki -1,Schwarzer Pfeffer
21321,Takoyaki -2,Lass Fencer wählen
21322,Takoyaki -2,Selber Sauce wählen
21323,Takoyaki -2,Keine Sauce hinzufügen
21331,Takoyaki -3,Selber essen
21332,Takoyaki -3,Fencer geben
21333,Takoyaki -3,Teilen
21411,Crushed Eis-Stand-1,Das letzte Crushed Eis dem fremden Schuldmädchen geben
21412,Crushed Eis-Stand-1,Für das letzte Crushed Eis kämpfen
21413,Crushed Eis-Stand-1,"Versuch mit dem fremden Schulmädchen zu verhandeln, dass jeder die Hälfte bekommt"
21421,Crushed Eis-Stand-2,Melonengeschmack
21422,Crushed Eis-Stand-2,Brauner-Zucker Geschmack
21423,Crushed Eis-Stand-2,Kleine Kügelchen hinzufügen
21431,Crushed Eis-Stand-3,Es wegschmeißen wollen
21432,Crushed Eis-Stand-3,Fencer überreden schnell das noch nicht geschmolzene Eis zu essen
21433,Crushed Eis-Stand-3,Fencer überzeugen ihre Fähigkeiten einzusetzen
21511,Ringe-Spiel-1,Einige Ringe kaufen
21512,Ringe-Spiel-1,Alle Ringe kaufen
21513,Ringe-Spiel-1,Keine Ringe kaufen
21521,Ringe-Spiel-2,Den kleinen Bären für sie kaufen
21522,Ringe-Spiel-2,Noch mehr Ringe für sie kaufen
21523,Ringe-Spiel-2,Fencer überzeugen nicht weiter zu spielen
21531,Ringe-Spiel-3,Aktzeptieren
21532,Ringe-Spiel-3,Erst ablehnen bevor man es annimmt
21533,Ringe-Spiel-3,Ablehnen
30111,Seegespräch-1,Schwäne sind elleganter als andere Vogelarten. Sie haben einen schlanken Körper und ein ellegantes Auftreten
30112,Seegespräch-1,Ich hab gehört Schwäne machen sehr berührende Laute
30113,Seegespräch-1,"Ich hab gehört Schwäne sind sehr treu. Wenn sie einmal einen Partner gefunden haben, bleiben sie für immer bei ihm"
30121,Seegespräch-2,Fencer überreden den See zusammen zu verlassen
30122,Seegespräch-2,Aus dem Rucksack ein Minttäschen holen
30123,Seegespräch-2,Aus dem Ruckssack Mückenspray holen
30131,Seegespräch-3,Fliegender Drache
30132,Seegespräch-3,Bootfahren
30133,Seegespräch-3,Picknick
30211,Bootsfahrt-1,"Sich vorsichtig anschleichen, um zu schauen, was KongMing macht"
30212,Bootsfahrt-1,Sich langsam und vorsichtig anschleichen
30213,Bootsfahrt-1,Auf KongMings Anweisung hören und brav and Ort und Stelle bleiben
30221,Bootsfahrt-2,Gerade nach vorne
30222,Bootsfahrt-2,Nach Links
30223,Bootsfahrt-2,Nach rechts
30231,Bootsfahrt-3,"Sich ausruhen, weil man müde ist"
30232,Bootsfahrt-3,Sich ganz vorsichtig KongMing nähern
30233,Bootsfahrt-3,Sich vorsichtig KongMing nähern und den Sonnenschirm für sie aufspannen
30311,Picknick-1,Unter dem Baum am Hügel
30312,Picknick-1,Eine Bank nahe des Sees
30313,Picknick-1,Genau hier
30321,Picknick-2,Normale Kekse
30322,Picknick-2,Ein leicht verbrannter Muffin
30323,Picknick-2,Ein perfekt gebackener Kuchen
30331,Picknick-3,Von allein anbieten aufzuräumen
30332,Picknick-3,KongMing helfen aufzuräumen
30333,Picknick-3,Versuchen das Aufräumen aufzuschieben
30411,Drachen fliegen lassen-1,"KongMing mitteilen, dass das Wetter jetzt sehr schlecht ist"
30412,Drachen fliegen lassen-1,"Aktzeptieren, um KongMing nicht zu enttäuschen"
30413,Drachen fliegen lassen-1,So tun als wäre man überhaupt nicht am Drachen fliegen lassen interessiert
30421,Drachen fliegen lassen-2,Schmetterlings-Drache in bunten Farben
30422,Drachen fliegen lassen-2,Riesiger Drachen in Drachenform
30423,Drachen fliegen lassen-2,Besonderer Drache in Ravioliform
30431,Drachen fliegen lassen-3,Ihr zeigen wie es geht
30432,Drachen fliegen lassen-3,"Hinter KongMing stehen und ihre Hände greifen, um ihr zu helfen den Drachen steigen zu lassen"
30433,Drachen fliegen lassen-3,Helfen den Drachen fliegen zu lassen
30511,Schach-1,Annehmen
30512,Schach-1,Ablehnen
30513,Schach-1,"Mit Enthusiasmus aktzeptieren, dass KongMing teilnimmt"
30521,Schach-2,Einen Rat direkt aussprechen
30522,Schach-2,KongMing heimlich einen Tipp geben
30523,Schach-2,"Fest daran glauben, dass KongMing ohne Probleme gewinnen kann und ihre Bitte nach Hilfe ignorieren"
30531,Schach-3,"Ausrede nutzen, dass man das Date fortsetzen muss"
30532,Schach-3,"Hinweisen, dass man mit KongMing zusammen spielen kann"
30533,Schach-3,"Den Status als Geliebter nutzen, um so zu tun als wäre man böse"
30611,Fächerladen-1,Emotionaler Aspekt
30612,Fächerladen-1,Tägliches Leben
30613,Fächerladen-1,Nicht vorhaben Fragen zu stellen
30621,Fächerladen-2,Der normalste Fächer mit Windmuster
30622,Fächerladen-2,Der mit elegantem Bambusmuster
30623,Fächerladen-2,Der mit luxuriösem Muster
30631,Fächerladen-3,Nicht kaufen
30632,Fächerladen-3,Eine hölzerne Box für den Fächer wählen
30633,Fächerladen-3,Einen Anhänger für den Fächer wählen
30711,Ruhiges Plätzchen-1,"Na…türlich, als Senpai ist es natürlich meine Verantwortung mich um alle zu kümmern!"
30712,Ruhiges Plätzchen-1,KongMing…blamier mich nicht.
30713,Ruhiges Plätzchen-1,"Denkst du wirklich so KongMing? Tatsächlich denke ich, dass ich dir gegenüber immer besonders liebenswürdig bin."
30721,Ruhiges Plätzchen-2,Die Flasche Wasser im Rucksack KongMing geben
30722,Ruhiges Plätzchen-2,Schnell zum Kiosk gehen um eine Falsche Mineralwasser zu kaufen
30723,Ruhiges Plätzchen-2,KongMing überzeugen zusammen zum nahe gelegenen Laden mit den Soft-Getränken zu gehen
30731,Ruhiges Plätzchen-3,Aus dem Rucksack die vollgeschriebene Liste mit Aktivitäten für den Tag nehmen
30732,Ruhiges Plätzchen-3,us der Tasche das für KongMing vorbereitete Geschenk nehmen
30733,Ruhiges Plätzchen-3,"Den Kopf hängen lassen, weil man nichts tun kann"
30811,Katzencafé-1,"Komplett ablehnen, dass man schonmal dort war"
30812,Katzencafé-1,Das bereits gekaufte Katzenset verwenden
30813,Katzencafé-1,Es KongMing erklären
30821,Katzencafé-2,Graue britische Kurzhaarkatze
30822,Katzencafé-2,Weiße Katze Ramses
30823,Katzencafé-2,Schwarz-weiße Katze
30831,Katzencafé-3,KongMing nach ihrer Meinung fragen
30832,Katzencafé-3,Die Zeit mit Katzenservice verlängern
30833,Katzencafé-3,Die Zeit mit Katzenservice nicht verlängern
30911,Buchladen-1,Direkt ablehnen
30912,Buchladen-1,Höflich ablehnen
30913,Buchladen-1,Den eigenen Platz aufgeben
30921,Buchladen-2,Krimi
30922,Buchladen-2,Gesichtsbuch
30923,Buchladen-2,Schulbuch
30931,Buchladen-3,Geduldig warten
30932,Buchladen-3,Sich darauf vorbereiten KongMing sanft aufzuwecken
30933,Buchladen-3,Selbst ausruhen wollen
31011,Videospielgeschäft-1,"Bereit sein, beim Plüschtierangeln zu helfen"
31012,Videospielgeschäft-1,KongMing es selbst probieren lassen
31013,Videospielgeschäft-1,Mit KongMing zusammen versuchen
31021,Videospielgeschäft-2,"Okay, dann lass mich dir mal mein Können zeigen"
31022,Videospielgeschäft-2,KongMing zuerst spielen lassen
31023,Videospielgeschäft-2,"Nein, ich bin eigentlich nicht an Rennspielen interessiert"
31031,Videospielgeschäft-3,Selbst machen
31032,Videospielgeschäft-3,KongMing machen lassen
31033,Videospielgeschäft-3,Zwei Rubbellose kaufen
31111,Rafting-1,Anbieten beim Auswählen zu helfen
31112,Rafting-1,KongMing überzeugen eins zu wählen
