id,title,name,dialog,select_text
60,,Esau,Was kann man schon große auf einer Einkaufsstraße tun? Natürlich sind wir hier zum einkaufen~,
61,,*,"Und sonst, ihr habt nicht vor Jemanden zu ruinieren? Oder etwas weg zu schnappen?",
62,,Esau,"Bleib ruhig, nach diesem Kampf, wurde Dire in Jakob besiegt.",
63,,Esau,Ihr jetziges ich ist zu 100% ein süßes Mädchen~,
64,,Jakob,(Nickt fleißig) Ja!,
65,,*,Aber…Jakob sie scheint gar keine Erinnerungen mehr an damals zu haben…,
66,,Esau,Ist Amnesie nicht etwas normales in einer Geschichte über eine Schule?,
67,,Jakob,"Ja, mach dir bitte nicht so viel Gedanke um die Details.",
68,,Esau,Wir bereiten gerade alles vor für unsere Aufnahme~,
69,,*,Ah! Also seid ihr die neuen Schülerinnen?,
70,,*,Aber Jakob weiß noch nicht mal wie man einkauft. Ich mache mir Sorgen um dich…,
71,,Esau,"Kein Grund zur Sorge, Einkaufen, Putzen… ich bin überall sehr gut drin!",
72,,Esau,"Achja, neue Schreibmaterialien, Schultasche…",
73,,Esau,"Jakob, ich habe alles was du für die Schule brauchst vorbereitet~",
74,,,"Die Zwillinge glichen in diesem Moment einem Drachenkönig, der einen Schatzberg bewacht und hielten ihre Sachen fest im Arm.",
75,,*,"Das… ist zu viel! Selbst 10 Jakobs, könnten das nicht fertig nutzen…",
76,,Esau,Hör gut zu~Meine Schwester bekommt natürlich nur das Beste~,
77,,Jakob,"Schwester, ich habe auch etwas für dich vorbereitet…",
78,,,Jakobs Stimme wurde von immer lauteren Fußschritten übertönt.,
79,,Böse Ladenbesitzer,Bleibt stehen! Lügner!,
80,,Böse Ladenbesitzer,Das ist kein Geld! Gib uns unsere Sachen zurück!,
81,,Böse Ladenbesitzer,Renn nicht weg! Weißes Flügelmädchen!,
82,,*,Weißes Flügelmädchen! Ah! Esau!,
83,,Esau,"Ah? Redet ihr von mir? Wirklich komisch, ich hab doch ganz offensichtlich gezahlt.",
84,,Esau,"Aber sie scheinen sehr böse zu sein, ich habe keine Wahl. Ich mus sie erst etwas beruhigen~",
85,,*,Hört auf zu kämpfen! Ich zahle für sie!,
86,,*,"Puh, noch ein unnötiger Kampf…",
87,,Jakob,Senpai du hast uns schon wieder geholfen~,
88,,Esau,Senpai ist wirklich großzügig~,
89,,*,"Statt einem Danke, würde ich lieber Esaus Erklärung hören!",
90,,*,Hast du andere etwa überlistet?!,
91,Fliegen,*,"Dein Grund ist also, dass eine andere Währung nicht verfügbar war?",
92,,Esau,Ja! Es scheint genauso ist es gewesen~,
93,,Esau,"Aber danke dir Senpai~wenn du nicht gewesen wärest, hätte ich vermutlich 10 Nebenjobs machen müssen, um zu zahlen…",
94,,*,Aber warum hast du dann nur so viel gekauft?,
95,,Esau und Jakob,"Was ist daran falsch, dass Mädchen shoppen lieben?!",
96,,*,Aber alles ist mein Geld!,
97,,Jakob,"Eigentlich… Schwester, Jakob hat auch etwas für dich~",
98,,Esau,Ah! Ist das Geschenk für mich?,
99,,Jakob,Das hier ist für dich!,
100,,,Das junge Mädchen öffnete ihre Hand und zum Vorschein kam eine wunderschöne Kette.,
101,,,Sie war einzigartig.,
102,,,Ein weißer und schwarzer Flügel waren miteinander verschmolzen und schienen sich zum Fliegen vorzubereiten.,
103,,Jakob,"Schwester, der schwarze und weiße Flügel passen gut zu uns~",
104,,Jakob,Ich hoffe eines Tages können wir auch einfach zusammen losfliegen…,
105,,Esau,Sicher… werden wir die Chance bekommen!,
106,,Esau,Wir werden bald der Yume Akademie beitreten.,
107,,Esau,"Der Himmel an der Akademie ist so groß, wann immer du fliegen willst Jakob kann ich dich begleiten~",
108,,Historia,Bitte steht nicht einfach hier rum…,
109,,*,Du kommst genau zum falschen Zeitpunkt!,
110,,Historia,Ich bin hier als Disziplinarkomitee Mitglied!,
111,,Historia,Schülerinnen haben mir vom Chaos in der Einkaufsstrraße berichtet. es scheint ihr drei seit der Grund dafür.,
112,,Historia,Also ihr beiden… und du auch Senpai… kommt mir mir!,
113,,Passantinen,"Echt komisch, ist Historia nicht schon vor langem aus dem Diziplinarkomitee ausgetreten?",
114,,Passantinen,"Ja wirklich, ich dachte sie wäre der D.E.F. beigetreten…",
115,,Historia,Ihr… was habt ihr gerade gesagt…,
116,,Passantinen,"Schnell weg, wenn wir von ihr geschnappt werden, müssen wir arbeiten…",
117,,*,Also…Historia… das Chaos ist bereits beseitig und die beiden…,
118,,Esau,"Wir werden nicht mit Jemandem unbekannten gehen! Jakob, lass uns zurück kehren!",
119,,Jakob,Okay!,
120,,Historia,Na dann kann ich mich nur entschuldigen! Ergreift sie!,
121,,*,Lasst mich doch erstmal ausreden!,
122,,*,Das ist bereits…der…dritte Kampf in einer Stunde.,
123,,*,Ich…ich bin nur hier für Hottie zum Einkaufen!,
124,,Esau,Jakob! Jetzt!,
125,,Jakob,Okay!,
126,,,Man hörte das Geräusch von raschelnden Federn.,
127,,,Sonnenlicht verteilte sich unter den schwarzen und weißen Flügeln auf der Straße.,
128,,,"Zu diesem Zeitpunkt, hätte niemand gedacht, dass man sie trennen könnte.",
129,,,Die beiden waren bestimmt dafür von Geburt an bis zum Ende eins zu sein.,
130,,*,Ihr lasst mich hier einfach allein! Ich muss dann alles danach aufräumen?!,
131,,Esau,"Tut mir leid, Senpai!",
132,,Jakob,Wir werden uns bald wiedersehen~dann wird Jakob sich richtig bei dir entschuldigen~,
133,,Esau und Jakob,Auf Wiedersehen~Senpai~,
134,Jäger,Mitteilung,Achtung! Dies ist ein Sicherheitshinweis!,
135,,Mitteilung,"Heute sind eine große Menge Jäger auf den Campus gekommen, einige Schülerinnen wurden bereits angegriffen.",
136,,Mitteilung,"Das Studentenwerk möchte euch daran erinnern vorsichtig zu sein, fasst sie nicht an!",
137,,Jakob,"Schwester, schau, es sind Jäger~",
138,,Esau,"Wo, wo?",
139,,Jakob,"Sie sehen so weich aus, es fühlt sich bestimmt gut an, sie anzufassen~",
140,,Esau,"Kleine Katze~sei brav, lass mich dich mal anfassen~",
141,,Jäger,Miao！！,
142,,Jakob,Ah! Schwester ist alles okay? Bist du verletzt??,
143,,Esau,"Es ist nichts, es ist nur ein kleiner Kratzer~",
144,,Jakob,"Ah, ich glaub dort im Busch ist etwas…",
145,,Esau,Das sind Katzenohren!! Es muss ein Jäger dort sein!,
146,,Esau,Diesmal will ich ihn sicher anfassen!,
147,,Jakob,Schwester… halt dich zurück… oder er wird weglaufen…,
148,,Katzenohren-Mädchen,Was wollt ihr?,
149,,Jakob,"Schwester, das ist kein Jäger… es ist ein Jäger-Mädchen…",
150,,Kira,"Mein Name ist Kira, Miao!",
151,,Jakob,Du heißt Kira-Miao?,
152,,Kira,Nein! Nicht Miao!,
153,,Kira,Miao! Nicht anfassen!,
154,,Esau,"So warm und weich, Kira ist so angenehm anzufassen…",
155,,Kira,"…! Wie widerwertig, Miao!",
156,,Kira,"Mensch… Das ist komisch, miao!",
157,,Esau,"Renn nicht weg, lass mich dich in Ruhe streicheln!",
158,,Kira,"Wenn dir mir noch näher kommst… dann kratze ich dich, miao!",
159,,Esau,Es scheint Kira mag uns nicht besonders…,
160,,Jakob,Schwester… versuch das hier (nimmt etwas zu Essen aus der Tasche),
161,,Kira,"…! Fisch, Miao! (Schluckt)",
162,,Kira,"Pff! er hat Knochen, Miao! (dreht den Kopf weg)",
163,,Jakob,"Ah! Kaum zu glauben, das ist ganz frischer Thunfisch…",
164,,Kira,Miao… Thunfisch… (Schluckt),
165,,Rumpy,Miao! Miao! (Thunfisch! Thunfisch!),
166,,Kira,Hör auf zu Miaoen!,
167,,Rumpy,(Lässt den Kopf sinken) Miao…,
168,,Esau,Kira~lass uns einen Deal abschließen~,
169,,Jakob,"Schwester, ist das nicht das was Dire sagen würde…",
170,,Esau,"Haha, wen kümmern die Details.",
171,,Esau,"Kira, wenn wir dich nur stericheln dürfen, laden wir dich danach mit den Jägern zum Essen ein~",
172,,Kira,Haltet ihr euer Wort?,
173,,Esau,Aber natürlich! Es gibt dort Trockenfisch und viele andere leckere Sachen!,
174,,Kira,"Ihr lügt auch nicht, miao.",
175,,Esau und Jakob,Aber nein! Miao!,
176,Uneinigkeit in der Cafeteria,Passantin 1,Schnell schau doch! Eine große Gruppe Jäger!,
177,,Passantin 2,"Ah, ihr Schwanz sieht aus wie Zuckerwatte, wenn man sein Gesicht daran hält fühlt es sich bestimmt an wie auf einer Wolke zu schlafen!",
178,,Passantin 3,Habt ihr denn alle die Mitteilung nicht gehört? Es wurden bereits Mädchen von den Jäger gekratzt~,
179,,Passantin 1,Ah!!! Aber warum sind Esau und Jakob dann von ihnen umgeben?,
180,,Passantin 2,Und wer ist dieses Mädchen mit den Katzenohren?,
181,,Passantin 3,Vielleicht… das ist die Welt der Starken!,
182,,Jakob,Also…Kira hat wohl schon lange nichts mehr gegessen?,
183,,Kira,"Ahah… Fisch… habe ich so lange nicht mehr gegessen, miao…",
184,,Esau,Ah!! Wie können sie noch so süß beim Essen sein!!,
185,,,Bums!!,
186,,Jakob,"Verdammt, Kira hat einen Teller zerbrochen…",
187,,Esau,"Schnell weg, bald wird ""diese Frau"" kommen!",
188,,Kira,Miao？？,
189,,Sonya,Wer war das!!,
190,,Esau,Es ist bereits zu spät…,
191,,Kira,Miao Miao… Fisch Miao…,
192,,Kira,Kira… das war nicht extra…,
193,,Kira,Fisch… Er schmeckt so gut…,
194,,Sonya,"Sagst du das Essen, was ich gemacht habe schmeckt gut?",
195,,Kira,Miao! So lecker!,
196,,Kira,"Rumpy, mag es auch, Miao!",
197,,Rumpy,Miao~~(so lecker),
198,,Sonya,Na dann werde ich die Sache mit dem Teller… macht nichts~,
199,,Jakob,"Wow, kaum zu glauben, dass Sonya so nett sein kann~",
200,,Esau,Letztes Mal als wir die Omletts nicht aufgegessen haben wurden wir von ihr für eine Ewigkeit beschimpft...,
201,,Jakob,Natürlich liebt jeder die Jäger~,
202,,Sonya,"Pff, denkt nicht, dass ich das vergessen habe!",
203,,Sonya,Letztes Mal seid ihr kein bisschen zum Essen hergekommen sondern ganz offensichtlich zum kämpfen!,
204,,Sonya,Letztes Mal habt ihr angeboten Teller als Bezahlung zu waschen…,
205,,Sonya,Das ist der Moment um eure Schulden zu bezahlen!,
206,,Esau,"Kira… du kannst uns doch bestimmt helfen zu bezahlen, oder!",
207,,Kira,Bezahlen? Miao?,
208,,Jakob,Schwester… es scheint wir müssen wieder arbeiten…,
209,,Sonya,Fangt ihr immer noch nicht an!,
210,,Esau und Jakob,"Es scheint, als müsste Kira allein die Campustour machen~",
211,,Esau und Jakob,Vergiss uns nicht…,
212,Das neue Zuhause der Katzen,Kira,Menschen… sind nicht so böse…,
213,,Kira,"Rumpy… bist du satt, miao?",
214,,Rumpy,Miao~~(ich will noch mehr essen),
215,,Kira,Dieser männliche Mensch…,
216,,Kira,"Er hat uns nicht hereingelegt, miao…",
217,,Rumpy,Miao! Miao!,
218,,Kira,"…! Was ist los, miao?",
219,,Kira,"Der Wald, miao!!",
220,,Maska,Willst du in der Sonne spazieren gehen?,
221,,Maska,"Das geht nicht, wer im tiefsten Winter nicht im warmen Zimmer bleibt wird sofort erfrieren!",
222,,Maska,"Dank Knospe, die uns das Gewächshaus überlassen hat, könnt ihr im Winter warm bleiben~",
223,,Maska,"Aber, ich weiß nicht, was mit Rumpy da draußen passiert ist… ob er ein Zuhause gefunden hat?",
224,,,Die Tür zum Tierschtz Club wurde geöffnet und herein kamen miaunzend die Jäger,
225,,Kira,"Duftende Blumen und sprießende Blumen… das wird unser neues Zuhause sein, miao!",
226,,Kira,"Rumpy, schau nach ob es sicher ist, miao!",
227,,Kira,"Ihr anderen, sammelt Materialien, miao!",
228,,Die Jäger,Miao! (In Ordnung!),
229,,Knospe,Hey! Wer seid ihr! Warum kommt ihr hier in meinen Garten!,
230,,Kira,"Schnell, beeilt euch, miao!",
231,,Kira,"In dem See! Fangt die Fische, miao!",
232,,Knospe,Meine Geranien! Hört auf meine Pflanzen anzufassen!,
233,,Knospe,Ihr stinkenden Katzen!,
234,,Kira,Ist das... dein Territorium? Miao?,
235,,Knospe,"Territorium? Das ist mein kleiner Garten, diese Pflanzen sind alles meine Freunde!",
236,,Kira,Können wir also nicht mitnehmen...,
237,,Kira,"Lasst uns gehen, Rumpy…",
238,,Maska,Rumpy! Du bist zurück! Und diese hier sind…,
239,,Rumpy,Miao~Miao!!,
240,,Maska,Ohh! Dein Volk~Und das ist dein Anführer?,
241,,Kira,"Ich heiße…Kira, miao.",
242,,Kira,"Du hast nach Rumpy geschaut, also vielen Dank.",
243,,Maska,"Bist du keine Schülerin? Wie kommt es, dass du keinen Ort zum wohnen hast?",
244,,Kira,"""Wohnheim"" Mag ich nicht!",
245,,Kira,"Ich hasse Wände, Ich mag den Wald, miao!",
246,,Maska,"Jäger mögen Grenzen nicht, aber leider, könnt ihr auch nicht das Gewächshaus zu eurem neuen Zuhause machen.",
247,,Maska,"Aber ich kenne einen Ort auf dem Campus mit nicht wenig Bäumen, kommt mit mir mit~",
248,,Knospe,"Wartet! Kira…ihr, werdet ihr brav auf die Umwelt Acht geben?",
249,,Kira,Miao… wir haben kein Zuhause…,
250,,Kira,"Pflanzen, Tiere, werden wir wertschätzen, miao~",
251,,Knospe,Wenn ihr euch mit allen anfreuden könnt…,
252,,Knospe,"Habe ich nichts dagegen, dass ihr hier bleibt…",
253,,Rumpy,Miao!,
254,,Kira,Wirklich??!!,
255,,Knospe,"Ja, ich habe mein Gewächshaus bereits dem Tierschutz Club ausgeliehen.",
256,,Knospe,Und ihr seid auch… Tiere. Deshalb solltet ihr auch dieses Stück Wald genießen können.,
257,,Maska,"Sehr gut! Rumpy, Kira, ihr könnt bald ein neues Zuhause haben~",
258,,Knospe,"Die Yume Akademie, heißt euch Willkommen~",
259,,Kira,Die im See… sind das auch eure Freunde?,
260,,Knospe,Die im See sind keine Pflanzen…,
261,,Kira,"Dann… hält Kira sich nicht zurück, miao!",
262,,Maska,Ah!! Das im Pool sind Goldfische!,
263,Erfülle die Aufgabe,*,"Mein Kopf tut ganz doll weh, Hottie macht einem wirklich das Leben schwer…",
264,,*,"Wer weiß, auf wen ich dieses Mal stoße…",
265,,Aquaris,"Ah! Guten Morgen, Senpai!",
266,,*,"Ah, du bist es Aquaris!",
267,,*,"Bitte erscheine nicht einfach so von hinten, du wirst die Mitschüler erschrecken!",
268,,Aquaris,"Ich wusste dass du es bist, deshalb habe ich dich so begrüßt~",
269,,Aquaris,Senpai… du wirst doch wohl kein Angsthase sein?,
270,,*,"Nein! Ich bin nur auf ein paar nervenaufreibende Angelegenheiten gestoßen, die ich lösen muss.",
271,,Aquaris,"Was? Wenn du es mir sagst, kann ich dir vielleicht helfen~",
272,,*,"Wenn ich es dir sage, wird das Problem vielleicht noch größer…",
273,,Aquaris,Aquaris ist jetzt ein wichtiges Mitglied des Disziplinarkomitee! Ich werde auf keinen Fall Probleme machen~,
274,,*,"Na wenn das so ist, dann stell dich mental darauf ein.",
275,,,"Als ich ihr erklärt hatte, was Hottie mir für eine Aufgabe gegeben hatte, veränderte sich ihr Gesichtsausruck.",
276,,*,Aquaris?,
277,,Aquaris,"Also… Senpai bereitet sich darauf vor, die neuen Schülerinnen Willkommen zu heißen?",
278,,*,"So ist es. Aber sehr wahrscheinlich sind es keine neuen Schülerinnen, sonder welche, die wir kennen.",
279,,*,"Dies ist nicht das erste Mal, dass Hottie mir nichts genaues gesagt hat.",
280,,Aquaris,Ah! Aquaris will mitkommen!,
281,,*,"Puh! So leise wie du gerade warst, dachte ich du wärest echt ein bisschen ruhiger geworden.",
282,,Aquaris,Haha~ich bin einfach zu aufgeregt~,
283,,Aquaris,"Aquaris wird die erste sein, die die neuen Schülerinnen sieht!",
284,,*,"Also wirklich… wartet noch nicht mal darauf, ob ich einverstanden bin und fängt schon an zu agieren...",
285,,*,"Aber…Aquaris ist so aufgeregt. Ich kann sie als ein Schild benutzen~Hehe, guter Plan~",
286,,Aquaris,"Ah, Senpai, hast du etwas gesagt?",
287,,*,"Nichts, du kannst gern mit mir komen. Aber du läufst in die falsche Richtung~",
288,,Aquaris,Ah!!,
289,,Aquaris,Ist das nicht… das Bürogebäude? Hier sollen wirklich die neuen Schülerinnen sein?,
290,,*,"Ich bin mir auch nicht sicher, aber Hotties Nachricht wird nicht falsch gewesen sein.",
291,,Aquaris,"Senpai, ich zweifel gerade…",
292,,Aquaris,Du willst mich doch nicht zum Studentewerk bringen?,
293,,*,"Aquaris, meinst du nicht, du wärest sehr geeignet als Romanschriftstellerin…",
294,,Aquaris,"Huh? Senpai, hast du nicht gesehen, dass dieser Korridor heute extrem sauber ist~",
295,,*,"Ja… ich kann sogar mein Spiegelbild sehen, es scheint als ob Jemand sauber gemacht hätte.",
296,,Aquaris,"Wer nur? Aquaris hat noch von keiner Schülerin gehört, die gern putzt…",
297,,*,Dann ist es…,
298,,,Vor ihnen erschien eine Figur in einem Dienstmädchen Kleid.,
299,,,"Neben der Dienstmädchen Uniform hatte sie noch ein schwarzes Band, um den Kopf, auf dem ihr Name stand…",
300,,*,A…Anastasia! Was machst du hier!?,
301,,,"Aquaris begann in einer schnellen Geschwindigkeit zu sprechen, als ob sie das Gesagte eingeübt hatte.",
302,,Aquaris,Bericht! Ich habe nicht meine Arbeit vernachlässigt! Es ist... Senpais Schuld!,
303,,Aquaris,Senpai hat Angst allein zu patrouillieren. Deshalb hat er mich dazu gezwungen!,
304,,Anastasia,(lächelt leicht) Oh wirklich? Seid ihr bis an meine Tür pattrouilliert?,
305,,Aquaris,Seit wann ist deine Stimme so… kalt?,
306,,Aquaris,(hebt ihren Kopf) Oh es ist Anastasia!,
307,,Anastasia,"Wo ihr einmal hier seid, lasst mich eure Fähigkeiten sehen.",
308,,*,"Hottie lässt mich die neuen Schülerinnen begrüßen, das war wirklich unerwartet…",
309,,Anastasia,Die neuen Mädchen sind nichts als eine Ausrede.,
310,,Aquaris,Also kann ich dann die Rezeptionistin von Anastasia werden?,
311,,Aquaris,"Dann habe ich etwas womit ich angeben kann, wenn ich zurück komme~",
312,,Anastasia,Ihr seid ohne Erlaubnis hergkommen und habt mein mühsam geordnetes Zimmer schmutzig gemacht.,
313,,Anastasia,"Aquaris, ich bestrafe dich und Senpai damit es wieder sauber zu machen. Habt ihr ein Problem damit?",
314,,Aquaris,Nein!,
315,,*,(Flüstert) Offensichtlich ist das etwas zwischen Aquaris und dir selbst… Warum muss ich…,
316,,,"Anastasia scheint meine Beschwerde gehört zu haben, denn ein messerschafer Blick traf mich und die Umgebung kühlte sich um 8 Grad ab.",
317,,Aquaris,Senpai? Was hast du gerade gesagt?,
318,,*,"Nichts… Es ist nur natürlich, dass ich den neuen Schülerinnen helfe!",
319,Die große Chefin einladen,Aquaris,Hat Anastasia das Putzen nicht schon längst übergeben? Was macht sie noch hier?,
320,,,Anastasia hielt in der rechten Hand eine Teekanne und bereitete Tee vor.,
321,,Anastasia,Hier für euch.,
322,,Aquaris,Ist das für Aquaris? Ich fühle mich geschmeichelt!,
323,,*,So was offensichtliches musst du noch fragen?! Tatsächlich ist Anastasia…,
324,,Aquaris,Ah! mir fällt gerade ein! Anastasia ist auch sehr gut in Haushaltssachen!,
325,,Aquaris,Vielleicht sollte ich öfter kommen Tee trinken und Kekse essen~,
326,,Aquaris,Ah! Das tut weh! Senpai warum hast du mich gehauen!,
327,,*,Ich will nur Jemanden von seinen Tagträumen aufwecken.,
328,,Anastasia,"Ich bin schon früh zur Yume zurückgekommen, die Einschreibung jetzt ist nur weil mir keine andere Wahl bleibt.",
329,,Anastasia,Aber in dieser Kleidung bin ich immer noch ein Dienstmädchen.,
330,,Anastasia,"Also wenn ihr Nachmittagstee trinken wollt, könnt ihr immer kommen, aber ihr werdet mir helfen müssen mein Zimmer zu säubern~",
331,,Aquaris,Aquaris ist bereit alles für Anastasia zu geben!,
332,,Fenek,"Ich konnte Aquaris Stimme von weitem hören, Anastasia ärgerst du andere schon wieder?",
333,,Aquaris,"Fenek! Bist du gekommen, um mich zu retten?",
334,,Anastasia,"Gerade hast du noch gesagt, dass du alles für mich geben würdest und jetzt willst du bereits von Jemand anderem gerettet werden?",
335,,Anastasia,"Fenek, was machst du hier?",
336,,Fenek,"Wir haben gehört du ""schreibst dich ein"". Wir haben ein Fest extra für dich vorbereitet.",
337,,Anastasia,(winkt ab) Es ist doch nichts Großes…,
338,,Fenek,Anastasia ist endlich zurück! Wie sollte das denn nichts Großes sein?,
339,,Fenek,"Erinnerst du dich noch, was es für ein großes Theater war, als die Zwillinge zur Schule kamen. Dagegeben ist das hier nichts~",
340,,Anastasia,Ist es nicht die Aufgabe eines Dienstmädchens das Fest vorzubereiten?,
341,,,"Anastasia drehte sich um, auch ihrem Gesicht war bereits ein Lächeln erschienen.",
342,,Anastasia,Ich weiß schon Bescheid. Ihr habt für dieses Fest eigentlich noch gar nichts vorbereitet?,
343,,Fenek,"Du bist so klug, ich weiß gar nicht wie ich danach mit dir auskommen soll…",
344,,Fenek,"Wir sind hier, um den Chef einzuladen~",
345,,Anastasia,Pff~ich lehne ab.,
346,,Anastasia,"Wenn ihr fertig gegessen habt, räumt ihr nicht auf. Ich kann mir bereits vorstellen, wie unordentlich es sein wird, wenn es vorbei ist.",
347,,Fenek,"Anastasia, haben wir letztes Mal nicht geholfen?",
348,,Fenek,"Aber du hast gesagt, es wäre die Arbeit eines Dienstmädchens und hast unsere Hilfe abgelehnt!",
349,,Fenek,"Anastasia~Komm schon, alle haben so lange auf dich gewartet~",
350,,Anastasia,"Sei nicht so. Es ist besser, wenn ich hier bleibe. Hier ist relativ wenig Staub.",
351,,Fenek,"Aww… Dann sei nicht böse Anastasia… Turin, greif an.",
352,,Turin,"Ja, Anastasia, tut mir leid…",
353,,Anastasia,"Pff, selbst 10 Turin würden nicht gegen mich gewinnen.",
354,,Turin,Anastasia ist wirklich sehr stark.,
355,,Fenek,Alle wollen Anastasias Essen kosten~Also kümmer dich um sie~,
356,,Anastasia,"Du bist kein Kind mehr, aber spielst immer noch gerne…",
357,,Aquaris,"Fenek ist so süß, wenn sie sich so verhält~",
358,,Aquaris,"Senpai, warum hast du mich schon wieder gehauen!?",
359,,*,"Wenn du weiter redest, wirst du von Anastasias Blick getötet!",
360,,Anastasia,"Vergiss es, ich scheine dich eh nicht loszuwerden… lass uns gehen, noch ist es früh.",
361,,Fenek,Super! Anastasia ist die Beste!,
362,Das unterbrochene Fest,Aquaris,"Wow, so lecker!",
363,,*,"Aquaris, schluck erst runter, bevor du redest.",
364,,Aquaris,"Aber, (schluckt) es ist so lecker!",
365,,Aquaris,"Ich hätte nicht gedacht, dass Anastasia nicht nur stark, sondern auch so gut im Kochen ist. Dieses Essen ist wirklich hervorragend!",
366,,Aquaris,Aquaris bewundert Anastasia jetzt wirklich sehr!,
367,,*,"Tatsächlich war Anastasia ein Dienstmädchen, bevor sie zu einer Walküre wurde.",
368,,*,"Aber ich hätte nicht gedacht, dass Aquaris so leicht überzeugt werden könnte…",
369,,Aquaris,"Aquaris versteht überhaupt nicht, wovon ich rede!",
370,,Aquaris,Ich habe Anastasia schon immer bewundert. Als mein Idol lerne ich viel von ihr!,
371,,Anastasia,"Wenn Aquaris so spricht, bleibt sie sicher auch zum Putzen da!",
372,,Aquaris,"Ah? Schon wieder bin ich es? Anastasia, ich bitte dich, verschone Aquaris~",
373,,Anastasia,Als ein Dienstmädchen ist sauber machen wirklich sehr wichtig.,
