id,title,name,dialog,select_text
51,,*,Aber heute ist doch Valentinstag!,"Echt schade... Naja, jetzt gehe ich\nerstmal zu Dr. Isabella.|Die bisschen Kopfschmerzen werden mir die\nSchokolade nicht nehmen!"
52,,*,Auf geht's! Ich... Ich kann noch gehen!,
53,,*,"Ahh, was ist das denn??",
54,,*,"Ich erinnere mich gar nicht daran, ob gestern irgendwas besonderes passiert ist... Vielleicht gab es ja gestern schon ein Fest zum Valentinstag?",
55,,*,Aber warum sollte man das zwei Tage lang feiern?,
56,,*,"Okay, ich sollte wohl doch zum Arzt gehen.",
57,,,"Sonst glaube ich bald wirklich, dass ich verrückt bin.",
58,,,Vielleicht habe ich auch zu viel Druck...,
59,,,"Ach, egal! Bringt auch nichts, da jetzt so rum zu machen. Ich sollte lieber zu der Veranstaltung!",
60,,,"Wie komm ich da am schnellsten hin... Ah, wahrscheinlich an der Bibliothek vorbei.",
61,,,Ähm?? Was ist denn hier passiert?,
62,,*,War das... Das Fest gestern Abend?,
63,,Fenek,Gestern gab es doch kein Fest! Wer?? Wer war das??!,
64,,Mädchen A,"Ich... Ich habe gehört, dass Skye gestern zwei verdächtige Personen verfolgt hat. Sie ist ihnen drei Runden lang um die Bibliothek hinterhergerannt.",
65,,*,...,
66,,Fenek,...,
67,,Iron Fist,Se... Senpai!,
68,,*,"Ah, Iron Fist, du bist auch hier.",
69,,Fenek,Wo ist Skye? Ich muss sie sehen.,
70,,Mädchen A,"Ich glaube sie ist... Ahhh, nein! Lass mich los!!",
71,,Iron Fist,"Ich hätte nicht gedacht, dass Fenek so wütend werden kann.",
72,,Mädchen B,"Naja, ihr Lieblingsbuch liegt jetzt unter diesem Trümmerhaufen begraben...",
73,,Mädchen B,Das hat Fenek damals der Bibliothek gespendet...,
74,,Iron Fist,Was ein Desaster...,
75,,*,Der Zorn einer Frau... Ist etwas sehr Mächtiges...,
76,,*,"Was machst du eigentlich hier, Iron Fist?",
77,,Iron Fist,"Ich... Ich hatte einen wichtigen Brief in eines der Bücher hier gelegt und jetzt kann ich es in diesem Durcheinander nicht mehr finden... Kannst du mir vielleicht helfen, Senpai?",
78,,*,Ich----,"Aber klar doch!|Auch wenn mir Iron Fist leid tut,\naber die Schokolade hat Vorrang!"
79,,*,"Hätte nie gedacht, dass ein paar kleine Diebe ein so großes Durcheinander an der Yume Akademie anrichten können...",
80,,*,Jetzt aber schnell zum Schokoladen-Wettbewerb!,
81,,*,"Ich habe noch was anderes wichtiges zu tun... Sorry, Iron Fist. Wenn ich fertig bin und du deinen Brief noch nicht gefunden hast, dann werde ich dir helfen!",
82,,Iron Fist,Oh... Okay.,
83,,*,"(Auch wenn ich ein schlechtes Gewissen habe, aber der Schokoladenwettbewerb findet nur einmal pro Jahr statt und ist mir wirklich wichtig! Tut mir leid, Iron Fist---)",
84,,,Jetzt habe ich Iron Fist wirklich nicht geholfen...,
85,,,Ein bisschen schlechtes Gewissen habe ich schon...,
86,,,Aber wie auch immer... Jetzt schnell zum Schokoladen-Wettbewerb!,
87,,,Auch wenn es komischerweise wieder von vorne beginnt.,
88,,,Aber dieses Mal schaffe ich es zum Wettbewerb!,
89,,*,(Schnelles Atmen),
90,,,Wer ist denn das da vorne?,
91,,*,Wenn ich es richtig in Erinnerung habe...,
92,,,... dann werde ich jetzt wohl auf Phö­nix treffen.,
93,,,"Na dann, lieber mal hier entlang---",
94,,Phönix,"Hee, du da! Stehen bleiben!",
95,,,Scheiße...,
96,,Phönix,"Ah, du bist es, Senpai. Lange nicht mehr gesehen. Hast du dich verlaufen?",
97,,*,"Wir haben uns doch gestern erst gesehen, oder? Phö­nix... Außerdem siehst eher du aus, als ob du dich verlaufen hättest.",
98,,Phönix,Wie hast du das nur wieder bemerkt? Typisch Senpai...,
99,,*,"Naja, das war sehr offensichtlich.",
100,,*,Aber ich bin ja bekannterweise ein sehr fürsorglicher Mitmensch. Kann ich dich irgendwo hinbegleiten?,
101,,Phönix,"Sag bloß nicht, dass du auch schon weißt, wo sich der Übeltäter aufhält?!",
102,,*,Was denn für ein Übeltäter...?,
103,,Phönix,"Ich meine, weißt du etwa auch schon, wer meine wertvolle Kette geklaut hat?",
104,,*,"Klingt jetzt vielleicht ein bisschen unhöflich, aber... Von was redest du da? Welche Kette?",
105,,*,(Macht Phönix etwa selber Ketten? Unglaublich...),Ich helfe dir gerne!|Was ist bloß die ganze Zeit los?\nIch will einfach nur meine Schokolade essen!
106,,*,"Ähm... Also... Ich... Oh, ich glaube, da ruft mich jemand! Ich muss dann wirklich los, Phö­nix. Wir sehen uns!",
107,,Phönix,Wa... Was? Warte---,
108,,*,"Puh, das war knapp. Jetzt hab ich aber wirklich genug Zeit verschwendet.",
109,,*,(Schnelles Atmen),
110,,*,"Puhh~ Jetzt hab ich schon so viel Zeit verloren. Schnell, zum Wettbewerb!",
111,,*,Ahh! Wer geht denn jetzt schon wieder meiner Bestimmung an den Hals!,
112,,Ronja,Was zum Teufel laberst du da?,
113,,*,"Kannst du mal ein bisschen auf deine Wortwahl achten, Ronja? Und lass meinen Hals los, der ist unschuldig---",
114,,Ronja,(Lässt locker),
115,,Ronja,"Pff, ich hab gar nicht so fest zugedrückt. Stell dich mal nicht so an, Senpai!",
116,,*,"°Hust Hust° ---- Ich habe schon das Licht am Ende des Tunnels gesehen, okay?! Du musst deine Kraft echt unter Kontrolle bekommen!",
117,,Ronja,"Jetzt lass uns nicht über so unwichtige Kleinigkeiten diskutieren! Hilf mit lieber dabei, die Übeltäter zu schnappen!",
118,,*,"Mein Leben ist also eine ""unwichtige Kleinigkeit""?!",
119,,,"Und was meint sie mit ""Übeltäter schnappen""?",
120,,*,Hast... Hast du etwa auch eine Kette verloren?,
121,,Ronja,Was redest du da die ganze Zeit für einen Unsinn? Ich meine die Schokolade! Die Schokolade für den Wettbewerb wurde geklaut! Wusstest du das noch nicht?,
122,,*,"Tut mir leid, ich habe das gerade nicht ganz verstanden. Kannst du das nochmal wiederholen?",
123,,Ronja,Die Schokolade für den Schokoladenwettbewerb wurde gestohlen.,
124,,*,Das war etwas undeutlich. Kannst du das nochmal etwas lauter sagen?,
125,,Ronja,Die gesamte Schokolade für den Schokoladenwettbewerb wurde gestohlen. ALLES! HAST DU MICH JETZT GEHÖRT? Irgendwas stimmt mit dir doch nicht...,
126,,*,...,
127,,*,??? ---------------------,
128,,*,Erstmal zurück ins Bett. In meinen Träumen ist alles noch gut.,Tun wir uns zusammen und finden diesen Übeltäter!|Ich armer Tropf. Ein Unglück jagt das nächste...
129,Ein ganz normaler Tag,,"Ohje, meine Kopfschmerzen werden schlimmer",
130,,,Geklaut... Welch tugendloser Wicht macht denn sowas?,
131,,,Der Schokoladendieb hat sich selbst zum Feind des Valentinstags gemacht!,
132,,,Wenn ich so nachdenke...,
133,,,Dann sollte ich in meinem Zustand wahrscheinlich einfach zurück ins Wohnheim gehen,
134,,,und diesem miserablen Tag ein Ende setzen...,
135,,,Einfach nur schlafen. Vielleicht ist danach dann alles besser.,
136,,*,Wenn ich es richtig in Erinnerung habe...,
137,,,... dann werde ich als nächstes auf Ronja treffen...,
138,,,"Und dann wird sie mich bitten, gemeinsam mit ihr den Schokoladendieb zu finden.",
139,,,Aber da jetzt alles nochmal von vorne beginnt...,
140,,,Vielleicht wurde die Schokolade dann doch nicht geklaut!,
141,,Ronja,Stehen bleiben!,
142,,*,°Würg°,
143,,,"Ahh, dieses Gefühl kommt mir bekannt vor...",
144,,*,Ronja... Lass bitte meinen unschuldigen Hals los...,
145,,Ronja,"Senpai, viel wichtiger als dein Hals ist es doch, für Gerechtigkeit einzutreten!",
146,,Ronja,Lass uns gemeinsam den Dieb schnappen!,
147,,*,Schade... Auch beim zweiten Mal ist sie wohl gestohlen worden...,Dieses Mal wirst du ihr helfen sie zu schnappen!|Doch lieber ins Wohnheim und schlafen
148,Ein Tag voller Enttäuschungen,*,Erstmal zurück ins Bett.,
149,,*,Vielleicht stehe ich einfach falsch auf...,
150,,,Ein Riesenchaos...,
151,,,Vielleicht sind alle Sorgen nach einer ruhigen Nacht verflogen.,
152,,,Voller Enttäuschung und Ungewissheit,
153,,,kehre ich nun ins Wohnheim zurück.,
154,Die Güte der Ärztin,Isabella,An so einem besonderen Feiertag darfst du nicht so viel seufzen. Das bringt Unglück.,
155,,*,Aber das macht mich alles so traurig.,
156,,Isabella,"Mache ich dich also auch traurig, Senpai?",
157,,*,"So meinte ich das gerade nicht. Ich bin sehr froh, dich zu sehen.",
158,,Isabella,"Ah okay... Danke, das ist schön zu hören.",
159,,*,Hmm... Ist das---,
160,,Isabella,Was macht den Valentinstag für dich aus?,
161,,Isabella,Hier an der Yume Akademie ist der Valentinstag immer ein großes Fest. Auch wenn wir alles eigentlich nur aus irgendwelchen Büchern haben.,
162,,Isabella,"Jedes Jahr zu dieser Zeit organisieren wir hier immer ein paar Aktionen. Obwohl wir uns diese Events eigentlich nur aus irgendwelchen Büchern abgeschaut haben, so bringen sie uns trotzdem immer wieder Freude.",
163,,*,(Isabella weiß wirklich viel),
164,,Isabella,"Jaja, ich zähle ja auch zu den etwas älteren Studentinnen hier. Ich weiß eigentlich fast alles über die Geschichte der Yume Akademie.",
165,,*,(Aber alt sieht Isabella nicht aus),
166,,*,"Äh, was ist das denn?",
167,,,Der Inhalt einer aufgerissenen Tüte verteilt sich auf dem Tisch.,
168,,,Kleine und unförmige Süßigkeiten...,
169,,,Aber es ist eindeutig: Schokolade ----,
170,,Isabella,"Ahh, die habe ich selbst gemacht.",
171,,Isabella,"Häh, aber die Form sieht ein wenig verändert aus.",
172,,*,Isabella... Du kannst also noch andere Dinge außer Medizin...,
173,,*,Isabella... Du kannst sogar Essen machen... Und dann auch noch Schokolade...,
174,,*,Und dann auch noch so gute Schokolade!,
175,,Isabella,Warte! Die darfst du nicht----,
176,,Isabella,Essen...,
177,,Isabella,"Hab ich es zu spät gesagt, oder?",
178,,*,Schmeckt echt ganz gut... Ähm?,
179,,*,(Kaut),
180,,*,"Wieso ist das auf einmal so geschmacklos... Als ich es in meinen Mund gesteckt habe, war es doch so süß?",
181,,Isabella,Eigentlich ist das mit hochkonzentrierten Nährstoffen versetzte Schokolade. Damit wollte ich meinen Behandlungen etwas Mehrwert geben. Ich habe extra ganz viele Rezepturen ausprobiert.,
182,,*,...,
183,,Isabella,"Alles klar bei dir, Senpai? Du siehst nicht so gut aus...",
184,,*,Mir...,"Mir geht's super! Kein Problem...|Isabella, mir geht's nicht so gut."
185,Ein chaotischer Tag,Isabella,"Senpai, jetzt tu doch nicht so! Mit dir stimmt doch irgendwas nicht!",
186,,*,Ich... Schaffe... Das---,
187,,Isabella,Halt! Dreh dich nicht so schnell! Und nicht---,
188,,,Bamm---,
189,,*,Warum dreht sich plötzlich alles... Ist das... Ein... Nebeneffekt... Wow...,
190,,,(Fällt zu Boden),
191,,Zoe,"Puh, das Beruhigungsmittel scheint seine Wirkung zu zeigen. Alles klar bei dir, Isabella?",
192,,Isabella,Hochkonzentrierte Nährstoffe und ein Beruhigunsmittel?.... Da wird jemand einen guten Schlaf haben.,
193,,Isabella,Hält sein Körper das aus?,
194,,Zoe,"Gut, dass ich noch rechtzeitig gekommen bin. Isabella, überlasse den Rest mir. Ich lege Senpai auf ein Krankenbett.",
195,,Isabella,Da bleibt uns wohl nichts anderes übrig. War die Dosis des Beruhigungsmittels sehr hoch?,
196,,Zoe,"Nein, nicht sehr hoch. Aber ich habe noch ein bisschen Schlafmittel darunter gemischt. Scheint ja gut zu wirken.",
197,,Isabella,Er wird wohl einen ganzen Tag schlafen.,
198,,,...,
199,,*,Ahhhhhhhhhhh,
200,,*,(Schon halb zehn?! Hab ich den Valentinstag jetzt etwa komplett verschlafen?),
201,,Isabella,Beruhig dich ein wenig...,
202,,*,"Nicht nur verschlafen, ich liege sogar in einem Krankenbett...",
203,,*,Und ist das hier Isabellas Sitzkissen? Furchtbar...,
204,,Isabella,"Senpai, pass ein bisschen auf, was du sagst.",
205,,,"Auch wenn mir auffiel, dass Isabella diesen Satz als Warnung meinte,",
206,,,so fiel mir etwas noch viel Schlimmeres auf:,
207,,,Ich habe den gesamten Valentinstag hier in einem Krankenbett verbracht...,
208,,Isabella,"So ein Mist. Eigentlich wird diese Medizin nur denjenigen verabreicht, die entweder in einem sehr schwachen Zustand sind oder deren magische Kräfte großen Schaden erlitten haben. Ich weiß nicht, was passiert, wenn jemand normales, wie du sie isst...",
209,,*,Was... Was wird mit mir passieren?,
210,,Isabella,Du wirst mutieren.,
211,,*,...,
212,,Isabella,"Hahaha, das war doch nur ein Witz! Ich wollte nur die Stimmung etwas auflockern. Hast du dich erschreckt?",
213,,*,"Das ist überhaupt nicht witzig, okay?!",
214,,Isabella,"Senpai, fühlst du dich irgendwo noch etwas unwohl? Trink das hier.",
215,,*,"Nein, mir geht's ganz normal. Aber ich fühle mich irgendwie besonders fit! Ist das Tomatensaft? Danke...",
216,,Isabella,"Nein, das ist Chilli-Wasser.",
217,,*,°Prust°,
218,,Isabella,"Senpai... Ich glaube, dass deine Geschmacksnerven beschädigt wurden. Wahrscheinlich durch eine Überlastung.",
219,,*,Was... Was heißt das?,
220,,Isabella,"Das ist wahrscheinlich eine Nebenwirkung des konzentrierten Nährstoffpräparats. Du könntest jetzt wahrscheinlich auch die giftigste Medizin von allen trinken, ohne irgendwas zu schmecken.",
221,,*,Ist das ein Witz...? Ich möchte keine überlasteten Geschmacksnerven! Wie soll ich denn da meine Schokolade essen?!,
222,,Isabella,"Wenn es wirklich eine Überlastung sein sollte, dann können wir einfach ein Mittel herstellen, das diese Überlastung wieder ausgleicht oder zumindest schwächt. Die benötigten Materialien dafür sollte es auf dem Hou Berg geben.",
223,,*,Wirklich?,
224,,Isabella,"Ja. Deshalb wollte ich fragen, ob du vielleicht mit mir zusammen zum Hou Berg gehst, um die Zutaten zu sammeln? Auch wenn das alles eigentlich mein Fehler ist...",
225,,*,Aber klar doch! Wir müssen unbedingt eine Gegenmedizin finden!,
226,,*,"Ich hätte nicht gedacht, dass es auf dem Hou Berg so viele verschiedene Pflanzenarten gibt...",
227,,Isabella,"Das soll viel sein? Für mich ist das hier wie in meinem eigenen Garten. Ich kann nicht nur jede Pflanze hier beim Namen nennen, bei einigen von ihnen habe ich sogar schon eigene neue Sorten gezüchtet.",
228,,*,"Wow, Isabella! Nicht schlecht!",
229,,Isabella,"Du bist doch auch nicht schlecht, Senpai. Ich denke jeder hier an der Yume Akademie hat seine eigenen Talente. Jedes Mal wenn ich euch alle sehe, vor allem dich, Senpai, dann möchte ich euch etwas Gutes tun.",
230,,Isabella,Auch wenn ich nicht sonderlich viel tun kann.,
231,,*,(Isabella ist wirklich ein sehr zuverlässiger Mensch),
232,,*,"Diese Pflanze hier sieht aus wie die Entgiftungspflanze hier aus dem Buch. Schau, hier: ""... und sie kann direkt gegessen werden.""",(Probieren)|(Isabella zeigen)
233,Giftiges Gras,Isabella,"Warte! Das ist keine Entgiftungspflanze, das ist gifti---... Senpai? Bin ich etwa schon wieder zu spät gekommen??",
234,,*,"Wow, schau mal, die ganzen Sternschnuppen...",
235,,,Bumm!,
236,,Isabella,"Ohje, da war ich wieder zu spät... Die Blätter hier sehen doch schon ganz anders aus.",
237,,Isabella,"Oh man, Senpai. Wieso kannst du mich nicht einmal ausprechen lassen...",
238,,,"Meine letzte Erinnerung war, wie Isabella mir noch einen bemitleidenswerten Blick zuwarf. Dann verlor ich das Bewusstsein...",
239,,Isabella,"Senpai, wenn du genau hingeschaut hättest, dann hättest du gesehen, dass die Blätter, die im Buch abgebildet sind, dreiteilig sind.",
240,,*,"Oh, stimmt! Und was ist das dann für eine Pflanze?",
241,,Isabella,"Ein giftiges Gras. Die sehen sich sehr ähnlich, deshalb muss man genau hinsehen.",
242,,*,Oh Gott... Zum Glück habe ich es nicht einfach gegessen...,
243,,Isabella,"Ja, zum Glück. Sonst wäre es gewesen wie mit der Schokolade. Entweder du hast starke Nerven oder du bist einfach nur rücksichtslos.",
244,,*,"Isa...Isabella, du bist aber streng!",
245,,Isabella,"Ja, natürlich. Als Ärztin muss man halt besonders sorgfältig sein. Immerhin muss ich mich um den körperlichen Zustand eines jeden hier auf dem Campus kümmern.",
246,,Isabella,"Ich mag zwar nicht so allwissend wie KongMing und auch nicht so mächtig wie Michaela sein,",
247,,Isabella,aber auf meine eigene Art und Weise bin auch ich eine Wächterin des Campus und seiner Studierenden.,
248,,Isabella,"Egal ob als ""Ärztin"" oder als Freund. Ich denke, das ist ""Isabellas"" Rolle auf dem Campus, oder?",
249,,Isabella,"Was bedeutet die Yume Akademie für dich, Senpai?",
250,,Isabella,"Für mich ist die Yume Akademie wie ein Zuhause. Wenn ich sehe, dass ihr alle da seid, dann erfüllt mich das mit einer nie dagewesenen Ruhe.",
251,,Isabella,"Wie ein umherziehender Vogel, der endlich seinen Platz in der Welt gefunden hat... Deshalb möchte ich unbedingt gut auf euch aufpassen.",
252,,*,"Du magst zwar sehr streng sein, aber du kannst ja auch richtig sentimental sein...",
253,,*,"Das zeigt mir, dass du auch eine sanftmütige Seite hast.",
254,,Isabella,"Willst du mir etwa Honig ums Maul schmieren? Naja, macht nichts. Ich mag es, solche Worte zu hören.",
255,,*,Nein... Das ist einfach ein aufrichtiges Kompliment.,
256,,*,"Ahh... Da, ich hab die Pflanze gefunden.",
257,,,Die Strahlen der Abendsonne bedecken die dreiteiligen grünen Blätter der Pflanze.,
258,,,Inmitten der großen grünen Wiese wirkt diese kleine Pflanze fast unscheinbar.,
259,,Isabella,"Gut, dass du sie gefunden hast! Sie ist so unscheinbar...",
260,,*,Pflanzen mit dreiteiligen Blätter sind sehr selten.,
261,,*,"(Auch wenn sie unscheinbar ist, so ist sie dennoch einzigartig)",
262,,*,Wie auch Isabella eine einzigartige und wichtige Rolle einnimmt.,
263,,,Auch wenn Isabella im Gegensatz zu der Pflanze eine sehr starke Ausstrahlung hat...,
264,,Isabella,...,
265,,*,"Oh, Isabella, wirst du etwa rot...?",
266,,Isabella,"Hihi, werde ich das etwa? Jetzt hast du die Pflanze ja gefunden, dann kannst du sie auch gleich essen. Aber heute ist ja Valentinstag, deshalb...",
267,,*,Was?,
268,,Isabella,Okay~ Fertig!,
269,,*,Ist das...,
270,,Isabella,"Du hast doch gemeint, dass du einfach nur Schokolade essen willst, oder? Jetzt schau mich nicht so an, ich kann nicht nur komische Nahrungsmittel herstellen.",
271,,Isabella,Und das alles heute war ja auch meine Schuld. Deshalb habe ich das jetzt für dich gemacht: Extra Entgiftungsschokolade!,
272,,*,"Wow, das ist ja der Hammer! Du bist wirklich ein sehr sanftmütiger Mensch, Isabella...",
273,,*,Na dann störe ich dich jetzt mal nicht weiter. Hat mir sehr viel Spaß gemacht heute mit dir!,
274,,Isabella,"Ja, mir auch!",
275,,*,"Und ich habe sogar Schokolade bekommen, also so schlecht war es gar nicht.",
276,,*,(Aber was wollte ich heute eigentlich ursprünglich machen?),
277,,,Und damit geht ein erfreulicher und rätselhafter Tag zu Ende.,
278,,,Aber die Schokolade von Isabella...,
279,,,Die ist wirklich nicht schlecht!,
280,Frühlingsgefühle,Iron Fist,"Es tut mir Leid, Senpai... Ich wollte dich nicht stören.",
281,,*,Macht nichts. Du siehst echt gestresst aus...,
282,,*,"Wie sieht denn dein Brief aus, den du verloren hast?",
283,,Iron Fist,"Es ist ein rechteckiger, weißer Brief...",
284,,*,Hmm...,
285,,*,"Gibt es keine anderen, ein bisschen spezifischere Merkmale als Hinweis?",
286,,Iron Fist,Umm... Ich habe mit einem grünen Seidenband eine Schleife darum gebunden.,
287,,*,"Gut, dann suchen wir also was mit einer grünen Schleife!",
288,,Iron Fist,"Danke vielmals, Senpai.",
289,,*,"Aber die ganze Bibliothek wurde total ruiniert... Wo sollen wir da anfangen... Iron Fist, weißt du noch, in welches Bücherregal du das Buch gestellt hast?",
290,,*,"Vergiss es... Die Bibliothek sieht so aus, als wenn hier gerade ein Weltkrieg ausgebrochen wäre.",
291,,Iron Fist,Ja...,
292,,*,Vielleicht wurde der Brief auch schon vom Wind weggeblasen...,
293,,Iron Fist,Was?! Nein! Das darf nicht sein! Ich muss diesen Brief finden!!,
294,,Fenek (Aus der Ferne),Skye------- Komm raus-------!!!,
295,,*,...,
296,,Iron Fist,...,
297,,*,"Komm, wir beeilen uns.",
298,,Iron Fist,Okay.,
299,,*,"Sollten die beiden hier einen Kampf starten, dann bleibt danach wohl noch weniger von all dem hier übrig.",
300,,Iron Fist,Bitte... Bitte sag so was Schreckliches nicht...,
301,,*,Irgendwas schimmert hier. Ist das-------,
302,,Iron Fist,Senpai! Pass auf!,
303,,*,Ist das...,
304,,Iron Fist,"Das ist eine Angelschnur, die können sehr scharf sein. Jemand hat uns eine Falle gestellt... Hätten wir nicht aufgepasst, dann wärst du jetzt einen Kopf kürzer...",
305,,*,Ohje! Das war knapp! Warum sollte hier jemand so was hinmachen?!,
306,,Passantin A,Ein Meisterstück von Skye!,
307,,Passantin B,"Wenn man einen Dieb schnappen will, dann muss gute Vorbereitungen treffen, nicht wahr?",
308,,Passantin A,Aber vielleicht wollte Syke auch nur einen üblen Streich spielen. Eine Falle wäre nun wirklich nicht nötig.,
309,,Passantin B,"Hast Recht. Wenn es zu viele störende Fallen gibt, wird die Arbeit des Aufräumteams nur gestört...",
310,,*,Skye------- Komm raus-------!!!,
311,,Iron Fist,...,
312,,Iron Fist,Senpai... Dort können wir auch mal suchen.,
313,,*,"Ok, pass gut auf dich auf, Iron Fist-------",
314,,*,"Wer weiß, was für eine Falle da vorne aufgebaut wurde...",
315,,Iron Fist,Okay.,
316,,*,"Was komisch ist... Die Bibliothek ist komplett zerstört, aber die Fallen sind alle unversehrt. Wie kann das sein...?",
317,,Iron Fist,Vielleicht ist Skye ja ein großes Talent...,
318,,*,"Iron Fist, das Ding da vorne sieht aus wie eine Bombe. Oder gehört das zur Bibliothek?",
319,,Iron Fist,Es könnte... Auch eine echte Bombe sein...,
320,,*,"Und was ist das Ding, das da ""Tiktak"" macht...?",
321,,Iron Fist,"Eine Uhr, auf der ein Countdown runterzählt...",
322,,*,Wie kannst du das alles mit so einer Ruhe sagen----!,
323,,Iron Fist,"Da ich glaube, dass wenigstens noch ein wenig Vernunft in Skye steckt.",
324,,*,"Meinst du die Vernunft, mit der sie die halbe Bibliothek zerstört hat...?",
325,,*,"Oh, was ist das?",
326,,*,Eine Anleitung? »Handbuch über das Entschärfen von Sturmbomben«?,
