id,text
120011601,"Senpai, ist das etwa...? Ich verstehe. Wenn das dein Wunsch ist, dann werde ich deinen Antrag annehmen und für immer bei dir bleiben."
120011701,"Ich habe das Zimmer bereits geputzt, kann ich noch etwas tun?"
120011801,Soll ich das Zimmer sauber machen? Ich werde mich sofort darum kümmern.
120011901,"Dein Bett ist vorbereitet~ Wenn du müde von der Arbeit bist, bringe ich dich gerne zu Bett~"
120012001,"Es ist Zeit zu arbeiten~ Ich könnte deine Arbeit natürlich übernehmen, aber du siehst so motiviert aus, da bin ich wohl überflüssig~"
120012101,Bitte vergiss deine Belohungen nicht~
120012201,"Es ist ganz schön was passiert auf dem Campus. Wenn du losgehst, um dich darum zu kümmern, dann nimm mich bitte mit."
120012301,Senpai... Hasst du mich wirklich so sehr?
120012401,"Senpai, hast du vergessen das hier mitzunehmen? Huh? Das ist ein Geschenk für mich?"
120012501,Wow! Das ist wirklich ein tolles Geschenk! Ist das wirklich für mich?
120012601,"Willkommen zurück, Senpai!"
120020201,"Oh? Willst du versuchen, diesen Schild zu durchbrechen? Na dann... Versuch's halt!"
120020202,"Der Geist eines Menschen kann so zerbrechlich wie Glas, aber auch so hart wie Stahl sein. Es ist unglaublich!"
120020203,Angriffs- und Verteidigungsattribute stehen immer in Korrelation zueinander. Das ist eine Grundregel der Technologie.
120020204,Mein Schild kann mich beschützen. Aber wer wird mein Herz beschützen?
120020205,Ich beschütze die anderen. Aber wer beschützt mich?
120020301,Schild... Bereitstellen!
120020401,"Ich bin dein mächtigstes Schild, das dich vor jedem Angriff beschützen wird. Aber wenn deine Seele angegriffen wird... Dann bin ich machtlos..."
120020501,-1
120020601,"Kämpfe, um zu beschützen!"
120020701,Verteidigungswerte erfolgreich verstärkt~
120020801,Für die nächsten Kämpfe muss mein Schild noch stärker werden!
120021101,Diese Kleidung sieht nicht sonderlich stabil aus~
120021102,Bitte gib mir die dickste Rüstung~
120022801,"Lass mich ganz vorne stehen, es ist meine Mission euch zu beschützen~"
120021301,Ihr könnt mich nicht besiegen!
120021401,"Das Schild ist gebrochen, nun kann ich die hinter mir nur noch mit meinem eigenen Körper beschützen~"
120021501,-1
120021502,-1
120021503,-1
120021504,-1
120021601,"Mein Schild ist zwar dich, aber ich kann nicht alles und jeden beschützen. Bitte schütze du meine größte Schwachstelle: Meinen Rücken~"
120021701,"Senpai, wann bin ich endlich mit der Ausbildung fertig?"
120021801,Agesia erwartet deine Befehle!
120021901,"Wenn ich dich so beobachte, wird mir ganz warm. Was ist das nur für ein Gefühl, Senpai?"
120022001,"Senpai, du solltest jetzt zur Arbeit."
120022101,Du hast deine Aufgabenbelohnungen noch nicht eingesammelt.
120022201,"Der Campus braucht deine Hilfe, um die Krise zu lösen. Ich werde dir dabei helfen."
120022301,Kein Interesse~
120022401,Ein Geschenk? Danke~
120022501,"Oh nein, du hast mein Herz erobert, Senpai..."
120022601,"Ich bin froh zu sehen, dass es dir gut geht, Senpai~"
120030201,"Die köstlichsten Früchte wachsen nicht unbedingt an den höchsten Stellen. So ist es auch bei den Menschen, oder?"
120030202,"Heidelbeeren sind einfach schöne Beere! Willst du mal probieren? Am liebsten mache ich Joghurt aus ihnen. Und du, Senpai?"
120030203,"Äpfel sind im Winter süßer. Vielleicht ist es eine Frage der Laune, aber die knallroten sind wirklich die Besten."
120030204,Sie sind noch nicht reif. Lass sie noch etwas am Baum hängen.
120030205,"Die Früchte, die man mit der eigenen Hand erntet, schmecken einfach besser~"
120030301,Wähle eine Frucht!
120030401,"Senpai, brauchst du Vitamine? Ich kann dir dabei helfen! Litschi sind in dieser Saison sehr gut! Möchtest du welche?"
120030501,-1
120030601,Willst du etwas Durian probieren?
120030701,Du gibst mir was zu trinken und ich gebe dir Früchte~
120030801,"Wenn ich stärker bin, kann ich auf die Bäume springen und das Obst leichter bekommen!"
120031101,"Diese Kleidung sieht wirklich toll aus, danke!"
120031102,"Du kaufst mir immer so tolle Kleidung! Danke dir! Dafür bekommst du von mir diesen Korb, mit selbst gepflücktem Obst~"
120032801,Willst du mit mir zum Obstgarten kommen?
120031301,Teste die Süße der Früchte~
120031401,Ahhh... mein Obstkorb wurde umgeschmissen...
120031501,-1
120031502,-1
120031503,-1
120031504,-1
120031601,"Wenn du Obst magst, bist du sicher ein guter Mensch... Ah, ich bin so glücklich mit jemandem wie dir zusammen Obst essen zu können~"
120031701,"Ich habe das gewaschene Obst auf den Tisch gestellt, bedien dich~"
120031801,"Senpai, das Zimmer ist wirklich groß~"
120031901,"Schlaf du erstmal, ich hole solange ein bisschen Obst für dich~"
120032001,Du musst zur Arbeit~
120032101,Vergiss nicht die Aufgabenbelohnung einzusammeln~
120032201,"Ah, auf dem Campus ist etwas passiert, ich muss schnell nach meinem Obstgarten schauen... Senpai, du solltest auch schnell gehen und dem Chaos ein Ende bereiten!"
120032301,Natürlich mag ich frische Sachen lieber~
120032401,Danke~
120032501,"Das ist wirklich ein großartiges Geschenk! Ich mag es sehr! Danke dir, Senpai!"
120032601,Willkommen zurück! Willst du einen Apfel?
130010201,Massage? Befehl kann nicht ausgeführt werden. Gib einen neuen Befehl!
130010202,"Zeit und Raum durchqueren? Entschuldigung, dafür fehlt dir die Berechtigung."
130010203,"Die Batterien sind fast leer. Senpai, bitte aufladen."
130010204,「Fehler」! 「Fehler」! Während des Tests ist ein Fehler aufgetreten. Bitte Befehl erneut eingeben!
130010205,"Meine Datenbank enthält keinen Befehl namens ""Gefühl"". Operation fehlgeschlagen."
130010301,Angriffsprogramm starten.
130010401,Zeitreise erfolgreich! C204 Raumfahrer-Roboter aus dem Jahr 2036 meldet sich zum Dienst. Geben Sie Ihre Anweisungen!
130010501,-1
130010601,Befehl wird ausgeführt.
130010701,Systemupgrade.
130010801,Verbesserte RAM.
130011101,Neue Software runtergeladen.
130011102,"""Error""! Interface-Problem."
130012801,Eingabe bestätigt. Starte Angriff.
130011301,Ziel wurde ausgeschaltet.
130011401,Kritischen Schaden erlitten. Antizipierte Chance auf Sieg 1%.
130011501,-1
130011502,-1
130011503,-1
130011504,-1
130011601,"Alle Systemoperationen, die mich betreffen, werden auf dem Chip gespeichert. Senpai, ich weiß wie sehr du dich anstrengst. Bitte kümmer dich weiter gut um mich."
130011701,"Hallo, Senpai."
130011801,"Zielort erreicht. Wechsel in “Standby-Modus""."
130011901,Alle Missionen beendet. Warte auf neue Anordnungen.
130012001,"*Piep, piep, piep* Erinnerung: Arbeiten."
130012101,"*Piep, piep, piep* Erinnerung: Belohnungen einsammeln."
130012201,Starke Energieschwankungen am Sportplatz detektiert. Schulverteidigungsprogramm aktivieren?
130012301,「Fehler」! 「Geschenk」 inakzeptabel!
130012401,"「Geschenk」, danke!"
130012501,"[Error]! Kerntemperatur überhitzt! Senpai, das [Geschenk] weckt eine ungewohnte Erfahrungen in mir..."
130012601,"Wilkommen zurück, Senpai!"
130020201,"Frankenstein, Dracula, Hexe, Werwolf, Zombie und Skelett... Ah! Halloween ist morgen! Lauf nicht weg! Komm zurück!"
130020202,Schaut alle gut meinen Hut an. Was werde ich wohl dieses Mal herausziehen? Ich kann alles Mögliche hier herauszaubern!
130020203,"Wenn du Angst hast, können wir uns zusammen unter dem Bett verstecken!"
130020204,"Senpai! Ich habe vergessen, dir ein Geschenk mitzubringen. Dann bin einfach ich dein Geschenk, hihihi!"
130020205,Möchtest du den magischen Besen ausprobieren? Ist es sehr schwierig das Gleichgewicht darauf zu halten?
130020301,Komm schon! Lass uns spielen!
130020401,"Hihihi! Süßes oder Saures! Senpai, wenn du mir keine Süßigkeiten gibst, werde ich Ärger machen!"
130020501,-1
130020601,Ich werde Ärger machen!
130020701,Ich brauche noch mehr Süßigkeiten~
130020801,"Obwohl mich alle immer ignorieren, habe ich mich immer sehr angestrengt!"
130021101,"Diese Waffe werde ich vermutlich nie benutzen, oder?"
130021102,Ich will einen neuen Zauberstab...
130022801,Feiern unsere Feinde Halloween?
130021301,Niemand kann mich an Haloween besiegen~
130021401,Ist heute nicht Halloween...?
130021501,-1
130021502,-1
130021503,-1
130021504,-1
130021601,"Obwohl ich Halloween sehr mag, würde ich mich für das Herz des Masters entscheiden, wenn ich mir etwas wünschen könnte~"
130021701,Endlich bist du da~ Hast du dran gedacht mir meine Süßigkeiten für heute mitzubringen?
130021801,Ich habe meine ganzen Süßigkeiten unter dem Bett versteckt~
130021901,"Obwohl ich es ein bisschen komisch finde, hier zu schlafen, hoffe ich, dass du was Schönes träumst~"
130022001,Ich kann nicht für dich arbeiten. Du solltest deine Aufgaben einfach selber erledigen!
130022101,"Und die heutigen Belohnungen siiiind: Süßigkeiten! Haha, ich mach nur Spaß!"
130022201,"Vergiss nicht zu dem seltsamen Wohnheimszimmer zu gehen, von dem ich dir gestern erzählt habe~ In dem verlassenen Schulgebäude!"
130022301,Hey! Keine Süßigkeiten?! Was soll das?
130022401,Vielen Dank für dein Geschenk~
130022501,"Happy Halloween~ Du bist der Beste, Senpai~"
130022601,Süßes oder Saures!
130030201,"Ich habe die Macht und den Fluch einer Hexe geerbt... Den Fluch, dass ich die Menschheit für immer verachten muss..."
130030202,Seit meiner Geburt... Konnte ich noch nie... Wärme spüren...
130030203,"Nachdem ich alle und jeden zurückgelassen habe, ist mir mit der Zeit aufgefallen, wie sich alles auf einmal so frei und entspannt anfühlte."
130030204,"Ich verstehe nicht... Warum sollte jemand mit jemand anderem zusammen sein wollen? Nur die Schwachen tun sich zusammen, oder?"
130030205,Die Wüste ist meine zweite Heimat~
130030301,Spürst du den Hass? Diese nie enden wollende Kraft in deinem Inneren...
130030401,"Übertrage deinen inneren Hass auf mich und beschmutze meine Seele~ Komm, sag mir. Wen willst du verfluchen?"
130030501,-1
130030601,Verflucht seist du!
130030701,Mein Hass wächst und meine Macht steigt unaufhaltsam!
130030801,Ich werde weiter alleine leben!
130031101,Wie du wünschst.
130031102,Schau gut zu wie ich meine Kräfte nutze!
130032801,Sind sie dein Ziel?
130031301,Das Blut der Feinde ist auf dem ganzen Schlachtfeld verteilt!
130031401,Der Hass in meinem Herzen reicht nicht mehr aus...
130031501,-1
130031502,-1
130031503,-1
130031504,-1
130031601,"Selbst wenn ich meine Kräfte für immer verlieren würde, hätte ich keine Angst, weil ich weiß, dass ich nicht allein bin."
130031701,"Senpai, was willst du mir dieses Mal sagen?"
130031801,"Schließe Fenster und Türen gut. Ich will nicht, dass meine Sandskulptur vom Wind zerstört wird."
130031901,"Ich weiß nicht wo Senpai hin ist, ich habe ihn fast den ganzen Tag nicht gesehen. Aber alleine ist es auch schön und vor allem entspannt."
130032001,"Schnell, geh arbeiten und hör auf Unsinn zu reden~"
130032101,"Vielleicht wäre es besser, wenn ich dich nicht an deine Belohungen erinnern würde. Dann würdest du vielleicht auch Hass empfinden."
130032201,"Es ist lange her, dass ich mich so wütend auf dem Campus gefühlt habe. Komm her und schau es dir an. Es ist etwas Großes passiert!"
130032301,Das Ding da... Es wird die Macht meines Fluches schwächen!
130032401,Ist das für mich?
130032501,"Wenn ich das benutze, dann kann ich noch mehr Kraft entwickeln~ Danke~"
130032601,"Willkommen zurück, Senpai~"
140010201,Du Glückspilz! Dieses Jahr wird wirklich sehr schnell vorbeigehen!
140010202,"Elloi, wenn du kannst, komm zum Tempel, um mich zu besuchen!"
140010203,"Entschuldigung, nach was suchst du? Liebe, Reichtum oder Gesundheit? Bei mir kannst du alles finden~"
140010204,"Wenn dein Wunsch aufrichtig ist, dann wird er erfüllt."
140010205,Wo ist sie schon wieder hin? Schon wieder in diesem Schrein... Ich vermisse sie ein bisschen...
140010301,"Komm, lass uns sehen, was du kannst!"
140010401,"Senpai, ich bin Elloi. Wenn du ein Problem hast, zögere nicht nach mir zu fragen!"
140010501,-1
140010601,Schauen wir uns deine Zukunft an!
140010701,Morgen werde ich sicherlich auch so viel Glück haben~
140010801,Ich verstehe~
140011101,Diese Kleidung scheint gut zu mir zu passen~
140011102,Vergiss nicht diesen Talisman zu tragen~
140012801,"Werd nicht so emotional, auch wenn es dein Glückstag ist~"
140011301,Ich habe diesen Sieg schon vorhergesehen~
140011401,"Auch wenn wir heute besiegt wurden, werden wir wieder kommen!"
140011501,-1
140011502,-1
140011503,-1
140011504,-1
140011601,"Die Vorhersage beschreibt nur einen von vielen möglichen Wegen in deinem Leben. Ich hoffe, dass ich deine Geliebte werden kann und immer bei dir bleiben kann. Geht das?"
140011701,"Warum bist du so in Eile, brauchst du Hilfe?"
140011801,"Es wäre super, wenn wir ein Teeset im Wohnheim hätten..."
140011901,"Trotz eines stressigen Lebens die Ruhe zu bewahren ist eine wichtige Eigenschaft. Ah, du hast geschlafen?"
140012001,"Musst du heute nicht arbeiten? Wie kommt es, dass du Zeit hast mich zu besuchen?"
140012101,Eine Vorhersage kann den Menschen nur eine grobe Richtung in ihrem Leben vorgeben. Den Weg müssen sie dennoch selber beschreiten.
140012201,Was ist dort los? Ist Priesterin gekommen? Willst du mit mir schauen gehen?
140012301,Wie konntest du...
140012401,Dieses Geschenk ist für mich? Danke.
140012501,Danke für das Geschenk~ Lass mich für dich eine Wahrsagung machen! Sie können sehr hilfreich sein~
140012601,Willkommen zurück! Heute ist wieder ein glückverheißender Tag~
140020201,Achtung! Jetzt hast du das Kind hier erschreckt... Wer dieses Kind ist? Ein Freund von mir!
140020202,"Die Feen scheinen sich in letzter Zeit Sorgen zu machen. Sie möchten sich mit den Menschen anfreunden, aber sie haben Angst, dass die Menschen sich zu sehr vor ihnen fürchten. Hast du vielleicht einen Rat?"
140020203,"Du hast mich gerufen? Entschuldigung... Es ist so lange her, dass ich mit einem Menschen gesprochen habe."
140020204,"Senpai, wenn man etwas zu sagen hat, dann sollte man es auch sagen! Sonst wird man das vielleicht den Rest seines Lebens bereuen... Ich weiß zwar nicht, was das bedeutet, aber das haben die Feen gesagt."
140020205,"Senpai, du kannst nicht gewinnen, wenn du nicht weiter hart an dir arbeitest. Das haben die Feen gesagt."
140020301,Es ist Zeit. Lass uns gehen!
140020401,Die Feen wollen deine Freunde sein... Das ist Ashu und das ist Mira... Was? Du kannst sie nicht sehen? Wie schade...
140020501,-1
140020601,Feen... Leiht mir eure Kraft!
140020701,Die Elfen lachen~
140020801,Ein neuer Elf~ Hast du dich vielleicht verlaufen?
140021101,"Die Elfen haben gesagt, dass ihnen das sehr viel helfen würde~"
140021102,"Ja, das sollte reichen."
140022801,Die Elfen sind voller Tatendrang~
140021301,"Danke für eure Hilfe, ich habe nur das getan, was ich tun sollte."
140021401,"Es tut mir leid, dass ich euch enttäuscht habe."
140021501,-1
140021502,-1
140021503,-1
140021504,-1
140021601,"Ich mag meine Feen sehr gern... Und sie haben dich sehr gern... Deshalb ist es nicht komisch, dass auch ich dich gern hab, oder?"
140021701,Die Elfen grüßen euch~
140021801,Ich mag dieses Zimmer sehr gern und auch den Elfen scheint es hier zu gefallen~
140021901,"Milly! Du sollst andere beim Schlafen nicht stören! Senpai ist bestimmt sehr müde, lass ihn in Ruhe schlafen."
140022001,"Ich habe gehört, dass du in letzter Zeit ganz schön viel arbeiten musst. Überanstreng dich bitte nicht..."
140022101,"Du hast bei der Arbeit mal wieder dein Bestes gegeben! Vergiss also bloß nicht, die Belohnungen einzusammeln."
140022201,"Die Elfen haben mir erzählt, dass in letzter Zeit Schlimmes passiert. Bitte sei vorsichtig, Senpai!"
140022301,"Senpai, du solltest wissen, dass mir das nicht besonders gefällt..."
140022401,Danke für dein Geschenk!
140022501,Haha~ Sogar die Feen mögen dieses Geschenk! Du bist so süß~
140022601,"Willkommen zurück, Senpai!"
140030201,"Pilze sammeln! Pilze sammeln! 1, 2, 3, 4, 5! ... Ah, dieser hier will nicht herauskommen."
140030202,Wir können viel ernten auf unseren Feldern! Ich bin 「Yuri」 !
140030203,"Nicht bewegen! Du musst ein bisschen Sonne abbekommen, damit du gut wächst~"
140030204,Pilze sind das leckerste Essen der Welt!
140030205,"Hat dir deine Mama nicht gesagt, schöne Pilze können nicht gegessen werden. Kann man so ein hübsches Mädchen wie mich essen?"
140030301,Zeit zum Arbeiten!
140030401,"Oh, ich habe mich beim Pilzesammeln verlaufen. Ah, Entschuldigung, kannst du mich nach Hause bringen? Wer ich bin? Ich bin eine kleine Pilzfee."
140030501,-1
140030601,Wachse~ Schnell~
140030701,Ich werde weiter wachsen~
140030801,So eine kleine Sache wird mich nicht aufhalten!
140031101,Willst du mir ein paar Pilze schenken?
140031102,"Mach dir keine Sorgen, ich habe meinen Pilzschirm, das ist genug~"
140032801,"Ah, noch dieser eine Pilz und dann komme ich~"
140031301,Unterschätze meine Pilze nicht!
140031401,Ahhh... Ich kann ihn nicht besiegen...
140031501,-1
140031502,-1
140031503,-1
140031504,-1
140031601,Ein Versprechen muss man einhalten! Dafür werde ich sorgen!
140031701,"Senpai, willst du ein paar gegrillte Pilze haben?"
140031801,Diese Türklinke ist ein bisschen zu hoch für mich...
140031901,"Schnell, wach auf! Du wirst dich auflösen, wenn du in der Sonne schläfst..."
140032001,"Senpai, kannst du mir beibringen zu arbeiten?"
140032101,"Senpai, ist diese Aufgabenbelohnung deine?"
140032201,"Ich weiß nicht, was in letzter Zeit auf dem Campus los ist. Aber solange der Wald sicher ist, sollte alles okay sein~"
140032301,Ich... Brauche das wirklich nicht...
140032401,Willst du mir wirklich so ein oberflächliches Geschenk machen?
140032501,"Hehe~ Ich wusste einfach, dass du mir mein Lieblingsgeschenk geben wirst~"
140032601,Willkommen zurück! Ich habe interessante Pilze gefunden~
210010201,"Den eigenen Horizont zu erweitern und unbekannte Länder zu erkunden, macht das Leben lebenswert."
210010202,"Mein Leben ist ein Abenteuer. Ich weiß nicht, was auf mich zukommt, aber wenn niemand diesen ersten Schritt unternimmt, wer macht es dann?"
210010203,"Schutzbrille, Jeans und Jacke. Die Grundausstattung für einen Abenteurer."
210010204,"Es gibt noch so viele neue Orte und Dinge, die darauf warten entdeckt zu werden. Gibt es einen Grund, sich nicht aufzumachen?"
210010205,"Du wirst niemals in der Lage sein, vorwärts zu kommen, wenn du immer nur vor allem wegrennst!"
210010301,Das Abenteuer beginnt!
210010401,"Willst du mit mir eine neue Welt entdecken? Was wir bis jetzt kennen, ist nur ein winziger Teil davon."
210010501,-1
210010601,Bereit es so richtig krachen zu lassen!
210010701,Es ist Zeit die Batterien aufzuladen!
210010801,Energie! Ausdauer! Power! Als ein Abenteurer brauche ich das alles!
210011101,Seit meinem letzten Abenteuer ist meine Ausrüstung hinüber. Ich brauche eine neue~
210011102,"Hiermit kann ich die Orte, an die ich früher nicht durfte, erobern!"
210012801,Willst du mich auf ein Abenteuer begleiten? Das ist viel spannender als auf dem langweiligen Campus zu bleiben~
210011301,"Wie kann es sein, dass du als Abenteurer so wenig Kraft hast?"
210011401,"Es ist wirklich gefährlich, schnell weg hier~"
210011501,-1
210011502,-1
210011503,-1
210011504,-1
210011601,"Ich werde dich auf all deinen Reisen begleiten und dir bis ans Ende der Welt folgen. Also, reiche mir deine Hand~"
210011701,"Ich habe dir ein paar Souvenirs mitgebracht: Ein paar alte, magische Steine, ich hoffe sie gefallen dir!"
210011801,"Sei nicht überrascht, wenn du zurückkommst und ich nicht mehr hier bin. Ein Abenteurer wird niemals zu lange an einem Ort verweilen~"
210011901,"Es scheint einfach nicht zu klappen. Ruh dich doch einfach etwas auf meiner Schulter aus, Senpai~"
210012001,"Senpai, es ist gleich Zeit zur Arbeit aufzubrechen!"
210012101,"Die Arbeit ist beendet, vergiss nicht die Belohnungen einzusammeln!"
210012201,Auf dem Campus ist irgendwas passiert... Es sieht nicht so aus wie letztes Mal...
210012301,Das ist so langweilig!
210012401,Danke für dein Geschenk.
210012501,"Oh, interessantes Zeug, Senpai! Woher hast du das? Vielen Dank!"
210012601,Willst du mit mir auf eine Reise gehen?
210020201,"Ein Zahn! COOL~ Der ist aber hart! Ich bin mir nicht sicher, ob von einem Tier oder einem Menschen stammt~"
210020202,"Wenn du üben willst, dann übe einfach mit mir. Es gibt keine bessere Art zu üben als zu Kämpfen!"
210020203,Du bist so schwach heute~ Hast du nicht genug gegessen?
210020204,"Du siehst wirklich fragil aus. Wenn du zu schwach bist, ist es für dich vorbei... Lass mich dir helfen."
210020205,"Es gibt nichts, was sich nicht mit einem Schlag lösen lässt. Wenn nicht, erledigt ein weiterer Schlag den Job."
210020301,Komm! Es ist an der Zeit zu kämpfen!
210020401,"Mann, mir ist langweilig. Gibt es denn keinen Ort, an dem ich einfach so ein bisschen kämpfen könnte...?"
210020501,-1
210020601,Pass auf!
210020701,Oh! Das ist ein Energiegetränk!
210020801,Komm her und schau was ich gelernt habe!
210021101,Mit dieser Rüstung kann mir niemand etwas anhaben!
210021102,Das ist wirklich eine Wahnsinnsausrüstung!
210022801,Willst du mit mir Monster jagen gehen?
210021301,Niemand kann meinen Hammer stoppen!
