id,map_id,cell_type,name,desc,num
27,5,2,Haus 09,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen\nBesondere Herausforderung: Jedes Mal, wenn eine Feindin kontrolliert wird (versteinert, betäubt, eingefroren) erhalten zwei zufällige Mädchen der eigenen Seite den Schaden, der 10% ihrer maximalen HP gleicht.",09
28,5,3,Haus 10,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn das Mädchen mystische Rosen oder Kirschfächer mag, sind die Belohnungen noch reicher.",10
29,5,2,Haus 11,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn ein Feind viermal verletzt wurde, entkommt er das nächste Mal.",11
30,5,0,,,
31,5,0,,,
32,5,3,Haus 12,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die Schleuder oder Regenschirm mögen, kannst du noch reichere Belohnungen erreichen.",12
33,5,0,,,
34,5,4,Haus 13,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.,13
35,5,4,Haus 14,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,14
36,5,2,Haus 15,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",15
37,5,3,Haus 16,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, 「die silberne oder weiße Haare haben」 (Kostüme nicht enthalten), erhältst du noch reichere Belohnungen.",16
38,5,4,Haus 17,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,17
39,5,0,,,
40,5,3,Haus 18,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die im Menschenhaus sind, erhältst du noch reichere Belohnungen.",18
41,5,4,Haus 19,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,19
42,5,2,Haus 20,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn die eigenen Mädchen einen Buff erhalten, sinkt die Angriffskraft um 10%.",20
43,5,2,Haus 21,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Nach dem Ende jeder Runde erleidet das Mädchen mit der höchsten HP einen Schaden, der 20% ihrer maximalen HP gleicht.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",21
44,5,0,,,
45,5,0,,,
46,5,0,,,
47,5,0,,,
48,5,3,Haus 22,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die im Geisterhaus sind, erhältst du noch reichere Belohnungen.",22
49,5,4,Haus 23,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,23
50,5,2,Haus 24,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",24
51,5,0,,,
52,5,0,,,
53,5,3,Haus 25,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die im Monsterhaus sind, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",25
54,5,4,Haus 26,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,26
55,5,2,Haus 27,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Der durch die eigene Seite verursachte Dauerschaden wird um 80% reduziert.",27
56,5,3,Haus 28,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die im Feenhaushaus sind, erhältst du noch reichere Belohnungen.",28
57,5,2,Haus 29,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Die durch die eigene Seite verursachte Krit. wird um 80% reduziert.",29
58,5,4,Haus 30,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,30
59,5,3,Haus 31,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die 16 Jahre alt sind, erhältst du noch reichere Belohnungen.",31
60,5,0,,,
61,5,0,,,
62,5,2,Haus 32,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",32
63,5,0,,,
64,5,0,,,
65,5,0,,,
66,5,0,,,
67,5,0,,,
68,5,0,,,
69,5,0,,,
70,5,0,,,
71,5,0,,,
72,5,3,Haus 33,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die im August oder September Geburtstag haben」, erhältst du noch reichere Belohnungen.",33
73,5,4,Haus 34,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.,34
74,5,4,Haus 35,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,35
75,5,2,Haus 36,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen\nBesondere Herausforderung: Jedes Mal, wenn eine Feindin kontrolliert wird (versteinert, betäubt, eingefroren) erhalten zwei zufällige Mädchen der eigenen Seite den Schaden, der 10% ihrer maximalen HP gleicht.",36
76,5,3,Haus 37,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die im Monsterhaus ist, erhältst du noch reichere Belohnungen.",37
77,5,3,Haus 38,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die 16 Jahre alt sind, erhältst du noch reichere Belohnungen.",38
78,5,4,Haus 39,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,39
79,5,2,Haus 40,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn ein Feind viermal verletzt wurde, entkommt er das nächste Mal.",40
80,5,4,Haus 41,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,41
81,5,4,Haus 42,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,42
82,5,2,Haus 43,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",43
83,5,2,Haus 44,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn die eigenen Mädchen einen Buff erhalten, sinkt die Angriffskraft um 10%.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",44
84,5,3,Haus 45,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die im August oder September Geburtstag haben」, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",45
85,5,2,Haus 46,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Nach dem Ende jeder Runde erleidet das Mädchen mit der höchsten HP einen Schaden, der 20% ihrer maximalen HP gleicht.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",46
86,5,4,Haus 47,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.,47
87,5,2,Haus 48,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.\nHauptlinie-Kampf: Löse verschiedene Ereignisse aus und triff deine Wahl~Erhalte Belohnungen basierend auf den Ereignisse und deiner Wahl.",48
88,5,3,Haus 49,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die im Feenhaus sind, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",49
89,5,2,Haus 50,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Der durch die eigene Seite verursachte Dauerschaden wird um 80% reduziert.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",50
90,5,4,Haus 51,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,51
91,5,0,,,
92,5,2,Haus 52,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Die durch die eigene Seite verursachte Krit. wird um 80% reduziert.",52
93,5,3,Haus 53,"Haus 53Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die Schleuder oder Regenschirm mögen, kannst du noch reichere Belohnungen erreichen.",53
94,5,4,Haus 54,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,54
95,5,4,Haus 55,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,55
96,5,2,Haus 56,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",56
97,5,3,Haus 57,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die silberne oder weiße Haare haben」(Kostüme nicht enthalten), erhältst du noch reichere Belohnungen.",57
98,5,2,Haus 58,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen\nBesondere Herausforderung: Jedes Mal, wenn eine Feindin kontrolliert wird (versteinert, betäubt, eingefroren) erhalten zwei zufällige Mädchen der eigenen Seite den Schaden, der 10% ihrer maximalen HP gleicht.",58
99,5,3,Haus 59,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du「Mädchen der Geister-Fraktion」wählst, erhältst du noch reichere Belohnungen.",59
100,5,1,Haus 60,Anfangsgebiet,60
101,1,0,,,
102,1,0,,,
103,1,0,,,
104,1,0,,,
105,1,5,Wald 01,Bossherausforderung des verlorenen Waldes. Beseitige deine Feinde und breche die Illusion der Märchenwelt!\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.,01
106,1,0,,,
107,1,0,,,
108,1,0,,,
109,1,0,,,
110,1,0,,,
111,1,0,,,
112,1,0,,,
113,1,2,Wald 02,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn ein Feind viermal verletzt wurde, entkommt er das nächste Mal.",02
114,1,3,Wald 03,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die Tieröhrchen haben」(Kostüme nicht enthalten), erhältst du noch reichere Belohnungen.",03
115,1,2,Wald 04,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",04
116,1,0,,,
117,1,4,Wald 05,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,05
118,1,2,Wald 06,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn die eigenen Mädchen einen Buff erhalten, sinkt die Angriffskraft um 10%.",06
119,1,0,,,
120,1,0,,,
121,1,0,,,
122,1,4,Wald 07,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,07
123,1,2,Wald 08,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Nach dem Ende jeder Runde erleidet das Mädchen mit der höchsten HP einen Schaden, der 20% ihrer maximalen HP gleicht.",08
124,1,4,Wald 09,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,09
125,1,3,Wald 10,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du「Mädchen der Menschen-Fraktion」wählst, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",10
126,1,2,Wald 11,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",11
127,1,4,Wald 12,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.,12
128,1,3,Wald 13,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「ihnen Mystische Rose oder Kirschfächer gefällt」, erhältst du noch reichere Belohnungen.",13
129,1,0,,,
130,1,0,,,
131,1,0,,,
132,1,2,Wald 14,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Der durch die eigene Seite verursachte Dauerschaden wird um 80% reduziert.",14
133,1,3,Wald 15,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du「Mädchen der Monster-Fraktion」wählst, erhältst du noch reichere Belohnungen.",15
134,1,0,,,
135,1,0,,,
136,1,0,,,
137,1,0,,,
138,1,2,Wald 16,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Die durch die eigene Seite verursachte Krit. wird um 80% reduziert.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",16
139,1,4,Wald 17,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,17
140,1,0,,,
141,1,4,Wald 18,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,18
142,1,2,Wald 19,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",19
143,1,4,Wald 20,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,20
144,1,4,Wald 21,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,21
145,1,3,Wald 22,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst, die「wie 16 aussehen」, erhältst du noch reichere Belohnungen.",22
146,1,4,Wald 23,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,23
147,1,0,,,
148,1,3,Wald 24,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die im August oder September Geburtstag haben」, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",24
149,1,2,Wald 25,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen\nBesondere Herausforderung: Jedes Mal, wenn eine Feindin kontrolliert wird (versteinert, betäubt, eingefroren) erhalten zwei zufällige Mädchen der eigenen Seite den Schaden, der 10% ihrer maximalen HP gleicht.",25
150,1,0,,,
151,1,3,Wald 26,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du「Mädchen der Feen-Fraktion」wählst, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",26
152,1,0,,,
153,1,0,,,
154,1,0,,,
155,1,4,Wald 27,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,27
156,1,2,Wald 28,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn ein Feind viermal verletzt wurde, entkommt er das nächste Mal.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",28
157,1,4,Wald 29,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.,29
158,1,2,Wald 30,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",30
159,1,0,,,
160,1,3,Wald 31,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「ihnen Schleuder oder Regenschirm gefällt」, erhältst du noch reichere Belohnungen.",31
161,1,2,Wald 32,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Jedes Mal, wenn die eigenen Mädchen einen Buff erhalten, sinkt die Angriffskraft um 10%.",32
162,1,4,Wald 33,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,33
163,1,3,Wald 34,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die silberne oder weiße Haare haben」(Kostüme nicht enthalten), erhältst du noch reichere Belohnungen.",34
164,1,4,Wald 35,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,35
165,1,3,Wald 36,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du「Mädchen der Geister-Fraktion」wählst, erhältst du noch reichere Belohnungen.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",36
166,1,4,Wald 37,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,37
167,1,3,Wald 38,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「die Tieröhrchen haben」(Kostüme nicht enthalten), erhältst du noch reichere Belohnungen.",38
168,1,4,Wald 39,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,39
169,1,2,Wald 40,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Nach dem Ende jeder Runde erleidet das Mädchen mit der höchsten HP einen Schaden, der 20% ihrer maximalen HP gleicht.",40
170,1,0,,,
171,1,0,,,
172,1,0,,,
173,1,2,Wald 41,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",41
174,1,3,Wald 42,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du「Mädchen der Menschen-Fraktion」wählst, erhältst du noch reichere Belohnungen.",42
175,1,2,Wald 43,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Der durch die eigene Seite verursachte Dauerschaden wird um 80% reduziert.\nHauptlinie-Kampf: Erledige verschiedene Herausforderungen und steigere die Anzahl der erhaltenen Belohnungen.",43
176,1,3,Wald 44,"Wähle Mädchen, um an der Supportveranstaltung teilzunehmen und Belohnungen zu erhalten. Wenn du Mädchen wählst,「ihnen Mystische Rose oder Kirschfächer gefällt」, erhältst du noch reichere Belohnungen.",44
177,1,2,Wald 45,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Die durch die eigene Seite verursachte Krit. wird um 80% reduziert.",45
178,1,2,Wald 46,"Verwende deine eigenen Mädchen oder NPCs, um gegen den Feind zu kämpfen und Belohnungen zu erhalten. Je größer der zugefügte Schaden, desto reicher sind die Belohnungen.\nBesondere Herausforderung: Keine.",46
179,1,0,,,
180,1,0,,,
181,1,0,,,
182,1,0,,,
183,1,4,Wald 47,Löse verschiedene Ereignisse aus und triff deine Wahl~ Erhalte Belohnungen basierend auf den Ereignissen und deiner Wahl.,47
