id,desc
1301,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Angel"" aus"
1302,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Angel"" aus"
1401,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Fenrir"" aus"
1402,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Fenrir"" aus"
1501,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Isabella"" aus"
1502,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Isabella"" aus"
1601,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Teresa"" aus"
1602,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Teresa"" aus"
1701,"Löse während eines Ansehens in diesem Korridor {1} Mal die Ereigniskarte ""Knospe"" aus"
1801,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
1802,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
1803,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
1901,"Erhalte während 1 Ansehens hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
1902,"Erhalte während 1 Ansehens hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
1903,"Erhalte während 1 Ansehens hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
2001,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
2002,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
2003,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
2004,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
2005,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
2101,Level {1} Mal die Zweige in Gruppe 1 im Sternkreisel dieses Korridors
2102,Level {1} Mal die Zweige in Gruppe 1 im Sternkreisel dieses Korridors
2103,Level {1} Mal die Zweige in Gruppe 1 im Sternkreisel dieses Korridors
2104,Level {1} Mal die Zweige in Gruppe 1 im Sternkreisel dieses Korridors
2105,Level {1} Mal die Zweige in Gruppe 1 im Sternkreisel dieses Korridors
2201,Level {1} Mal die Zweige in Gruppe 2 im Sternkreisel dieses Korridors
2202,Level {1} Mal die Zweige in Gruppe 2 im Sternkreisel dieses Korridors
2203,Level {1} Mal die Zweige in Gruppe 2 im Sternkreisel dieses Korridors
2301,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2302,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2303,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2304,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2305,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2306,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2307,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2308,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2309,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2310,Die Unterstützungsmädchen in diesem Korridor erreichen Lv. {1}
2401,Gesamtwert der Attributssteigerung (durch Leveln der Extraskills) beträgt {1}
2402,Gesamtwert der Attributssteigerung (durch Leveln der Extraskills) beträgt {1}
2403,Gesamtwert der Attributssteigerung (durch Leveln der Extraskills) beträgt {1}
2404,Gesamtwert der Attributssteigerung (durch Leveln der Extraskills) beträgt {1}
2405,Gesamtwert der Attributssteigerung (durch Leveln der Extraskills) beträgt {1}
2501,Schließe die {1}. Stufe in diesem Korridor ab
2502,Schließe die {1}. Stufe in diesem Korridor ab
2503,Schließe die {1}. Stufe in diesem Korridor ab
2504,Schließe die {1}. Stufe in diesem Korridor ab
2505,Schließe die {1}. Stufe in diesem Korridor ab
2506,Schließe die {1}. Stufe in diesem Korridor ab
2507,Schließe die {1}. Stufe in diesem Korridor ab
2508,Schließe die {1}. Stufe in diesem Korridor ab
2509,Schließe die {1}. Stufe in diesem Korridor ab
2510,Schließe die {1}. Stufe in diesem Korridor ab
2601,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Vera · 7"" aus"
2602,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Vera · 7"" aus"
2603,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Vera · 7"" aus"
2701,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Misty · 7"" aus"
2702,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Misty · 7"" aus"
2703,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Misty · 7"" aus"
2801,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Boxer · 7"" aus"
2802,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Boxer · 7"" aus"
2803,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Boxer · 7"" aus"
2901,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Odanna · 7"" aus"
2902,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Odanna · 7"" aus"
2903,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Odanna · 7"" aus"
3001,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Finja · 7"" aus"
3002,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Finja · 7"" aus"
3003,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Finja · 7"" aus"
3101,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Sakura · 7"" aus"
3102,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Sakura · 7"" aus"
3103,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Sakura · 7"" aus"
3201,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Hottie · 7"" aus"
3202,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Hottie · 7"" aus"
3203,"Löse in diesem Korridor {1} Mal die Ereigniskarte ""Hottie · 7"" aus"
3301,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg I"" aus"
3302,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg I"" aus"
3303,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg I"" aus"
3401,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg II"" aus"
3402,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg II"" aus"
3403,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg II"" aus"
3501,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg III"" aus"
3502,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg III"" aus"
3503,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg III"" aus"
3601,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg IV"" aus"
3602,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg IV"" aus"
3603,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg IV"" aus"
3701,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg V"" aus"
3702,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg V"" aus"
3703,"Löse in diesem Korridor {1} Mal die Herausforderungskarte ""Krieg V"" aus"
3801,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
3802,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
3803,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
3804,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
3805,"Erhalte hier durch Auslösen der Ereigniskarte ""Punkt"" {1} Punkte"
3901,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
3902,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
3903,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
3904,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
3905,Verursache in 1 Kampf in der 11. Stufe hier mind. {1} Schaden
