id,title,name,dialog,select_text
52,,Fenek,Danke Anastaisa.,
53,,Anastasia,"Wie willst du eine große Schiedsrichterin werden, wenn du dieses Problem nicht alleine regelen kannst?",
54,,Fenek,"Ja, ich werde weiterhin alles geben.",
55,,Saphira,Tut mir leid. Nur wegen mir musstest du dir diese Lektion anhören.,
56,,Fenek,"Du musst dich nicht entschuldigen. Ich sollte dir gratulieren, dass du die Schatzsuche so schnell abgeschlossen hast und unserer Schule Ehre gebracht hast~",
57,,Saphira,Hier ist das Emblem mit dem Fuchs zurück. Es ist mein Geschenk an dich.,
58,,Fenek,Ah? Ich lobe dich mit nur einem Wort und du willst mir etwas so wertvolles schenken?,
59,,Saphira,"Weil es eine wichtige Bedeutung hat, will ich dass du gut darauf aufpasst…",
60,,Saphira,Und ich finde das deine Ohren sehr denen eines Fuchs ähneln~,
61,,Anastasia,"Ah, weil…eigentlich…",
62,,Fenek,Anastasia! Das sollst du nicht sagen!,
63,Baseballwettkampf,Fenek,"Wie Aquaris bereits gesagt hat, ist der Baseballplatz wirklich total überfüllt~",
64,,Fenek,"Es sind doppelt, nein 3 Mal soviele Zuschauer wie sonst!",
65,,Aquaris,Ich hab dich nicht angeschwindelt. Alle sind hier um Guan Yin zu sehen.,
66,,Fenek,"Sie wird von den anderen ""Göttin des Krieges genannt"". Sie scheint sehr beliebt zu sein.",
67,,Aquaris,Weil Guan Yin eine ungeheure Kraft hat und hervorragende Kampffähigkeiten wird sie von allen bewundert.,
68,,Fenek,Du scheinst auch eine von ihnen zu sein.,
69,,Aquaris,Natürlich lieben alle auf dem Campus sie.,
70,,Aquaris,"Ich habe gehört, wenn der Wettkampf vorbei ist will sie noch etwas bleiben und uns Baseballtechniken beibringen.",
71,,Aquaris,Man kann Guan Yin aus nächster Nähe sehen und ein Foto mit ihr machen! Alle sind deswegen aufgeregt.,
72,,Fenek,Zu dieser Zeit wird es sicher unglaublich überfüllt sein. Ich gehe wohl besser sobald meine Arbeit als Schiedsrichter hier erfüllt ist.,
73,,Aquaris,Das ist eine tolle Möglichkeit Guan Yin von Angesicht zu Angesicht zu treffen. Ich will auf jeden Fall ein Foto mit ihr haben.,
74,,Fenek,"Ich hätte nicht gedacht, dass Aquaris so ein Fan ist…",
75,,Fenek,"Okay, lass mich mal die Schiedsrichterunterlagen checken…Spielerliste, Punktetabelle... Ja alles bereit.",
76,,Fenek,Gleich beginnt der Baseballwettbewerb!,
77,,,Der Wettkampf begann unter dem Jubel des Publikums und Guan Yin enttäuschte ihre Fans kein bisschen.,
78,,,"Mit der Ansage eines ""Hoome Runs"" und dem Jubel des Publikums endete das Spiel.",
79,,,"Danach liefen Guan Yin und ihre Teamkollegen zurück zu den Umkleiden, um die anschließende Übungsstunde vorzubereiten.",
80,,Fenek,Es war wie Aquaris gesagt hatte. Guan Yin dominierte das Spiel und errang leicht den Sieg.,
81,,Fenek,"Die Arbeit hier scheint bald zuende zu sein. Ich sollte alles genau aufzeichnen, wenn ich zurück zur Bibliothek gelange.",
82,,,"Die Stimmen auf dem Baseballfeld wurden immer lauter, als die Fans näher kamen, um ihr Idol zu sehen.",
83,,Schülerin A,Guan Yin! Hier!,
84,,Schülerin B,Du warst heute wirklich super. Du bist der Stolz des Hauses der Menschen!,
85,,Fenek,Die Übungsstunde scheint gleich anzufangen. Ich sollte lieber schnell von hier verschwinden.,
86,,Fenek,Warte. Ich scheine etwas vergessen zu haben…,
87,,Fenek,Verdammt! Die Spielerliste! Ich muss sie alle Spieler unterschreiben lassen…,
88,,Fenek,Wie kann ich nur so etwas wichtiges vergessen. Wie soll ich jetzt nur in die Nähe von Guan Yin kommen?,
89,,,Fenek sah wie die Menge um Guan Yin immer größer wurde.,
90,,Fenek,Aber den Regeln zufolge muss ich die Unterschriften innerhalb einer Stunde nachdem das Spiel vorbei ist sammeln.,
91,,Fenek,Ich scheine keine andere Möglichkeit zu haben…Du schaffst das Fenek!,
92,,,"Nachdem sie sich selber ermutigt hatte, warf sie sich entschlossen in die Menge.",
93,,Fenek,"Tut mir leid, dürfte ich bitte vorbei, Ah, ich müsste vorbei…ich hab etwas wichtiges…was ich Guan Yin geben muss.",
94,,Schülerin A,"Ah, hast du nicht das Gefühl, dass gerade etwas flauschiges vorbei gekommen ist? Etwas haariges? Doch nicht etwa das Haustier von Jemandem…",
95,,Schülerin B,Ist doch egal! Guan Yin hat gerade in unsere Richtung geschaut~,
96,,Schülerin A,"Ah, ich hab es verpasst?",
97,,Fenek,Ah…endlich sehe ich ein wenig Licht…,
98,,Fenek,Gleich kann ich bei Guan Yin ankommen…,
99,,Fenek,"Guan Yin, bitte unterschreibe hier. Es ist die Namensliste…",
100,,,Fenek hält die Mappe mit der Spielerliste rüber.,
101,,,"Guan Yin muss nur noch ihren Namen darauf schreiben, dann kann sich Fenek schnell davon machen.",
102,,Guan Yin,Als Schiedsrichter sollte es nicht so ein Aufwand sein mein Autogramm zu bekommen.,
103,,Fenek,"Ah? Autogramm? Was ist das? Ich will doch nur, dass du…",
104,,,"Fenek hatte noch nicht fertig gesprochen, als Guan Yin bereites ein Foto herausnahm und ihren Namen darauf schrieb.",
105,,Schülerin A,"Ich hätte nicht gedacht, dass selbst die Schiedsrichterin ein Fan von Guan Yin ist! Aber ihre Ausstrahlung ist einfach unbeschreiblich!",
106,,Fenek,"Aber nein doch. Ich habe in der Mappe doch nur die Spielerliste…Wie kommt es, dass es jetzt ein Autogramm ist…",
107,,,"Bevor sie fertig gesprochen hatte, erinnerte sie sich daran, was Aquaris vor dem Spiel gesagt hatte.",
108,,Aquaris,"Fenek! Das ist das Foto von Guan Yin. Ich hab es extra mitgebracht, damit sie es für mich unterschreibt. Kann ihc es zu deinen Unterlagen legen?",
109,,Fenek,Zu diesem Zeitpunkt…,
110,,Fenek,"Guan Yin, ich…ich bin nur hier um eine Unterschrift auf der Spielerliste zu bekommen, nicht…",
111,,Guan Yin,Nicht was?,
112,,Guan Yin,Ich hab das Foto und die Liste bereits unterschrieben. Hier hast du sie zurück~,
113,,Fenek,Nichts…danke Guan Yin.,
114,,Fenek,"Dann werde ich das Foto wohl erstmal behalten, Aquaris.",
115,Volleyballwettkampf,Fenek,Das Volleyballspiel beginnt gleich…,
116,,Fenek,Ah…Ich muss schnell zum Stadium…,
117,,Fenek,"Puh…es scheint als würde ich es noch schaffen. Es wäre nicht so gut, wenn der Schiedsrichter zu spät käme.",
118,,Fenek,"Es scheint die Spieler sind schon bereit, dann können wir gleich auf den Platz gehen~",
119,,Schulmädchen,Okay!,
120,,Fenek,"Das sie die Spielerliste des Geisterhauses, Saphira, Minos…Ja es scheint alle Spieler unseres Hauses scheinen bereits vorbereitet zu sein~",
121,,Saphira,"Natürlich ist es jetzt noch etwas früh, aber Fenek du kannst dich auf unsere Leistung freuen~",
122,,Bunny,Für diesen Wettkampf hat Saphira und sehr lange trainieren lassen…,
123,,Saphira,Es ist nicht nötig das Fenek zu sagen…,
124,,Fenek,"Ich bin mir sicher, ihr werdet das super machen, gebt alles~",
125,,Anastasia,Zu so einem frühen Zeitpunkt sollte man soetwas lieber nicht sagen.,
126,,Fenek,"Ah, bist du hier um dein Team anzufeuern?",
127,,Fenek,Aber ich fürchte dich hier stehen zu sehen wird die Mädchen eher verunsichern…,
128,,Fenek,"Ah, was trägst du da…eine Volleyballuniform!!",
129,,Anastasia,Als Präsidentin des Hauses der Menschen sollte ich mit gutem Beispiel voran gehen.,
130,,Fenek,Aber ist das nicht ungerecht den Mädchen anderer Häuser gegenüber!,
131,,Anastasia,Du kannst ja auch teilnehmen~,
132,,Fenek,Das geht nicht. Ich bin hier als Schiedsrichterin! Ich bin dafür verantwortlich zu entscheiden wer gewinnt!,
133,,Anastasia,"Das hast du dir selber ausgesucht~und was hätte dieser Wettkampf noch für eine Bedeutung, wenn er unter dir als Schiedsrichterin nicht fair wäre?",
134,,Fenek,"Verdammt. Du weißt ganz genau, dass ich das nicht so meine.",
135,,Anastasia,"Na, hast du denn schon alle Namen aufgeschrieben?",
136,,Fenek,Ja…Ich bitte das Team des Hauses der Menschen auf das Spielfeld.,
137,,,"Als Fenek sah wie Anastasia das Team des Hauses der Menschen auf das Spielfeld führte, atmete sie etwas stark aus und verzog ihr Gesicht.",
138,,Saphira,Fenek? Alles okay?,
139,,Fenek,Ah…kein Grund zur Sorge. Geht ihr auch schnell aufs Spielfeld. Der Wettkampf beginnt gleich.,
140,,Fenek,Ich bin mir sicher ihr werdet das toll machen~Solange ihr nicht gegen Anastasia und ihr Team antreten müsst.,
141,,Bunny,Ist sie wirklich so furchteinflößend?,
142,,Bunny,"Ich hab nur gehört, dass sie sehr gut im Messerwerfen ist. Im Volleyball ist Saphira immer noch die Beste.",
143,,Fenek,Ich fürchte ihr werdet es bald herausfinden…,
144,,Fenek,Seid auf jeden Fall vorsichtig mit den Bällen die von Anastasia kommen! Passt gut auf euch auf!,
145,,Saphira,"Okay, mach dir keine Sorgen.",
146,,,"Niemand wusste, ob es wegen Fenek war, aber das Haus der Geister und er Menschen traf erst im Finale aufeinander.",
147,,,Das Team des Hauses der Geister erreichte ohne Schwierigkeiten unter Saphiras Führung das Finale.,
148,,,"Das andere Team des Hauses der Menschen sollte eigentlich eher ""Anastasias-Team"" genannt werden…",
149,,Bunny,"Verdammt, es fehlt nur ein klein bisschen…",
150,,Saphira,"Anastasia ist wirklich so stark wie Fenek gesagt hat, aber ich bin mir sicher, wenn wir das nächste Mal ein klein bisschen schneller sind, können wir ihn annehmen.",
151,,Anastasia,Ich würde dir davon abraten. Mein Ball kann von niemand normalen angenommen werden.,
152,,,Als sie fertig gesprochen hatte warf Anastasia den Ball hoch in die Luft und machte sich bereit zum Aufschlag.,
153,,Fenek,"Verdammt, wenn Saphira den wirklich annimmt, wird sie verletzt!",
154,,Fenek,Ich muss sie retten!,
155,,,Der Ton ihrer Pfeife durschnitt die Luft.,
156,,,"Von der Pfeife abgelenkt, verfehlte Saphira den Ball.",
157,,,"Als sie sich wieder auf den Ball konzentrierte, merkte sie, dass dieser bereits explodiert war und Luft aus diesem herausdrang.",
158,,Bunny,"Wenn Fenek gerade nicht gepfiffen hätte, wäre Saphiras Arm jetzt sicher gebrochen…",
159,,Fenek,"Es ist Zeit, der Wettkmapf ist vorbei.",
160,,Fenek,Das Team der Menschen gewinnt 25-0. Und ist der Sieger des Wettkampfes.,
161,,Anastasia,"Zu einfach. Nächstes Mal hoffe ich dich als Gegner auf dem Spielfeld zu sehen, Fenek.",
162,,Fenek,Schiedsrichterin zu sein passt besser zu mir…,
163,,Fenek,"Und selbst wenn ich teilnehmen würde, würdest du sicher gewinnen.",
164,,Anastasia,"Warum probierst du es denn nicht mal? Wenn du der Gegner bist, wird der Ball zumindest vermutlich nicht kaputt gehen~",
165,,Fenek,Huh?,
166,Fußballwetkampf,,"Peep, Peep, Peep. Nachdem der Wecker dreimal gepeept hatte, wurde er unsanft ausgeschaltet.",
167,,Fenek,"Ah, dieser anstrengende Tag ist gekommen…",
168,,Fenek,"Fenek, gib alles! Du wirst dsa heute überstehen!",
169,,Esau,Komisch…Fenek machst du dich gar nicht auf dem Weg zum Fußballplatz? Das Spiel fängt doch gleich an?,
170,,Fenek,Ah! Erwähne es nicht…,
171,,Fenek,Natürlich ist es viel zu schwer für mich Schiedsrichterin beim Fußballwettkampf zu sein.,
172,,Esau,Huh? Was ist denn so anders an einem Fußballwettkampf?,
173,,Jakob,"Wenn man unbedingt einen Unterschied benennen muss, könnte man sagen, dass das Fußballstadium viel größer ist als die anderen Sportplötze~",
174,,Fenek,"Wenn ich nur an die Größe des Fußballpatzes denke, fangen meine Beine schon an zu zittern…",
175,,Fenek,"Die Mädchen, die Fußballspielen sind alle super fit. Selbst wenn sie 5 Runden um den Platz liefen, kämen sie nicht aus der Puste.",
176,,Fenek,Und ich muss ihnen die ganze Zeit mit meinen kurzen Beinen hinterher rennen…,
177,,Fenek,Ahhh! Ich kann das einfach nicht!,
178,,Jakob,"Jetzt wo du es erwähnst, fällt mir ein du bist die ganzen Jahre eigentlich nie sonderlich viel gewachsen…",
179,,Fenek,Musst du wirklich noch Salz in die Wunde streuen? Wie gemein von dir Jakob…,
180,,Esau,Fenek mach dir keine Sorgen. Jakob und ich sind gerade aus diesem Grund hergekommen.,
181,,Esau,Du allein als Schiedsrichter ist vielleicht etwas anstrengend. Deswegen sind wir als deine Stellvertreter hier.,
182,,Esau,"Wenn du das Gefühl hast, deine Kraft geht aus, kannst du dich mit und abwechseln.",
183,,Fenek,Wirklich? Da fühle ich mich gleich viel weniger unter Druck gesetzt~,
184,,Fenek,Aber der Wettkampf verbraucht wirklich sehr viel Energie. Überfordert euch nicht~,
185,,Jakob,"Wir haben unsere Flügel…Wir waren auch nicht müde nach den drei Tagen, die wir für Sonya Teller gewaschen haben…",
186,,Fenek,"Ah, denk nicht, dass ich das nicht gehört habe! Ich beneide wirklich alle mit Flügeln…",
187,,Esau,Vergessen wir diese Details. Lass uns schnell losgehen. Das Spiel beginnt in einer halben Stunde…,
188,,,"Die erste Hälfte des Spiels verlief reibungslos. Die Mädchen, die daran teilnahmen, hatten eine gute Zeit.",
189,,,Außer…die Schiedsrichterin Fenek.,
190,,Fenek,Puh…endlich ist die erste Hälfte vorbei…,
191,,Fenek,"Esau, Jakob…den Rest überlasse ich euch. Ich hoffe ihr seid faire Schiedsrichter!",
192,,Esau und Jacob,Mach dir keine Sorgen~,
193,,,"Trotz eines ernsten Engagements, verschlechterten sich die Dinge.",
194,,Jakob,"Schwester, hat das Mädchen in der blauen Nummer 11 dort gerade einen Hammer aus der Tasche genommen…",
195,,Esau,Einen Hammer kann man nicht in der Tasche vertecken. Jakob du bist bestimmt sehr nervös und hast es falsch gesehen.,
196,,Jakob,"Schwester, die blaue Nummer 11 ist kurz davor die rote Nummer 7 mit dem Hammer zu schlagen…",
197,,Esau,"Ich hab doch schon gesagt, dass das gar nicht sein kann…",
198,,Jakob,"Schwester, die rote Nummer 7 ist in Ohmacht gefallen, nachdem sie geschlagen wurde…",
199,,Esau,"Huh? Na das ist eine große Strafe…Warte, ich schaue mal kurz was das Schiedsrichterhandbuch sagt.",
200,,Jakob,"In Sektion 8, Paragraph 6 steht, dass böswillige Verletzungen auf dem Fußballplatz mit dem Verweis von diesem geahndet werden.",
201,,Esau,"Hey! Blaue 11, hört auf damit, sonst…sonst…",
202,,Esau,"sonst…werde ich Jakob bitten, das von gerade noch einmal zu wiederholen…",
203,,,"Gerade als Esau eine Antwort überlegte, erklang ein lauter Pfiff aus der Trillerpfeife. Fenek kam zurück auf den Sportplatz. In ihrer erhobenen Hand hielt sie eine rote Karte.",
204,,Fenek,"Blaue Nummer 1, runter vom Platz.",
205,,Esau,"Ah, Fenek…",
206,,Jakob,"Es scheint, es ist doch nicht so einfach Schiedsrichter bei einem Fußballspiel zu sein.",
207,,Fenek,"Das stimmt, warten wir bis das Spiel vorbei ist.",
208,,Fenek,Wäre es möglich…dass ihr mich tragt? Ich habe wirklich keine Kraft mehr…,
209,,Esau und Jacob,Kein Problem. Lassen wir dich mal unsere Flügel ausprobieren~,
210,,,"Auf diese Weise, mit Esaus und Jakobs Hilfe, musste Fenek endlich nicht mehr völlig erschöpft über den Platz laufen.",
211,,Fenek,"Danke euch, konnte der Wettkampf ohne Störungen zuende gehen.",
212,,Fenek,Aber…es scheint ich bin wirklich nicht als Schiedsrichterin bei Fußballspielen geeignet…,
213,,Esau,"Wenn du nicht geeignet bist, fürchte ich kann kein Wettkampf mehr ohne Probleme ausgetragen werden.",
214,,Jakob,Schwester…vergiss nicht das da an Fenek zu geben…,
215,,Esau,"Das hätte ich fast vergessen! Hier achte gut darauf. Die Schiedsrichtervereinigung will, dass du es hast.",
216,,Fenek,Ah? Ein Senior Schiedsrichterzertifikat. Ist das für mich?,
217,,Jakob,"Die Schiedsrichtervereinigung findet, dass du eine sehr gute und faire Schiedsrichterin bist, die ihre Verantwortung sehr ernst nimmt. Deshalb haben sie dich zu einer Senior-Schiedsrichterin gemacht und lassen dir dieses Zertifikat zukommen.",
218,,Fenek,"Ah, es ist so schön, wenn man merkt, dass die eigene Leistung anerkannt wird!",
219,,Esau und Jacob,Na dann mach weiter so Schiedsrichterin Fenek!,
220,,Fenek,Ja!,
221,Tauch-Wettkampf,Aquaris,"Ah! Fenek, guten Morgen!",
222,,Fenek,"Guten Morgen, Aquaris! Ich erinner mich, dass du an sehr vielen Aktivitäten teilnimmst. Wie kommt es, dass du Zeit hast hierher zu kommen?",
223,,Fenek,Willst du etwa…das Ergebnis der Schatzsuche gestern ändern!?,
224,,Aquaris,"Ah, was habe ich nur falsch gemacht, dass du so einen Eindruck von mir hast?",
225,,Aquaris,"Ich bin hier, weil…",
226,,Fenek,Warum?,
227,,Aquaris,Weil heute der Tauch-Wettkampf ist! Ich hab gehört selbst Michaela hat sich angemeldet…,
228,,Aquaris,Nur die Vorstellung von Michaela im Badeanzug macht mich schon ganz aufgeregt!,
229,,Aquaris,"Der Schiedsrichter hat den besten Platz zum Zuschauen, deshalb würde ich gern mit dir mit kommen.",
230,,Fenek,"Natürlich ist noch Platz bei den Schiedsrichterrängen, aber…bist du sicher ein Mädchen?",
231,,Aquaris,Der Mensch hat sich schon immer für das schöne interessiert. Du musst mich gar nicht so komisch anschauen!,
232,,Fenek,"Das ist nur, weil dein Ausdruck schnell Leute etwas merkwürdiges denken lässt…",
233,,Fenek,"Aber der Wettkampf fängt gleich an. Wenn wir es rechtzeitig schaffen wollen, sollten wir jetzt schnell los.",
234,,Aquaris,"Okay, aber wilst du das Buch in deiner Hand auch mit zum Pool nehmen? Es könnte nass werden…",
235,,Fenek,"Ah, damit ich mich nicht so beim Wettkampf langweile…",
236,,Fenek,"Außerdem hat mich ""kleines Gelbes"" gestern die ganze Zeit darum gebeten es mitzubringen.",
237,,Fenek,"Eigentlich war es nur ein ganz normales Märchenbuch, das erst interessant geworden ist, weil es mit Magie in Berührung kam.",
238,,Aquaris,"Ah…ich finde der Name ""kleines Gelbes"" strahl starke Harmonie aus…",
239,,Aquaris,"Aber du kannst dich drauf verlassen, dass ich dich vor Spritzern mit meinem Schirm beschützen werde.",
240,,,"Als sie am Schwimmbad ankamen, sahen sie, dass es bereits voll mit Zuschauern war.",
241,,Aquaris,"Ich bin wirklich froh, dass ich mit zusammen gekommen bin und auf dem Schiedsrichterplatz sitzen kann.",
242,,Fenek,Es scheint alle sind sehr an dem Tauch-Wettkampf interessiert…,
243,,Aquaris,"Ja, selbst ""kleines Gelbes"".",
244,,,Der Tauch-Wettkampf war spannend. Die Spieler tauchten sauber ins Wasser und Jubel erklang von den Zuschauertribünen.,
245,,,"Als Michaela an der Reihe war, wurde am lautesten gejubelt und Aquaris konnte nicht mehr still am Platz sitzen.",
246,,Fenek,Beruhig dich ein bisschen Aquaris. Das ist die Schiedsrichtertribühne. Du kannst deinen Platz nicht verlassen.,
247,,Aquaris,Ja…aber Michaela hat wirklich eine tolle Figur. Wenn ich nur ein bisschen näher kommen könnte…,
248,,Fenek,"Du kannst Michaela ja Hallo sagen gehen, wenn der Wettkampf vorbei ist.",
249,,Fenek,Aber schau dir erst gut den Wettbewerb an.,
250,,Fenek,"Huh? Warum sehe ich ""kleines Gelbes"" nicht mehr?",
251,,Aquaris,"""Kleines Gelbes"" ist glaube ich dort drüben…",
252,,,Aquaris zeigte zum Ende der Schiedsrichterränge. Die dem Sprungturm am nähesten waren.,
253,,,Genau in diesem Moment vollendete Michaela gekonnt einen doppelten Rückwärtssalto.,
254,,,"Während alle Michaela applaudierten, sprang Fenek herüber, um das Buch zu retten.",
255,,Fenek,"""kleines Gelbes""…du bist ganz nass geworden!",
256,,Fenek,"…selbst wenn du näher an Michaela sein willst, kannst du nicht so in die Nähe des Wassers kommen…",
257,,,"Bevor Fenek zuende gesprochen hatte, sprang das Buch ""kleines Gelbes"" aus ihrer Hand, überschlug sich in der Luft und landete mit einem Platsch im Wasser.",
258,,Aquaris,Selbst das Buch ist Michaelas Fan…,
259,,Aquaris,Das war echt beeindruckend! Nächstes Mal will ich so meine Bewunderung ausdrücken!,
260,,Fenek,"Ah, ein bisschen Magie hat gleich so einen starken Effekt?",
261,,Fenek,"Vielleicht sind noch mehr Geheimnisse in dem Buch versteckt, die sich zu erforschen lohnen…",
262,,Aquaris,"Wenn du ""kleines Gelbes"" nicht bald rettest, ist es völlig durchweicht…das mit dem Nachforschen sollten wir vielleicht lieber später weiter besprechen…",
263,,Fenek,Ah…das hätte ich fast vergessen…,
264,Bogenschießen-Wettkampf,Schülerin B,"Hast du gehört, dass Amazone bei diesem Bogenschießen-Wettkampf mitmacht~",
265,,Schülerin A,Ist sie nicht seit langem gar nicht mehr aufgetaucht…,
266,,Schülerin B,"Weil sie den Titel als ""Beste Bogenschützin"" trägt, habe ich immer auf alles, was sie angeht, aufgepasst…",
267,,Schülerin A,Was hast du gehört? Sag mir schnell~,
268,,Schülerin B,"Ich hab gehört, dass sie schon früh angefangen hat für diesen Wettbewerb zu üben. Einige Schulmädchen haben abgebrochene Pfeile und einen Berg Äpfel in ihrem Zimmer gefunden.",
269,,Schülerin A,"Komisch…Das mit den Pfeilen ist nicht ungewöhnlich, aber was hat es mit den Äpfeln auf sich…",
270,,Fenek,"Ich bin mir sicher, ihr kennt die Regeln des Schießwettkampfes gut.",
271,,Fenek,Aber diese Wettkampf ist ein bisschen anders.,
272,,Fenek,"Um noch besser eure Geschwindigkeit und Genauigkeit einschätzen zu können, nehmen wir diesmal Ziele, die sich bewegen.",
273,,Fenek,"Haltet nach Beginn des Wettbewerbs sowohl den Himmel als auch den Boden im Auge, da das Ziel Himmel oder Boden sein kann. Verwendet eure eigenen Pfeile, um das Ziel zu treffen und Punkte zu erzielen.",
274,,Fenek,"Also, der Wettkampf beginnt. Viel Erfolg.",
275,,Aquaris,Ah? Bewegliche Ziele? Warum wurde der Wettkampf plötzlich so viel schwieriger gemacht!,
276,,Iron Fist,"Ja…es ist um die wirklichen Fähigkeiten aller zu sehen, deshalb wurde es erst jetzt verkündet.",
277,,Aquaris,"Aber…aber, ich bin überhaupt nicht gut im Bogen schießen…",
278,,Aquaris,"Und…ich bin nehme nur teil, damit es genug Leute sind!",
279,,Iron Fist,"Okay, sprich nicht so entmutigend. Habt ihr nicht noch einen Elite-Bogenschützen in eurem Haus?",
280,,Iron Fist,"Schau, Amazone scheint nicht so in Panik zu sein wie du.",
