id,unknown_2,name,desc
65502101,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊300%的傷害，減少目標40點能量，並有30%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低15%，每當受到傷害時，反彈15%受到的傷害（無法反彈受到的固定傷害）。"
75501101,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊600%的傷害，減少目標60點能量，並有60%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。"
5501202,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加20%，攻擊增加20%，格擋增加10%，受治療量增加10%，暴擊抵抗增加10%。
65502102,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加30%，攻擊增加25%，格擋增加20%，受治療量增加15%，暴擊抵抗增加20%。
65502112,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加40%，攻擊增加30%，格擋增加30%，受治療量增加20%，暴擊抵抗增加30%。
75501102,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加40%，攻擊增加30%，格擋增加30%，受治療量增加20%，暴擊抵抗增加30%。
5501203,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身20%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有20%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低10%，每當受到傷害時，反彈10%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低10%，能量回復效果降低10%，格擋降低10%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
65502103,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身20%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有30%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低15%，每當受到傷害時，反彈15%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低20%，能量回復效果降低25%，格擋降低25%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
65502113,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身20%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有60%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
75501103,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身20%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有60%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
5501204,普羅米修斯,逆源轉身,"
為了守護你們，我可以做到一切。自身生命首次低於30%最大生命或者第五回合開始時，免疫該回合受到的所有傷害，立即獲得自身20%最大生命，並且大幅強化自身能力：普通攻擊和釋放主動技能時，不再消耗自身生命；同時釋放主動技能時，對敵方後排額外附加目標100%攻擊的[c][01a310]燃燒[-][/c]傷害（不超過自身攻擊500%)，持續2回合；後續施加的[c][e28002]逆芒[-][/c]，額外附加20%全傷害減免效果，且可為位於前排的普羅米修斯自身額外施加[c][e28002]逆芒[-][/c]，[c][e28002]逆芒[-][/c]的所有傷害降低效果對普羅米修斯自身翻倍。自身後續施加的[c][e28002]幽火[-][/c]額外附加受到的傷害增加20%效果。

[c][01a310]燃燒[-][/c]
持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低10%，每當受到傷害時，反彈10%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低10%，能量回復效果降低10%，格擋降低10%。"
65502104,普羅米修斯,逆源轉身,"
為了守護你們，我可以做到一切。自身生命首次低於30%最大生命或者第五回合開始時，免疫該回合受到的所有傷害，立即獲得自身40%最大生命，並且大幅強化自身能力：普通攻擊和釋放主動技能時，不再消耗自身生命；同時釋放主動技能時，對敵方後排額外附加目標300%攻擊的[c][01a310]燃燒[-][/c]傷害（不超過自身攻擊1500%)，持續2回合；後續施加的[c][e28002]逆芒[-][/c]，額外附加20%全傷害減免效果，且可為位於前排的普羅米修斯自身額外施加[c][e28002]逆芒[-][/c]，[c][e28002]逆芒[-][/c]的所有傷害降低效果對普羅米修斯自身翻倍。自身後續施加的[c][e28002]幽火[-][/c]額外附加受到的傷害增加20%效果。

[c][01a310]燃燒[-][/c]
持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低15%，每當受到傷害時，反彈15%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低20%，能量回復效果降低25%，格擋降低25%。"
65502114,普羅米修斯,逆源轉身,"
為了守護你們，我可以做到一切。自身生命首次低於30%最大生命或者第五回合開始時，免疫該回合受到的所有傷害，立即獲得自身70%最大生命，並且大幅強化自身能力：普通攻擊和釋放主動技能時，不再消耗自身生命；同時釋放主動技能時，對敵方後排額外附加目標600%攻擊的[c][01a310]燃燒[-][/c]傷害（不超過自身攻擊3000%)，持續2回合；後續施加的[c][e28002]逆芒[-][/c]，額外附加20%全傷害減免效果，且可為位於前排的普羅米修斯自身額外施加[c][e28002]逆芒[-][/c]，[c][e28002]逆芒[-][/c]的所有傷害降低效果對普羅米修斯自身翻倍。自身後續施加的[c][e28002]幽火[-][/c]額外附加受到的傷害增加20%效果。

[c][01a310]燃燒[-][/c]
持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。"
75501104,普羅米修斯,逆源轉身,"
為了守護你們，我可以做到一切。自身生命首次低於30%最大生命或者第五回合開始時，免疫該回合受到的所有傷害，立即獲得自身70%最大生命，並且大幅強化自身能力：普通攻擊和釋放主動技能時，不再消耗自身生命；同時釋放主動技能時，對敵方後排額外附加目標600%攻擊的[c][01a310]燃燒[-][/c]傷害（不超過自身攻擊3000%)，持續2回合；後續施加的[c][e28002]逆芒[-][/c]，額外附加20%全傷害減免效果，且可為位於前排的普羅米修斯自身額外施加[c][e28002]逆芒[-][/c]，[c][e28002]逆芒[-][/c]的所有傷害降低效果對普羅米修斯自身翻倍。自身後續施加的[c][e28002]幽火[-][/c]額外附加受到的傷害增加20%效果。

[c][01a310]燃燒[-][/c]
持續傷害，燃燒在施加時會造成一次傷害，在燃燒生效期間，每回合開始時造成傷害。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。"
755011011,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊640%的傷害，減少目標60點能量，並有68%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。"
755011012,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊680%的傷害，減少目標60點能量，並有76%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。"
755011013,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊720%的傷害，減少目標60點能量，並有84%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。"
755011014,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊760%的傷害，減少目標60點能量，並有92%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。"
755011015,普羅米修斯,予世明焰,"
得到火焰後，人們就不再懼怕野獸與黑夜了。對隨機3名敵人造成目標攻擊800%的傷害，減少目標60點能量，並有100%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。消耗自身20%最大生命，對敵方前排戰姬造成自身20%最大生命的傷害；同時為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。

[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。
[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。"
755011021,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加40%，攻擊增加30%，格擋增加31%，受治療量增加20%，暴擊抵抗增加30%。
755011022,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加40%，攻擊增加30%，格擋增加32%，受治療量增加20%，暴擊抵抗增加30%。
755011023,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加40%，攻擊增加30%，格擋增加33%，受治療量增加20%，暴擊抵抗增加30%。
755011024,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加40%，攻擊增加30%，格擋增加34%，受治療量增加20%，暴擊抵抗增加30%。
755011025,普羅米修斯,聖痕殘影,即使光芒暗淡，這光環也仍守護著我，就像我仍守護你們。生命增加43%，攻擊增加33%，格擋增加35%，受治療量增加20%，暴擊抵抗增加30%。
755011031,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身22%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有68%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
755011032,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身24%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有76%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
755011033,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身26%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有84%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
755011034,普羅米修斯,蒼青羽翼,"
到我的羽翼下來，你們不會受到傷害。戰鬥開始時，偷取能量最高的敵人50點能量和100點速度（偷取的速度可以生效3回合），為己方後排戰姬施加[c][e28002]逆芒[-][/c]，持續2回合。自身普通攻擊時，消耗自身20%最大生命，為己方後排戰姬施加自身28%最大生命的[c][e28002]屏障[-][/c]；同時對敵方前排戰姬施加[c][e28002]幽火[-][/c]，並有92%機率[c][e28002]嘲諷[-][/c]敵人，持續2回合。

[c][e28002]逆芒[-][/c]
技能特效，不可疊加。受到的所有傷害降低20%，每當受到傷害時，反彈20%受到的傷害（無法反彈受到的固定傷害）。
[c][e28002]屏障[-][/c]
技能特效，可疊加。抵消受到的任意傷害，當屏障值為0時屏障消失；屏障值上限不超過擁有者自身生命值的100%。
[c][e28002]幽火[-][/c]
技能特效，不可疊加。受治療量降低30%，能量回復效果降低50%，格擋降低50%。
[c][e28002]嘲諷[-][/c]
控制效果，被嘲諷的目標在釋放主動技能、進行普通攻擊或觸發對敵人造成影響的被動技能時，選取目標變為嘲諷施加者。"
