id,name,charge,currency,show_name,charge_ios,charge_ios_new
57,特惠禮包1,170,NT$,特惠禮包,170,170
65,特惠禮包2,1690,NT$,特惠禮包,1690,1690
58,7日免費,0,NT$,7日免費訂閱服務,0,0
59,7日免費,0,NT$,7日免費訂閱服務,0,0
60,7日免費,0,NT$,7日免費訂閱服務,0,0
61,7日免費,0,NT$,7日免費訂閱服務,0,0
62,7日免費,0,NT$,7日免費訂閱服務,0,0
63,7日免費,0,NT$,7日免費訂閱服務,0,0
64,關卡禮包,330,NT$,關卡禮包,330,330
66,誓約之戒,670,NT$,誓約之戒,670,670
67,成長禮包,330,NT$,成長禮包,330,330
68,超值禮包6,170,NT$,超值禮包,170,170
70,解鎖進階獎勵,670,NT$,進階獎勵服務,670,670
71,特惠禮包2,990,NT$,特惠禮包,990,990
72,萌寵喵喵卡,670,NT$,萌寵喵喵卡,670,670
73,聖誕限時禮包,1690,NT$,聖誕限時禮包,1690,1690
74,學習獎勵計劃,330,NT$,學習獎勵計劃,330,330
75,誓約禮包,990,NT$,誓約禮包,990,990
76,進階課題,330,NT$,進階課題,330,330
1010101,24級等級禮包,70,NT$,24級等級禮包,70,70
1010201,32級等級禮包,170,NT$,32級等級禮包,170,170
1010301,48級等級禮包,330,NT$,48級等級禮包,330,330
1010401,58級等級禮包,330,NT$,58級等級禮包,330,330
1010402,58級等級禮包,990,NT$,58級等級禮包,990,990
1010403,58級等級禮包,1690,NT$,58級等級禮包,1690,1690
1010404,58級等級禮包,2290,NT$,58級等級禮包,2290,2290
1010501,78級等級禮包,330,NT$,78級等級禮包,330,330
1010502,78級等級禮包,990,NT$,78級等級禮包,990,990
1010503,78級等級禮包,1690,NT$,78級等級禮包,1690,1690
1010504,78級等級禮包,2290,NT$,78級等級禮包,2290,2290
1010601,100級等級禮包,330,NT$,100級等級禮包,330,330
1010602,100級等級禮包,990,NT$,100級等級禮包,990,990
1010603,100級等級禮包,1690,NT$,100級等級禮包,1690,1690
1010604,100級等級禮包,2290,NT$,100級等級禮包,2290,2290
1030101,戰姬養成禮包,170,NT$,戰姬養成禮包,170,170
1030102,戰姬養成禮包,330,NT$,戰姬養成禮包,330,330
1030103,戰姬養成禮包,670,NT$,戰姬養成禮包,670,670
1040101,戰姬養成禮包,330,NT$,戰姬養成禮包,330,330
1040102,戰姬養成禮包,670,NT$,戰姬養成禮包,670,670
1040103,戰姬養成禮包,990,NT$,戰姬養成禮包,990,990
1050101,飲料救急禮包,170,NT$,飲料救急禮包,170,170
1050102,飲料救急禮包,330,NT$,飲料救急禮包,330,330
1050103,飲料救急禮包,670,NT$,飲料救急禮包,670,670
1060101,金幣救急禮包,170,NT$,金幣救急禮包,170,170
1060102,金幣救急禮包,330,NT$,金幣救急禮包,330,330
1060103,金幣救急禮包,670,NT$,金幣救急禮包,670,670
1070101,關卡禮包-3-10,33,NT$,關卡禮包,33,33
1070102,關卡禮包-3-10,70,NT$,關卡禮包,70,70
1070103,關卡禮包-3-10,170,NT$,關卡禮包,170,170
1070201,關卡禮包-7-10,330,NT$,關卡禮包,330,330
1070202,關卡禮包-7-10,670,NT$,關卡禮包,670,670
1070203,關卡禮包-7-10,990,NT$,關卡禮包,990,990
1070301,關卡禮包-10-10,330,NT$,關卡禮包,330,330
1070302,關卡禮包-10-10,670,NT$,關卡禮包,670,670
1070303,關卡禮包-10-10,1690,NT$,關卡禮包,1690,1690
1070401,關卡禮包-15-10,330,NT$,關卡禮包,330,330
1070402,關卡禮包-15-10,670,NT$,關卡禮包,670,670
1070403,關卡禮包-15-10,990,NT$,關卡禮包,990,990
1070501,關卡禮包-20-10,330,NT$,關卡禮包,330,330
1070502,關卡禮包-20-10,670,NT$,關卡禮包,670,670
1070503,關卡禮包-20-10,990,NT$,關卡禮包,990,990
1070601,關卡禮包-25-10,330,NT$,關卡禮包,330,330
1070602,關卡禮包-25-10,670,NT$,關卡禮包,670,670
1070603,關卡禮包-25-10,1690,NT$,關卡禮包,1690,1690
1070701,關卡禮包-28-10,330,NT$,關卡禮包,330,330
1070702,關卡禮包-28-10,670,NT$,關卡禮包,670,670
1070703,關卡禮包-28-10,990,NT$,關卡禮包,990,990
1070801,關卡禮包-30-10,330,NT$,關卡禮包,330,330
1070802,關卡禮包-30-10,670,NT$,關卡禮包,670,670
1070803,關卡禮包-30-10,990,NT$,關卡禮包,990,990
1080101,上頂樓禮包-15,330,NT$,上頂樓福利禮包,330,330
1080102,上頂樓禮包-15,670,NT$,上頂樓福利禮包,670,670
1080103,上頂樓禮包-15,990,NT$,上頂樓福利禮包,990,990
1080201,上頂樓禮包-30,330,NT$,上頂樓福利禮包,330,330
1080202,上頂樓禮包-30,670,NT$,上頂樓福利禮包,670,670
1080203,上頂樓禮包-30,990,NT$,上頂樓福利禮包,990,990
1080301,上頂樓禮包-100,330,NT$,上頂樓福利禮包,330,330
1080302,上頂樓禮包-100,670,NT$,上頂樓福利禮包,670,670
1080303,上頂樓禮包-100,990,NT$,上頂樓福利禮包,990,990
1080401,上頂樓禮包-150,330,NT$,上頂樓福利禮包,330,330
1080402,上頂樓禮包-150,670,NT$,上頂樓福利禮包,670,670
1080403,上頂樓禮包-150,990,NT$,上頂樓福利禮包,990,990
1080501,上頂樓禮包-200,330,NT$,上頂樓福利禮包,330,330
1080502,上頂樓禮包-200,670,NT$,上頂樓福利禮包,670,670
1080503,上頂樓禮包-200,1690,NT$,上頂樓福利禮包,1690,1690
1080601,上頂樓禮包-250,330,NT$,上頂樓福利禮包,330,330
1080602,上頂樓禮包-250,670,NT$,上頂樓福利禮包,670,670
1080603,上頂樓禮包-250,1690,NT$,上頂樓福利禮包,1690,1690
1080701,上頂樓禮包-300,330,NT$,上頂樓福利禮包,330,330
1080702,上頂樓禮包-300,670,NT$,上頂樓福利禮包,670,670
1080703,上頂樓禮包-300,990,NT$,上頂樓福利禮包,990,990
1080801,上頂樓禮包-350,330,NT$,上頂樓福利禮包,330,330
1080802,上頂樓禮包-350,670,NT$,上頂樓福利禮包,670,670
1080803,上頂樓禮包-350,1690,NT$,上頂樓福利禮包,1690,1690
1080901,上頂樓禮包-400,330,NT$,上頂樓福利禮包,330,330
1080902,上頂樓禮包-400,670,NT$,上頂樓福利禮包,670,670
1080903,上頂樓禮包-400,1690,NT$,上頂樓福利禮包,1690,1690
77,聖誕限時禮包,3290,NT$,聖誕限時禮包,3290,3290
1010701,125級等級禮包,330,NT$,125級等級禮包,330,330
1010702,125級等級禮包,990,NT$,125級等級禮包,990,990
1010703,125級等級禮包,1690,NT$,125級等級禮包,1690,1690
1010704,125級等級禮包,2290,NT$,125級等級禮包,2290,2290
1010801,150級等級禮包,330,NT$,150級等級禮包,330,330
1010802,150級等級禮包,990,NT$,150級等級禮包,990,990
1010803,150級等級禮包,1690,NT$,150級等級禮包,1690,1690
1010804,150級等級禮包,2290,NT$,150級等級禮包,2290,2290
1010901,175級等級禮包,330,NT$,175級等級禮包,330,330
1010902,175級等級禮包,990,NT$,175級等級禮包,990,990
1010903,175級等級禮包,1690,NT$,175級等級禮包,1690,1690
1010904,175級等級禮包,2290,NT$,175級等級禮包,2290,2290
1011001,200級等級禮包,330,NT$,200級等級禮包,330,330
1011002,200級等級禮包,990,NT$,200級等級禮包,990,990
1011003,200級等級禮包,1690,NT$,200級等級禮包,1690,1690
1011004,200級等級禮包,2290,NT$,200級等級禮包,2290,2290
1050104,飲料救急禮包,990,NT$,飲料救急禮包,990,990
1050105,飲料救急禮包,1690,NT$,飲料救急禮包,1690,1690
1060104,金幣救急禮包,990,NT$,金幣救急禮包,990,990
1060105,金幣救急禮包,1690,NT$,金幣救急禮包,1690,1690
1081001,上頂樓禮包-450,330,NT$,上頂樓福利禮包,330,330
1081002,上頂樓禮包-450,670,NT$,上頂樓福利禮包,670,670
1081003,上頂樓禮包-450,1690,NT$,上頂樓福利禮包,1690,1690
1081101,上頂樓禮包-500,330,NT$,上頂樓福利禮包,330,330
1081102,上頂樓禮包-500,670,NT$,上頂樓福利禮包,670,670
1081103,上頂樓禮包-500,1690,NT$,上頂樓福利禮包,1690,1690
1081201,上頂樓禮包-550,330,NT$,上頂樓福利禮包,330,330
1081202,上頂樓禮包-550,670,NT$,上頂樓福利禮包,670,670
1081203,上頂樓禮包-550,1690,NT$,上頂樓福利禮包,1690,1690
1081301,上頂樓禮包-600,330,NT$,上頂樓福利禮包,330,330
1081302,上頂樓禮包-600,670,NT$,上頂樓福利禮包,670,670
1081303,上頂樓禮包-600,1690,NT$,上頂樓福利禮包,1690,1690
78,超值禮包1,1690,NT$,超值禮包,1690,1690
79,超值禮包2,990,NT$,超值禮包,990,990
80,超值禮包3,490,NT$,超值禮包,490,490
81,超值禮包4,170,NT$,超值禮包,170,170
82,超值禮包5,120,NT$,超值禮包,120,120
83,超值禮包6,170,NT$,超值禮包,170,170
84,特惠禮包1,120,NT$,特惠禮包,120,120
85,特惠禮包2,1690,NT$,特惠禮包,1690,1690
86,免費儲值定制禮包,60,NT$,免費儲值定制禮包,60,60
1090101,扭蛋觸發禮包1,990,NT$,扭蛋福利禮包,990,990
1090102,扭蛋觸發禮包1,1690,NT$,扭蛋福利禮包,1690,1690
1090103,扭蛋觸發禮包1,3290,NT$,扭蛋福利禮包,3290,3290
1090201,扭蛋觸發禮包2,990,NT$,扭蛋福利禮包,990,990
1090202,扭蛋觸發禮包2,1690,NT$,扭蛋福利禮包,1690,1690
1090203,扭蛋觸發禮包2,3290,NT$,扭蛋福利禮包,3290,3290
1090301,扭蛋觸發禮包3,990,NT$,扭蛋福利禮包,990,990
1090302,扭蛋觸發禮包3,1690,NT$,扭蛋福利禮包,1690,1690
1090303,扭蛋觸發禮包3,3290,NT$,扭蛋福利禮包,3290,3290
90,週禮包6,3290,NT$,週禮包,3290,3290
88,4000鑽石,2690,NT$,鑽石禮包,2690,2690
21,月禮包6,2690,NT$,月禮包,2690,2690
87,週禮包5,2690,NT$,週禮包,2690,2690
105,入學福袋,670,NT$,入學福袋,670,670
92,日禮包1,33,NT$,日禮包,33,33
93,日禮包2,70,NT$,日禮包,70,70
94,日禮包3,170,NT$,日禮包,170,170
95,日禮包4,170,NT$,日禮包,170,170
96,日禮包5,170,NT$,日禮包,170,170
97,日禮包6,170,NT$,日禮包,170,170
99,日禮包1,33,NT$,日禮包,33,33
100,日禮包2,70,NT$,日禮包,70,70
101,日禮包3,170,NT$,日禮包,170,170
102,日禮包4,170,NT$,日禮包,170,170
103,日禮包5,170,NT$,日禮包,170,170
104,日禮包6,170,NT$,日禮包,170,170
1100101,7星戰姬養成禮包,1690,NT$,戰姬養成禮包,1690,1690
1100102,7星戰姬養成禮包,1690,NT$,戰姬養成禮包,1690,1690
1100103,7星戰姬養成禮包,1690,NT$,戰姬養成禮包,1690,1690
1100104,7星戰姬養成禮包,1690,NT$,戰姬養成禮包,1690,1690
1100201,7星戰姬養成禮包,2290,NT$,戰姬養成禮包,2290,2290
1100202,7星戰姬養成禮包,2290,NT$,戰姬養成禮包,2290,2290
1100203,7星戰姬養成禮包,2290,NT$,戰姬養成禮包,2290,2290
1100204,7星戰姬養成禮包,2290,NT$,戰姬養成禮包,2290,2290
106,精裝手冊,490,NT$,精裝手冊,490,490
107,典藏手冊2,670,NT$,典藏手冊2,670,670
108,典藏手冊1,990,NT$,典藏手冊1,990,990
1100301,9星戰姬養成禮包2,2290,NT$,9星戰姬養成禮包,2290,2290
1100302,9星戰姬養成禮包2,2290,NT$,9星戰姬養成禮包,2290,2290
1100303,9星戰姬養成禮包2,2290,NT$,9星戰姬養成禮包,2290,2290
1100304,9星戰姬養成禮包2,2290,NT$,9星戰姬養成禮包,2290,2290
1100305,9星戰姬養成禮包2,2290,NT$,9星戰姬養成禮包,2290,2290
1100306,9星戰姬養成禮包2,2290,NT$,9星戰姬養成禮包,2290,2290
1100401,9星戰姬養成禮包1,3290,NT$,9星戰姬養成禮包,3290,3290
1100402,9星戰姬養成禮包1,3290,NT$,9星戰姬養成禮包,3290,3290
1100403,9星戰姬養成禮包1,3290,NT$,9星戰姬養成禮包,3290,3290
1100404,9星戰姬養成禮包1,3290,NT$,9星戰姬養成禮包,3290,3290
1100405,9星戰姬養成禮包1,3290,NT$,9星戰姬養成禮包,3290,3290
1100406,9星戰姬養成禮包1,3290,NT$,9星戰姬養成禮包,3290,3290
109,1250鑽石禮包,830,NT$,鑽石禮包,830,830
110,心動水晶禮盒,670,NT$,心動水晶禮盒,670,670
10116,伯爵的神秘禮物1,170,NT$,伯爵的神秘禮物1,170,170
10117,伯爵的神秘禮物2,490,NT$,伯爵的神秘禮物2,490,490
10118,伯爵的神秘禮物3,990,NT$,伯爵的神秘禮物3,990,990
10119,伯爵的神秘禮物4,1690,NT$,伯爵的神秘禮物4,1690,1690
120,扭蛋能量卡,490,NT$,扭蛋能量卡,490,490
121,精裝手冊,490,NT$,精裝手冊,490,490
122,典藏手冊2,670,NT$,典藏手冊2,670,670
123,典藏手冊1,990,NT$,典藏手冊1,990,990
125,特惠禮包1,170,NT$,特惠禮包,170,170
126,特惠禮包2,2290,NT$,特惠禮包,2290,2290
127,特權卡-書靈秘境,170,NT$,特權卡-書靈秘境,170,170
128,特權卡-守護校園,170,NT$,特權卡-守護校園,170,170
129,暢飲禮包,330,NT$,暢飲禮包,330,330
130,魔術禮盒1,3290,NT$,魔術禮盒1,3290,3290
131,魔術禮盒2,1690,NT$,魔術禮盒2,1690,1690
132,魔術禮盒3,670,NT$,魔術禮盒3,670,670
133,魔術禮盒4,170,NT$,魔術禮盒4,170,170
134,魔術禮盒5,33,NT$,魔術禮盒5,33,33
135,熱點戰姬禮盒1,1690,NT$,熱點戰姬禮盒1,1690,1690
136,熱點戰姬禮盒2,2290,NT$,熱點戰姬禮盒2,2290,2290
137,折扣月卡,170,NT$,折扣月卡,170,170
138,小紅帽的禮物,670,NT$,小紅帽的禮物,670,670
139,情人節限時禮包1,330,NT$,情人節限時禮包1,330,330
140,克瑞絲的餽贈禮包1,330,NT$,克瑞絲的餽贈禮包1,330,330
141,上頂樓基金,330,NT$,上頂樓基金,330,330
142,上頂樓基金2,670,NT$,上頂樓基金2,670,670
143,上頂樓基金3,990,NT$,上頂樓基金3,990,990
144,造型禮包1,120,NT$,造型禮包,120,120
145,造型禮包2,990,NT$,造型禮包,990,990
146,特惠禮包1,120,NT$,特惠禮包,120,120
147,特惠禮包2,1690,NT$,特惠禮包,1690,1690
10148,伯爵的神秘禮物5,2290,NT$,伯爵的神秘禮物5,2290,2290
1200101,水晶刻刀補給,170,NT$,水晶刻刀補給,170,170
1200102,水晶刻刀補給,330,NT$,水晶刻刀補給,330,330
1200103,水晶刻刀補給,670,NT$,水晶刻刀補給,670,670
1200104,水晶刻刀補給,990,NT$,水晶刻刀補給,990,990
1200105,水晶刻刀補給,1690,NT$,水晶刻刀補給,1690,1690
1300101,便當補給,170,NT$,便當補給,170,170
1300102,便當補給,330,NT$,便當補給,330,330
1300103,便當補給,670,NT$,便當補給,670,670
1300104,便當補給,990,NT$,便當補給,990,990
1300105,便當補給,1690,NT$,便當補給,1690,1690
1400101,餅乾補給,170,NT$,餅乾補給,170,170
1400102,餅乾補給,330,NT$,餅乾補給,330,330
1400103,餅乾補給,990,NT$,餅乾補給,990,990
1400104,餅乾補給,1690,NT$,餅乾補給,1690,1690
1400201,餅乾補給,170,NT$,餅乾補給,170,170
1400202,餅乾補給,330,NT$,餅乾補給,330,330
1400203,餅乾補給,990,NT$,餅乾補給,990,990
1400204,餅乾補給,1690,NT$,餅乾補給,1690,1690
1400301,餅乾補給,170,NT$,餅乾補給,170,170
1400302,餅乾補給,330,NT$,餅乾補給,330,330
1400303,餅乾補給,990,NT$,餅乾補給,990,990
1400304,餅乾補給,1690,NT$,餅乾補給,1690,1690
1500101,隱蹤學院補給,670,NT$,隱蹤學院補給,670,670
1500102,隱蹤學院補給,990,NT$,隱蹤學院補給,990,990
1500103,隱蹤學院補給,1690,NT$,隱蹤學院補給,1690,1690
1500104,隱蹤學院補給,2290,NT$,隱蹤學院補給,2290,2290
1500201,神威學院補給,670,NT$,神威學院補給,670,670
1500202,神威學院補給,990,NT$,神威學院補給,990,990
1500203,神威學院補給,1690,NT$,神威學院補給,1690,1690
1500204,神威學院補給,2290,NT$,神威學院補給,2290,2290
1500301,風見學院補給,670,NT$,風見學院補給,670,670
1500302,風見學院補給,990,NT$,風見學院補給,990,990
1500303,風見學院補給,1690,NT$,風見學院補給,1690,1690
1500304,風見學院補給,2290,NT$,風見學院補給,2290,2290
1500401,曇華學院補給,670,NT$,曇華學院補給,670,670
1500402,曇華學院補給,990,NT$,曇華學院補給,990,990
1500403,曇華學院補給,1690,NT$,曇華學院補給,1690,1690
1500404,曇華學院補給,2290,NT$,曇華學院補給,2290,2290
1500501,修羅學院補給,670,NT$,修羅學院補給,670,670
1500502,修羅學院補給,990,NT$,修羅學院補給,990,990
1500503,修羅學院補給,1690,NT$,修羅學院補給,1690,1690
1500504,修羅學院補給,2290,NT$,修羅學院補給,2290,2290
1500601,辰星學院補給,670,NT$,辰星學院補給,670,670
1500602,辰星學院補給,990,NT$,辰星學院補給,990,990
1500603,辰星學院補給,1690,NT$,辰星學院補給,1690,1690
1500604,辰星學院補給,2290,NT$,辰星學院補給,2290,2290
1050106,飲料救急禮包,2290,NT$,飲料救急禮包,2290,2290
1050107,飲料救急禮包,3290,NT$,飲料救急禮包,3290,3290
1060106,金幣救急禮包,2290,NT$,金幣救急禮包,2290,2290
1060107,金幣救急禮包,3290,NT$,金幣救急禮包,3290,3290
148,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
149,新手特惠禮包2,70,NT$,新手特惠禮包2,70,70
150,新手特惠禮包3,330,NT$,新手特惠禮包3,330,330
151,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
152,新手特惠禮包2,170,NT$,新手特惠禮包2,170,170
153,新手特惠禮包3,330,NT$,新手特惠禮包3,330,330
154,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
155,新手特惠禮包2,170,NT$,新手特惠禮包2,170,170
156,新手特惠禮包3,670,NT$,新手特惠禮包3,670,670
157,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
158,新手特惠禮包2,170,NT$,新手特惠禮包2,170,170
159,新手特惠禮包3,670,NT$,新手特惠禮包3,670,670
160,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
161,新手特惠禮包2,170,NT$,新手特惠禮包2,170,170
162,新手特惠禮包3,670,NT$,新手特惠禮包3,670,670
163,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
164,新手特惠禮包2,330,NT$,新手特惠禮包2,330,330
165,新手特惠禮包3,990,NT$,新手特惠禮包3,990,990
166,新手特惠禮包1,33,NT$,新手特惠禮包1,33,33
167,新手特惠禮包2,670,NT$,新手特惠禮包2,670,670
168,新手特惠禮包3,990,NT$,新手特惠禮包3,990,990
177,黑五狂歡購1,1690,NT$,黑五狂歡購1,1690,1690
178,黑五狂歡購2,3290,NT$,黑五狂歡購2,3290,3290
180,啟月首禮2,490,NT$,啟月首禮2,490,490
181,啟月首禮3,670,NT$,啟月首禮3,670,670
182,啟月首禮4,990,NT$,啟月首禮4,990,990
183,啟月首禮5,1690,NT$,啟月首禮5,1690,1690
1071001,關卡禮包-1-12,33,NT$,關卡禮包,33,33
1071002,關卡禮包-1-12,170,NT$,關卡禮包,170,170
1071101,關卡禮包-2-10,70,NT$,關卡禮包,70,70
1071102,關卡禮包-2-10,170,NT$,關卡禮包,170,170
184,超值新手禮包,33,NT$,超值新手禮包,33,33
185,漂流特惠補給,1690,NT$,漂流特惠補給,1690,1690
186,新年奉納,670,NT$,新年奉納,670,670
187,圖靈造型&成長,170,NT$,圖靈造型&成長,170,170
188,圖靈造型&成長,330,NT$,圖靈造型&成長,330,330
189,魂器助力禮包,990,NT$,魂器助力禮包,990,990
190,新手基金,670,NT$,新手基金,670,670
191,新手十連扭蛋,170,NT$,新手十連扭蛋,170,170
192,新手十連扭蛋,330,NT$,新手十連扭蛋,330,330
193,新手十連扭蛋,490,NT$,新手十連扭蛋,490,490
194,摸彩幸運禮,990,NT$,摸彩幸運禮,990,990
179,啟月首禮1,170,NT$,啟月首禮1,170,170
195,新手限時扭蛋禮包,330,NT$,新手限時扭蛋禮包,330,330
196,新手限時扭蛋禮包,990,NT$,新手限時扭蛋禮包,990,990
197,新手限時扭蛋禮包,1690,NT$,新手限時扭蛋禮包,1690,1690
198,日禮包7,170,NT$,日禮包,170,170
199,月禮包9,3290,NT$,月禮包,3290,3290
200,週禮包5,2690,NT$,週禮包,2690,2690
201,週禮包6,3290,NT$,週禮包,3290,3290
202,克瑞絲的餽贈禮包2,990,NT$,克瑞絲的餽贈禮包2,990,990
203,克瑞絲的餽贈禮包3,3290,NT$,克瑞絲的餽贈禮包3,3290,3290
204,使魔助力禮包1,170,NT$,使魔助力禮包1,170,170
205,使魔助力禮包2,330,NT$,使魔助力禮包2,330,330
206,使魔助力禮包3,990,NT$,使魔助力禮包3,990,990
207,使魔助力禮包4,1690,NT$,使魔助力禮包4,1690,1690
208,使魔助力禮包5,3290,NT$,使魔助力禮包5,3290,3290
209,復活節禮包1,990,NT$,復活節禮包1,990,990
210,復活節禮包2,3290,NT$,復活節禮包2,3290,3290
211,漂流瓶限時禮包1,3290,NT$,漂流瓶限時禮包1,3290,3290
212,漂流瓶限時禮包2,1690,NT$,漂流瓶限時禮包2,1690,1690
213,漂流瓶限時禮包3,990,NT$,漂流瓶限時禮包3,990,990
1600101,戰姬成長禮包-1,170,NT$,皮皮洛想要畢業1,170,170
1600102,戰姬成長禮包-2,670,NT$,皮皮洛想要畢業2,670,670
1600103,戰姬成長禮包-3,1690,NT$,皮皮洛想要畢業3,1690,1690
1600104,戰姬成長禮包-4,1690,NT$,皮皮洛想要畢業4,1690,1690
1600105,戰姬成長禮包-5,1690,NT$,皮皮洛想要畢業5,1690,1690
1600106,戰姬成長禮包-6,1690,NT$,皮皮洛想要畢業6,1690,1690
1600107,戰姬成長禮包-7,2690,NT$,皮皮洛想要畢業7,2690,2690
214,社員限購禮包lv10,70,NT$,社員限購禮包lv10,70,70
215,社員限購禮包lv11,70,NT$,社員限購禮包lv11,70,70
216,社員限購禮包lv12,70,NT$,社員限購禮包lv12,70,70
217,社員限購禮包lv13,70,NT$,社員限購禮包lv13,70,70
218,社員限購禮包lv14,70,NT$,社員限購禮包lv14,70,70
219,社員限購禮包lv15,70,NT$,社員限購禮包lv15,70,70
220,社員限購禮包lv16,70,NT$,社員限購禮包lv16,70,70
221,社員限購禮包lv17,70,NT$,社員限購禮包lv17,70,70
222,社員限購禮包lv18,70,NT$,社員限購禮包lv18,70,70
223,社員限購禮包lv19,70,NT$,社員限購禮包lv19,70,70
224,社員限購禮包lv20,70,NT$,社員限購禮包lv20,70,70
225,社員限購禮包lv21,70,NT$,社員限購禮包lv21,70,70
226,社員限購禮包lv22,70,NT$,社員限購禮包lv22,70,70
227,社員限購禮包lv23,70,NT$,社員限購禮包lv23,70,70
228,社員限購禮包lv24,70,NT$,社員限購禮包lv24,70,70
229,社員限購禮包lv25,70,NT$,社員限購禮包lv25,70,70
230,社員限購禮包lv26,70,NT$,社員限購禮包lv26,70,70
231,社員限購禮包lv27,70,NT$,社員限購禮包lv27,70,70
232,社員限購禮包lv28,70,NT$,社員限購禮包lv28,70,70
233,社員限購禮包lv29,70,NT$,社員限購禮包lv29,70,70
234,社員限購禮包lv30,70,NT$,社員限購禮包lv30,70,70
235,社團限購禮包lv10,1690,NT$,社團限購禮包lv10,1690,1690
236,社團限購禮包lv11,1690,NT$,社團限購禮包lv11,1690,1690
237,社團限購禮包lv12,1690,NT$,社團限購禮包lv12,1690,1690
238,社團限購禮包lv13,1690,NT$,社團限購禮包lv13,1690,1690
239,社團限購禮包lv14,1690,NT$,社團限購禮包lv14,1690,1690
240,社團限購禮包lv15,1690,NT$,社團限購禮包lv15,1690,1690
241,社團限購禮包lv16,1690,NT$,社團限購禮包lv16,1690,1690
242,社團限購禮包lv17,1690,NT$,社團限購禮包lv17,1690,1690
243,社團限購禮包lv18,1690,NT$,社團限購禮包lv18,1690,1690
244,社團限購禮包lv19,1690,NT$,社團限購禮包lv19,1690,1690
245,社團限購禮包lv20,1690,NT$,社團限購禮包lv20,1690,1690
246,社團限購禮包lv21,1690,NT$,社團限購禮包lv21,1690,1690
247,社團限購禮包lv22,1690,NT$,社團限購禮包lv22,1690,1690
248,社團限購禮包lv23,1690,NT$,社團限購禮包lv23,1690,1690
249,社團限購禮包lv24,1690,NT$,社團限購禮包lv24,1690,1690
250,社團限購禮包lv25,1690,NT$,社團限購禮包lv25,1690,1690
