id,unknown_2,name,desc
5100300,董卓,普攻,普攻
5100400,德古拉,普攻,普攻
5100500,孫悟空,普攻,普攻
5100600,鄧艾,普攻,普攻
5100700,孟獲,普攻,普攻
5100800,千本櫻,普攻,普攻
5100900,甘夫人,普攻,普攻
5101000,司馬懿,普攻,普攻
5200100,貂蟬,普攻,普攻
5200200,荀彧,普攻,普攻
5200300,夏侯惇,普攻,普攻
5200400,曹操,普攻,普攻
5200500,趙雲,普攻,普攻
5200600,大喬,普攻,普攻
5200700,張飛,普攻,普攻
5200800,夏侯淵,普攻,普攻
5200900,關羽,普攻,普攻
5201000,曹植,普攻,普攻
5300100,左慈,普攻,普攻
5300200,偃月,普攻,普攻
5300300,漢靈帝,普攻,普攻
5300400,漢獻帝,普攻,普攻
5300500,織田信長,普攻,普攻
5300600,薑維,普攻,普攻
5399999,巴頓國王,普攻,普攻
5300800,豐臣秀吉,普攻,普攻
5300900,伊達政宗,普攻,普攻
5301000,方天,普攻,普攻
5301100,黃月英,普攻,普攻
5400100,黃忠,普攻,普攻
5400200,許褚,普攻,普攻
5400300,劉表,普攻,普攻
5400400,蔡文姬,普攻,普攻
5400500,祝融,普攻,普攻
5400600,郭嬛,普攻,普攻
5400700,呂蒙,普攻,普攻
5400800,諸葛亮,普攻,普攻
5400900,孫尚香,普攻,普攻
5401000,呂玲綺,普攻,普攻
5500100,瓦拉斯基,普攻,普攻
5500200,司馬昭,普攻,普攻
5500300,郭嘉,普攻,普攻
5500400,于吉,普攻,普攻
5500500,路西法,普攻,普攻
5600100,水鏡,普攻,普攻
5600200,加百列,普攻,普攻
5600300,米迦勒,普攻,普攻
5600400,龐統,普攻,普攻
11100100,廖化-BOSS,普攻,普攻
11200100,曹洪-BOSS,普攻,普攻
11200200,紀靈-BOSS,普攻,普攻
11300100,淩統-BOSS,普攻,普攻
12100200,程普-BOSS,普攻,普攻
12300100,張寶-BOSS,普攻,普攻
12300200,張梁-BOSS,普攻,普攻
12300300,猿飛佐助-BOSS,普攻,普攻
13500100,曹叡-BOSS,普攻,普攻
13600100,嫦娥-BOSS,普攻,普攻
14500100,賈詡-BOSS,普攻,普攻
14600100,程昱-BOSS,普攻,普攻
54100100,周泰,普攻,普攻
54100200,赤兔,普攻,普攻
54100300,馬超,普攻,普攻
54100400,楊修,普攻,普攻
54100500,顏良,普攻,普攻
54100600,禰衡,普攻,普攻
54100700,文醜,普攻,普攻
54100800,張春華,普攻,普攻
54200100,小喬,普攻,普攻
54200200,典韋,普攻,普攻
54200300,孫策,普攻,普攻
54200400,甄姬,普攻,普攻
54200500,荀攸,普攻,普攻
54200600,曹沖,普攻,普攻
54200700,劉禪,普攻,普攻
54200800,徐晃,普攻,普攻
54300100,魯肅,普攻,普攻
54300200,曹休,普攻,普攻
54300300,王允,普攻,普攻
54300400,步練師,普攻,普攻
54300500,文聘,普攻,普攻
54300600,張角,普攻,普攻
54300700,魏延,普攻,普攻
54300800,諸葛瑾,普攻,普攻
54400100,袁術,普攻,普攻
54400200,潘鳳,普攻,普攻
54400300,步騭,普攻,普攻
54400400,王元姬,普攻,普攻
54400500,馬謖,普攻,普攻
54400600,李典,普攻,普攻
54400700,何太后,普攻,普攻
54400800,張仲景,普攻,普攻
54500100,賈詡,普攻,普攻
54500200,王朗,普攻,普攻
54500300,李儒,普攻,普攻
54600100,程昱,普攻,普攻
54600200,張昭,普攻,普攻
54600300,法正,普攻,普攻
65100100,周瑜,普攻,普攻
65100200,董卓,普攻,普攻
65100300,德古拉,普攻,普攻
65100400,孫悟空,普攻,普攻
65100500,孟獲,普攻,普攻
65100600,甘夫人,普攻,普攻
65100700,夏侯惇,普攻,普攻
65100800,趙雲,普攻,普攻
65100900,大喬,普攻,普攻
65101000,夏侯淵,普攻,普攻
65101100,司馬懿,普攻,普攻
65101200,張春華,普攻,普攻
65101300,馬超,普攻,普攻
65101400,楊修,普攻,普攻
65101500,張合,普攻,普攻
65101600,鄧艾,普攻,普攻
65101700,千本櫻,普攻,普攻
65200100,關羽,普攻,普攻
65200200,曹植,普攻,普攻
65200300,漢靈帝,普攻,普攻
65200400,織田信長,普攻,普攻
65200500,薑維,普攻,普攻
65200600,豐臣秀吉,普攻,普攻
65200700,伊達政宗,普攻,普攻
65200800,方天,普攻,普攻
65200900,黃忠,普攻,普攻
65201000,許褚,普攻,普攻
65201100,荀彧,普攻,普攻
65201200,甄姬,普攻,普攻
65201300,貂蟬,普攻,普攻
65201400,曹操,普攻,普攻
65201500,孫策,普攻,普攻
65201600,徐晃,普攻,普攻
65201700,張飛,普攻,普攻
65300100,劉表,普攻,普攻
65300200,祝融,普攻,普攻
65300300,郭嬛,普攻,普攻
65300400,孫尚香,普攻,普攻
65300500,司馬昭,普攻,普攻
65300600,水鏡,普攻,普攻
65301100,偃月,普攻,普攻
65301200,張角,普攻,普攻
65301300,曹休,普攻,普攻
65301400,魏延,普攻,普攻
65301500,漢獻帝,普攻,普攻
65301600,左慈,普攻,普攻
65301700,黃月英,普攻,普攻
65401100,蔡文姬,普攻,普攻
65401200,馬謖,普攻,普攻
65401300,呂蒙,普攻,普攻
65401400,張仲景,普攻,普攻
65401500,何太后,普攻,普攻
65401600,諸葛亮,普攻,普攻
65401700,呂玲綺,普攻,普攻
65501100,于吉,普攻,普攻
65501200,李儒,普攻,普攻
65501300,路西法,普攻,普攻
65501400,郭嘉,普攻,普攻
65601100,加百列,普攻,普攻
65601200,法正,普攻,普攻
65601300,米迦勒,普攻,普攻
65601400,龐統,普攻,普攻
75100100,董卓,普攻,普攻
75100200,德古拉,普攻,普攻
75100300,孟獲,普攻,普攻
75100400,甘夫人,普攻,普攻
75100500,周瑜,普攻,普攻
75100600,孫悟空,普攻,普攻
75100700,司馬懿,普攻,普攻
75100800,張合,普攻,普攻
75100900,鄧艾,普攻,普攻
75101000,千本櫻,普攻,普攻
75200100,夏侯惇,普攻,普攻
75200200,趙雲,普攻,普攻
75200300,大喬,普攻,普攻
75200400,夏侯淵,普攻,普攻
75200500,關羽,普攻,普攻
75200600,曹植,普攻,普攻
75200700,荀彧,普攻,普攻
75200800,貂蟬,普攻,普攻
75200900,曹操,普攻,普攻
75201000,張飛,普攻,普攻
75300100,漢靈帝,普攻,普攻
75300200,織田信長,普攻,普攻
75300300,薑維,普攻,普攻
75300400,豐臣秀吉,普攻,普攻
75300500,伊達政宗,普攻,普攻
75300600,方天,普攻,普攻
75300700,偃月,普攻,普攻
75300800,漢獻帝,普攻,普攻
75300900,左慈,普攻,普攻
75301000,黃月英,普攻,普攻
75400100,黃忠,普攻,普攻
75400200,許褚,普攻,普攻
75400300,劉表,普攻,普攻
75400400,祝融,普攻,普攻
75400500,郭嬛,普攻,普攻
75400600,孫尚香,普攻,普攻
75400700,蔡文姬,普攻,普攻
75400800,呂蒙,普攻,普攻
75400900,諸葛亮,普攻,普攻
75401000,呂玲綺,普攻,普攻
75500100,司馬昭,普攻,普攻
75500200,于吉,普攻,普攻
75500300,路西法,普攻,普攻
75500400,郭嘉,普攻,普攻
75600100,水鏡,普攻,普攻
75600200,加百列,普攻,普攻
75600300,米迦勒,普攻,普攻
75600400,龐統,普攻,普攻
100000100,石像鬼,普攻,普攻
100000200,貝希摩斯,普攻,普攻
100000300,海德拉,普攻,普攻
100000400,巴哈姆特,普攻,普攻
100000500,骨龍,普攻,普攻
100000600,窮奇,普攻,普攻
100000700,阿呆X,普攻,普攻
100000800,黑暗教徒X,普攻,普攻
100000900,老實人X,普攻,普攻
100001000,伐木工X,普攻,普攻
100001100,小惡魔X,普攻,普攻
100001200,金角X,普攻,普攻
100001300,貝拉X,普攻,普攻
100001400,偵察兵X,普攻,普攻
201,王元姬,普攻替換,普攻替換
202,夏侯淵,普攻替換,普攻替換
203,關羽,普攻替換,普攻替換
204,沙摩柯,普攻替換,普攻替換
208,小喬,普攻替換,普攻替換
209,關羽,普攻替換,普攻替換
212,夏侯淵,普攻替換,普攻替換
213,關羽,普攻替換,普攻替換
216,何太后,普攻替換,普攻替換
217,貂蟬,普攻替換,普攻替換
218,貂蟬,普攻替換,普攻替換
219,貂蟬,普攻替換,普攻替換
220,何太后,普攻替換,普攻替換
221,何太后,普攻替換,普攻替換
235,劉表,普攻替換,普攻替換
236,方天,普攻替換,普攻替換
237,劉表,普攻替換,普攻替換
238,方天,普攻替換,普攻替換
240,德古拉,普攻替換,普攻替換
241,德古拉,普攻替換,普攻替換
242,德古拉,普攻替換,普攻替換
243,周瑜,普攻替換,普攻替換
244,周瑜,普攻替換,普攻替換
245,周瑜,普攻替換,普攻替換
247,劉表,普攻替換,普攻替換
260,千本櫻,普攻替換,普攻替換
261,千本櫻,普攻替換,普攻替換
262,千本櫻,普攻替換,普攻替換
263,郭嘉,普攻替換,普攻替換
264,郭嘉,普攻替換,普攻替換
265,郭嘉,普攻替換,普攻替換
266,龐統,普攻替換,普攻替換
267,龐統,普攻替換,普攻替換
268,龐統,普攻替換,普攻替換
270,黃月英,普攻替換,普攻替換
271,黃月英,普攻替換,普攻替換
272,黃月英,普攻替換,普攻替換
273,呂玲綺,普攻替換,普攻替換
274,呂玲綺,普攻替換,普攻替換
275,呂玲綺,普攻替換,普攻替換
1100101,廖化,衝擊,對單個敵人造成180%攻擊傷害。
1100201,阮籍,天降枕頭,對前排敵人造成126%攻擊傷害。
1100301,王平,碾碎,對單個敵人造成100%攻擊傷害，每回合額外造成48%攻擊傷害，持續2回合。
1200101,曹洪,重擊,對單個敵人造成180%攻擊傷害。
1200201,紀靈,奮力擊打,對後排敵人造成90%攻擊傷害。
1200301,韓當,重擊,對單個敵人造成180%攻擊傷害。
1300101,淩統,報復,對單個敵人造成100%攻擊傷害，每回合額外造成48%攻擊傷害，持續2回合。
1300201,萬聖女巫,致命打擊,對隨機1名敵人造成180%攻擊傷害並對遊俠類目標造成50%額外傷害。
1300301,馬雲祿,迎頭一擊,對前排敵人造成126%攻擊傷害。
1400101,管輅,奇襲,對單個敵人造成180%攻擊傷害。
1400201,盧植,折返,對單個敵人造成100%攻擊傷害，每回合額外造成48%攻擊傷害，持續2回合。
1400301,田豐,點到為止,對前排敵人造成126%攻擊傷害。
2100101,夏侯玄,蠻幹,對隨機1名敵人造成90%攻擊傷害並有100%機率使目標[c][01a310]冰凍[-][/c]2回合。\n[c][01a310]冰凍:[-][/c]\n控制效果，在冰凍生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
2100201,程普,碾碎,對隨機2名後排敵人造成104%攻擊傷害，每回合額外造成18%攻擊傷害，持續2回合。
2100301,韓遂,精準打擊,對後排隨機1名敵人造成190%攻擊傷害。
2100401,曹芳,重擊,對單個敵人造成90%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
2200101,馬良,偷襲,對前排敵人造成133%攻擊傷害並減少其20速度2回合。
2200201,龐會,重擊,對單個敵人造成90%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
2200301,黃蓋,報復,對單個敵人造成100%攻擊傷害，每回合額外造成54%攻擊傷害，持續2回合。
2200401,胡車兒,重擊,對隨機1名敵人造成190%攻擊傷害。
2300101,張寶,重擊,對生命最少的敵人造成171%攻擊傷害。
2300201,張梁,奮力擊打,對後排敵人造成65%攻擊傷害，每回合額外造成18%攻擊傷害，持續2回合。
2300301,猿飛佐助,落石,對單個敵人造成100%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
2300401,沙摩柯,復仇,對後排敵人造成65%攻擊傷害，每回合額外造成18%攻擊傷害，持續2回合。
2400101,公孫瓚,折返,對單個敵人造成100%攻擊傷害，每回合額外造成54%攻擊傷害，持續2回合。
2400201,丁奉,精準打擊,對單個敵人造成130%攻擊傷害並有100%機率使目標[c][01a310]沉默[-][/c]2回合。\n[c][01a310]沉默:[-][/c]\n控制效果，在沉默生效期間，受到該效果的戰姬無法釋放主動技能
2400301,華雄,重擊,對單個敵人造成90%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
2400401,鐘繇,偷襲,對單個敵人造成100%攻擊傷害，每回合額外造成54%攻擊傷害，持續2回合。
3100101,朱然,纏繞,對前排敵人造成77%攻擊傷害並有35%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
3100201,玉兔,快刃,對單個敵人造成170%攻擊傷害並減少其24%護甲2回合。
3100301,孔融,蠻幹,對隨機1名後排敵人造成110%攻擊傷害並有100%機率使目標[c][01a310]冰凍[-][/c]2回合。\n[c][01a310]冰凍:[-][/c]\n控制效果，在冰凍生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
3100401,王雙,亂擊,對前排敵人造成147%攻擊傷害。
3100501,孫堅,快刃,對前排敵人造成112%攻擊傷害並減少其21%護甲2回合，對戰士類目標有50%機率[c][01a310]冰凍[-][/c]1回合。\n[c][01a310]冰凍:[-][/c]\n控制效果，在冰凍生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
3200101,郭圖,驚嚇,對前排敵人造成112%攻擊傷害並使己方前排隊友恢復44%攻擊等量生命。
3200201,愛德華,擊落,對隨機1名後排敵人造成180%攻擊傷害並增加自身15%格擋2回合。
3200301,何進,聖光術,對隨機1名敵人造成160%攻擊傷害並使生命最少的己方戰姬恢復75%攻擊等量生命。
3200401,陳登,纏繞,對隨機1名敵人造成110%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
3200501,織田信奈,衝撞,對隨機3名敵人造成140%攻擊傷害並有40%機率使刺客類目標[c][01a310]石化[-][/c]2回合。\n[c][01a310]石化:[-][/c]\n控制效果，在石化生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
3300101,鐘會,折返,對單個敵人造成110%攻擊傷害，每回合額外造成60%攻擊傷害，持續2回合。
3300201,蔣幹,踩踏,對前排敵人造成147%攻擊傷害並減少戰士類目標21%護甲2回合。
3300301,司馬師,摔打,對後排敵人造成105%攻擊傷害。
3300401,夏侯霸,報復,對單個敵人造成150%攻擊傷害，每回合額外造成36%攻擊傷害，持續2回合。
3300501,毛利元就,迎頭一擊,對前排敵人造成77%攻擊傷害，每回合額外造成42%攻擊傷害，持續2回合。
3400101,曹性,認真擊打,對前排敵人造成70%攻擊傷害，每回合額外造成46%攻擊傷害，持續2回合。
3400201,徐盛,奮力擊打,對隨機2名後排敵人造成147%攻擊傷害。
3400301,蔣欽,出其不意,對單個敵人造成160%攻擊傷害並使己方前排隊友隨機1人恢復75%攻擊等量生命。
3400401,高順,折返,對單個敵人造成120%攻擊傷害，每回合額外造成54%攻擊傷害，持續2回合。
3400501,梅英毒,奇襲,對前排敵人造成119%攻擊傷害並減少其21%護甲2回合。
3500101,曹叡,精神攻擊,對隨機1名敵人造成110%攻擊傷害並有100%機率使目標[c][01a310]石化[-][/c]2回合。\n[c][01a310]石化:[-][/c]\n控制效果，在石化生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
3600101,嫦娥,聖光術,對隨機1名敵人造成110%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4100101,周泰,嗜血打擊,對單個敵人造成180%攻擊傷害並使自身恢復75%攻擊等量生命。
4100201,赤兔,野性穿刺,對前排敵人造成140%攻擊傷害並增加自身15%精準2回合。
4100301,馬超,烈風擊,對隨機1名後排敵人造成200%攻擊傷害並增加自身15%破甲2回合。
4100401,楊修,勝者為王,對前排敵人造成126%攻擊傷害並有30%的機率[c][01a310]冰凍[-][/c]2回合，使生命最少的己方戰姬恢復90%攻擊等量生命。\n[c][01a310]冰凍:[-][/c]\n控制效果，在冰凍生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4100501,顏良,靈魂之刃,對後排敵人造成115%攻擊傷害。
4100601,禰衡,妖血沸騰,對前排敵人造成130%攻擊傷害並減少其10%格擋2回合。
4100701,文醜,刺客之命,對前排敵人造成140%攻擊傷害並對戰士類目標造成50%額外傷害。
4100801,張春華,蝴蝶效應,對隨機2名敵人造成144%攻擊傷害，每回合額外造成13%攻擊傷害，直至敵人死亡。
4200101,小喬,擊鼓傳花,對後排敵人造成85%攻擊傷害並增加自身30%攻擊2回合。
4200201,典韋,天降神兵,對單個敵人造成200%攻擊傷害並增加自身15%護甲2回合。
4200301,孫策,炎獅拳,對後排敵人造成90%攻擊傷害並減少其15%護甲2回合。
4200401,甄姬,冰之吐息,對所有敵人造成51%攻擊傷害並有15%機率使目標[c][01a310]冰凍[-][/c]2回合。\n[c][01a310]冰凍:[-][/c]\n控制效果，在冰凍生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4200501,荀攸,爆裂實驗,對生命最少的敵人造成135%攻擊傷害，每回合額外造成43%攻擊傷害，持續2回合。
4200601,曹沖,惡作劇,對前排敵人造成161%攻擊傷害。
4200701,劉禪,魔法糖果,對前排敵人造成119%攻擊傷害並增加自身30%護甲2回合。
4200801,徐晃,山崩地裂,對生命最少的敵人造成180%攻擊傷害並對刺客類目標造成50%額外傷害。
4300101,魯肅,驅魔,對前排敵人造成84%攻擊傷害並有35%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4300201,曹休,機械碾壓,對所有敵人造成69%攻擊傷害。
4300301,王允,偷襲,對生命最少的敵人造成162%攻擊傷害並使自身恢復75%攻擊等量生命。
4300401,步練師,魂劍亂舞,對後排敵人造成90%攻擊傷害並減少其12.5%暴擊2回合。
4300501,文聘,震撼飛彈,對後排敵人造成40%攻擊傷害，每回合額外造成45%攻擊傷害，持續2回合。
4300601,張角,十萬伏特,對隨機2名敵人造成184%攻擊傷害並對刺客類目標造成60%額外傷害。
4300701,魏延,追魂奪命,對生命最少的敵人造成144%攻擊傷害並恢復生命最少的己方戰姬攻擊180%生命。
4300801,諸葛瑾,程式檢測,對後排敵人造成90%攻擊傷害並減少目標25%技能傷害率，持續2回合。
4400101,袁術,神秘禮物,對所有敵人造成69%攻擊傷害並有50%機率使刺客類目標[c][01a310]沉默[-][/c]2回合。\n[c][01a310]沉默:[-][/c]\n控制效果，在沉默生效期間，受到該效果的戰姬無法釋放主動技能
4400201,潘鳳,迴旋擊,對隨機1名敵人造成120%攻擊傷害並有100%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4400301,步騭,洪流,對單個敵人造成150%攻擊傷害並使前排己方戰姬恢復70%攻擊等量生命。
4400401,王元姬,地裂,對後排敵人造成115%攻擊傷害。
4400501,馬謖,激浪,對前排敵人造成70%攻擊傷害並使己方戰姬恢復42%攻擊等量生命，持續3回合。
4400601,李典,雷閃,對單個敵人造成215%攻擊傷害並增加自身15%暴擊2回合。
4400701,何太后,死亡凝視,對生命最少的敵人造成180%攻擊傷害，如果是法師類目標，每回合額外造成46%攻擊傷害，持續2回合。
4400801,張仲景,聚氣擊,對隨機2名後排敵人造成132%攻擊傷害並恢復隨機2名後排己方戰姬攻擊160%生命。
4500101,賈詡,玩具彈簧,對前排敵人造成91%攻擊傷害並有35%機率使目標[c][01a310]石化[-][/c]2回合，對戰士類目標造成50%額外傷害。\n[c][01a310]石化:[-][/c]\n控制效果，在石化生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4500201,王朗,暗影爆炸,對後排敵人造成115%攻擊傷害並對刺客類目標造成50%額外傷害。
4500301,李儒,惡靈毀滅,對隨機2名敵人造成144%攻擊傷害並減少目標能量20點。
4600101,程昱,神聖打擊,對後排敵人造成115%攻擊傷害並恢復前排己方戰姬傷害量44%生命，減少遊俠類目標25%攻擊2回合。
4600201,張昭,聖光拘束,對前排敵人造成91%攻擊傷害並有35%機率使目標[c][01a310]暈眩[-][/c]2回合，對戰士類目標造成50%額外傷害。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
4600301,法正,十字聖光,對隨機2名敵人造成160%攻擊傷害並有20%機率使目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
5100101,周瑜,幽冥轟擊,對後排敵人造成116%攻擊傷害並有25%機率使目標[c][01a310]石化[-][/c]2回合。\n[c][01a310]石化:[-][/c]\n控制效果，在石化生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
5100201,張合,詭異卡牌,對隨機2名敵人造成132%攻擊傷害，每回合額外造成60%[c][01a310]流血[-][/c]傷害，持續2回合，並對遊俠類目標每回合傷害增加32%。\n[c][01a310]流血:[-][/c]\n持續傷害，流血在施加時會造成一次傷害，在流血生效期間，每回合開始時造成傷害
5100301,董卓,生命吸取,對後排敵人造成80%攻擊傷害並使自身恢復80%攻擊等量生命。
5100401,德古拉,蝙蝠爆破,對隨機3名敵人造成120%攻擊傷害，對法師類目標有80%機率[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
5100501,孫悟空,金箍棒,對隨機3名敵人造成100%攻擊傷害並有60%機率使刺客類目標[c][01a310]暈眩[-][/c]2回合。\n[c][01a310]暈眩:[-][/c]\n控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
5100601,鄧艾,極寒之怒,對前排敵人造成112%攻擊傷害並有40%機率使目標[c][01a310]冰凍[-][/c]2回合，恢復自身生命上限10%等量生命。\n[c][01a310]冰凍:[-][/c]\n控制效果，在冰凍生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
5100701,孟獲,巨象之力,對生命最少的敵人造成180%攻擊傷害並減少其27%攻擊2回合。並有40%的機率造成520%攻擊[c][01a310]流血[-][/c]傷害。\n[c][01a310]流血:[-][/c]\n持續傷害，流血在施加時會造成一次傷害，在流血生效期間，每回合開始時造成傷害
5100801,千本櫻,緋櫻之舞,對後排敵人造成103%攻擊傷害並有22%機率使目標[c][01a310]石化[-][/c]2回合，減少目標15%護甲3回合。\n[c][01a310]石化:[-][/c]\n控制效果，在石化生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
5100901,甘夫人,火狐爆炸,對所有敵人造成90%攻擊傷害並有75%機率使戰士類目標[c][01a310]沉默[-][/c]2回合。\n[c][01a310]沉默:[-][/c]\n控制效果，在沉默生效期間，受到該效果的戰姬無法釋放主動技能
5101001,司馬懿,毒念爆炸,"
對隨機1名後排敵人造成180%攻擊傷害，每回合額外造成45%[c][01a310]中毒[-][/c]傷害，持續6回合，並有35%機率使其[c][01a310]暈眩[-][/c]2回合。
[c][01a310]暈眩:[-][/c]
控制效果，在暈眩生效期間，受到該效果的戰姬無法釋放主動技能，無法進行普通攻擊、追擊和反擊
[c][01a310]中毒:[-][/c]
持續傷害，中毒在施加時會造成一次傷害，在中毒生效期間，每回合開始時造成傷害"
5200101,貂蟬,致命誘惑,對後排敵人造成110%攻擊傷害並增加後排己方戰姬15點速度，持續2回合。
5200201,荀彧,風暴衝擊,對隨機1名後排敵人造成110%攻擊傷害並持續恢復己方全體戰姬65%攻擊等量生命3回合。
