id,name,desc,unlock_desc
130107,항아·VII,자꾸만 어떤 사람이 나를 훔쳐보는 것 같아... 둘러보니까 풀숲에 쭈그리고 앉아 있는 후예밖에 없는 거 같은데~ 후예가 아닐 거야~ 디저트를 좋아하는 사람은 나쁜 사람이 아닐 거야!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅰ' Lv.6에 달성 후 해제
130201,순욱·I,"학원에 온 지 1주일 됐어~! 학원 생활은 아직 괜찮지만, 학원에 온천이 없는 것은 아직도 적응할 수 없어~~",
130202,순욱·II,"오늘은 땡땡이쳐서 학원을 한 바퀴 돌아다녔어~ 학원에 아무 오락기구가 없네! 재미없어, 감옥 같아... 온천을 원해~ 크고 따뜻한 온천을 원한단 말이야!",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅱ' Lv.1에 달성 후 해제
130203,순욱·III,생각만 하면 안 돼! 행동을 해야 해!! 내 손으로 직접 온천을 만들자!!... 너무 힘들어ㅠㅠㅠ 온천욕을 할 수 있으면 좋겠다ㅠㅠㅠ,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅱ' Lv.2에 달성 후 해제
130204,순욱·IV,오늘도 온천을 위해 노력하는 소녀이라고! 참 잘한 선택인 거 같아! 시작하자!! [으쌰 으쌰] 엥? 이 단단한 건 뭐지?! 기름 램프이네? 왜 여기에 있어?,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅱ' Lv.3에 달성 후 해제
130205,순욱·V,꿈에 램프 속에서 아주 예쁜 언니가 램프 속으로 나왔어! 예쁜 언니가 나의 소원을 이루어줄 수 있다고 얘기했거든! 진짜 이뤄 줄 수 있었으면 좋겠다! 온천을 갖고 싶어~!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅱ' Lv.4에 달성 후 해제
130206,순욱·VI,어머! 학원에 하룻밤 사이에 아주 큰 온천이 생겼어! 난 계속 온천에 있을 거야! 엥? 내 기름 램프가 어디 갔지?,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅱ' Lv.5에 달성 후 해제
130207,순욱·VII,"요새 학원에 새로운 것이 많이 나왔어! 오락실, 술집, 심지어 카지노도 생겼어! 그 기름 램프가 지금 어디에 있지?",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅱ' Lv.6에 달성 후 해제
130301,수경·I,악마를 소멸해야 해! 입학한 지 3개월 되었는데 악마 한 마리도 소멸한 적이 없어! 이러며 안 되는데... 근데... 악마가 어떻게 생겼어?,
130302,수경·II,수라 학부의 놈들이 아주 수상해 보여! 쟤네가 바로 악마인 것 같아! 기회가 왔어! 루시퍼! 성수의 무서움을 맛봐라!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅲ' Lv.1에 달성 후 해제
130303,수경·III,미카엘 언니가 혼냈어... 난 그냥 악마를 소멸하려고 할 뿐인데... 근데 미카엘 언니는 절대적으로 옳아! 내가 잘 못했나?,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅲ' Lv.2에 달성 후 해제
130304,수경·IV,미카엘 언니와 약속했지만... 그래도 여전히 수라 학부의 놈들은 싫어! 이번의 야외 탐색 쟤네랑 같이 다니지 않을 거야! 잠깐... 여기 어디야?!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅲ' Lv.3에 달성 후 해제
130305,수경·V,"길을 잃고 또 큰비를 만났으니, 오늘 정말 재수 없어! 앞에 그것... 유령인 것 같은데... 야! 내 성수의 무서움을 맛봐라! 아차! 유령이 곽가였네...",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅲ' Lv.4에 달성 후 해제
130306,수경·VI,곽가가 내 성수 때문에 화상을 입었어... 하지만 착한 곽가는 따지지 않고 길을 잃은 나를 학원으로 데려다줬어. 난 감사하다는 말도 못 드리고 학원 도착하자마자 고열로 혼수상태에 빠졌어...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅲ' Lv.5에 달성 후 해제
130307,수경·VII,"깨어난 후 난 수라 학부로 가서 곽가한테 감사를 표했어. 내 착각인지, 수라 학원에 대한 미움이 예전만큼 강하지 않은 것 같아.",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅲ' Lv.6에 달성 후 해제
130401,펜리르·I,오늘도 온몸에 상처를 지니고 집에 돌아왔어... 어머님께서 평소처럼 맛있는 고기를 준비해 줬어. 어머님의 미소를 짓고 밥 먹으라고 하시는 모습을 보고 오늘의 아픔과 억울함이 사라진 것 같아.,
130402,펜리르·II,난 어머니께서 직접 낳은 아이가 아니야. 어머니의 아이가 죽은 지 오래됐어. 왠지 모르겠지만 어머니는 자신의 신력으로 신들에게 죽음을 당해야 하는 나를 구했어.,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅳ' Lv.1에 달성 후 해제
130403,펜리르·III,어머님의 가호를 받고 있지만 쟤네들 여전히 나를 죽이고 싶어 했어. 다 그 예언 때문이야. 난 예언 속에 신계를 멸망시킬 악한 신이야...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅳ' Lv.2에 달성 후 해제
130404,펜리르·IV,"나에게 도발하는 놈이 점점 적어졌어. 인간과의 전쟁 때문인가? 하하, 재미있네, 신들이 인간을 이길 수 없는 것... 나도 내려가서 인간과 겨루어 볼까?",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅰ' Lv.3에 달성 후 해제
130405,펜리르·V,인간 중에도 강한 놈이 많군. 초록색 머리 계집애와의 싸움이 진짜 통쾌해! 인간의 대장—태양왕 더 기대되네...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅳ' Lv.4에 달성 후 해제
130406,펜리르·VI,"태양왕──야, 넌 어떻게 인간으로 신이 된 거야? 예언 속의 악한 신이 너야? 아주 강한 거 같은데 나랑 한 판 싸워보자!",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅳ' Lv.5에 달성 후 해제
130407,펜리르·VII,"너무 덥다... 나 얼마나 잤어? 눈을 떠서 본 것은 정체가 드러난 거대한 늑대 모양인 어머니와 신계를 집어삼킨 황금빛 불꽃... 아, 인간이 이겼다.",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅳ' Lv.6에 달성 후 해제
130501,화타·I,"기록: 「기」 부대 7팀 팀장 은월, 왼쪽 종아리 칼에 벤 상처 봉합. 역시 은월이다. 기절시키지 않아도 잘 참는군.",
130502,화타·II,"기록: 유몽 예비군 3명, 복부 자상. 훈련에서 이렇게 크게 다친 사람은 처음이다.",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅴ' Lv.1에 달성 후 해제
130503,화타·III,또 한 명의 전우가 희생됐어... 수술 도중에 깨서 수술을 강제로 중단시켰어... 아픔을 못 느끼게 해주는 약이 있었으면 좋겠어...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅴ' Lv.2에 달성 후 해제
130504,화타·IV,동료들에게 화양화라는 사람을 마비시킬 수는 식물이 있다고 들었어... 하지만 화양화는 독성이 매우 강해서 직접 사용할 수 없어.,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅴ' Lv.3에 달성 후 해제
130505,화타·V,화양화의 씨를 받은 후 난 화양화 연구를 시작했어. 여러 방법을 시도해 봤는데 여전히 화양화의 독성을 없앨 수 없어...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅴ' Lv.4에 달성 후 해제
130506,화타·VI,친구가 화양화 연구 필기를 줬어. 친구도 화양화를 연구한 적이 있는 건가? 자세한 기록을 보고 난 새로운 생각이 들었어...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅴ' Lv.5에 달성 후 해제
130507,화타·VII,드디어 성공했어! 성공했다! 곧 환자에게 사용할 수 있을 것 같아. 이름은... 마비산이라고 하자! 친구한테 이 좋은 소식을 나눠줘야 지!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅴ' Lv.6에 달성 후 해제
130601,테레사·I,나에게 많은 가르침을 주었다 이로 인해 나는 늘 신부님을 존경하고 사랑한다. 하지만 내 마음속에 신과 같은 존재인 신부님은 지금 길거리에서 지나가는 사람들에게 큰 소리로 교리를 역설하고 있어... 마음이 아파서 신부님의 구차한 모습을 못 보겠어...,
130602,테레사·II,교회의 신도가 점점 많아졌어. 쟤네 아주 경건하고 성실해 보이지만 몰래 나쁜 짓을 많이 했다고 해... 난 다 알고 있어.,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅵ' Lv.1에 달성 후 해제
130603,테레사·III,난 사람들을 속여 교회로 끌려왔어. 신부님이 점점 많아진 신도를 보고 기분 아주 좋아 보여. 신부님의 기분이 좋으시면 나도 기뻐. 근데... 난 여전히 신부님은 더 높은 자리에 있을 만한 사람이라고 생각해...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅵ' Lv.2에 달성 후 해제
130604,테레사·IV,그는 나를 용서하지 않아... 난 비겁한 수단으로 사람들을 교회로 데려온 것을 용서하지 않을 거야... 난 그를 기분 좋게 해주고 싶을 뿐인데... 왜 나의 마음을 이해하지 못하지?,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅵ' Lv.3에 달성 후 해제
130605,테레사·V,신부님의 멘탈이 봉괴된 거 같아... 맨날 ‘전부 소용없어'라고 중얼거리면서 교회에서 돌아다녀...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅵ' Lv.4에 달성 후 해제
130606,테레사·VI,"교리, 성경... 다 소용없어! 이런 것으로 사람을 착하게 만들 수 없어! 난 이제 깨달아서 거창한 도리보다 오히려 폭력이 더 효과적이다하고 생각해! 하지만 신부님은 이미 나를 떠나버렸어...",해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅵ' Lv.5에 달성 후 해제
130607,테레사·VII,학원에는 유난히 도덕을 입에 달고 다니는 사람들이 많아... 그런 것은 소용없는 가식적인 것들이야! 사람들이 언제 깨달을 수 있을까?,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅵ' Lv.6에 달성 후 해제
130701,허저·I,장미꽃의 계절이 드디어 왔네! 머스터드 너무 예쁘잖아! ㅋㅋ 곽환이가 멍청해~ 먹는 머스터드 아니야~ 머스터드 로즈를 말하고 있잖아~,
130702,허저·II,신입생 모니카가 자꾸 이상한 눈빛으로 나를 쳐다봐... 이상하네... 왜지... 됐어~ 신경 안 쓸 거야~ 난 꽃에만 집중할 거야!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅶ' Lv.1에 달성 후 해제
130703,허저·II,야! 이 나쁜 놈들아! 꽃밭에서 뛰어다니지 마~! 꽃들이 아플 거야... 이상한 소리 아니야... 꽃들도 느낌이 있다고!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅶ' Lv.2에 달성 후 해제
130704,허저·IV,난 꽃들과 교류할 수 있는 것 쟤네한테 얘기해 주지 않았을걸... 쟤네들 다 거짓말로 생각할 거야! 휴~ 착한 사람 조조 언니밖에 없어...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅶ' Lv.3에 달성 후 해제
130705,허저·V,오늘 기분 짱 좋아! 조조 언니도 꽃들이 생명이 있다는 것을 믿는다고 했어~ 내일 조조 언니에게 이 달리아를 줄 거야~ 조조 언니도 꽃이 하는 말을 알아들을 수 있을까?,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅶ' Lv.4에 달성 후 해제
130706,허저·VI,저는 다른 사람들이 나를 어떻게 생각하는지 신경 쓰지 않아요! 조조 언니 걱정하지 않아도 돼요~ 저 이미 익숙해요...,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅶ' Lv.5에 달성 후 해제
130707,허저·VII,괴력? 그게 뭐야? 난 왜 이런 것이 있는지도 모르겠어… 나를 무서워한다고? 웅... 괜찮아! 난 신경 쓰지 않아! 난 꽃과 같이 있으면 돼!,해당 회랑의 플라네타륨 스킬 '사건 카드 업그레이드Ⅶ' Lv.6에 달성 후 해제
130801,포인트·1,"1포인트 획득(관측 완료 후, 획득한 포인트가 계산되며, 대응하는 업적을 완성할 수 있습니다.)",
130901,포인트·2,"2포인트 획득(관측 완료 후, 획득한 포인트가 계산되며, 대응하는 업적을 완성할 수 있습니다.)",
131001,포인트·4,"4포인트 획득(관측 완료 후, 획득한 포인트가 계산되며, 대응하는 업적을 완성할 수 있습니다.)",
131101,포인트·8,"8포인트 획득(관측 완료 후, 획득한 포인트가 계산되며, 대응하는 업적을 완성할 수 있습니다.)",
131201,포인트·16,"16포인트 획득(관측 완료 후, 획득한 포인트가 계산되며, 대응하는 업적을 완성할 수 있습니다.)",
210101,기초 보급 Lv.1,"관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
210102,기초 보급 Lv.2,"관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
210103,기초 보급 Lv.3,"관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
210104,기초 보급 Lv.4,"관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
210105,기초 보급 Lv.5,"관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
210106,기초 보급 Lv.6,"관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
210201,일반 단추 Lv.1,관측 완료 후 일정한 수량의 일반 단추 획득.,
210202,일반 단추 Lv.2,관측 완료 후 일정한 수량의 일반 단추 획득.,
210203,일반 단추 Lv.3,관측 완료 후 일정한 수량의 일반 단추 획득.,
210204,일반 단추 Lv.4,관측 완료 후 일정한 수량의 일반 단추 획득.,
210205,일반 단추 Lv.5,관측 완료 후 일정한 수량의 일반 단추 획득.,
210206,일반 단추 Lv.6,관측 완료 후 일정한 수량의 일반 단추 획득.,
210301,일반 원단 Lv.1,관측 완료 후 일정한 수량의 일반 원단 획득.,
210302,일반 원단 Lv.2,관측 완료 후 일정한 수량의 일반 원단 획득.,
210303,일반 원단 Lv.3,관측 완료 후 일정한 수량의 일반 원단 획득.,
210304,일반 원단 Lv.4,관측 완료 후 일정한 수량의 일반 원단 획득.,
210305,고급 원단 Lv.5,관측 완료 후 일정한 수량의 일반 원단 획득.,
210306,일반 원단 Lv.6,관측 완료 후 일정한 수량의 일반 원단 획득.,
210401,고급 원단 Lv.1,관측 완료 후 일정한 수량의 고급 원단 획득.,
210402,고급 원단 Lv.2,관측 완료 후 일정한 수량의 고급 원단 획득.,
210403,고급 원단 Lv.3,관측 완료 후 일정한 수량의 고급 원단 획득.,
210404,고급 원단 Lv.4,관측 완료 후 일정한 수량의 고급 원단 획득.,
210405,고급 원단 Lv.5,관측 완료 후 일정한 수량의 고급 원단 획득.,
210406,고급 원단 Lv.6,관측 완료 후 일정한 수량의 고급 원단 획득.,
210501,악몽·1,관측 완료 후 '악몽 포인트' 1점 획득,
210601,악몽·2,관측 완료 후 '악몽 포인트' 2점 획득,
210701,악몽·4,관측 완료 후 '악몽 포인트' 4점 획득,
210801,악몽·6,관측 완료 후 '악몽 포인트' 6점 획득,
210901,악몽·8,관측 완료 후 '악몽 포인트' 8점 획득,
211001,악몽·10,관측 완료 후 '악몽 포인트' 10점 획득,
211101,디자인 전시·머리 부분Ⅰ,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211201,디자인 전시·머리 부분Ⅱ,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211301,디자인 전시·머리 부분Ⅲ,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211401,디자인 전시·상의1,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211501,디자인 전시·상의2,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211601,디자인 전시·상의3,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211701,디자인 전시·하의1,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211801,디자인 전시·하의2,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
211901,디자인 전시·하의3,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212001,디자인 전시·머리 장신구1,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212101,디자인 전시·머리 장신구2,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212201,디자인 전시·머리 장신구3,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212301,디자인 전시·액세서리1,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212401,디자인 전시·액세서리2,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212501,디자인 전시·액세서리3,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212601,디자인 전시·속성1,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212701,디자인 전시·속성2,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
212801,디자인 전시·속성3,"촉발 후, 요구에 따라 1개의 디자인을 선택하여 전시해야 한다. 전시를 완성하면 관측 완료 후 랜덤으로 골드, 경험치 드링크, 크리스탈 검, 도시락, 다이아 중 하나 획득.",
220101,챌린지·I,"챌린지 Lv.1에서 용기, 매력, 지식 속성은 전투 버프로 바꾼다.",
220102,챌린지·I (승리),"챌린지 Lv.1에서 전투 승리, 전부 보상을 획득합니다.",
220103,챌린지·I (실패),"챌린지 Lv.1에서 전투 실패, 반의 보상만 획득합니다.",
220201,챌린지·II,"챌린지 Lv.2에서 용기, 매력, 지식 속성은 전투 버프로 바꾼다.",
220202,챌린지·II (승리),"챌린지 Lv.2에서 전투 승리, 전부 보상을 획득합니다.",
220203,챌린지· II (실패),"챌린지 Lv.2에서 전투 실패, 반의 보상만 획득합니다.",
220301,챌린지·III,"챌린지 Lv.3에서 용기, 매력, 지식 속성은 전투 버프로 바꾼다.",
220302,챌린지·III (승리),챌린지 Lv.3에서 전투 승리 전부 보상을 획득할 수 있습니다.,
220303,챌린지·III (실패),"챌린지 Lv.3에서 전투 실패, 반의 보상만 획득합니다.",
220401,조우전I,소녀를 배치하여 적을 도전하세요! 해당 회랑의 협력 소녀 사용 가능합니다.\n(해당 플라네타륨 스킬 활성화 필수),
220402,조우전(승리),"조우전I에서 전투 승리, 전부 보상을 획득합니다.",
220403,조우전(실패),"조우전I에서 전투 실패, 일부 보상만 획득합니다.",
220501,조우전II,소녀를 배치하여 적을 도전하세요! 해당 회랑의 협력 소녀 사용 가능합니다.\n(해당 플라네타륨 스킬 활성화 필수),
220502,조우전II(승리),"조우전II에서 전투 승리, 전부 보상을 획득합니다.",
220503,조우전II(실패),"조우전II에서 전투 실패, 일부 보상만 획득합니다.",
220601,조우전III,소녀를 배치하여 적을 도전하세요! 해당 회랑의 협력 소녀 사용 가능합니다.\n(해당 플라네타륨 스킬 활성화 필수),
220602,조우전III(승리),"조우전III에서 전투 승리, 전부 보상을 획득합니다.",
220603,조우전III(실패),"조우전III에서 전투 실패, 일부 보상만 획득합니다.",
220701,조우전IV,소녀를 배치하여 적을 도전하세요! 해당 회랑의 협력 소녀 사용 가능합니다.\n(해당 플라네타륨 스킬 활성화 필수),
220702,조우전IV(승리),"조우전IV에서 전투 승리, 전부 보상을 획득합니다.",
220703,조우전IV(실패),"조우전IV에서 전투 실패, 일부 보상만 획득합니다.",
220801,조우전V,소녀를 배치하여 적을 도전하세요! 해당 회랑의 협력 소녀 사용 가능합니다.\n(해당 플라네타륨 스킬 활성화 필수),
220802,조우전V(승리),"조우전V에서 전투 승리, 전부 보상을 획득합니다.",
220803,조우전V(실패),"조우전V에서 전투 실패, 일부 보상만 획득합니다.",
230101,베라·I,선배가 오늘 재채기를 많이 했다~ 어젯밤에 또 이불을 차서 감기에 걸린 것 같다. 역시 내가 없으면 자신을 잘 챙길 수 없구나.,
