id,title,desc
30803,고양이 카페-3,당신의 선택은?
30901,서점-1,당신의 대답은?
30902,서점-2,당신의 선택은?
30903,서점-3,"잠든 제갈량, 당신의 선택은?"
31001,오락실-1,당신의 반응은?
31002,오락실-2,당신의 대답은?
31003,오락실-3,누가 하시겠습니까?
31101,래프팅-1,제갈량을 위해 수영복을 구매하시겠습니까?
31102,래프팅-2,당신의 반응은?
31103,래프팅-3,제갈량은 물에 들어가는 것을 곤란해합니다. 당신의 반응은?
31201,롤러 코스터-1,당신의 대답은?
31202,롤러 코스터-2,당신의 반응은?
31203,롤러 코스터-3,당신의 선택은?
31301,범퍼카-1,당신의 선택은?
31302,범퍼카-2,당신의 선택은?
31303,범퍼카-3,당신의 반응은?
31401,휴게소-1,어떤 음식을 선택하시겠습니까?
31402,휴게소-2,당신의 반응은?
31403,휴게소-3,당신의 반응은?
31501,낚시 대회-1,당신의 선택은?
31502,낚시 대회-2,누가 참여할까요?
31503,낚시 대회-3,당신의 대답은?
40001,뜻밖의 만남1,가게 입구에서 낯익은 그림자를 봤습니다.
40002,뜻밖의 만남2,이사우와 야곱이 풍선을 팔고 있습니다.
40003,뜻밖의 만남3,상품을 무료로 체험할 수 있는 가게가 있습니다.
40004,뜻밖의 만남4,본 적 없는 갈림길에 접어들었습니다.
40005,뜻밖의 만남5,꽃밭 모퉁이에서 책을 주웠습니다.
40006,뜻밖의 만남6,고양이를 발견했습니다.
40007,뜻밖의 만남7,"노점에서, 여러 종류의 헤어 밴드를 팔고 있습니다."
40008,뜻밖의 만남8,책상에 3단 도시락통이 놓여 있습니다.
40009,뜻밖의 만남9,장합이 포커를 치자고 합니다.
40010,뜻밖의 만남10,무대 위에서 춤추는 사람이 있습니다.
40011,뜻밖의 만남11,밖에 나오자 우연히 강아지를 발견했습니다.
40012,뜻밖의 만남12,꽃바구니를 만들기 위한 꽃을 고릅니다.
40013,뜻밖의 만남13,바비큐인데 라이터를 깜빡했습니다.
40014,뜻밖의 만남14,점장이 새 책들을 가져온 것 같습니다.
40015,뜻밖의 만남15,이번 시즌의 신작을 전시하고 있습니다.
40016,뜻밖의 만남16,걷고 있는데 갑자기 갈증이 생겼습니다.
40017,뜻밖의 만남17,아르바이트로 심쿵 펀드를 법니다.
40018,뜻밖의 만남18,놀고 있었더니 배가 고파졌습니다. 어느 가게로 가겠습니까?
40019,뜻밖의 만남19,영화보러 가자는 권유를 받았습니다. 어떤 영화를 보시겠습니까?
40020,뜻밖의 만남20,생활 습관이 엉망이라 헬스장에 가기로 결정합니다.
40021,뜻밖의 만남21,자금이 많이 쌓여 투자를 합니다.
100001,아수라장-1,당신의 선택은?
100002,아수라장-2,당신의 선택은?
100003,아수라장-3,당신의 선택은?
100004,아수라장-4,당신의 선택은?
100005,아수라장-5,당신의 선택은?
100006,아수라장-6,당신의 선택은?
100007,아수라장-7,당신의 선택은?
100008,아수라장-8,당신의 선택은?
100009,아수라장-9,누구와 관련된 인연을 물어보시겠습니까?
