id,title,desc
10522,정원 안\n대화-2,편의점에 가서 빠르게 물을 산다.
10523,정원 안\n대화-2,같이 멀지 않은 음료수 가게에 가자고 한다.
10531,정원 안\n대화-3,가방에서 꽉꽉 눌러 쓴 일정표를 꺼낸다.
10532,정원 안\n대화-3,주머니에서 선물을 꺼낸다.
10533,정원 안\n대화-3,어찌할 바를 몰라 일단 손을 잡는다.
10611,금붕어 잡기-1,걱정마. 금붕어는 꽤 기르기 쉬우니까. 매일 먹이 주고 수조를 깨끗하게 하면 괜찮아~
10612,금붕어 잡기-1,"해본 적이 없기 때문에, 해 볼 가치가 있지 않아?"
10613,금붕어 잡기-1,그럼 내가 키울게. 그러니까 언제든지 보러와!
10621,금붕어 잡기-2,금색 금붕어
10622,금붕어 잡기-2,빨간색 금붕어
10623,금붕어 잡기-2,검은 반점이 있는 흰색 금붕어
10631,금붕어 잡기-3,금붕어가 한마리 밖에 없다고 서운해 할 것 같지 않아? 친구를 만들어 주자.
10632,금붕어 잡기-3,"걱정마, 내가 손인이랑 같이 제대로 잘 돌봐줄게."
10633,금붕어 잡기-3,"뭐, 아무리 세심하게 키운다고 해도 생명은 언젠가 끝이 오는 법이지. 그러니까 그렇게까지 무겁게 생각하지 말아~"
10711,볶음면 가게-1,맛있어! 특히 소스 맛이 최고야. 손인도 좋아할거야~
10712,볶음면 가게-1,괜찮아~ 나를 믿고 한 번 먹어봐!
10713,볶음면 가게-1,"나는 좋아하지만, 손인의 입맛에 맞을지는 장담할 수 없네."
10721,볶음면 가게-2,간장맛
10722,볶음면 가게-2,해물맛
10723,볶음면 가게-2,와사비맛
10731,볶음면 가게-3,손인의 편을 든다.
10732,볶음면 가게-3,손인을 껴안는다.
10733,볶음면 가게-3,들고 있던 가방으로 막는다.
10811,가면 가게-1,손인이 특별하기 때문에 나도 눈을 뗄 수가 없는거야~
10812,가면 가게-1,예쁘니까 숨길 필요 없어. 자신감을 가져~
10813,가면 가게-1,남의 시선 따위 신경쓸 필요 없어. 자기가 즐겁다면 그걸로 됐잖아.
10821,가면 가게-2,그럼 잘 골라봐~
10822,가면 가게-2,"애인이라니, 조금 빠른거 아닐까...?"
10823,가면 가게-2,애인!? 그런건 아마 손인이 곤란하지 않을까?
10831,가면 가게-3,여우 가면
10832,가면 가게-3,강아지 가면
10833,가면 가게-3,괴물 가면
10911,불꽃놀이-1,손을 잡고 천천히 걷는다.
10912,불꽃놀이-1,쭈그리고 앉아 업히게 한다.
10913,불꽃놀이-1,신발을 벗어준다.
10921,불꽃놀이-2,그녀를 가까운 병원에 데리고 간다.
10922,불꽃놀이-2,근처 벤치에 앉힌다.
10923,불꽃놀이-2,혼자 근처 약국에 가서 약을 산다.
10931,불꽃놀이-3,건물의 옥상
10932,불꽃놀이-3,호수 옆에 있는 벤치
10933,불꽃놀이-3,사람들고 함께
11011,미인 대회-1,어? 미인 대회가 있는 건 금시초문인데? 별로 관심이 없어서 몰랐어.
11012,미인 대회-1,미인 대회? 그런 거 보러 갈 필요 없잖아. 손인보다 예쁜 사람 없어~!
11013,미인 대회-1,미인 대회? 손인도 나가는 게 어때? 우승할 수 있을 거야.
11021,미인 대회-2,거봐! 저 사람 이 탈을 쓰고 있어!
11022,미인 대회-2,자기 자신을 이길 수 있는 사람이 있는지 없는지 궁금한거야?
11023,미인 대회-2,"손인, 여기서 나가자. 괜히 다시 손인을 이길 사람이 없다고 확인할 필요 없어."
11031,미인 대회-3,그거 절대 어떻게 대답해도 안되는 거잖아! 노코멘트! 노코멘트!
11032,미인 대회-3,엣? 하도 봐서 모르겠는데... 별로 신경도 안 썼고.
11033,미인 대회-3,"그래, 굳이 말하자면 5번."
11111,극장 로비-1,으…… 응! 학원에서도 화제의 무용수잖아! 전부 보고 싶어……
11112,극장 로비-1,"뭐, 전부 보지는 못했지만, 손인의 은퇴 공연은 완벽하게 눈에 담았어."
11113,극장 로비-1,미안....... 손인 정도의 무용수라면 너무 인기가 많은데다 티켓이 나에게는 조금 비싸서...
11121,극장 로비-2,로미오와 줄리엣
11122,극장 로비-2,돈키호테
11123,극장 로비-2,백조의 호수
11131,극장 로비-3,근처에 있는 사람한테 티켓을 교환할 수 있는지 물어본다.
11132,극장 로비-3,다음 시간대 티켓을 산다.
11133,극장 로비-3,흩어진 좌석의 티켓을 산다.
11211,관객석-1,정말 죄송합니다. 좀 지나가겠습니다.
11212,관객석-1,죄송합니다. 너무 예뻐서 모든 사람의 눈길을 끌어버렸네요.
11213,관객석-1,"조금 늦게 들어온 우리도 미안하지만, 더 이상의 시비는 못 참습니다."
11221,관객석-2,"움직임이 깨끗하고, 하나하나가 힘이 느껴지기도 하고 게다가 여백의 미가 있어서 좋았어."
11222,관객석-2,마지막에 나온 무용수들은 왠지 움직임이 매력적이고 예뻤어.
11223,관객석-2,미안... 거기까지 제대로 못 봤어. 하지만 어쨌건 간에 손인보다는 못한 것 같아!
11231,관객석-3,열정적인 손인의 모습에 완전히 시선을 빼앗겨 버렸는걸.
11232,관객석-3,손인의 훌륭함에 놀라 말이 나오지 않았을 뿐이야.
11233,관객석-3,"아, 괜찮아. 신경 안써."
11311,기념품 가게-1,"이 배지, 옷이랑 어울릴 것 같은데 어때?"
11312,기념품 가게-1,나도 이 부채가 손인한테 어울릴 것 같아. 이걸로 하자.
11313,기념품 가게-1,음...... 고르기 어려우니까 둘 다 사자.
11321,기념품 가게-2,괜찮아. 아무리 자세하게 찍어도 예쁘니까.
11322,기념품 가게-2,그럼 내가 이 포스터와 손인을 자세히 비교해 봐야지. 가만히 있어~
11323,기념품 가게-2,무슨 소리야? 예쁘게 나왔잖아!
11331,기념품 가게-3,광고 포스터
11332,기념품 가게-3,피규어
11333,기념품 가게-3,등신대
11411,분장실-1,오늘은 손인과의 데이트~
11412,분장실-1,"음, 그냥 보통 친구 관계야."
11413,분장실-1,고민 들어주는 사람 정도. 뭔가 고민이 있으면 말해주세요.
11421,분장실-2,흑조
11422,분장실-2,백조
11423,분장실-2,무용수
11431,분장실-3,있어. 모든 후배들을 행복하게 하는거야!
11432,분장실-3,뭐 나는 욕심이 별로 없는 사람이니까~
11433,분장실-3,평생 하고 싶은 일... 오늘과 같은 평화롭고 즐거운 하루하루가 평생 이어졌으면 좋겠다고 생각하고 있었어.
11511,무대-1,하지만 춤을 추고 싶다면 어디서든 춤을 출 수 있잖아.
11512,무대-1,"모처럼의 기회니 춤 추고 와. 관객은 나 하나밖에 없지만, 만석인 것처럼 박수 쳐줄게."
11513,무대-1,"조명은 없지만, 내가 응원봉이라도 켤게."
11521,무대-2,여기에 오고 싶으면 언제든지 다시 오면 되잖아?
11522,무대-2,그러면 다시 무대에 복귀하면 되잖아?
11523,무대-2,오늘 무대 대성공이야. 전관객이 기립박수야!
11531,무대-3,너무 놀라서 어떻게 해야할지 몰랐다.
11532,무대-3,"개의치 않고, 손인을 들어올린다."
11533,무대-3,"개의치 않고, 손인을 껴안는다."
20111,대관람차-1,이런 일이 발생할 확률은 매우 적을 거야…… 그리고 고장 나도 바로 안내 요원들이 구해주러 올 거야.
20112,대관람차-1,"그 동안 사고 한 번도 난적이 없는데, 우리에게 사고가 일어난다면, 그건 행운이 아닐까?"
20113,대관람차-1,"그런 사고가 일어나더라도, 등애와 함께라면 걱정되지 않아!"
20121,대관람차-2,등애 맞은편에 앉는다.
20122,대관람차-2,등애 옆에 앉는다.
20131,대관람차-3,등애 옆에 앉아 손을 붙잡고 용기를 준다.
20132,대관람차-3,"등애 옆에 앉아, 두려움에 벌벌 떨고 있는 그녀를 안아준다."
20133,대관람차-3,"등애 옆에 앉아, 가볍게 눈을 가려준다."
20211,회전 목마-1,등애도 은근 고집 있네. 다른 사람이 어떻게 생각하는지는 중요하지 않아.
20212,회전 목마-1,난 회전 목마를 너무 타고 싶은데 착한 등애가 같이 가줄 수 있을까?
20213,회전 목마-1,사실 꼭 어린이가 아니더라도 많은 사람들이 회전목마를 좋아해. 같이 가지 않을래?
20221,회전 목마-2,"친구야, 오해하지 마. 아직 완전히 커플은 아니거든."
20222,회전 목마-2,"친구야, 오해하지마. 애인 사이와는 거리가 멀다구."
20223,회전 목마-2,"커플? 응…… 만약 커플에 대한 기준을 낮춘다면, 뭐 틀린 말은 아니지……"
20231,회전 목마-3,앞뒤로 붙어 있는 목마
20232,회전 목마-3,좌우로 붙어있는 목마
20233,회전 목마-3,두 자리만 있는 마차
20311,아이스크림 차-1,비싸다고? 나 생각해 주는 거야? 너무 착하잖아~
20312,아이스크림 차-1,"이런 놀이공원 오기도 쉽지 않은데, 아이스크림을 안먹는다니…… 다 내탓이야."
20313,아이스크림 차-1,"일단 아이스크림을 두 개 샀으니, 만약 안먹는다면 다른 여자애들한테 줘."
20321,아이스크림 차-2,딸기맛
20322,아이스크림 차-2,민트맛과 초코맛
20323,아이스크림 차-2,바닐라 맛
20331,아이스크림 차-3,주머니 속의 휴지를 꺼내서 건넨다.
20332,아이스크림 차-3,주머니 속의 손수건을 꺼내 건넨다.
20333,아이스크림 차-3,그냥 손으로 닦는다.
20411,롤러 코스터-1,등애를 설득하여 한 번 시도해보게 한다.
20412,롤러 코스터-1,등애의 의견에 순종하여 롤러코스터 타기를 포기한다.
20421,롤러 코스터-2,"갑자기 몸이 안좋아서 그래? 지금 날씨가 너무 더우니까, 그늘진 곳을 찾아서 좀 쉬자."
20422,롤러 코스터-2,나를 걱정하는거야? 나 약간 내 자신을 과대 평가 했어. 솔직히 너무 무서울 것 같아.
20423,롤러 코스터-2,"갑자기 화장실 가고 싶은거야? 빨리 가자, 밖에서 기다릴게."
20431,롤러 코스터-3,미니 롤러코스터를 탄다.
20432,롤러 코스터-3,바이킹을 탄다.
20433,롤러 코스터-3,표류선을 탄다.
20511,귀신의 집-1,그럼~ 이따가 내가 제일 앞에 설 테니까 모두 내 뒤에 서.
20512,귀신의 집-1,"미안, 곤란하네. 그래도 내 최우선은 등애를 보호하는거야."
20513,귀신의 집-1,어? 날 따라온다구? 그건 내 옆에 귀여운 이 분한테 물어봐야지.
20521,귀신의 집-2,오른손을 내민다.
20522,귀신의 집-2,등애의 손을 잡는다.
20523,귀신의 집-2,등애의 어깨를 감싼다.
20531,귀신의 집-3,안한다.
20532,귀신의 집-3,한 곳만 산다.
20533,귀신의 집-3,한 곳만 산다.
20611,옷가게-1,"그럴 리가, 오늘도 너무 이쁘지. 엄청 돈도 시간도 많이 썼을 것 같은데."
20612,옷가게-1,"아니, 평소에 한 번도 보여주지 않았던 스타일이라서 감동적이었어."
20613,옷가게-1,"뭐랄까 내가 아는 등애랑 차이가 심해서 한동안 알아보지 못했는데, 어쨋든 청순하고 예뻐."
20621,옷가게-2,점원이 말하게 한다.
20622,옷가게-2,주의력을 흐린다.
20623,옷가게-2,그녀로 하여금 다시 자신감을 얻게 하다.
20631,옷가게-3,처음에 고른 쇼윈도의 옷
20632,옷가게-3,등애가 고른 캐쥬얼한 옷
20633,옷가게-3,지금 입고 있는 옷
20711,고양이 카페-1,가방에 준비해뒀던 고양이 간식을 꺼낸다.
20712,고양이 카페-1,가방에서 준비한 삶은 달걀을 꺼낸다.
20713,고양이 카페-1,가방을 보지만…… 준비한 것이 없다.
20721,고양이 카페-2,온몸이 회색인 러시안블루 고양이
20722,고양이 카페-2,온몸이 하얀 페르시안 고양이
20723,고양이 카페-2,삼색 반점을 가진 고양이
20731,고양이 카페-3,럭셔리 패키지 구매
20732,고양이 카페-3,일반 패키지 구매
20733,고양이 카페-3,구매하지 않는다.
20811,영국식 카페-1,창가 자리
20812,영국식 카페-1,안쪽 자리
20813,영국식 카페-1,남은 자리
20821,영국식 카페-2,스콘이 포함된 과일탑 3단 세트
20822,영국식 카페-2,스콘
20823,영국식 카페-2,과일탑
20831,영국식 카페-3,우유
20832,영국식 카페-3,홍차
20833,영국식 카페-3,같이 따른다.
20911,꽃가게-1,꽃을 골라야 한다고 약간의 강요를 한다.
20912,꽃가게-1,더 이상 설득하지 않는다.
20913,꽃가게-1,꽃을 고르라고 부드럽게 설득한다.
20921,꽃가게-2,거절한다.
20922,꽃가게-2,가격을 물어본다.
20923,꽃가게-2,받는다.
20931,꽃가게-3,받는다.
20932,꽃가게-3,빨간 장미
20933,꽃가게-3,선인장
21011,쉼터-1,당…… 당연하지. 선배로서 모두를 돌봐야해.
21012,쉼터-1,등애야…… 곤란하게 하지마.
21013,쉼터-1,등애가 느끼기엔 그래? 사실 난 등애에게만큼은 더욱 특별한데.
21021,쉼터-2,가방에서 물을 꺼내준다.
21022,쉼터-2,옆의 편의점으로 달려가 물을 사온다.
21023,쉼터-2,같이 음료수 가게에 가자고 한다.
21031,쉼터-3,일정으로 가득 찬 스케쥴표를 보여준다.
21032,쉼터-3,주머니에서 선물을 꺼낸다.
21033,쉼터-3,감정이 격해진 등애의 손을 잡는다.
21111,사과 사탕 가게-1,"엄청 귀엽다구. 평소에 등애는 좀 차가운 느낌인데, 지금은 사과처럼 얼굴이 빨갛잖아."
21112,사과 사탕 가게-1,"지금은 귀여움보다는 아름답다고 해야하나, 사과처럼 반짝거리잖아."
21113,사과 사탕 가게-1,"귀엽다고 하는거 싫어? 응…… 내 본심과는 다르지만, 어쨋든 기억해둘게."
21121,사과 사탕 가게-2,달다.
21122,사과 사탕 가게-2,시고 달다.
21123,사과 사탕 가게-2,시다.
21131,사과 사탕 가게-3,못 본 척한다.
21132,사과 사탕 가게-3,말한다.
21133,사과 사탕 가게-3,손수건을 준다.
21211,불꽃놀이-1,"자기 자신한테 요구치가 높은건 좋지만, 계속 그런다면 피곤하잖아."
21212,불꽃놀이-1,사실 등애가 참 부러워. 자기 자신과 타인을 항상 진지하게 대하니까.
21213,불꽃놀이-1,"천성적으로 내가 안그러니까, 약간 존경스럽다고 할까."
21221,불꽃놀이-2,사람들을 뚫고 등애에게 온다.
21222,불꽃놀이-2,등애의 손을 꽉 잡는다.
21223,불꽃놀이-2,등애를 껴안는다.
21231,불꽃놀이-3,건물의 옥상
21232,불꽃놀이-3,호숫가의 긴 의자
21233,불꽃놀이-3,제자리에 있는다.
21311,타코야키-1,오리지널맛
21312,타코야키-1,김맛
21313,타코야키-1,후추맛
21321,타코야키-2,등애에게 맡긴다.
21322,타코야키-2,스스로 나서서 한다.
21323,타코야키-2,하지 않는다.
21331,타코야키-3,먹어버린다.
21332,타코야키-3,등애에게 남겨준다.
21333,타코야키-3,반씩 나눈다.
21411,빙수 가게-1,후배에게 준다.
21412,빙수 가게-1,양보해달라고 한다.
21413,빙수 가게-1,반반씩 먹자고 한다.
21421,빙수 가게-2,메론맛
21422,빙수 가게-2,흑당맛
21423,빙수 가게-2,빙수에 작은 토핑을 넣는다.
21431,빙수 가게-3,버린다.
21432,빙수 가게-3,아직 녹지 않은 부분을 먹으라고 한다.
21433,빙수 가게-3,등애에게 마법을 쓰라고 한다.
21511,종이 물고기 낚시-1,한 묶음 산다.
21512,종이 물고기 낚시-1,전부 산다.
21513,종이 물고기 낚시-1,안한다.
21521,종이 물고기 낚시-2,그냥 곰인형을 산다.
21522,종이 물고기 낚시-2,다시 할 수 있게 한다.
21523,종이 물고기 낚시-2,그만하자고 설득한다.
21531,종이 물고기 낚시-3,받는다.
21532,종이 물고기 낚시-3,한 번 거절한 뒤 받는다.
21533,종이 물고기 낚시-3,거절
30111,호숫가 대화-1,"백조는 다른 새들보다 좀 더 아름답고, 날씬하고 행동도 우아하지."
30112,호숫가 대화-1,백조의 목소리가 매우 감동적이라고 들었는데.
30113,호숫가 대화-1,백조는 매우 충성스러워서 짝을 찾으면 평생을 함께한다고 하던데.
30121,호숫가 대화-2,호숫가에서 떠나자고 한다.
30122,호숫가 대화-2,가방에서 모기향을 꺼낸다.
30123,호숫가 대화-2,가방에서 모기약을 꺼낸다.
30131,호숫가 대화-3,연
30132,호숫가 대화-3,배
30133,호숫가 대화-3,파크닉
30211,배 타기-1,몰래 다가가서 제갈량이 도대체 뭘 하는지 본다.
30212,배 타기-1,몰래 다가가면서 발걸음을 늦춘다.
30213,배 타기-1,얌전히 기다린다.
30221,배 타기-2,앞으로 전진
30222,배 타기-2,왼쪽 방향
30223,배 타기-2,오른쪽 방향
30231,배 타기-3,"피로를 느끼고, 쉴 준비를 한다."
30232,배 타기-3,제갈량에게 조심스럽게 다가간다.
30233,배 타기-3,"조심스럽게 제갈량에 다가가서, 우산을 씌워준다."
30311,파크닉-1,산의 큰 나무 아래
30312,파크닉-1,호숫가의 긴 의자
30313,파크닉-1,제자리
30321,파크닉-2,보통의 과자
30322,파크닉-2,태워먹은 머핀
30323,파크닉-2,제작 케이크
30331,파크닉-3,자진해서 도와준다.
30332,파크닉-3,제갈량이 치우는 걸 돕는다.
30333,파크닉-3,귀차니즘이 발동해 일단 미룬다.
30411,연을 날리기-1,날씨가 안좋다고 말한다.
30412,연을 날리기-1,제갈량의 기분을 생각해서 거절하지 않는다.
30413,연을 날리기-1,즐거운 척 한다.
30421,연을 날리기-2,색이 화려한 오색 연
30422,연을 날리기-2,좀 과장된 용 모양 연
30423,연을 날리기-2,독특한 만두 모양 연
30431,연을 날리기-3,연을 받아 몸소 시범을 보여준다.
30432,연을 날리기-3,뒤에서 제갈량의 손을 잡고 날린다.
30433,연을 날리기-3,제갈량을 도와 연을 들어올린다.
30511,바둑 두기-1,동의
30512,바둑 두기-1,거절
30513,바둑 두기-1,강력하게 동의한다.
30521,바둑 두기-2,말로 해준다
30522,바둑 두기-2,몰래 신호를 준다.
30523,바둑 두기-2,제갈량이 이길거라고 믿고 그냥 둔다.
30531,바둑 두기-3,데이트를 핑계 삼지 말라고 한다.
30532,바둑 두기-3,같이 장기를 둘 수 있다고 암시한다.
30533,바둑 두기-3,화난 척을 한다.
30611,부채 가게-1,감정적인 부분
30612,부채 가게-1,일상 대화
30613,부채 가게-1,안물어본다.
30621,부채 가게-2,일반적인 무늬
30622,부채 가게-2,청아한 대나무 무늬
30623,부채 가게-2,화려한 잔무늬
30631,부채 가게-3,안 산다.
30632,부채 가게-3,부채 케이스
30633,부채 가게-3,태슬 팬던트
30711,쉼터-1,"당…… 당연하지, 선배로서 모두를 챙기는 건 당연하잖아."
30712,쉼터-1,제갈량…… 이런 질문은 좀 난처한데.
30713,쉼터-1,제갈량이 느끼기에는 그래? 사실 나는 제갈량한테는 더 특별하다고 생각했는데~
30721,쉼터-2,가방에서 물을 꺼낸다.
30722,쉼터-2,편의점에 가서 빠르게 물을 산다.
30723,쉼터-2,같이 음료수 가게에 간다.
30731,쉼터-3,일정으로 가득 찬 스케쥴표를 보여준다.
30732,쉼터-3,주머니에서 선물을 꺼낸다.
30733,쉼터-3,부끄러워서 고개를 숙인다.
30811,고양이 카페-1,부정한다.
30812,고양이 카페-1,패키지를 사용한다.
30813,고양이 카페-1,제갈량에게 해명한다.
30821,고양이 카페-2,온몸이 회색인 러시안블루 고양이
30822,고양이 카페-2,온몸이 하얀 페르시안 고양이
30823,고양이 카페-2,삼색 반점을 가진 고양이
30831,고양이 카페-3,제갈량에게 물어본다.
30832,고양이 카페-3,서비스 시간을 연장한다.
30833,고양이 카페-3,연장하지 않는다.
30911,서점-1,바로 거절한다.
30912,서점-1,돌려서 거절한다.
30913,서점-1,허락한다.
30921,서점-2,미스테리 소설
30922,서점-2,역사책
30923,서점-2,교과서
30931,서점-3,조용히 기다린다.
30932,서점-3,조용히 깨운다.
30933,서점-3,같이 쉴 준비를 한다.
31011,오락실-1,수락한다.
31012,오락실-1,제갈량한테 직접 하라고 한다.
31013,오락실-1,같이 도전한다.
31021,오락실-2,좋아. 그럼 제갈량 앞에서 실력을 보여주지.
31022,오락실-2,"아니, 제갈량이 하는 걸 보고 싶어."
31023,오락실-2,"아니, 관심 없어."
31031,오락실-3,내가 나서서 한다.
31032,오락실-3,제갈량을 시킨다.
31033,오락실-3,2번의 추첨 기회를 구매한다.
31111,래프팅-1,수영복을 골라준다.
31112,래프팅-1,제갈량에게 고르라고 한다.
31113,래프팅-1,사지 않는다.
31121,래프팅-2,제갈량의 두 손을 꼭 잡는다.
31122,래프팅-2,소리를 지르며 무서움을 뿌리친다.
31123,래프팅-2,제갈량의 무서움을 눈치채지 못한다.
31131,래프팅-3,제갈량의 손을 잡고 조심스럽게 물로 데리고 들어간다.
31132,래프팅-3,제갈량에게 물에 들어가 놀도록 권한다.
31133,래프팅-3,제갈량에게 물에 들어가 놀지 말라고 한다.
31211,롤러 코스터-1,가자고 한다.
31212,롤러 코스터-1,비둘기가 부럽다고 한다.
31213,롤러 코스터-1,제갈량을 의심한다.
31221,롤러 코스터-2,같이 앉아야 한다고 한다.
31222,롤러 코스터-2,제갈량에게 따로 타는 게 어떤지 물어본다.
31223,롤러 코스터-2,따로 앉는다고 한다.
31231,롤러 코스터-3,사서 제갈량에게 준다.
31232,롤러 코스터-3,사서 자신이 가진다.
31233,롤러 코스터-3,안 산다.
31311,범퍼카-1,2인용을 탄다.
31312,범퍼카-1,1인용을 선택해 제갈량과 대결한다.
31313,범퍼카-1,1인용을 탄다.
31321,범퍼카-2,자진 출격
31322,범퍼카-2,하나의 목표만 노린다.
31323,범퍼카-2,마음대로 한다.
31331,범퍼카-3,제갈량이 하게 한다.
31332,범퍼카-3,제갈량의 안전을 위해서 본인이 운전한다.
31333,범퍼카-3,양보하지 않는다.
31411,휴게소-1,비싼 해산물 세트
31412,휴게소-1,칠면조 다리
31413,휴게소-1,손수 만든 과자를 꺼낸다.
31421,휴게소-2,가방에서 고양이 간식을 꺼낸다.
31422,휴게소-2,고양이 소리를 낸다.
31423,휴게소-2,그냥 가만히 있는다.
31431,휴게소-3,꽃을 산다.
31432,휴게소-3,인정한다.
31433,휴게소-3,그냥 자리를 떠난다.
31511,낚시 대회-1,포기해도 괜찮아요? 방금 신나보였는데.
31512,낚시 대회-1,제갈량의 두 손을 꼭 잡는다.
31513,낚시 대회-1,인파를 뚫고 제갈량에게 길을 만들어 준다.
31521,낚시 대회-2,제갈량
31522,낚시 대회-2,본인
31523,낚시 대회-2,같이.
31531,낚시 대회-3,"에이, 이미 충분해~"
31532,낚시 대회-3,이렇게 포기하는거야? 다시 해보자~
31533,낚시 대회-3,"한 마리도 없다니, 2.5마리 있잖아."
40101,뜻밖의 만남1,아묘
40102,뜻밖의 만남1-2,브루노
40103,뜻밖의 만남1-3,러블리
40201,뜻밖의 만남2-1,도와준다
40202,뜻밖의 만남2-2,풍선을 하나 산다
40203,뜻밖의 만남2-3,풍선을 모두 산다.
40301,뜻밖의 만3-1,케이크 가게
40302,뜻밖의 만3-2,찻집
40303,뜻밖의 만3-3,화과자 가게
40401,뜻밖의 만남4-1,조조를 따라간다
40402,뜻밖의 만남4-2,여몽을 따라간다
40403,뜻밖의 만남4-3,장합을 따라간다
40501,뜻밖의 만남5-1,바닐라에게 준다
40502,뜻밖의 만남5-2,조식에게 준다
40503,뜻밖의 만남5-3,펜리르에게 준다
40601,뜻밖의 만남6-1,황월영이 무언가 찾고 있습니다
40602,뜻밖의 만남6-2,주머니 속에 남은 과자를 떠올린다.
40603,뜻밖의 만남6-3,아묘와 닮았다
40701,뜻밖의 만남7-1,여우 귀 헤어 밴드를 산다
40702,뜻밖의 만남7-2,늑대 귀 헤어 밴드를 산다
40703,뜻밖의 만남7-3,토끼 귀 헤어 밴드를 산다
40801,뜻밖의 만남8-1,1단
40802,뜻밖의 만남8-2,2단
40803,뜻밖의 만남8-3,3단 
40901,뜻밖의 만남9-1,기꺼이 수락
40902,뜻밖의 만남9-2,거절한다
40903,뜻밖의 만남9-3,제비뽑기를 제안하다
41001,뜻밖의 만남10-1,푸른 깃털 위연
41002,뜻밖의 만남10-2,채문희
41003,뜻밖의 만남10-3,가브리엘
41101,뜻밖의 만남11-1,집으로 데리고 간다
41102,뜻밖의 만남11-2,동물 보호부로 데려간다
41103,뜻밖의 만남11-3,분실물 보관소에 데리고 간다
41201,뜻밖의 만남12-1,은방울꽃
41202,뜻밖의 만남12-2,민들레
41203,뜻밖의 만남12-3,해바라기
41301,뜻밖의 만남13-1,장비를 도운다
41302,뜻밖의 만남13-2,축융을 돕는다
41303,뜻밖의 만남13-3,용의 후손·조조를 돕는다
41401,뜻밖의 만남14-1,고리타분한 만화
41402,뜻밖의 만남14-2,상업 관련 책
41403,뜻밖의 만남14-3,수상한 파일
41501,뜻밖의 만남15-1,가까이 가서 본다
41502,뜻밖의 만남15-2,입어도 되냐고 물어본다
41503,뜻밖의 만남15-3,사지 않고 간다
41601,뜻밖의 만남16-1,가방에서 물을 꺼낸다
41602,뜻밖의 만남16-2,자판기에 음료수를 사러 간다.
41603,뜻밖의 만남16-3,카페에 가서 커피 한 잔을 주문한다.
41701,뜻밖의 만남17-1,장비의 식당에서 아르바이트 한다
41702,뜻밖의 만남17-2,학생회에서 아르바이트를 한다.
41703,뜻밖의 만남17-3,동물 보호소에서 아르바이트를 한다.
41801,뜻밖의 만남18-1,셀프 불고기집
41802,뜻밖의 만남18-2,고급 해산물 레스토랑
41803,뜻밖의 만남18-3,가로변 포장마차
41901,뜻밖의 만남19-1,액션 영화
41902,뜻밖의 만남19-2,공포 영화
41903,뜻밖의 만남19-3,로맨스 영화
42001,뜻밖의 만남201,근육 트레이닝
42002,뜻밖의 만남20-2,유산소 운동
42003,뜻밖의 만남20-3,트레이너
42101,뜻밖의 만남21-1,레스토랑 오픈
42102,뜻밖의 만남21-2,옷가게 오픈
