id,fort_name,fort_name2,name,description,skill
16,여령기·광기의 독벌,여령기·광기의 독벌,지구대 전투 하,"카오스 군단 지휘관의 비웃음에 여령기는 드디어 살육의 욕망에 지배되어 무차별적으로 살육을 개시했다. ""그녀""의 지원군이 도착할 때까지..",
17,여령기·광기의 독벌,여령기·광기의 독벌,이건 트랩이야!,"아탑과의 전투 6일 후. 「기」 부대는 총 지휘관의 명령으로 여령기는 ""그녀""와 함께 백년이나 계속되는 이 전쟁을 끝내기 위해 카오스 군단의 마지막 방어선이 되는 적진으로 파고들고 있었다. 그러나 적군의 모습은 어딘가 이상했다.",
18,여령기·광기의 독벌,여령기·광기의 독벌,보급 진영,보급 진지에 겨우 도착한 여령기를 기다린 것은 카오스 군단에 의해 괴멸된 진지였다. 남은 카오스 군단을 무너뜨리면서 구조한 생존자들로부터 지휘관이 있는 곳을 파악했다.,
19,여령기·광기의 독벌,여령기·광기의 독벌,전멸,"방통과 여령기가 「기」 부대 앞에 도착했을 때, 눈앞에는 그저 평지처럼 밀린 진지가 남아있을 뿐이었다. 타오르는 불길과 연기로 인해 전장은 매우 밝았으며, 불꽃은 끊임없이 흩날렸다, 생존자는 아무도 없었다...",
20,여령기·광기의 독벌,여령기·광기의 독벌,새로운 여행,받아들일 수 없는 현실과 과거의 기억이 여령기를 몰아붙이고 있었다. 자책감이 증가함과 동시에 카오스군단에 대한 미움도 점점 강해지고 있었다...,
21,위연의 입원일기,위연의 입원일기,영원한 악몽,"연기는 불길에 비춰졌고 일대는 마치 가혹한 전쟁터 같았다. 하늘을 뒤덮을 정도의 화살과, 무기들이 서로 부딪치는 소리와 함께 위연의 눈앞에 검은 그림자가 나타나고 있었다...",
22,위연의 입원일기,위연의 입원일기,수술,"하얀 천장, 눈앞에는 어렴풋하게 보이는 두 사람의 그림자. 얕고 힘없이 호흡을 하고 있는 위연에게 들리는 것은 기계에서 나는 ""삐삐"" 소리뿐. 단 한가지 확실한 것은 자신이 지금 수술실에 있다는 것이었다.",
23,위연의 입원일기,위연의 입원일기,"그녀의 이름은, 제갈량",위연은 아무 말도 하지 않고 그저 어둠 속에 앉아 있었다. 의사와 간호사의 간병이 기계적으로 이루어지고 있다. 키가 작은 누군가가 자주 그녀의 곁을 찾아 잠깐 대화를 나누고는 돌아갔다..,
24,위연의 입원일기,위연의 입원일기,선배와의 시간,전과는 달리 병실의 창문이 열려 있었다. 햇빛이 들어오는 병실에는 꽃도 장식되어 있었다. 의사나 간호사가 없었다면 자신의 방으로 착각할 정도의 따뜻한 공간이다.,
25,위연의 입원일기,위연의 입원일기,잠에서 깬 이후,"위연은 잠을 자고 있었다. 마취의 효과인지, 무의식의 저항인지는 모른 채, 계속 자고 있었다. 꿈을 꾸고 있었다. 긴... 오랜 꿈을..",
26,위연의 입원일기,위연의 입원일기,회복 훈련,학원 옥상에서 두 그림자가 움직이며 동시에 몇 개의 충격음과 빛이 나오고 있다. 새로운 의수를 잘 다루기 위해 위연은 아무도 없는 비밀 장소에서 특훈을 시작했다.,
27,위연의 입원일기,위연의 입원일기,마지막 훈련 - 작별,"특훈의 성과는 분명했고 마침내 마지막 훈련이 시작되었다. 위연은 알고 있다, 제갈량 선배와는 언제까지 함께 있을 수 없음을, 계속 자기 옆에 있어 줄 리 없음을... 이별의 때가 온 것 같다.",
28,위연의 입원일기,위연의 입원일기,혼자서의 저녁 만찬,새학기가 시작되고 위연도 정식으로 유몽학원의 일원이 되었다. 가끔 옛날의 악몽이 떠오르기도 하지만 자신을 걱정해주는 선배들이 있으니 이젠 두려움에 떨 필요도 없다.,
29,위연의 입원일기,위연의 입원일기,재회......,침실에는 희미한 불빛밖에 없었고 방은 어둠에 휩싸여 있었다. 잠들어 있던 위연은 낮은 외침소리에 잠이 깼다. 무언가가 숨어있을 어둠을 경계하며 빛이 비치는 장소까지 이동했다. 낯익은 무언가의 그림자가 떠올랐다.,
30,위연의 입원일기,위연의 입원일기,"이별, 방황의 끝.","위연은 전투에 의해 파괴된 침실 바닥에 쓰러져 있었다. 온몸이 피투성이인 그녀의 기계 팔이 경보처럼 ""뚜뚜뚜"" 소리를 내고 있다……",
31,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,추가 시험 날,"학원 축제는 유몽학원에 있어서 매우 중요한 이벤트이지만, 누구나 이 이벤트를 즐길 수 있는 것은 아니다. 예를 들면, 공부를 못해서 낙제 점수를 받아 추가 시험에 쫓기고 있는 학생들은 아마 순수하게 즐기지 못할 것이다.",
32,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,학원 교사,"이미 도착해 있는 추가 시험 참가자를 남겨두고, 엄하고 책임감이 강한 교사는 검은 안개가 발생한 장소로 향하고 있었다. 그녀에게 있어서, 자신의 학생이 예상치 못한 트러블로 인해 추가 시험에 참가할 수 없다는 것은 도저히 용서할 수 없는 일이었다.",
33,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,선도위원 방어라인,축제 지역에 도착했지만 검은 안개는 사라지지 않았다. 선도위원회는 격리 지역을 설치하여 카오스증후군 환자의 공격을 막고 있었다. 그곳에 도착한 초선은 선도위원회 안에서 낯익은 모습을 발견했다.,
34,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,우회,"선도위원들의 협력에도 혼란스럽고 위기가 닥친 학원 축제에서 앞으로 나아가는 것은 지극히 어려웠지만, 각오를 다진 교사를 막을 수 있는 것은 아무것도 없었다.",
35,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,DEF 돌격대,"구조팀은 가능한 트랩이나 장애물을 피하면서, 전장의 중앙을 횡단하고 있었다. 초선은 방금전 전투에서 메인 부대와 떨어져 중증감염자에 의한 공격을 받고 있었다.",
36,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,전쟁터 너머,"교사는 정체불명의 복면자들과 함께 전쟁터를 넘고 있었다. 도중, 숨어있던 학생의 정보에 의해 교사의 목적지도 명백해졌다. 추가시험에 늦은 블리츠 학생은 앞에 있다.",
37,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,치열한 전투,전방에서 전투를 하고 있는 학생 중에 파란색과 흰색의 옷을 입고 있는 학생을 확인한 교사는 안도했다. 지금이라면 아직 늦지 않았다면서 교사는 그 걸음을 재촉하고 있었다.,
38,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,카오스 전쟁터,"옥토와 함께 둘러싸여 있던 학생들은 차례로 쓰러져 버렸다. 하지만 그녀를 가장 고통스럽게 한 건, 쓰러진 동료들이 다시 일어설 때에는 모두들 보라색 연기를 뿜으며 적이 되었다는 것이다...",
39,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,돌파,여기서 교실은 멀지만 강한 선배들이 함께 따라와 주었기 때문에 옥토는 전혀 무섭지 않았다. 선배들의 격려로 한시라도 빨리 이곳을 돌파하고 추가 시험에 참여하고 싶어졌다.,
40,초선·Leave\nNo Girl Behind,초선·Leave No Girl Behind,추가 시험,"학생들은 무사히, 지각하지 않고 추가 시험 현장 도착했고, 교사의 노력은 헛되지 않았다. 그러나 학생들에게 있어서, 이 시험 결과에 상관없이, 이 시험은 끝은 보이지 않는 것이었다. 왜냐하면 시험 후에도 분명, 다음 시험이 기다리고 있을 테니까...",
41,제갈량·비밀 문서,제갈량·비밀 문서,서류 한 부,"위연은 축제의 혼돈의 현정에서 선배와 미카엘을 구했지만 제갈량의 습격을 받고 침울해 있다. 카오스에 빠진 제갈량 선배를 되찾겠다고 결심한 후, 선배가 했던 말이 생각났다......",
42,제갈량·비밀 문서,제갈량·비밀 문서,카오스 보고(상),카오스 증후군의 출현은 결코 우연이 아니다. 정보를 누설하지 않고 카오스 증후군을 조사하려면 제갈량는 위험을 감수하는 것도 불가피하다고 생각한다.,
43,제갈량·비밀 문서,제갈량·비밀 문서,카오스 보고(하),"조사가 진행됨에 따라 카오스 증후군 환자를 접촉하는 시간이 길어지면서 제갈량의 의식도 서서히 침식되고 있는 것 같다. 어둑어둑한 병실 속, 낯선 그림자가 다가가고 있다......",
44,제갈량·비밀 문서,제갈량·비밀 문서,위연에게(상),"제갈량는 계속 돌보던 후배들을 떠올렸다. 자신의 상태를 인식하고 학원의 상황이 악화되지 않도록, 조금 정보를 남겨둘 필요가 있다고 생각한다……",
45,제갈량·비밀 문서,제갈량·비밀 문서,위연에게(하),편지에 카오스에 관한 주의사항과 대처법을 적었고 마지막에는 후배에 대한 격려와 재회의 약속으로 끝을 맺었다.,
46,제갈량·비밀 문서,제갈량·비밀 문서,메시지,"계획은 착착 진행되고 있다. 카오스가 침입했을 경우, 동료뿐만 아니라, 비록 이념이 맞지 않는 적일지라도 학원 전원과 협력할 필요가 있다.",
47,제갈량·비밀 문서,제갈량·비밀 문서,주유에게(상),"절친한 친구의 편지, 처음은 두 사람의 만남에 대해 적혀 있다. 감정이나 마음은 때로는 문자로 전할 수밖에 없는 경우도 있다.",
48,제갈량·비밀 문서,제갈량·비밀 문서,주유에게(하),오해 받고 싶지 않고 죄책감을 갖고 있던 카시아는 편지 속에서 많은 것을 털어놓았다.,
49,제갈량·비밀 문서,제갈량·비밀 문서,에필로그：마지막 접촉,"언제 침식당해도 이상하지 않은...... 제갈량는 조금이라도 더 많은 정보를 남기려고 편지와 소포를 보냈다. 그러나, 어떤 하얀 모습이 그녀 앞에 나타나 있었다......",
50,제갈량·비밀 문서,제갈량·비밀 문서,녹음,"정보 전달, 비밀 교류...... 신뢰하는 친구밖에 모르는 것이 있다. 제갈량는 자신의 친구들이라면 분명 사건을 해결할 수 있다고 믿는다.",
51,여몽·추수자,여몽·추수자,그 날,"그 날, 선배가 행방불명이 되고 카오스가 습격을 시작했다. 유몽학원은 전에 없던 곤경에 빠졌다. 여몽도",
52,여몽·추수자,여몽·추수자,상황,카오스에 침입당한 학원에서는 언제 적을 만날지 알 수 없다. 자신도 언제든지 적이 되어버릴 가능성이 있으므로 어떤 때에도 싸움에 대비해야 한다.,
53,여몽·추수자,여몽·추수자,희망,"여몽은 동료들과 함께 끝이 보이지 않는 싸움을 계속하고 있지만 망설이지 않는다. 그것은, 미래에 희망이 있기 때문-",
54,여몽·추수자,여몽·추수자,반격 전야,"그 이름을 듣자마자, 평소에 믿음직 하지 않은 여몽도, 전투를 하고 싶다는 주장을 강력하게 펼쳤지만 모두의 동의를 얻지는 못했다...",
55,여몽·추수자,여몽·추수자,의지,"내가 실력이 부족하기 때문에, 모두 관우를 구하기 위해 전투에 나서는데 나는 그것을 구경할 수 밖에 없는 건가? 시무룩한 여몽은 홀로 무리에서 빠져나와, 자문했다...",
56,여몽·추수자,여몽·추수자,가야 하는 이유,항상 다른 사람이 지켜줄 수는 없다 . 도전해보지 않으면 결과는 알 수 없기에. 아쿠아리스는 동료에게 진심을 말할 결의를 했다.,
57,여몽·추수자,여몽·추수자,나아감,"허저는 식물 사이를 누비고 간다. 식물을 잘 알고 있는 허저가 아니었다면, 여몽은 학원 안에 이렇게 많은 지름길이 있는 줄 몰랐을 것이다.",
58,여몽·추수자,여몽·추수자,둘의 거리,카오스 증후군 환자에게 다가가는 것은 힘들었다. 하지만 여몽은 언제 공격 당할지 모르는 위험을 감수하면서 끝까지 다가가 자신을 잊어 버린 것 같은 선배에게 속마음의 말들을 내뱉었다.,
59,여몽·추수자,여몽·추수자,특훈,누구보다 노력해야 강자를 따라잡을 수 있다. 그녀는 자신이 특훈으로 겪었던 것을 똑똑히 기억한다.,
60,여몽·추수자,여몽·추수자,역린,과거의 경험을 떠올리며 그녀는 강적과 정면으로 마주하기로 했다. 여몽은 자신의 노력으로 끝없는 혼돈에 빠진 선배를 구할 수 있다고 믿고 있었다.,
61,방천·정의의 집행자,방천·정의의 집행자,정의의 비,언제부턴가 확실치 않지만 유몽학원에서는 카오스 증후군에 감염된 학생이 가끔 나타나 다른 사람을 무차별적으로 공격한다. 이날 조조는 운이 나빠 대량의 카오스 증후군의 감염자에 둘러싸여 있었다. 그녀에게 더이상 물러설 곳은 없었다.,
62,방천·정의의 집행자,방천·정의의 집행자,지원 요청,쓰러진 소녀는 부서진 기계처럼 움직이지 않는다. 조조는 소녀의 장비를 보고 뭔가 생각 난 듯 소녀를 안아 들고 기교부 쪽으로 달리기 시작했다.,
63,방천·정의의 집행자,방천·정의의 집행자,실험실,도움을 청해온 조조와 정신을 잃은 방천을 보고 기교부 수석 연구원인 제갈량은 비밀 실험실의 문을 열어 문제를 해결하려 했다.,
64,방천·정의의 집행자,방천·정의의 집행자,방천?,"방천이 실험실 침대에 눕혀있다, 그녀 몸에 장착된 보조 기계가 완벽하게 침대 옆에 있는 장치와 연결되었다. 마치 처음부터 연결되었던 장비처럼!",
65,방천·정의의 집행자,방천·정의의 집행자,진단,긴 진단 후에야 결과가 나왔다. 조조와 제갈량은 이 뜻밖의 결과에 새로운 의견이 생겼다……,
66,방천·정의의 집행자,방천·정의의 집행자,묵상,알 수 없는 병과 정신을 잃고 있는 동료의 증상이 비슷했다. 이러한 증상이 나타나는 원인은 아직 밝혀지지 않았지만 조조는 이들이 같은 음모에 의한 것임을 깨닫고 조용히 생각하기 시작했다......,
67,방천·정의의 집행자,방천·정의의 집행자,걸어야 할 길,조조는 학원 안에서도 중요한 학생이다. 그녀에게는 해야 할 일이 있기 때문에 방천을 돕는 것과 진상을 밝히는 일을 카시아에게 맡기기로 했다. 조조는 자신이 걷는 길을 확인하고 계속 나아가야 한다.,
68,방천·정의의 집행자,방천·정의의 집행자,기억의 조각,보조기계에서 전송된 조각난 데이터 해석에 성공했다. 화면에 비친 영상을 보고 실험실에 있던 소녀는 경악을 했다.,
69,방천·정의의 집행자,방천·정의의 집행자,꿈속,방천은 아주 긴 꿈을 꾸었다. 꿈의 내용은 제각각이었지만 모두 그에게는 사실적인 느낌이 들었다. 마치 자신이 모든 것을 체험했던 것처럼...,
70,방천·정의의 집행자,방천·정의의 집행자,학원 끝 휴게실,"마음의 뜻, 세계의 진상, 전진의 목표, 꿈에서 깨어난 소녀는 수많은 의문을 던졌지만, 이 좁은 휴게실에서 그녀에게 답을 가르쳐 줄 수 있는 사람은 없다.",
71,바닐라·은신의 마녀,바닐라·은신의 마녀,도서관에서 온 SOS,"이 이야기는 유몽학원의 창립 초기에 있었던 일이다.그 날, 신위 학부장에게는 오랫동안 못 본 친구로부터 SOS가 도착했다.",
72,바닐라·은신의 마녀,바닐라·은신의 마녀,합류,은월이 도서관에 들어섰을 때 바닐라가 정체를 알 수 없는 몬스터에게 공격당하고 있는 것을 목격했다. 그녀는 실력이 강한 친구가 왜 이 약소한 몬스터 앞에서 우물쭈물 대는지 의문이 들었지만 곧 엄호에 나섰다.,
73,바닐라·은신의 마녀,바닐라·은신의 마녀,목표 확인,은월은 책의 정령이 혼란스러운 원인을 알게 된 후 바닐라와 협력하기로 결정하고 도서관 꼭대기층 공략을 시작했다.,
74,바닐라·은신의 마녀,바닐라·은신의 마녀,정리,두 사람은 관내 계단을 타고 윗층으로 향했다. 은월은 도중 지저분한 도서관 상태를 보고 바닐라에게 사건이 해결되면 대청소를 하라고 말했다.,
75,바닐라·은신의 마녀,바닐라·은신의 마녀,강한 감지능력,"보통 사람들은 책의 정령의 속삭임을 알아채지 못하지만, 바닐라는 은월이 뛰어난 감지능력 덕분에 정령들의 말싸움에 휘마렸다는 것을 발견했다.",
76,바닐라·은신의 마녀,바닐라·은신의 마녀,외로움,바닐라의 지식에 대한 집착에 은월은 약간의 불안감을 느꼈고 걱정이 되어 바닐라에게 이유를 물어봤다. 그리고 바닐라에게도 어떤 외로움 같은 자신만의 고민이 있음을 알게 되었다.,
77,바닐라·은신의 마녀,바닐라·은신의 마녀,과거의 그림자,"바닐라는 슬픈 과거에 대해 말했고, 정서가 조금 불안정해져 있던 탓에 앞으로 닥칠 위험도 알아차리지 못했다. 하지만 은월 덕분에 해결할 수 있었다.",
78,바닐라·은신의 마녀,바닐라·은신의 마녀,꼭대기,"도서관 꼭대기 층, 그곳은 책꽂이로 된 미로였다. 체력을 회복한 은월과 다시 일어난 바닐라는 최상의 상태로 책의 정령에게 맞선다.",
79,바닐라·은신의 마녀,바닐라·은신의 마녀,위험,마지막 정령이 가진 힘은 어마어마했다. 위험을 느낀 은월은 전력으로 파괴하겠다고 결정했지만 바닐라의 반대로 자신이 정령을 잡겠다고 나섰다.,
80,바닐라·은신의 마녀,바닐라·은신의 마녀,바닐라의 연구,책의 정령과의 싸움은 드디어 끝이 났다. 그리고 마침내 은월은 바닐라가 연구하던 내용이 '팔란티르'였다는 것을 알게 된다.,
81,튜린·초대 감시자,튜린·초대 감시자,재부팅,유몽학원에 있는 인기 없는 창고에서 어떤 엔진이 재부팅을 몇 번이나 시도하고 있었다.,
82,튜린·초대 감시자,튜린·초대 감시자,인덱스：방통,"파괴의 원인을 찾고, 파손된 데이터 검색을 몇 번이고 반복하여 겨우 일치하는 결과를 찾아냈다 -- 전쟁터, 유몽 소대, 방통....",
83,튜린·초대 감시자,튜린·초대 감시자,인덱스：카오스 전투,키워드 방통을 검색한 데이터가 분석됩니다. 카오스 군단의 전선을 공격한 「풍」 부대의 전멸로 방통은 튜린으로부터의 경고를 떠올렸다.,
84,튜린·초대 감시자,튜린·초대 감시자,인덱스：유몽 집결,"인덱스：……\n경고,  「풍」「화」「기」「려」부대로 거슬러 올라가......\n 이상 요인: 모순 감지......",
85,튜린·초대 감시자,튜린·초대 감시자,인덱스：여포,"이상요인 ""감정""을 거슬러 올라가, 이상의 근원-여포를 구축... \n사건의 불씨는 이미 묻혔지만 그때의 튜린은 이해할 수 없었다.",
86,튜린·초대 감시자,튜린·초대 감시자,인덱스：「마음」,"AI는 언제나 가장 합리적인 판단을 한다.감정에 의한 영향은 없다. 하지만, 어느덧 튜린은 ""자아""를 원하게 되었다......",
87,튜린·초대 감시자,튜린·초대 감시자,인덱스：코어 파일,오랜 시간을 들여 소녀는 이제야 코어파일에 접속할 수 있었다. 하지만 파일에 기록된 날짜와 시스템 시간에는 수백년의 차이가 있었다.,
88,튜린·초대 감시자,튜린·초대 감시자,"부서진 ""마음""","붕괴가 임박했던 시스템에서는 소녀를 목적지까지 지탱할 수 없었다, 하지만 이 여행은 무의미하지 않았다. 그녀는 눈을 감고 모든 것을 받아들였다......",
89,튜린·초대 감시자,튜린·초대 감시자,재탄생,[기동완료]\n 아무것도 없는 어둠 속에서 소녀는 다시 눈을 뜬다. 이번에 그녀는 목적지에 도착할 수 있었다. 새로운 여행은 지금부터 시작하려고 한다.,
90,튜린·초대 감시자,튜린·초대 감시자,"재부팅, 재부팅, 재부팅","
재기동 --실패
 재기동 --실패
 재기동 --재기동 --
......
 소녀는 에너지 부족과 기능 손상 경고를 무시하고, 몇 번이고 계속 시도하고 있었다. 뚜렷한 목표가 있기에.",
91,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,도망,3년 전 기원의 땅 사건 이후 동생 야곱의 몸이 점차 약해지고 있었다.\n카오스 세력을 피하기 위해 이사우는 야곱을 데리고 도망쳤다.\n하지만 도망중 그녀들은 몇번이나 카오스 병사에게 습격당했다……,
92,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,구출,쌍둥이 자매는 카오스 병사에게 기습을 당했고 나서서 싸워온 이사우는 결국 힘이 다하고 말았다.\n그런 일촉즉발의 상황에서 두 사람은 운 좋게 임무 중의 유몽학원 학생들과 만나게 된다...,
93,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,포위,곧 지금까지 본 적 없는 대규모 적 집단과 마주치고 말았다.\n혼란 속에서 이사우와 야곱은 적 때문에 떨어지게 되었다……,
94,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,카운터 어택,"정신을 잃은 후, 눈을 뜬 이사우는 여동생이 구조되지 않았다는 것을 알게 되었다.\n팀 리더인 왈큐레의 은월과 상의한 뒤 이사우는 카오스를 토벌하는 부대에 가담했다.",
95,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,대치,"야곱의 몸 속에 숨어있던 악이 마침내 이빨을 드러냈다.\n여동생을 돕기 위해 숲으로 들어갔고, 이사우에게는 어려운 선택이 찾아왔다……",
96,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,계속해서,"
카오스 98년 유몽 군단은 카오스와의 결전을 맞고 있다.
이사우와 야곱은 왈큐레가 되었다.
하지만 그녀들은 야곱의 몸에 봉인된 카오스를 숨기고 있었다.
군단 후방 주둔지가 갑자기 적의 습격을 받았다.",
97,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,분격,"적의 공격으로 이사우와 야곱은 떨어져 있었다.\n이사우가 다른 길을 찾고 있을 때, 야곱은 아군과 함께 적과 싸우고 있었다.",
98,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,재림,"야곱이 피곤할 때에, 나이트메어는 봉인을 풀고 있었다.\n야곱이 흡수한 부정적 감정은 봉인된 나이트메어의 에너지로 바뀌었다.\n이제야 나이트메어는 완전히 부활하고 있었다……",
99,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,잔혹,본연의 길을 발견한 이사우은 야곱에게 돌아갔지만\n그녀를 기다리고 있는 것은 동료의 시체와 나이트메어에 현혹된 야곱이었다.,
100,이사우&야곱\n운명의 쌍둥이,이사우&야곱·운명의 쌍둥이,깊은 수면,"현혹된 야곱에게 천사의 몸을 빼앗긴 이사우는 나이트메어의 뜻대로 팔란티르를 연성하기 위한 용기였다.\n나이트메어를 막기 위해서, 야곱은 마지막 힘을 다해 자기의 몸을 희생하고, 나이트메어를 쓰러뜨릴 수 있었다.\n여동생을 돕기 위해 이사우는 자신의 몸을 희생하여 두 사람의 영혼을 지킬 수 있었다. 영혼만이 남겨진 운명의 쌍둥이는 영원한 잠에 들었다......",
101,은월·인도의 달빛,은월·인도의 달빛,길을 가리키는 달빛,유몽 군단과 카오스 군단이 정면으로 충돌하던 중.\n뒤에서는 어둠 속에서 활약하는 부대가 있었다. 이들은 가장 위험한 곳으로 숨어들어 유몽 군단의 눈과 귀를 멀게 하였다.\n그리고 그 부대의 중심에 있는 인물은 매우 특수한 능력을 가지고 있었다.,
102,은월·인도의 달빛,은월·인도의 달빛,따뜻한 마법,"은월에게 메이드 복은 전쟁용 슈트이다. 메이드 복을 입으면 감지 능력 때문에 뇌에 울리는 소음도 견딜 수 있다.\n그녀는 자신의 고민을 다른 사람에게 털어놓지 않고 혼자서 견뎌내고 있었는데, 어느 날 한 소녀가 그것을 알아차렸다.",
103,은월·인도의 달빛,은월·인도의 달빛,미래의 계획,"카오스와의 전쟁도 마침내 막바지에 이르렀다. 여러가지 석연치 않은 점도 있지만,\n그 기쁜 상황에서도 은월과 바닐라는 무심코 전쟁 후의 미래를 그리기 시작했다.",
104,은월·인도의 달빛,은월·인도의 달빛,이상한 기색,아주 힘든 임무지만 몇 번이나 생과 사를 넘나든 은월에게는 대수롭지 않았다.\n그저 임무보다 한 가지 더 떠도는 이상한 기색이 마음이 쓰일 뿐이었다.,
