id,name,desc
25013,Super Potion,"Combiner les Fragments, Marché"
25014,Pendentif d'Âme,"Combiner les Fragments, Marché"
25015,Chanson de Gabriel,"Combiner les Fragments, Marché"
25016,Livre Démoniaque,"Combiner les Fragments, Marché"
25017,Croix du Destin,"Combiner les Fragments, Marché"
25018,Couronne de Fée,"Combiner les Fragments, Marché"
25019,Capuche à Chat,"Combiner les Fragments, Marché"
25020,Porte Jarretelle,"Combiner les Fragments, Marché"
25021,Ballon de Beach-Volley,"Combiner les Fragments, Marché"
25022,Boucle d'Oreille Cœur,"Combiner les Fragments, Marché"
25023,Brique Magique,"Combiner les Fragments, Marché"
25024,Sable du Temps,"Combiner les Fragments, Marché"
25025,Chevalier Élégant,"Combiner les Fragments, Marché"
25026,Contraire,"Combiner les Fragments, Marché"
25027,Clé de l'Esprit,"Combiner les Fragments, Marché"
26001,Bénédiction de Geisha,Combiner les Fragments
26002,Encensoir,Combiner les Fragments
26003,Muramasa,Combiner les Fragments
26004,Rage de la Fée du Feu,Combiner les Fragments
26005,Récupération Totale,Combiner les Fragments
26006,Pouvoir du Vent,Combiner les Fragments
26007,Boule de Neige,Combiner les Fragments
26008,Chapeau Magique Noir,Combiner les Fragments
26009,Guide du Destin,Combiner les Fragments
26010,Épée Scellée · Fantôme,Fragments - Obtention exclusive chez l'Antiquaire
26011,Menottes du Mal · Fantôme,Fragments - Obtention exclusive chez l'Antiquaire
26012,Bouclier Épineux · Fantôme,Fragments - Obtention exclusive chez l'Antiquaire
26013,Cœur Scellé · Humain,Fragments - Obtention exclusive chez l'Antiquaire
26014,Sang Démoniaque · Humain,Fragments - Obtention exclusive chez l'Antiquaire
26015,Arc d'Elfe des Neiges,Fragments - Obtention exclusive chez l'Antiquaire
26016,Épée Scellée · Monstre,Fragments - Obtention exclusive chez l'Antiquaire
26017,Menottes du Mal · Monstre,Fragments - Obtention exclusive chez l'Antiquaire
26018,Bouclier Épineux · Monstre,Fragments - Obtention exclusive chez l'Antiquaire
26019,Cœur Scellé · Fée,Fragments - Obtention exclusive chez l'Antiquaire
26020,Couronne de la Reine,Fragments - Obtention exclusive chez l'Antiquaire
26021,Ailes Démoniaques,Fragments - Obtention exclusive chez l'Antiquaire
26022,Miroir du Destin,Fragments - Obtention exclusive chez l'Antiquaire
26023,Cape d'Invisibilité,Fragments - Obtention exclusive chez l'Antiquaire
26024,Couteau Suisse,Combiner les Fragments
26025,Montre de Perception,Combiner les Fragments
26026,Epée du Jugement,Fragments - Obtention exclusive chez l'Antiquaire
26027,Balance,Fragments - Obtention exclusive chez l'Antiquaire
26028,Clé du Paradis,Fragments - Obtention exclusive chez l'Antiquaire
26029,Cristal du Destin,Événement Limité
26030,Ailes d'Icare,Événement Limité
26031,Cœur d'Épine,Événement Limité
26032,Ombrelle de Fusion,Événement Limité
26033,Bâtons des Jumelles,Événement Limité
26034,Lames Enflammées,Événement Limité
26035,Mirage d'Argent,Événement Limité
26036,Lames d'Imagination,Événement Limité
26037,Masse Dentelée,Événement Limité
26038,Hache Crénelée,Événement Limité
31001,Avatar Limité de la Première Bataille en Arène,Événement Limité
31002,Avatar Solaire,Avatar du Champion de l'Arène 3v3
31003,Avatar Lunaire,Avatar du Finaliste de l'Arène 3v3
31004,Avatar d'Or,Avatar du Troisième de l'Arène 3v3
31005,Avatar Argent,Avatar pour rang 4-10 Arène 3v3
31006,Avatar Bronze,Avatar pour rang 11-20 Arène 3v3
31007,Avatar d'Halloween,Événement Limité
31008,Avatar Puzzle Spécial,Événement Limité
31009,Avatar Nouvel An,Événement Limité
31010,Avatar Limité Flocon de Neige,Événement Limité
31011,Avatar Limité,Événement Limité
31012,Avatar Limité du Nouvel An Chinois,Événement Limité
31013,Infortuné,Succès
31014,Très Infortuné,Succès
31015,Extrêmement Infortuné,Succès
31016,Avatar Limité du Printemps,Événement Limité
31017,Avatar de la Promesse,Événement Limité
31018,Avatar de Pâques,Événement Limité
31019,Avatar de la Fête des Mères,Événement Limité
31020,Avatar de la Cérémonie d'Ouverture,Événement Limité
31021,Avatar de la Fête des Bateaux Dragons,Événement Limité
31022,Avatar du Jeu de Plage,Événement Limité
31023,Avatar Exclusif d'Anniversaire,Événement Limité
31024,Avatar Glace de l'Eté,Événement Limité
31025,Épée de Détermination,Événement Limité
31026,Performance de la Bande,Événement Limité
31027,Feuille d'Érable,Événement Limité
31028,Chat Noir d'Halloween,Événement Limité
31029,Avatar Exclusif de 2020,Événement Limité
31030,Avatar de l'événement de Noël 2019 sur Facebook,Événement de Facebook
32001,Cadre d'Avatar Champion de la Bataille de Guilde,Récompense du Champion de la Bataille de Guilde
32002,Cadre d'Avatar Finaliste de la Bataille de Guilde,Récompense du Finaliste de la Bataille de Guilde
32003,Cadre d'Avatar Demi Final de la Bataille de Guilde,Récompense de Demi Final de la Bataille de Guilde
32004,Cadre d'Avatar Quart de Final de la Bataille de Guilde,Récompense de Quart Final de la Bataille de Guilde
32005,Cadre d'Avatar\nHuitième de Finale de la Bataille de Guilde,Récompense de la Huitième de Finale de la Bataille de Guilde
32006,Vraie Promesse,Événement Limité
32008,Été Frais,Événement Limité
32009,Soirée Piscine,Événement Limité
32010,Performance de la Bande,Événement Limité
32011,Chercheur,Événement Limité
32012,Arène Ultime Top 64,Atteindre le Top 64 dans l'Arène Ultime
32013,Arène Ultime Top 8,Atteindre le Top 8 dans l'Arène Ultime
32014,Arène Ultime Top 4,Atteindre le Top 4 dans l'Arène Ultime
32015,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 1 fois
32016,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 2 fois
32017,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 3 fois
32018,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 4 fois
32019,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 5 fois
32020,Souvenir de Turin,Défi du Personnage · Turin
32021,Bulle d'amour,Événement Limité
32022,Splendide,Événement de Facebook
32023,Médaille d'Or d'Athlète,Événement Limité
32024,Médaille d'Argent d'Athlète,Événement Limité
32025,Médaille de Bronze d'Athlète,Événement Limité
32026,Inspection des engrenages,Événement Limité
40001,Papier Peint Uni,Défaut
40002,Parquet,Défaut
40003,Carpette,Boutique des Meubles
40004,Carton,Boutique des Meubles
40005,Petite Table,Boutique des Meubles
40006,Tabouret en Papier,Boutique des Meubles
40007,Tapis Normal,Boutique des Meubles
40008,Plante,Boutique des Meubles
40009,Service à\nThé,Boutique des Meubles
40010,Seau,Boutique des Meubles
40011,Balai,Boutique des Meubles
40012,Conte,Boutique des Meubles
40013,Boîte à \nGants,Boutique des Meubles
40014,Post-it,Boutique des Meubles
40015,Emploi du\nTemps,Boutique des Meubles
40016,Poster,Boutique des Meubles
40017,Porte,Boutique des Meubles
40018,Fenêtre,Boutique des Meubles
40019,Mur Normal,Boutique des Meubles
40020,Parquet,Boutique des Meubles
40021,Bureau 1,Boutique des Meubles
40022,Bureau 2,Boutique des Meubles
40023,Podium,Boutique des Meubles
40024,Chaise\nSimple 1,Boutique des Meubles
40025,Chaise Simple 2,Boutique des Meubles
40026,Armoire,Boutique des Meubles
40027,Manuel,Boutique des Meubles
40028,Porte-Stylo,Boutique des Meubles
40029,Casier,Boutique des Meubles
40030,Armoire en\nFer,Boutique des Meubles
40031,Plante en\nPot,Boutique des Meubles
40032,Climatiseur,Boutique des Meubles
40033,Poubelle,Boutique des Meubles
40034,Tableau,Boutique des Meubles
40035,Tableau 1,Boutique des Meubles
40036,Tableau 2,Boutique des Meubles
40037,Porte de Classe,Boutique des Meubles
40038,Horloge,Boutique des Meubles
40039,Sonnerie,Boutique des Meubles
40040,Fenêtre Normale,Boutique des Meubles
40041,Papier Peint,Boutique des Meubles
40042,Tatami,Boutique des Meubles
40043,Table Noire,Boutique des Meubles
40044,Coussin 1,Boutique des Meubles
40045,Table Ronde,Boutique des Meubles
40046,Coussin 2,Boutique des Meubles
40047,Set à Thé,Boutique des Meubles
40048,Bentō,Boutique des Meubles
40049,Art Floral 1,Boutique des Meubles
40050,Art Floral 2,Boutique des Meubles
40051,Lampe de\nSol,Boutique des Meubles
40052,Lit Wafuu,Boutique des Meubles
40053,Paravent,Boutique des Meubles
40054,Fixe,Boutique des Meubles
40055,Peinture,Boutique des Meubles
40056,Porte Wafuu,Boutique des Meubles
40057,Télévision,Boutique des Meubles
40058,Clim. Mural,Boutique des Meubles
40059,Fenêtre Eventail,Boutique des Meubles
40060,Papier Noël,Boutique des Meubles
40061,Sol de Noël,Boutique des Meubles
40062,Tapis de\nNoël\n(blanc),Boutique des Meubles
40063,Tapis de\nNoël\n(rouge),Boutique des Meubles
40064,Lit de Noël,Boutique des Meubles
40065,Sofa de\nNoël,"Événement à durée limitée, achetable dans le Magasin de Collection"
40066,Table de\nNoël,Boutique des Meubles
40067,Tabouret de Noël,Boutique des Meubles
40068,Steak,Boutique des Meubles
40069,Dinde roti,Boutique des Meubles
40070,Pain,Boutique des Meubles
40071,Vin,Boutique des Meubles
40072,Sapin de Nöel,Boutique des Meubles
40073,Cadeaux de\nNoël,Boutique des Meubles
40074,Poupée du Père Noël,Boutique des Meubles
40075,Boule de Cristal,"Événement à durée limitée, achetable dans le Magasin de Collection"
40076,Cheminée,Boutique des Meubles
40077,Bénédiction de Noël,Boutique des Meubles
40078,Fenêtre de Noël,Boutique des Meubles
40079,Décoration de Noël,Boutique des Meubles
40080,Fête du Printemps,Boutique des Meubles
40081,Champ Enneigé,Boutique des Meubles
40082,Bonhomme de Neige Endormi,Boutique des Meubles
40083,Table en Pierre,Boutique des Meubles
40084,Tabouret en Pierre,Boutique des Meubles
40085,Théière,Boutique des Meubles
40086,Sol en Pierre 1,Boutique des Meubles
40087,Sol en Pierre 2,Boutique des Meubles
40088,Étang,Boutique des Meubles
40089,Rose\nEnneigée,Boutique des Meubles
40090,Chaise\nFéline,Événement Limité
40091,Boutique de Fruits Confis,Boutique des Meubles
40092,Boutique de Petit-Déjeuner,Boutique des Meubles
40093,Boutique de Feux d'Artifice,Boutique des Meubles
40094,Petit Feu d'Artifice,Boutique des Meubles
40095,Canon à Neige,Événement Limité
40096,Lanterne Rouge,Boutique des Meubles
40097,Porte Chinoise,Boutique des Meubles
40098,Fenêtre Chinoise,Boutique des Meubles
40099,Lanterne en Pierre,Boutique des Meubles
40100,Mur du Café,Boutique des Meubles
40101,Carrelage du Café,Boutique des Meubles
40102,Comptoir,Boutique des Meubles
40103,Chaise de Bar,Boutique des Meubles
40104,Armoire à\nDessert,Boutique des Meubles
40105,Machine à Café,Boutique des Meubles
40106,Siphon,Boutique des Meubles
40107,Caisse,Boutique des Meubles
40108,Table à Café,Boutique des Meubles
40109,Café,Boutique des Meubles
40110,Chaise à\nCafé 1,Boutique des Meubles
40111,Chaise à\nCafé 2,Boutique des Meubles
40112,Banc,Boutique des Meubles
40113,Pancarte,Boutique des Meubles
40114,Plante\nDécorative,Boutique des Meubles
40115,Arbre à Chat,Événement Limité
40116,Pâtisseries,Boutique des Meubles
40117,Marches,Boutique des Meubles
40118,Étagère à\nLivre,Boutique des Meubles
40119,Étagère,Boutique des Meubles
40120,Liste des\nPrix,Boutique des Meubles
40121,Étagère à\nCafé,Boutique des Meubles
40122,Graine de Café,Boutique des Meubles
40123,Peinture,Boutique des Meubles
40124,Mur de la salle de collection,Boutique des Meubles
40125,Plancher de\nCollectionneur,Boutique des Meubles
40126,Lit à Vapeur,Boutique des Meubles
40127,Table d'Engrenage,Boutique des Meubles
40128,Table de Travail,Boutique des Meubles
40129,Chaise de Travail,Boutique des Meubles
40130,Lampe à\nVapeur,Boutique des Meubles
40131,Machine à\nÉcrire,Boutique des Meubles
40132,Différentiateur,Boutique des Meubles
40133,Horloge au\nSol,Boutique des Meubles
40134,Rack Prop,Boutique des Meubles
40136,Bras Robotisé,Boutique des Meubles
40137,Poêle à\nVapeur,Boutique des Meubles
40138,Instrument\nSphérique,Boutique des Meubles
40139,Outils,Boutique des Meubles
40140,Porte\nd'Engrenage,Boutique des Meubles
40141,Dessins\nMécaniques,Boutique des Meubles
40142,Tuyaux de\nVapeur,Boutique des Meubles
40143,Contrôleur,Boutique des Meubles
50001,Devant le Bâtiment d'Enseignement,Défaut
50002,Devant le Bâtiment d'Enseignement (Nuit),Défaut
50003,Derrière le Bâtiment d'Enseignement,Atteindre le Niv. 30
50004,Académie,Défaut
50005,默認戰鬥載入圖1,Défaut
50006,默認戰鬥載入圖1,Défaut
50007,默認戰鬥載入圖3,Défaut
50008,默認戰鬥載入圖4,Défaut
50009,默認戰鬥載入圖5,Défaut
50010,默認戰鬥載入圖6,Défaut
50011,默認戰鬥載入圖7,Défaut
50012,默認戰鬥載入圖8,Défaut
50013,默認戰鬥載入圖9,Défaut
50014,默認戰鬥載入圖10,Défaut
50015,Église,Serment
50016,Terrain de Sport,Acheter avec les Pièces
50017,Château de Dracula,Obtenez Dracula 6 étoiles
50018,Maison Fantôme,Terminer le Chapitre 3 de la Campagne
50019,Fond d'Écran Fantôme,Acheter avec des Pièces
50020,Fond d'Écran Humain,Acheter avec des Pièces
50021,Fond d'Écran Monstre,Acheter avec des Pièces
50022,Fond d'Écran Fée,Acheter avec des Pièces
50023,Fond d'Écran Démon,Acheter avec des Pièces
50024,Fond d'Écran Ange,Acheter avec des Pièces
50025,Lucifer,Terminer le Chapitre 3 de la Campagne
50026,Photo de groupe,Terminer le Chapitre 4 de la Campagne
50027,Renaissance,Acheter avec des Gemmes
50028,Serment Éternel,"Faire un serment avec toutes les Filles suivantes：Michael, Lucifer, Ennmaya, Kong Ming, Iron Fist, Fencer, Saint, Dracula"
50029,Soirée d'Anniversaire,Acheter avec des Gemmes
50030,Vacance au bord de mer,Acheter avec des Gemmes
50031,Nuit de Noël,Acheter avec des Gemmes
50032,Lumière de la Révélation,Acheter avec des Gemmes
50033,Bonne Année,Acheter avec des Gemmes
50034,沙滩主界面,Acheter avec des Gemmes
50035,Étoile Brillante,Acheter avec des Gemmes
50036,Force Unie,Acheter avec des Gemmes
50037,Voyage à la Source Chaude,Acheter avec des Gemmes
50038,Jumelles de la Destinée,Défi du Personnage · Ésaü et Jacob
50039,Noël Chaleureux,Acheter avec des Gemmes
50040,Année du Rat,Acheter avec des Gemmes
50041,Souvenir du Festival Sportif,Acheter avec des Gemmes
60001,L'oeil de dieu,Événement Limité
60002,Jeu de Turin,Événement Limité
71001,Trop mignon !,Défaut
71002,Je ne suis encore qu'une enfant !,Défaut
71003,Fais moi un câlin,Défaut
71004,Va là-bas !,Défaut
71005,Moi ?,Défaut
71006,Blâme-moi !,Défaut
71007,Vulgaire !,Défaut
71008,Tu m'as forcé !,Défaut
71009,Mon cœur souffre bébé !,Défaut
71010,J'arrive t'aider !,Défaut
71011,saigne du nez,Défaut
71012,Rougit,Défaut
71013,C'est toi qui l'as dit le premier !,Défaut
71014,Allô la police ?,Défaut
71015,Tu es vraiment indécent !,Défaut
71016,...,Défaut
71017,Je te surveille !,Défaut
71018,Taa-daa ! C'est moi !,Défaut
71019,Tu veux jouer ?,Défaut
71020,Parle à ma main !,Défaut
71021,On se tape dessus ?,Défaut
71022,C'est bibi le patron !,Défaut
71023,Ouin ouin ouin,Défaut
71024,Merci,Défaut
72001,Joyeux Halloween !,Défaut (Limité)
72002,Des Bonbons ou un Sort !,Défaut (Limité)
72003,Boo !,Défaut (Limité)
72004,"J'ai mangé tous les miens, tu en as encore ?",Défaut (Limité)
72005,Ok,Défaut
72006,J'aime ça !,Défaut
72007,Explique-moi,Défaut
72008,Je m'en souviendrai !,Défaut
72009,J'ai sommeil,Défaut
72010,hi~,Défaut
72011,Pleure,Défaut
72012,Je te vois,Défaut
72013,Yeah !,Défi du Personnage · Phénix
72014,Grief,Défi du Personnage · Iron Fist
72015,Confiance Totale,Défi du Personnage · Linky
72017,Choqué,Succès
72018,Désagréable,Succès
10098,Mousquetaire,Événement Limité
32027,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 6 fois
32028,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 7 fois
32029,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 8 fois
32030,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 9 fois
32031,Champion de l'Arène Ultime,Devenir le Champion de l'Arène Ultime 10 fois
32032,Collectionneur Débutant,Obtenable dans le Magasin de Collection
32033,Collectionneur Confirmé,Obtenable dans le Magasin de Collection
32034,Collectionneur Légendaire,Obtenable dans le Magasin de Collection
31031,Collectionneur\nDébutant,Obtenable dans le Magasin de Collection
31032,Collectionneur\nConfirmé,Obtenable dans le Magasin de Collection
31033,Collectionneur\nLégendaire,Obtenable dans le Magasin de Collection
40135,Machine\nTemporelle,2ème Période du Festival de Vapeur
40144,Mur Bourbon,2ème Période du Festival de Vapeur
40145,Carreau Bourbon,2ème Période du Festival de Vapeur
40146,Tapis Bourbon,Boutique des Meubles
40147,Canapé Bourbon,2ème Période du Festival de Vapeur
40148,Paravent Bourbon,Boutique des Meubles
40149,Commode,Boutique des Meubles
40150,Tabouret de Coiffeuse,Boutique des Meubles
40151,Coiffeuse,Boutique des Meubles
40152,Miroir Bourbon,Boutique des Meubles
40153,Rideaux Bourbon,2ème Période du Festival de Vapeur
10100,Émeraude d'amour,Événement Limité
10101,Bourgeoise,Événement Limité
10102,Tenue d'été,Événement Limité
32035,Miroitement Mécanique,2ème Période du Festival de Vapeur
10103,Méca-dominatrice,2ème Période du Festival de Vapeur
10104,Malfrat,Événement Limité
10105,Magie d'Anniversaire,Événement Limité
32036,Cadre d'Avatar de 2nd Anniversaire,Événement Limité
31034,Avatar Exclusif de 2nd Anniversaire,Événement Limité
72021,C'est tout ?,Événement Limité
72022,Compris,Événement Limité
72023,Je suis fâchée,Événement Limité
72024,Félicitations !,Événement Limité
72025,Tu veux aussi y goûter ?,Événement Limité
72026,Glou Glou Glou,Événement Limité
72027,Fais de beaux rêves,Événement Limité
72028,Oups,Événement Limité
26040,Canne d'Anniversaire,Événement Limité
50042,Gâteau d'Anniversaire,Événement Limité-Puzzle Commémoratif
10106,Champagne pourpre,Événement Limité
10107,Marraine,Événement Limité
32037,Cadre d'Avatar SP de FB (2nd Anniversaire),Événement de Facebook
32038,Chaleur d'été,Événement Limité
10099,Plaisir d'été,Événement Limité
10108,Repos Balnéaire,Événement Limité
40154,Chaise de plage,Boutique de Meubles
40155,Table de plage,Boutique de Meubles
40156,Glacière,Boutique de Meubles
40157,Serviette de plage,Boutique de Meubles
40158,Carapace de tortue en sable,Boutique de Meubles
40159,Chaise de sauveteur,Boutique de Meubles
40160,Château de sable,Boutique de Meubles
40161,Jouets de plage,Boutique de Meubles
40162,Filet de volleyball,Boutique de Meubles
40163,Affaires personnelles,Boutique de Meubles
40164,Palmier,Boutique de Meubles
40165,Planches de surf,Boutique de Meubles
40166,Tas de\nPastèques,Boutique de Meubles
40167,Boisson glacée,Boutique de Meubles
40168,Étoile de mer,Boutique de Meubles
40169,Conque,Boutique de Meubles
40170,Bouée de sauvetage,Boutique de Meubles
40171,Limite de terrain 1,Boutique de Meubles
40172,Limite de terrain 2,Boutique de Meubles
40173,Limite de terrain 3,Boutique de Meubles
40174,Papier peint transparent,Boutique de Meubles
40175,Sol transparent,Boutique de Meubles
32039,Amour Éternel,Événement Limité
10109,Reine des Eaux,Événement Limité
10110,Douceur d'été,Événement Limité
10111,Baignade rosée,Événement Limité
10112,Reine des vagues,Événement Limité
10113,Grâce dorée,Événement Limité
40176,Limite de Terrain 4,Boutique des Meubles
40177,Plage,Défaut
40178,Paysage par défaut,Défaut
40179,Paysage Normal 1,Boutique de Meubles
40180,Paysage Normal 2,Boutique de Meubles
40181,Paysage Normal 3,Boutique de Meubles
10114,Barbe-à-papa,Événement Limité
72019,Oublie ça,Défi du Personnage · Chris
10115,Ombre d'été,Événement Limité
10116,Détente Balnéaire,Événement Limité
10117,Dard des Villes,3ème Période du Festival de Vapeur
31035,Avatar de Sino,Avis d'Admission
32040,Ancienne Capitale,3ème Période du Festival de Vapeur
50043,Doux Souvenir,Acheter avec des Gemmes
50044,Maison Fantôme,Possède 45 différentes Filles (Fantôme)
50045,Maison Humain,Possède 45 différentes Filles (Humain)
50046,Maison Monstre,Possède 45 différentes Filles (Monstre)
50047,Maison Fée,Possède 45 différentes Filles (Fée)
50048,Maison Démon,Possède 18 différentes Filles (Démon)
50049,Maison Ange,Possède 18 différentes Filles (Ange)
10118,Déesse de la Mer,Événement Limité
10119,Yin&Yang,Événement Limité
26041,Hikari,Événement Limité
10120,Chaperon Rouge,Événement Limité
10121,Blanche-Neige,Événement Limité
31036,Aventure Fantastique,Événement Limité
60003,Utopie d'Egret,Événement Limité
10122,Cendrillon,Événement Limité
32041,Fantôme Élite,Champion d'Examen des Maisons (Fantôme)
32042,Humain Élite,Champion d'Examen des Maisons (Humain)
32043,Monstre Élite,Champion d'Examen des Maisons (Monstre)
32044,Fée Élite,Champion d'Examen des Maisons (Fée)
32045,Démon Élite,Champion d'Examen des Maisons (Démon)
32046,Ange Élite,Champion d'Examen des Maisons (Ange)
10123,Princesse Kaguya,Événement Limité
31037,Avatar de la Fête de la Lune,Événement Limité
40182,Mur de la salle de jeu,Boutique de Meubles
40183,Parquet de Jeu,Boutique de Meubles
40184,Machine attrape-jouet,Boutique de Meubles
40185,Compétition automobile,Boutique de Meubles
40186,Carreaux fluorescent,Boutique de Meubles
40187,Porte vitrée,Boutique de Meubles
40188,Écran mural,Boutique de Meubles
40189,Liste de match,Boutique de Meubles
40190,Jeu d'arcade,Boutique de Meubles
40191,Machine de basketball,Boutique de Meubles
40192,Machine de danse,Boutique de Meubles
40193,Cabinet de prix,Boutique de Meubles
40194,Bar,Boutique de Meubles
40195,Bureau Gaming,Boutique de Meubles
40196,Chaise Gaming,Boutique de Meubles
40197,Casque rose,Boutique de Meubles
40198,Casque vert,Boutique de Meubles
40199,Console portable,Boutique de Meubles
72020,N'a rien à voir avec moi,Défi du Personnage · Isabelle
10124,Douceur d'Automne,Événement Limité
10125,Inséparables,Événement Limité
10126,Ange Salvateur,Événement Limité
10127,AristoMage,4ème Période du Festival de Vapeur
32047,Lentille Temporelle,4ème Période du Festival de Vapeur
10128,Amour Aveugle,Serment
10129,Rhapsodie Angélique,Événement Limité
31038,Avatar de Rina,Avis d'Admission
