id,title,name,dialog,select_text
67,,Michael,Pourquoi es-tu entrée avant que je ne donne le signal ?!,
68,,Michael,Tu ne peux pas continuer comme ça... !,
69,,Saint,"Calme-toi, Michael... Il n'y avait rien de difficile...",
70,,Saint,"L'assaut a été un succès, nous pourrons bientôt nous occuper de la base de Succuba !",
71,,Saint,Mais tu n'es toujours pas satisfaite !,
72,,Michael,"... Saint, c'est toi qui a planifié l'assaut et les règles d'engagement.",
73,,Michael,Ton imprudence mettra en danger ton équipe !,
74,,Saint,Les règles et les régulations ne sont que des outils. Le plus important c'est l'opportunité !,
75,,Saint,Les outils devraient être des raccourcis pour atteindre l'objectif et non pas des obstacles.,
76,,Michael,Tu...,
77,La fin de Succuba,,L'opération Pain aux Nouilles Sautées fut un succès.,
78,,,"La base secrète de la guilde de Succuba a été découverte, cette bataille touche à sa fin.",
79,,,Puis elle apparut devant Saint et les autres——Succuba !,
80,,Succuba,WA-HAHAHAHAHAHA,
81,,Saint,"Haha, encore une qui nous fait un rire de vilaine...\nTu t'en es rendue compte ou pas de ton rire ?",
82,,Succuba,Arrête de blablater ! Espèce de petite arrogante !,
83,,Succuba,"C'est bien tu as réussi à trouver cet endroit, je te félicite. Et maintenant, que comptes-tu faire contre moi, hein ?",
84,,Succuba,"De plus, tu n'es pas la première membre du Comité de Discipline à m'avoir trouvé...",
85,,Gambler,Qu'est-ce que ?,
86,,Succuba,Quand j'en aurai fini avec vous——,
87,,Succuba,Personne ne pourra m'arrêter～,
88,,Succuba,"Cette fois, votre précieux Comité de Discipline m'appartiendra, hahaha !!",
89,,Saint,"Assez parlé, nous devons encore faire notre rapport après en avoir fini avec toi～",
90,,Saint,"Aujourd'hui il y a du Porc Bourguignon à la cantine, ce n'est pas le temps de discuter～",
91,,Succuba,Quoi ?!,
92,,Succuba,Comment oses-tu ?!,
93,,Succuba,Levez-vous ! Mes chers jouets !,
94,,Muppy,(Souffre) Aïe !,
95,,,"Ce jour là, les gens entendirent les bruits de la guerre, apercevèrent la rage de Saint, virent les bâtiments tombés durant toute la journée. Tous furent témoins des derniers moments de la Guilde de Succuba.",
96,,,"Pendant cette opération, Saint montra des couleurs qu'elle n'avait jamais montré auparavant：elle agissait comme bon lui semblait, elle était brutale et aggressive...",
97,,,La rage avait transformé Saint en un autre personne.,
98,,,"Elle n'effraya pas juste le Comité de Discipline, mais aussi Gambler.",
99,,,"Après ce jour, le comportement de Saint ne changea pas...",
100,,Saint,Quelles sont les nouvelles ?,
101,,Gambler,Nous avons presque trouvé toutes les choses de la liste.,
102,,Gambler,Cela doit être l'entrepôt de Succuba.,
103,,Saint,"Bien, y a-t-il autre chose ?",
104,,Gambler,... Nous l'avons trouvé... La petite Fille.,
105,,Gambler,"Elle était sérieusement déshydratée et mal nourrie, son système immunitaire est très endommagé.",
106,,Gambler,Elle a dû être maltraitée et emprisonnée pendant longtemps...,
107,,Saint,Si nous avions pu être plus rapide...,
108,,Gambler,"Nous avons déjà fait du mieux que nous le pouvions, sans toi, le Comité de Discipline n'y serait pas arrivé...",
109,,Saint,Chut.,
110,,Muppy,……,
111,,Saint,"Salut, n'aie pas peur... C'est terminé...",
112,,Saint,Tu es libre... N'aie pas peur. Tu ne souffriras plus désormais...,
113,,Muppy,... Aid... Aidez,
114,,Muppy,(Pleure) Aidez-moi...,
115,,Saint,Tu es en sécurité maintenant.,
116,Nouvelle Menace,,"Pour avoir été la plus importante durant cette opération, Saint fut accordée le titre de grand membre honoraire du Comité de Discipline.",
117,,,"An 121 du Nouveau Calendrier, début de la nouvelle année scolaire...",
118,,,En voyant les nouveaux élèves entrant dans l'académie. Saint eu une mauvaise impression.\nElle pouvait ressentir l'arrivée d'une nouvelle menace...,
119,,Comité de Discipline,"Vérification du Comité de Discipline, venez par ici vous inscrire !",
120,,Muppy,Saint……,
121,,Saint,"Ce n'est rien. Ce n'est qu'une vérification de routine, il ne se passera rien～",
122,,Gambler,"Saint, il y a quelque chose de bizarre...",
123,,Muppy,(Respire profondément),
124,,Saint,"Muppy, tu n'as rien ?",
125,,Elève Infectée,Ahhhh!!!,
126,,Saint,Pile au bon moment...,
127,,Gambler,"Comité de Discipline, préparez-vous !",
128,,,La bataille fut terminé en un clin d'œil.,
129,,,L'infection des figures du chaos n'était pas encore une grosse menace.,
130,,,C'est la raison pour laquelle Saint était négligente et ne s'était pas rendue compte que les personnes autour d'elle étaient infectées.,
131,,Muppy,(Souffre) Ha... Ha...,
132,,Saint,"Muppy, qu'est-ce qu'il te prend ?",
133,,Muppy,(Souffre) Traître...,
134,,Saint,Qu'est-ce que ?,
135,,Muppy,(Folle) Meurs !,
136,,Saint,Ahhhhhhhh !,
137,,Saint,Tu as été piquée par une mouche ?!,
138,,Muppy,Tss...,
139,,Saint,Qu'est-ce...,
140,Confusion,,"L'infection connue sous le nom de 「figure du chaos」 ne cessait de se propager, mais personne ne savait comment cette infection les affectés.",
141,,,"Mais une fois que les gens étaient infectés, ils devenaient agités et anxieux.",
142,,,"Lorsque le Comité de Discipline eu besoin de l'aide de Saint,\nElle était trop occupée à chercher Muppy.",
143,,Saint,"(Muppy est peut-être infectée, ou pire...)",
144,,Saint,(C'est ma responsabilité de la protéger... Je dois la trouver...),
145,,Saint,(... J'espère que je n'arriverais pas trop tard...),
146,,,"Afin d'aider Saint à sortir de son obsession pour Muppy, Michael envoya une équipe pour surveiller le travail de Saint.",
147,,,"Joan est la membre du Comité de Discipline qui ne dévoile rien de ses pensées,\nElle est aussi celle dont Saint est la plus jalouse——",
148,,Joan,Saint attends !,
149,,Gambler,"Joan, tu devrais la laisser se reposer.",
150,,Joan,Mais nous devons encore enregistrer les Filles infectées et inspecter leurs corps. C'est un ordre direct de Michael.,
151,,Saint,(Fatigué) Hahaha...,
152,,Joan,"Saint, pourquoi tu ris ?",
153,,Saint,(Epuisé) Pourquoi je ris ?,
154,,Saint,"Je ne savais pas que Michael était aussi stupide, toi aussi tu fais semblant d'être bête c'est ça ?",
155,,Saint,"L'infection des figures du chaos... C'est une infection extrêmement contagieuse... Leurs noms, personnalité, type sanguin... Cela ne change rien...",
156,,Saint,"Ce qui est important c'est de savoir où elles sont allées, leurs relations, leurs salles de classe, leurs dortoirs, ou même encore les endroits où elles aiment s'amuser...",
157,,Joan,Hmmm...,
158,,Saint,"(Epuisé) Continuez à enquêter, moi, j'ai encore des choses à faire...",
159,,Joan,"Mais Saint, dans le cas où...",
160,,Saint,(Fureur) Ah !!,
161,,Gambler,(Surprise) Saint...,
162,,Joan,……,
163,,,"Après avoir passé nuit et jour à chercher, le tempérament de Saint était affecté.",
164,,,"A ce moment là, Saint n'en pouvait plus...",
165,,Saint,(Epuisé) ... J'ai perdu le contrôle.,
166,,Saint,"Joan...\nOccupe-toi de tes affaires, et ne te mets pas au travers de mon chemin",
167,,Saint,Je n'ai aucun intérêt dans les petits jeux du Comité de Discipline...,
168,De poussière à poussière,,"Après avoir cherché pendant plusieurs nuits et plusieurs jours, Saint trouva finalement ce qu'elle cherchait.\nMais en voyant ce qui était devant ces yeux, Saint compris qu'elle était arrivée trop tard.",
169,,,Muppy était complètement devenue folle.,
170,,,"Dû à l'infection, sa folie la forçait à blesser les autres, à tout détruire, ainsi que de se faire mal elle-même.",
171,,Muppy,"Détruire ! Brûler ! Tout, tout doit être détruit !",
172,,Saint,Muppy——,
173,,Saint,Je sais que tu ne peux pas me comprendre actuellement...\nMais je te sauverai !\nUne fois de plus...,
174,,Muppy,Ne serait-ce pas... ?,
175,,Muppy,"Ahaha ! Pathétique, Saint est de nouveau venue me sauver !",
176,,Muppy,"Pour ça, tu devras déjà m'attraper～",
177,,Saint,"Muppy, combat l'infection, ce n'est pas toi qui parle...",
178,,Muppy,Mes pensées n'ont jamais été aussi claire ! Je peux tout voir désormais... Je te vois... Toi !,
179,,Muppy,Comment oses-tu te montrer devant moi ?!,
180,,Saint,Je te sauverai...,
181,,Muppy,Me sauver ? C'est de ta faute... !,
182,,Muppy,Tu m'as tout volé...,
183,,Saint,(Choquée) ...,
184,,,"Des images apparurent devant Saint：\nSur la surface d'une rivière, un incendie fait rage.\nDe nombreuses personnes sont en train de pleurer.",
185,,Saint,(Choquée) Qu'est-ce que...,
186,,Saint,Est-ce que... C'est moi ?,
187,Emprisonnée,,Le son des chaînes arrive...,
188,,Comité de Discipline,Attrapez-la ! Maintenant !,
189,,Saint,(Se réveille) ?!,
190,,Comité de Discipline,Arrête-toi ! Saint !,
191,,Comité de Discipline,Arrête-toi !,
192,,Saint,(Choquée) ... Qu'est-ce qu'il se passe ?,
193,,Joan,……,
194,,Gambler,……,
195,,Saint,Qu'est-ce qu'il se passe... Parle !,
196,,Joan,... Tu es infectée.,
197,,Saint,Je suis... Comment est-ce possible ?,
198,,Saint,"J'ai trouvé Muppy, j'étais sur le point de la sauver...",
199,,Joan,"Après avoir mis Muppy à terre, tu as perdu le contrôle.",
200,,Gambler,"(Tristement) Tu as commencé à hurler, puis tu as commencé à... Attaquer tout le monde..",
201,,Saint,(Choquée) ?!,
202,,Saint,C'est...,
203,,Saint,... C'est vrai ?,
204,,Joan,Avec l'aide de Gambler nous avons été capable de te ramener en vie.,
205,,Gambler,……,
206,,Joan,"Maintenant que tu es réveillée, je vais aller faire mon rapport.",
207,,Joan,Je te laisse le temps de réfléchir...\n Notre super star～,
208,,Saint,……,
209,Evasion,,"Durant la deuxième phase de l'infection, Saint s'est vue différement.",
210,,,"Elle s'est vue au sommet de la capitale, elle s'est vue démoniaque, elle s'est vue massacré des familles innocentes, elle s'est vue couper ses cheveux juste pour accomplir une promesse.",
211,,,Elle s'est vue survivre à un incendie près du banc de la rivière et rentrée chez elle avec peine et regret...,
212,,Saint,C'est...,
213,,Saint,C'est... Vraiment... Moi... ? Suis-je donc vraiment capable de faire de telles atrocités ?,
214,,Saint,"Qui suis-je ? Suis-je Saint ? Qui est Saint ? Moi ? Non, ce n'est pas moi....",
215,,Saint,"Non, ce n'est pas vrai... C'est moi, je suis elle...",
216,,Saint,"Saint... Je suis Saint ? Mais qui est vraiment Saint... Saint, Saint, Saint...",
217,,Gambler,Saint... Saint ! SAINT !!!,
218,,Saint,(Choquée) ?!,
219,,Gambler,Saint... Comment vas-tu ?,
220,,Saint,"(Choquée) Je suis Saint... Oui, je le suis...",
221,,Saint,Gambler.,
222,,Comité de Discipline,"Gambler, ne reste pas trop longtemps avec les prisonniers",
223,,Gambler,"Mais elle doit bien manger quelque chose, non ?",
224,,Gambler,(Chuchote) Comment vas-tu ? Tu vas un peu mieux ?,
225,,Saint,(Hoche de la tête),
226,,,Afin de pouvoir donner à manger à Gambler doit se mettre à genoux.,
227,,,"Saint ressenti la chaleur corporelle de Gambler, et sa respiration erratique...",
228,,,Gambler n'avait jamais été aussi proche de Saint auparavant. Saint s'en était également rendue compte.,
229,,,L'ambiance était devenue de moins en moins tense et les environs de plus en plus distant... Elle baissa la tête.,
230,,,... Quelque chose de froid se posa dans la paume de sa main.,
231,,Gambler,"(Chuchote) Voici les clés des menottes, tu sais ce que tu dois faire.",
232,,Saint,(Chuchote) Je m'en occupe.,
233,,Saint,(Attrapa Gambler) Sortez-tous de mon chemin ! Dégagez le passage !,
234,,Saint,J'ai une ôtage !,
235,,Comité de Discipline,Mince ! Arrêtez-la !,
236,,Gambler,Je n'ai même pas besoin de lever le petit doigt.,
237,,Saint,"Gambler, tu es sûre de vouloir venir avec moi ?",
238,,Saint,"Le Comité de Discipline aura moins de pouvoir, si tu restes tu auras plus de chance en tant qu'étudiante",
239,,Gambler,Qu'est-ce que tu racontes !,
240,,Saint,Ok... Allons-y !,
241,Retour des cendres,Joan,Saint... Traître.,
242,,Saint,Je suis désolée de t'avoir fait attendre.,
243,,Joan,"Ce n'est rien, je pensais que tu étais trop faible et que tu ne pourrais même pas en sortir d'ici.",
244,,Gambler,Il semblerait que tu te sois bien préparée...,
245,,Joan,"Tu es une star dans l'académie, celle qui a détruit le chaos.",
246,,Joan,Mais ce n'est pas comme cela que fonctionne le Comité de Discipline.,
247,,Saint,"Celle qui est impossible à déchiffrer, nous explique enfin comment elle voit les choses...",
248,,Joan,"Michael voulait que je garde un œil sur toi.\nMaintenant c'est mon tour de monter sur scène, mais...",
249,,Joan,"Peu importe la distance, tu es toujours celle qui se dresse sur mon chemin.\nIl est temps pour toi de quitter la scène...",
250,,Saint,"Je dois l'admettre, tu es la seule étant capable de pouvoir te battre contre moi...",
251,,Saint,Mais seras-tu capable de m'arrêter ?,
252,,Joan,Pourquoi devrai-je t'arrêter ?,
253,,Saint,Ah... ?,
254,,Saint,"Peu importe le chemin que je choisis, je ne retournerai pas au Comité de Discipline…",
255,,Joan,"Saint, nous...…\n… Nous reverrons-nous ?",
256,,Saint,Bien sûr ! Après tout... Tu es ma seule ennemie sur le campus.,
257,,,Quartier général du DEF.\nLa porte principale a été défoncée.,
258,,Agent du DEF,Qui ose venir ici ?,
259,,Agent du DEF,Ah... Qui es-tu ?,
260,,Saint,Appelle la personne en charge ici !,
261,,Chef du DEF,C'est un honneur d'avoir une ancienne membre du Comité de Discipline en tant qu'invitée...,
262,,Chef du DEF,Comment puis-je t'aider ?,
263,,Saint,L'infection m'a ouvert l'esprit——,
264,,Saint,"Je comprends désormais le prix à payer pour être à l'académie, mais là...",
265,,Saint,"... Je ne suis vraiment, vraiment pas contente !",
266,,Chef du DEF,"Il y a un grand mensonge qui recouvre le campus, seul le DEF voit la vérité...",
267,,Chef du DEF,Beaucoup d'entre nous ont également été illuminés par l'infection.,
268,,Chef du DEF,"Que veux-tu donc, Saint... ?",
269,,Saint,Hmmm... Tout dépend de vous ! Serez-vous mes outils ou bien déciderez-vous de vous mettre sur mon chemin ?,
270,,Chef du DEF,"Notre objectif, c'est de ramener le chaos dans le campus.",
271,,Chef du DEF,"Saint, est-ce donc ce que tu souhaites également ?",
272,,Saint,"Je préfère trahir le monde, que d'avoir le monde me trahir !",
273,,Chef du DEF,Ah bon ? Haha...,
274,,Chef du DEF,Tu peux donc nous considérer comme dans ton équipe.,
275,Une omelette de riz au basilic pour une personne,,"Après être arrivée à l'Académie Yume, Sonya se retrouva comme chez elle dans la deuxième cafétéria.",
276,,,"Chaque jour, Sonya prépare et cuisine différentes sortes de plats pour satisfaire son estomac——",
277,,Sonya,(Excitée) Il faut haché l'ail... Puis rajouter de l'huile d'olive... Ensuite il faut du basilic bien frais...,
278,,Sonya,Du fromage... Du poivre noir... Il faut bien tout écraser...,
279,,Sonya,"Maintenant il faut faire sauter le riz ! Du poulet, des champignons, des oignons... Il faut continuer à faire sauter tout ça...",
280,,Sonya,(Souris) Ah～ Cela a l'air vraiment très bon...,
281,,Sonya,(Excitée) Maintenant il ne manque plus que l'omelette ! Je secoue ma poêle... J'ajoute ma sauce basilic secrète...,
282,,Sonya,"Super, j'ai presque fini ! Il ne manque plus que...",
283,,Sonya,(Se concentre) Il n'y a plus qu'à mettre l'omelette au dessus du riz...,
284,,Sonya,"Doucement, doucement... Et voilà le travail !",
285,,Etudiante A,Sonya !!,
286,,Etudiante A,Donne-nous la deuxième cafétéria !,
287,,Sonya,(Vlam),
288,,Sonya,Ah...,
289,,Sonya,(Baisse la tête) ...,
290,,Etudiante B,Oui ! Une personne n'a pas le droit d'occuper la cafétéria par elle-même !,
291,,Etudiante B,"Si tu es vraiment une cuisinière, alors cuisine pour tout le monde～",
292,,Sonya,(En colère) Ouahhh !!,
293,,Sonya,Vous allez me le payer cher ! Vous avez ruiné mon omelette !,
294,,Etudiante B,De quoi tu parles... ? Nous n'avons rien fait !,
295,,Etudiante A,Tout le monde peut le sentir... Sonya est encore en train de cuisiner quelque chose qui sent très bon !,
296,,Etudiante A,Pourquoi ne cuisine t-elle donc pas pour tout le monde～,
297,,,"Parce qu'elle est vraiment passionnée, Sonya déteste que les gens critiquent sa nourriture.",
298,,,Elle déteste tellement ça... Qu'elle est devenue très possessive et territoriale.,
299,,,La cafétéria c'est SA maison～ Les autres n'ont pas le droit d'y entrer.,
300,,,Ses petits plats n'ont donc pas le droit d'être partagés avec les autres !,
301,,Sonya,"Vous êtes venues ici pour me voler ma nourriture, c'est ça... ?",
302,,Sonya,(En colère) Je vais vous faire manger un pain... !,
303,,Sonya,Ce sera surement très rassasiant !,
304,,,"Sonya commença à attaquer comme une folle, ses adversaires battirent en retraite...",
305,,Sonya,Oh... Mon plat est ruiné...,
306,,Sonya,La nourriture c'est la liberté... C'est l'âme... C'est le salut ultime.,
307,,Sonya,(Triste) Ces gens ne comprendront jamais...,
308,Une discussion en mangeant de la langue de bœuf,Joan,(Souris) Ah ! Ce doux parfum～,
309,,Joan,"Sonya, qu'est-ce que tu as préparé de bon aujourd'hui ?",
310,,Sonya,(Excitée) ...,
311,,Sonya,(La fusille du regard) Ce n'est pas tes affaires !,
312,,Joan,"(Souris) Laisse-moi deviner juste avec l'odeur, ne me donne pas d'indices～",
313,,Joan,"Alos... Il y a de l'anis étoilé, du gingembre et... Des oignons, c'est bien ça ?",
314,,Sonya,(La fusille du regard) Sors d'ici.,
315,,Joan,"Hmmm, et cette douce odeur c'est... De la crème ?",
316,,Sonya,...,
317,,Joan,Je reconnais aussi le dou parfum du vin ?,
318,,Joan,Du vin rouge avec quoi d'autre ?,
319,,Joan,"Oh non, je commence à baver... Il y a du bœuf !",
320,,Sonya,Oh~,
321,,Joan,"Ne dis rien, ce serait trop facile ! Laisse moi réfléchir...",
322,,Sonya,……,
323,,Joan,"Alors je pense que c'est du vin rouge avec des tripes ? Non, de la queue ? Non, la queue serait avec de la soupe...",
324,,Joan,Hmmm... J'ai vraiment du mal à trouver...,
325,,Sonya,(En colère) C'est du vin rouge avec de la langue de bœuf ! C'est délicieux et tendre à la fois !!!,
326,,Joan,(Sérieusement) Hé... J'allais justement le dire !,
327,,Joan,Comme quoi tu te soucies tout de même de ce que les gens pensent !,
328,,Joan,"Sonya, peut-être que nous pourrions peut-être～",
329,,Sonya,(La fusille du regard) Non !,
330,,Joan,...,
331,,Sonya,(La fusille du regard) Sors de ma cafétéria !,
332,,Joan,(Sérieusement) Ne pourrions-nous pas négocier ?,
333,,Joan,Tu as tout vu ?,
334,,？？？,Oui.,
335,,？？？,Je ne savais pas qu'il y avait ce genre de personne sur le campus...,
336,,Sonya,(Surprise) Qu'est-ce que...,
337,,Sonya,Guan Yin... tu veux dire la 「Déesse de la Guerre」Guan Yin ?,
338,,Guan Yin,Il n'y a qu'une seule Guan Yin sur terre...,
339,,Guan Yin,"... J'ai déjà rencontré beaucoup de personne comme toi, vous ne comprenez qu'une seule langue !",
340,,Sonya,Euh...,
341,,Guan Yin,Tu as quelque chose à dire ?,
342,,Sonya,J'abandonne...,
343,,,"Même si Sonya est très capable de se battre, qu'elle est également très courageuse.",
344,,,Mais le courage n'est pas suffisant...,
345,,Joan,(Sérieusement) J'espérais que nous n'aurions pas besoin d'en venir jusqu'ici.,
346,,Joan,Tout ça pour une langue de bœuf...,
347,,Guan Yin,"J'espère que tu as appris ta leçon, et que tu seras capable de changer.",
348,,Guan Yin,Allons-y...,
349,,Sonya,Attendez !,
350,,Joan et Guan Yin,！？,
351,,Sonya,(Timide) Je... Je voudrais... Vous faire à manger.,
352,,Sonya,Revenez demain...,
353,,Joan et Guan Yin,(Méfiante) Demain ?,
354,,Joan,Vraiment ? Si nous l'avions su plutôt...,
355,La naissance d'un gourmet,Sonya,(Air sérieux) ...,
356,,Sonya,Qu'est-ce que je dois faire...,
357,,Sonya,J'ai enfin rencontré des gens qui me comprennent... Et que j'accepte...,
358,,Sonya,... Je devrais être heureuse...,
359,,Sonya,(Stressée) Je ne sais pas quoi faire...,
360,,Sonya,... Que devrai-je faire ?,
361,,Bœuf,Hahaha !!,
362,,Bœuf,"Tu as reçu une leçon, maintenant tu vois enfin les choses clairement～",
363,,Oignon,Pleure ! Voyons donc si les gens auront de la sympathie pour toi～,
364,,Sonya,Comment osez-vous vous moquer de moi...,
365,,Sonya,Je les ai invitées à manger !,
366,,Sonya,Qu'est-ce que je devrais cuisiner ?,
367,,Champignon,"Tout le monde sait que les champignons sont bons, mais si tu ne sais pas les préparer, les champignons ne seront pas bons du tout～",
368,,Oignon,"Tout le monde aime me manger ! Mais peu importe la façon de me cuisiner, je ne suis qu'un complèment.",
369,,Oignon,Peu de gens peuvent s'empêcher de vivre sans moi...,
370,,Ribs,"Tu peux me mijoter, me mettre en ragoût ou bien me mélanger avec de l'ail et me manger à froid !",
371,,Ribs,"Mais réfléchit bien, car une fois que tu as pris ta décision, il n'y a plus de retour possible !",
372,,Sonya,(Excitée) Je sais quoi faire !,
373,,Sonya,Merci à tous !!,
374,,,"Cette nuit-là, Sonya resta toute la nuit dans la cafétéria.",
375,,,"Elle coupa, fit sauter, cuit à la vapeur, fit bouillir... Rinça et répéta ses actions sans pause...",
376,Festin pour trois,Joan,Nous sommes de retour !,
377,,Sonya,(Souris) Devinez ce que nous allons manger aujourd'hui !,
378,,Joan,Hmm... Euh... Il y a un peu... Un peu...,
379,,Guan Yin,Je ne sais pas... C'est ce que nous mangeons aujourd'hui ?,
380,,Sonya,(Souris) ...,
381,,Joan,"Des nouilles en soupe ? Non, ce n'est pas ça...",
382,,Guan Yin,Il y a du fromage ?,
383,,Joan,Nous ce n'est surement pas du fromage...,
384,,Guan Yin,Non c'est vrai ça ne sent pas le fromage... L'odeur ne cesse de changer...,
385,,Sonya,(Souris) ...,
386,,,(Dring dring dring...),
387,,Sonya,Oh ! Juste à temps～,
388,,Joan,"(Surprise) Cette odeur, comment se fait-il qu'elle soit de nouveau différente ?",
389,,Guan Yin,Ce fumet....,
390,,Guan Yin,C'est chaud et satisfaisant....,
391,,Joan,Pourquoi est-ce que ce goût me semble si familier...,
392,,Joan,On dirait un plat qui a été oublié depuis longtemps...,
393,,Joan,Serait-ce de l'ambroisie ? Je ne savais pas que cela pouvait être aussi bon...,
394,,Guan Yin,Soyons amies !,
395,,Sonya,Super ! J'aime beaucoup ça !,
396,,,Ce plat de Sonya est une des sept merveilles du campus.,
397,,,"Même si Sonya n'est pas très bavarde, elle communiqua avec Joan et Guan Yin par la cuisine.",
398,,,Elle espérait pouvoir partager son amour pour la nourriture avec des gens capable de l'apprécier.,
399,,,Joan et Guan Yin était capable de comprendre la passion de Sonya,
400,,,"... En voyant Joan et Guan Yin apprécier leurs repas, Sonya comprit enfin l'importance de l'amitié.",
401,,,"Et au plus profond d'elle-même, elle commença à changer...",
402,La cuisine de Sonya,Etudiant A,Ha... Ha... Reposons-nous un instant...,
403,,Etudiant B,D'accord...,
404,,Etudiant B,"Sonya, est-ce que tu as quelque chose à nous recommander aujourd'hui ?",
405,,Sonya,Oui——,
