id,desc
125,Passer l'étape 19-5 dans Campagne
126,Améliorer le niveau de 2 Auras de Serviteur à 30
127,Infliger 10000000 de dégâts au total aux Boss de Guilde
128,Utiliser 10 Sceaux
129,Améliorer 1 Cristal au niveau Cristal Agate minimum
130,Passer l'étape 2-10 dans Pratique Extra-Scolaire
131,"Gagner 30 batailles dans Arène, Arène d'Élite ou Arène Ultime"
132,Tirer 50 fois dans Capsule Avancée
133,Passer l'étape 19-10 dans Campagne
134,Passer le 50ème étage du niveau Normal dans Patrouille
135,Obtenir 1 Fille 10 étoiles
136,Passer le 1er étage dans Ancien Campus
137,Utiliser 20 Sceaux
138,Finir 1 Jobs 7 étoiles
139,Passer la 400ème étape dans Test
140,Obtenir 40 scores dans Ancien Campus
141,Passer l'étape 20-5 dans Campagne
142,Infliger 50000000 de dégâts au total aux Boss de Guilde
143,Améliorer le niveau de 3 Auras de Serviteur à 30
144,Obtenir 1 Fille 11 étoiles
145,Tirer 100 fois dans Capsule Avancée
146,Passer le 80ème étage du niveau Normal dans Patrouille
147,Passer la 20ème étape dans Examen des Maisons
148,Améliorer le niveau de 6 capacités à 20 dans le Laboratoire
149,Passer l'étape 20-10 dans Campagne
150,Améliorer le niveau de 4 Auras de Serviteur à 30
151,Améliorer 5 fois les Compétences d'Élites d'une Fille
152,Obtenir 1 Fille 13 étoiles
153,Défier 5 fois l'Épouvantail dans la Salle d'Entraînement du Serviteur
154,Passer le 100ème étage du niveau Normal dans Patrouille
155,Passer la 40ème étape dans Examen des Maisons
156,Débloquer 1 Noyau Précieux du Serviteur
157,Obtenir une Fille 15 étoiles
158,Passer une épreuve dans le Dojo du Grand Sanctuaire de Tsuruga
159,Améliorer 1 fois le Nœud du Noyau Astral d'une Fille
160,Passer l'étape 3-10 dans Pratique Extra-Scolaire
