id,text
261,Plus de 3 mois
262,Plus de 6 mois
263,Plus d'un an
264,Moins d'une heure
265,De 1 à 3 heures
266,De 3 à 6 heures
267,Plus de 6 heures
268,Super
269,Satisfait
270,Normal
271,Insatisfait
272,Pire
273,Vapeur
274,Collection
275,Sanctuaire
276,Meuble
277,Autres (Veuillez préciser)
278,Vapeur
279,Collection
280,Sanctuaire
281,Ami Boss
282,Meuble
283,D'autres ( Optionnelle )
284,Y a beaucoup de récompenses qui m'attirent
285,Je pense que les règles sont compliquées et difficiles à comprendre.
286,Ne correspond pas au jeu.
287,Pas encore essayé
288,Autres (Veuillez préciser)
289,Peut facilement afficher les détails des divers objets
290,La classification des objets n'est pas optimisée
291,Il y a trop peu de contenu disponible dans le magasin et il n'y a nécessité à acheter
292,Pas encore essayé
293,Autres (Veuillez préciser)
294,"Plus intéressant que le Sanctuaire, beaucoup de récompenses"
295,"Pas assez de Boss, Boss sans intérêt"
296,"Difficulté élevée, difficile à terminer"
297,Pas encore essayé
298,Autres (Veuillez préciser)
299,Capsule spatiale
300,Salle de jeux
301,Station de métro
302,Bar
303,Palais
304,Autres (Veuillez préciser)
305,Je l'adore.
306,Bof
307,Pire qu'avant
308,Nouvelle Filles
309,Nouveau skin
310,Nouvelle fonctionnalité
311,Nouvel événement
312,Nouveaux Scénarios
313,Autres (Veuillez préciser)
314,Vie Scolaire
315,Le monde en dehors de l'Académie
316,Histoire du monde
317,Aventure de Fille
318,Histoire de Fille
319,Histoire de Serviteurs
320,Histoire d'Antiquité
321,Autres (Veuillez préciser)
322,"Très bien, possède une large gamme d'applications"
323,"Moyen, pas aussi utile que les précédentes Antiquités."
324,"Ordinaire, pas de forte nécessite à l'acquérir"
325,"Nulle, les bonus fournis ne sont pas importants, il est difficile de trouver une Fille à qui l'équiper"
326,Pas encore essayé
327,Autres (Veuillez préciser)
328,"Très bien, gameplay intéressant et novateur"
329,"Bien, le caractère aléatoire du gameplay donne à chaque bataille une nouvelle sensation"
330,"Moyen, repose trop sur la chance"
331,"Moyen, les moyens d'obtenir des Filles 5 étoiles sont trop rares, aucun moyen d'avancer dans le jeu"
332,"Moyen, il y a encore beaucoup de choses à améliorer"
333,"Nul, il y a un gros problème avec le gameplay"
334,"Nul, trop difficile à comprendre le gameplay, augmente la difficulté du jeu"
335,Pas encore essayé
336,Autres (Veuillez préciser)
337,Homme
338,Femme
339,Secret
340,Moins de 18
341,18-22
342,23-25
343,26-30
344,Plus de 30
345,Moins d'un mois
346,Plus d'un mois
347,Plus de 3 mois
348,Plus de 6 mois
349,Plus d'un an
350,Moins d'une heure
351,Plus d'une heure
352,Plus de 3 heures
353,Plus de 6 heures
354,Super satisfait
355,Satisfait
356,Normal
357,Insatisfait
358,Pire
359,"Super, la puissance des Filles augmente grandement."
360,Les ressources sont insuffisantes
361,Augmente les possibilités de jeu
362,Espère plus de changement
363,Pas encore essayé
364,Autres (Veuillez préciser)
365,Je pense que les règles sont compliquées et difficiles à comprendre.
366,Bonne récompense
367,Trop difficile
368,Mode de jeu intéressant
369,Pas encore essayé
370,Autres (Veuillez préciser)
371,Espère plus d'événement de ce genre
372,La Fille du Recrutement en temps limité est faible
373,Très bon rapport qualité-prix
374,Pas encore essayé
375,Autres (Veuillez préciser)
376,Rôle
377,Image
378,Voix
379,Histoire
380,Puissance
381,Autres (Veuillez préciser)
382,Fière
383,Malade
384,Beauté silencieuse
385,Gentille
386,Girouette
387,Langue de vipère
388,Double personnalité
389,Reine
390,Inutile
391,Innocent
392,Gentille
393,Force
394,Autres (Veuillez préciser)
395,Elfes
396,Humanoïde
397,Poupée
398,Hybride (humain avec des parties animales)
399,Vampire
400,Démon
401,Ange
402,Humain
403,Dragon
404,Autres (Veuillez préciser)
405,Samurai
406,Ninja
407,Chevalier
408,Sorcière
409,Professeur
410,Aucun
411,Soldat
412,Détective
413,Infirmière
414,Bonne
415,Idole
416,Aucun
417,Miko
418,Religieuse
419,Fille Magique
420,Princesse
421,Étudiante
422,Aucun
423,Autres (Veuillez préciser)
424,Japonais
425,Anglais
426,Peu importe
427,Aime tout
428,Homme
429,Femme
430,Autres
431,Moins de 18
432,18-22
433,22-25
434,25-30
435,Plus de 30
436,Moins d'une heure
437,Plus d'une heure
438,Plus de 3 heures
439,Plus de 6 heures
440,Super satisfait
441,Satisfait
442,Normal
443,Insatisfait
444,Pire
445,Excursion Scolaire
446,Nouvelle version de Mémoire
447,Compétences d'Élite
448,Boutique d'Antiquité
449,Exploration du Vieux Campus
450,Évaluation de Yume
451,Oui
452,Non
453,Trop difficile pour le terminer
454,Espère qu'il y aura plus de Plans
455,Le Score des Plans n'est pas bien réparti
456,Espère un changement de formation de l'Ennemi
457,Espère un changement de Plan chaque saison
458,Autres (Veuillez préciser)
459,Oui
460,Non
461,"Bonus de Compétence n'est pas assez élevé, espère plus d'effet"
462,"Bonus de Compétence est trop élevé, déséquilibré"
463,Manque de documents péparatoires ( avancées ) pour améliorer les Compétences d'Élite
464,Autres (Veuillez préciser)
465,Oui
466,Non
467,Manque de Clé de Souvenirs pour lire plus d'Histoires
468,Espère qu'il aura plus d'Histoires
469,Cette fonction est très utile afin de pouvoir relire les Histoires manquées
470,Autres (Veuillez préciser)
471,Oui
472,Non
473,Cet événement m'a aidé à mieux connaître des fonctions du jeu
474,Cet événement m'a aidé à mieux connaître la personnalité des certains Filles et à mieux comprendre les Histoires
475,Les récompenses m'ont satisfait
476,Autres (Veuillez préciser)
477,Oui
478,Non
479,Les récompenses sont attrayantes
480,Cette fonction est vraiment intéressante
481,Trop compliqué à comprendre comment jouer
482,Autres (Veuillez préciser)
483,Fille Magique
484,Vêtement décontracté
485,Fille en rêve
486,Filles Motards
487,Super Idole
488,Fille Sportive
489,Patient et Docteur
490,Habit de Soirée
491,Autres (Veuillez préciser)
492,Achète ce pack pour le Skin et non pas pour les ressources
493,Achète ce pack pour les ressources non pas pour le Skin
494,Achète ce pack à condition que le Skin et les ressources soient attrayants
495,N'achète quasiment pas de Pack de Skin
496,Skin d'Ennmaya - Hina Matsuri
497,Skin d'Amelia - Magie Violette
498,Skin de Viviane - Hanabi
499,Skin de Joan - Qipao Séduisant
500,Skin de Pandaria - Mélodie Lunaire
501,Skin de Fenrir - Loup des Mers
502,Skin de Rina - Mecha-Pirate
503,Skin de Saint Majesté - Reine du Ménage
504,Skin de Geisha - Chant de Geisha
505,Skin de Psychic - Provision d'Hiver
506,Skin de Sakura - Vœux Sincères
507,Skin d'Izanami - Déesse de Noël
508,Skin d'Uriel - Livraison de Noël
509,Skin de Sino - Réveillon de Noël
510,Skin de Kratos - Mecha-Démon
511,Skin de Linky - Capo Linky
512,Pas d'avis particulier
513,Festival de Fruits
514,Salle de musique
515,Cérémonie de mariage
516,Jardin
517,Cuisine
518,Autres (Veuillez préciser)
519,Histoire Scolaire
520,Voyage d'Aventure
521,Roman à suspense
522,Histoire d'Amour
523,Autres (Veuillez préciser)
524,Histoire Principale
525,Histoire d'Événement
526,Défi du Personnage
527,Description d'Antiquité
528,Information de Fille
529,Histoire de Serviteur
530,L'Histoire ne m'intéresse pas du tout
531,Autres (Veuillez préciser)
532,Académie Yume ( Épisode 1)
533,Le retour de la Valkyrie (Épisode 2)
534,Le tyran du volcan (Épisode 3)
535,Festival de musique (Événement exclusif)
536,Vacances d'été (Événement exclusif)
537,Sous la lune (Défi du Personnage - Ithil)
538,Crédo du médecin (Défi du Personnage - Isabelle)
539,Première superviseur (Défi du Personnage - Turin)
540,Renaissance (Défi du Personnage - Phénix)
541,Toxique (Défi du Personnage - Linky)
542,Miracle de cristal (Défi du Personnage - Chris)
543,Journal (Défi du Personnage - Iron Fist)
544,Leave No Girl Behind (Défi du Personnage - Hottie)
545,Dossier secret (Défi du Personnage - Kong Ming)
546,Suiveuse (Défi du Personnage - Aquaris)
547,Justicière (Défi du Personnage - Héxa)
548,Mystique (Défi du Personnage - Valeera)
549,Jumelles de la destinée(Défi du Personnage - Ésaü&Jacob)
550,L'Histoire ne m'intéresse pas du tout
551,Autres (Veuillez préciser)
552,Événement avec des règles faciles
553,"Événement spécial comme Aventure Fantastique, Exploration du Vieux Campus etc"
554,Événement avec mini-jeu comme jeu de musique
555,"Événement avec des petites Histoires comme Déclaration d'amour, Chaleur d'été etc"
556,Événement avec des longues Histoires comme Aventure Fantastique
557,Autres (Veuillez préciser)
558,Trop de quêtes quotidiennes à terminer
559,Événement prend trop de temps à être complété
560,Les deux demandent trop de temps
561,C'est bien comme c'est maintenant
562,Espère plus de contenus pour passer le temps
563,RPG + Collection de Cartes
564,Jeu de carte
565,Sandbox Games
566,MOBA
567,Jeu de détente
568,Jeu d'action
569,MMORPG
570,Jeu de sport / Course de Vitesse
571,Jeu d'échange de carte
572,Jeu de simulation
573,SLG
574,Jeu Idle
575,Jeu de stratégie
576,Battle Royale
577,Jeu de musique
578,Autres (Veuillez préciser)
579,"Sentiment de participation ( aux personnages, à l'intrigue et au jeu )"
580,Social ( intéraction et communication avec les autres joueurs )
581,Jeu d'arène ( vaincre ses adversaires )
582,Exploration ( découvrir différentes scènes et d'indices dans le jeu )
583,Construction ( concevoir et innover selon vos propres idées )
584,Améliorer ses personnages ( satisfaction d'atteindre un niveau plus élevé )
585,Stratégie en temps réel ( trouver une solution en temps réel )
586,"Réalité simulée ( simulant le plaisir de la vie réelle, etc.)"
587,Réflexion ( résoudre des énigmes )
588,Stratégie ( d'Attaque et de Formation )
589,Enquête ( découvrir les détails et les histoires cachés dans le jeu )
590,"Collection ( des Personnages, Objets, Skins )"
591,Autres (Veuillez préciser)
592,Pas encore\nessayé
593,Insatisfait
594,Moyen
595,Satisfait
596,Super\nSatisfait
597,Homme
598,Femme
599,Autres
600,Moins de 18
601,18-22
602,23-25
603,26-30
604,Plus de 30
605,<1h
606,1-3h
607,3-6h
608,>6h
609,Super\nSatisfait
610,Satisfait
611,Normal
612,Insatisfait
613,Pire
614,Noyau Précieux
615,Encore\nLa Saint-Valentin
616,Reconstitution\ndu Livre
617,Îles Célestes
618,Cité aux Trésors
619,Oui
620,Non
621,"Super, mon serviteur est devenu très fort."
622,Difficile à améliorer les attributs.
623,"Faible quantité de matériaux, temps d'amélioration trop long."
624,Différence de puissance entre les niveaux est beaucoup trop grande.
625,Autres (Veuillez préciser)
626,Oui
627,Non
628,"J'adore, j'espère qu'il y en aura d'autres du même genre."
629,"Pas très intéressant, mais le Skin gratuit de Chris était bien."
630,Ni l'histoire ni les récompenses étaient intéressantes.
631,"Je n'aime pas du tout, à ne plus refaire."
632,Autres (Veuillez préciser)
633,Oui
634,Non
635,Je me fais surclasser afin d'obtenir le Skin et le Cadre d'Avatar.
636,Je me fais surclasser afin d'obtenir les récompenses supplémentaires.
637,Je me fais surclasser afin d'obtenir le Skin et les récompenses supplémentaires.
638,Le Skin et les récompenses ne sont pas assez attrayants pour que je me fasse surclasser.
639,Autres (Veuillez préciser)
640,Oui
641,Non
642,"L'icône n'est pas assez visible, l'événement est difficile à trouver."
643,"Les Boss sont trop forts, il est difficile d'infliger beaucoup de dégats."
644,C'est une perte de temps et un fardeau quotidien.
645,Pas motivé à atteindre un haut niveau car les récompenses sont trop faibles.
646,"J'adore, j'espère que ça réouvrira bientôt !"
647,Autres (Veuillez préciser)
648,Oui
649,Non
650,Les récompenses sont attrayantes.
651,Cette fonction est vraiment intéressante.
652,Trop compliqué à comprendre comment jouer
653,Je n'y joue pas car c'est trop basé sur la chance.
654,C'est une perte de temps et un fardeau quotidien.
655,Autres (Veuillez préciser)
656,PVE
657,PVP
658,Tank
659,Support
660,Peu importe
661,Autres (Veuillez préciser)
662,Arrogante
663,Sérieuse
664,Syndrome du désordre illusoire
665,Idiote
666,Nature Innocente
667,Malicieuse
668,Double personnalité
669,Garçon manqué
670,Fragile
671,Gentille
672,Énergétique
673,Autres (Veuillez préciser)
674,Queue de cheval
675,Deux couettes
676,Cheveux courts
677,Cheveux longs
678,Tresses
679,Cheveux bouclés
680,Cheveux lisses
681,Autres (Veuillez préciser)
682,Gothique
683,Décontracté
684,"Matière spéciale (telle que cuir, armure, etc)"
685,Robe
686,Autres (Veuillez préciser)
687,Sorcière
688,Samouraï
689,Ninja
690,Voleur
691,Créature mythique
692,Autres
693,Bonne
694,Infirmière
695,Artiste
696,Délégué de classe
697,Scientifique
698,Autres
699,Chat
700,Chien
701,Tentacule
702,Poisson
703,Insecte
704,Plante
705,Je n'aime pas les Filles de type surhumain.
706,Autres (Veuillez préciser)
707,A
708,E
709,D
710,C
711,B
712,Homme
713,Femme
714,Autre
715,Moins de 18
716,18-22
717,23-25
718,26-30
719,Plus de 30
720,<1 heure
721,1-3 heure(s)
722,3-6 heures
723,-6 heures
724,Super satisfait
725,Satisfait
726,Normal
727,Insatisfait
728,Pire
729,Aventure Insolite
730,Élection de Miss Yume 2021
731,Test d'Admission
732,Oui
733,Non
734,J'ai bien aimé ce nouvel événement.
735,"Les combats étaient basés uniquement sur les statistiques des personnages, et n'avaient aucun aspect stratégique."
736,C'était un événement facile à jouer car acheter des Packs aidait beaucoup à avancer plus loin dans l'aventure.
737,Je n'ai pas compris les règles de cet événement.
738,Autres (Veuillez préciser)
739,Ajouter plus de mini-événements et d'astuces sur la carte de l'Aventure Insolite afin cela soit plus intéressant.
740,Ajouter plus de Filles Insolites et leur donner différents attributs.
741,"Ajouter plus d'étapes à l'événement, en diminuant la difficulté de chacune d'entre elle."
742,Faire des Tâches Hebdo de l'Aventure Insolite plus facile à compléter.
743,Autres (Veuillez préciser)
744,Oui
745,Non
746,"J'ai bien aimé, et aimerais voir plus d'événements de ce genre à l'avenir."
747,"Voter ne m'intéresse pas, mais je le fais pour les récompenses."
748,"Certaines tâches ne m'ont pas plu, en particulier celles qui impliquaient l'acquisition de VIP EXP."
749,Les récompenses ne m'ont pas motivé à participer.
750,"Je n'ai pas du tout aimé, à ne plus refaire."
751,Autres (Veuillez préciser)
752,Oui
753,Non
754,J'ai pu essayer différentes compositions d'équipe et aimerais voir d'autres événements de ce genre à l'avenir.
755,Je ne connaissais pas beaucoup de Filles et n'avais aucune idée de comment former mon équipe.
756,"Former une équipe impliquait trop de clics, ce serait mieux de faciliter cette fonctionnalité."
757,Les récompenses ne m'ont pas motivées à mettre plus d'effort pour avoir un meilleur classement.
758,Autres (Veuillez préciser)
759,Oui
760,Non
761,"Oui j'ai remarqué, et j'ai formé mon équipe en fonction pour infliger plus de dégâts."
762,"Oui j'ai remarqué, mais j'ai tout de même utilisé mon équipe habituelle pour la bataille."
763,"Non, je n'ai pas remarqué."
764,"J'utilise uniquement mes Chances de Défi journalières, sans me soucier des dégâts que j'inflige."
765,"Avant d'utilise mes Chances de Défi, je prends le temps de tester ma composition d'équipe dans le mode Bataille Démo."
766,"J'y participe uniquement car mon Chef de Guilde me l'impose, autrement je ne le ferais pas."
767,"Oui, car le classement et les récompenses sont mes seules motivations dans le jeu."
768,"Non, car j'aime beaucoup trop les membres de ma Guilde actuelle pour les quitter."
769,"Peu importe, je ne me soucie ni des récompenses, ni des classements, ni de ma Guilde."
770,Oui
771,Non
772,Le Butin-Auto tel que les Pièces d'Or et les Gemmes gratuites sont bien.
773,Les Bonus d'Attributs donnés aux Filles m'est vraiment utile dans les batailles.
774,Cette fonction permet simplement d'obtenir les matériaux nécessaires via les Coffre afin d'améliorer les bâtiments.
775,Je n'ai pas compris les règles de cette fonction.
776,Autres (Veuillez préciser)
777,"Augmenter le niveau max des bâtiments, car j'ai déjà atteint le niveau max pour tous mes bâtiments."
778,Voir plus d'événements différents dans l'Excursion.
779,Réduire le coût (Gemmes) d'ouverture des Coffres en fonction du temps restant.
780,"Ajouter plus de bâtiments avec différentes utilités, ainsi que d'autres éléments afin de rendre cette fonction plus animée."
781,Autres (Veuillez préciser)
782,Oui
783,Non
784,J'espère qu'il y aura une fonction qui nous permettra d'obtenir des Tenues constamment.
785,"Après avoir personnalisé ma Tenue, j'espère pouvoir mettre mon mini-personnage dans le Dortoir afin qu'il puisse intérargir avec les Filles."
786,J'aimerais que les Tenues puissent apporter des Bonus spéciaux pour d'autres fonctionnalités.
787,"J'aimerais pouvoir améliorer le niveau des différents éléments de ma Tenue, afin que mes Filles soient plus puissantes en bataille."
788,J'aimerais qu'il y ait une fonction qui nous permettrait d'obtenir des objets pour améliorer le niveau des différents éléments de notre Tenue.
789,Autres (Veuillez préciser)
790,"Science-fiction (Mecha, robot, etc)"
791,Yukata Japonais
792,"Sportif, athlète"
793,Uniformes de commandant
794,Uniformes de soldat
795,Costard cravate ou Robe de soirée
796,Style démon
797,Autres (Veuillez préciser)
798,Oui
799,Non
800,"Les récompenses n'en valent pas le coup, ce serait bien de les réajuster."
801,"Il n'y a pas beaucoup de Guilde qui y participent maintenant, ce serait bien de réajuster les conditions de participation requises."
802,"Cette fonction est ennuyeuse, ce serait de reconsidérer cette fonction entièrement."
803,Autres (Veuillez préciser)
804,J'aimerais pouvoir faire équipe avec d'autres joueurs et combattre avec des joueurs de différentes factions.
805,J'aimerais pouvoir combattre avec plus que 3 équipes de Filles.
806,"Avant chaque bataille, j'aimerais pouvoir définir une Fille en Back-up afin que celle-ci prenne la place de la première Fille qui meurt lors de la bataille."
807,"J'aimerais pouvoir me battre contre des joueurs de d'autres serveurs, avec en équipe des joueurs de mon serveur."
808,Autres (Veuillez préciser)
809,"J'aimerais pouvoir utiliser des Filles qui ont un système de Graduation différents de mes Filles actuelles, et me battre avec ces Filles, indépendamment du Grade de mes Filles actuelles."
810,J'aimerais pouvoir envoyer mes Filles explorer et collecter des matériaux lorsque je suis hors-ligne.
811,J'aimerais pouvoir me battre contre des Boss qui ont des compétences spéciales.
812,J'aimerais une fonction où je dois me battre en formant une équipe avec des Filles pré-définies et en complétant les objectifs de victoire. (ex: les îlots dans Plage Arc-en-ciel)
813,Autres (Veuillez préciser)
814,Izakaya (Bar Japonais)
815,Aquarium
816,Piste de course
817,Parc d'attraction
818,Campus
819,Jouet (ex: pièce à assember)
820,Autres (Veuillez préciser)
821,"Oui, je sais que ces skins sont des versions enfant des Filles et qu'ils ont également des voix spéciales."
822,"Non, je ne connais pas ces skins. Je ne prête pas vraiment attention aux skins."
823,"Oui, j'aime beaucoup ces skins. J'aimerais qu'il y en ait plus de ce genre là à l'avenir."
824,"Je n'aime pas ces skins, car ils sont bien trop différents des Filles originales."
825,J'aimerais voir le skin version plus (+) âgée/adulte des Filles qui en apparence sont jeunes.
826,Peu importe.
827,Autres (Veuillez préciser)
828,J'aimerais qu'il y ait des voix spéciales pour chaque nouveau skin sorti à l'avenir.
829,"Si une nouvelle voix par nouveau skin est impossible, j'aimerais qu'il y ait des voix spéciales pour les skins des Filles qui sont différents de l'apparence originelle de la Fille."
830,"Il n'y a pas besoin de faire de nouvelles voix spéciales pour les skins, les voix originelles de la Fille sont suffisantes."
831,Peu importe.
832,"Les Filles ayant des éléments religieux sur elles, telles que Isabelle."
833,Les Filles ayant des uniformes d'écolière telles que Joan et Saint.
834,Les Filles ayant des éléments technologique et futuriste telles que Sino et Turin.
835,"Les Filles ayant une histoire triste, telles que Ennmaya et Vanessa."
836,Les Filles ayant un style unique telles que Frexie.
837,"Les Filles dans le style K-pop, qui aiment monter sur la scène et chanter."
838,Autres (Veuillez préciser)
839,Azumi
840,Shina
841,Ambre
842,Vanessa
843,Estelle
844,Éléanor
845,Lys
846,Angélina
847,Frexie
848,Autres (Veuillez préciser)
849,A
