id,title,name,dialog,select_text
34,,Viviane,(En pleine lecture) Pourquoi est-ce que ce vieux livre est... imprimé ?,
35,,Viviane,"Plus je regarde, et plus je trouve ça étrange...",
36,,Fille A,"Viviane, l'enseigne est bien posée maintenant.",
37,,,…,
38,,,"Ah, cette fameuse enseigne ""Diseuse d'objet perdu"" que Kong Ming a fait mettre.",
39,,Viviane,"En fait, c'est un appel à toute l'Académie... pour retrouver des objets perdus... Qu'est-ce que Kong Ming a derrière la tête...",
40,,Viviane,Ce n'est pas possible qu'autant de personnes perdent leurs affaires !,
41,,Ithil,Y-a-t-il quelqu'un ?,
42,,Viviane,Oui ?,
43,,,Il y a bel et bien des gens qui perdent leurs affaires...,
44,,Viviane,Ithil ?,
45,,Ithil,"J'ai cru entendre des rumeurs disant que tu avais changé de domaine, maintenant tu es Diseuse d'objet perdu, et non plus de bonne aventure ?",
46,,Viviane,"Non, pas du tout ! Je suis simplement passionnée d'astronomie... Enfin bon ! Qu'as-tu perdu ?",
47,,Ithil,J'ai égaré mon nouveau gant. Pourrais-tu m'aider à le retrouver ?,
48,,Viviane,Un... gant ?,
49,,Ithil,"Oui, il a beaucoup de valeur pour moi...",
50,,Aquaris,Viviane— ! Est-ce que tu peux m'aider ?,
51,,,…,
52,,,Mais qu'est-ce qu'elle a ? Elle ne peut pas juste frapper à la porte et entrer au lieu de crier... Bien que cette tente n'a pas de porte...,
53,,Aquaris,"Viviane ! S'il te plaît, aide-moi !",
54,,Viviane,"Fais la queue, je dois d'abord aider Ithil.",
55,,Aquaris,"Non non ce n'est pas ça. En fait, Valeera et moi sommes en train de préparer un spectacle et nous avons besoin d'une boule de cristal...",
56,,Aquaris,"J'ai entendu dire que tu en as une, est-ce que tu peux nous la prêter ?",
57,,Viviane,Mais qu'est-ce que tu as dans les mains ?,
58,,Aquaris,C'est une géante boule de mercure !,
59,,,…,
60,,Aquaris,"Valeera dit que la couleur de cette boule ne va pas avec notre thème, donc j'essaie d'en trouver une autre.",
61,,Viviane,Mais la mienne m'est indispensable !,
62,,Aquaris,"Ah ? ""Mode d'emploi de la Boule de Cristal"".",
63,,Aquaris,Fais-moi voir ça un instant.,
64,,Aquaris,"Mais Viviane, c'est une simple boule ! Et non, une boule de cristal ! Tiens, prends la boule de mercure plutôt !",
65,,Ithil,"Aquaris a raison. La compétence d'un épéiste ne sera pas amoindrie avec une épée émoussée, ou accru avec une épée tranchante. Le plus important est la personne qui tient l'épée, et non l'arme.",
66,,Ithil,"Elle m'a l'air de vraiment en avoir besoin, tu devrais la lui prêter Vivianne.",
67,,Aquaris,(La regarde avec des yeux de biches),
68,,Viviane,"Puisqu'Ithil l'a dit, d'accord alors... Mais dès que tu as fini de répéter ton spectacle, tu me la rapportes de suite !",
69,Tata qui ?,Viviane,"Bon en attendant, on peut utiliser cette boule de mercure alors...",
70,,Viviane,"Ithil, mets tes mains au dessus de la boule.",
71,,Ithil,Comme ça ?,
72,,Viviane,"Oui, lève un peu plus tes mains... voilà, maintenant vide tes pensées et concentre toi sur ton gant.",
73,,Ithil,(Ithil ferme les yeux),
74,,,…,
75,,,…,
76,,Viviane,…,
77,,Ithil,"Em, Viviane ? Cela fait 10 minutes déjà.",
78,,Viviane,Mais pourquoi toujours aucune lumière n'apparaît sur cette boule ?,
79,,,Est-ce parce que c'est une boule de mercure ?,
80,,Viviane,"Mais c'est scientifiquement pas possible ! Peu importe ce qu'Aquaris dit, ça reste une question d'arme... Je dois aller récupérer mon arme... emm... ma boule de cristal !",
81,,Viviane,"Je suis désolée Ithil... En réalité, je ne suis pas si douée dans ce genre de divination. Je te fais probablement plus perdre ton temps qu'autre chose...",
82,,Ithil,"Ce n'est pas grave. Après tout, retrouver ce gant par la divination n'est sûrement pas la meilleure idée... Je  vais réfléchir à une solution plus convenable. Sur ce, je vais me retirer.",
83,,Viviane,"Oh... J'aurai aimé pouvoir t'aider grâce à la divination, Ithil. Bon courage.",
84,,Fenrir,"Viviane, tu es là ?",
85,,,…,
86,,,On entre et sort comme au marché ici ! Ils ne savent vraiment pas frapper à une porte avant d'entrer... Bien que cette tente n'a pas de porte...,
87,,Fenrir,J'ai entendu dire que tu proposes un service pour nous aider à retrouver des objets perdus ?,
88,,Viviane,"Oui, il y a effectivement ce service. Mais les retrouver, ce n'est pas garanti.",
89,,Fenrir,"Viviane ! Aide-moi à retrouver ce livre sur les ""Secrets de la Puissance Invincible"" ! Je veux être la plus puissante de l'Académie !",
90,,Viviane,"Tu rêves debout, Fenrir. Va donc défier Kratos, ça te remettra les idées en place !",
91,,Fenrir,"Mes idées sont claires et très bien où elles sont ! C'est justement parce que je sais que je ne peux pas la battre pour l'instant, que je viens te demander de l'aide !",
92,,Viviane,…,
93,,,J'ai déjà mal à la tête avec son histoire...,
94,,,C'est peine perdue de toute façon...,
95,,Viviane,"Essayons alors. Mais encore une fois, je ne te garantie rien. Je ne sais pas exactement comme ça fonctionne avec une boule de mercure.",
96,,,Et ça a d'ailleurs déjà raté...,
97,,,Si ça rate encore une fois...,
98,,,Je n'ai pas de moyen pour l'aider sur ce coup là.,
99,,Fenrir,"D'accord, d'accord ! On commence ! Je suis prête !",
100,,,Elle est bien trop excitée à cette idée...,
101,,Viviane,…,
102,,Fenrir,…,
103,,Fenrir,Il y a un problème ?,
104,,Viviane,On dirait que oui... Cela ne marche toujours pas...,
105,,Fenrir,"Bon... Laisse tomber, je m'en vais.",
106,,,…,
107,,,Je l'avais prévenu pourtant...,
108,,,(Dix minutes plus tard...),
109,,Isabelle,"Excusez-moi ? Y-a-t-il quelqu'un ? Oh, Viviane, personne n'était à l'entrée, je pensais qu'il n'y avait person—— Pourquoi est-ce que tu pleures ?",
110,,Viviane,"Isabelle... Tu es si douce, polie et bienveillante... Tu as ouvert la port—— le rideau si délicatement... Je n'en reviens pas.",
111,,Isabelle,…,
112,,Viviane,"(Essuie ses larmes) Dis moi, qu'est-ce qu'il se passe ?",
113,,Isabelle,"Tu ne m'as pas l'air dans ton assiette, il est préférable que je revienne plus tard.",
114,,Viviane,"Non non, du tout ! Dis moi ! Tant que ce n'est pas en rapport avec cette histoire de ""Diseuse d'objet perdu""...",
115,,Isabelle,"Non. Aujourd'hui deux Filles sont venues me voir, et toutes deux ont la même maladie, ou du moins problème... Leur point commun, est qu'elles sont passées te voir plus tôt dans la journée.",
116,,Isabelle,Je suis donc venue te demander qu'est-ce qu'il s'est passé exactement ?,
117,,Viviane,Deux Filles... Qui donc ?,
118,,Isabelle,"(Se retourne et crie) Vous deux, venez ici !",
119,,,Deux petites filles sont entrées...,
120,,,"Deux petites filles mignonnes à croquer, mais...",
121,,,Bizarrement elles avaient un air effrayant...,
122,,Viviane,AH ?,
123,,Isabelle,"Les filles, dites bonjour !",
124,,Ithil Enfant,Bonjour Tata Viviane~,
125,,Fenrir Enfant,Bonjour Tata Viviane !,
126,,Viviane,…,
127,,,…,
128,,Isabelle,Ah ! Viviane ! Ne t'évanouie p——,
129,Un mauvais présage,,(Viviane est inconsciente),
130,,,Qu'est-ce qu'il s'est passé ? Je vois une lumière...,
131,,,On dirait que j'entends que quelqu'un m'appelle...,
132,,,Ah... Je me suis évanouie ?,
133,,？？,Viviane...,
134,,？？？,Vi—— Viviane !,
135,,,Ah... ?,
136,,Fille A,Pourquoi est-ce qu'elle se réveille pas ?,
137,,Fille B,"Ah, ça ne sert à rien de l'appeler comme ça ！Elle ne se réveille pas !",
138,,Linky,Il faut lui jeter de l'eau au visage pour la réveiller !,
139,,Viviane,Je suis réveillée ! La méthode d'appeler mon nom est très efficace !,
140,,Isabelle,"Oh tu es réveillée, Viviane. Comment te sens-tu ?",
141,,Viviane,"Je vais bien... Ne t'en fais pas, Isabelle.",
142,,Isabelle,"D'accord, pouvons-nous parler de ces deux enfants maintenant ?",
143,,,Je sens que je vais encore m'évanouir...,
144,,Isabelle,"Donc, si je comprends bien... Tu as accepté la boule de cristal qu'Amelia t'as proposé...",
145,,Viviane,"Oui, c'est ça.",
146,,Isabelle,Et puis... Tu l'as échangé avec la boule de mercure d'Aquaris ?,
147,,Viviane,Oui...,
148,,Isabelle,On dirait bien que le problème est cette boule de mercure...,
149,,Viviane,Amelia m'avait aussi l'air suspicieuse...,
150,,Isabelle,Alors est-ce que cela vient de la boule ou bien de ta nouvelle méthode de divination... Essayons pour voir !,
151,,Viviane,"Emm, je ne suis pas sûre que ça soit une bonne idée en fin de compte... C'est dangereux tu sais...",
152,,Isabelle,"Ne t'en fais pas. Je te fais confiance, Viviane.",
153,,Viviane,D... D'accord.,
154,,,Il ne faudra pas m'en vouloir si je m'évanouie encore une fois...,
155,,Viviane,Commence par mettre tes mains sur la boule...,
156,,Isabelle,D'accord.,
157,,Viviane,"Maintenant, vide tes pensées et concentre-toi uniquement sur la réponse que tu recherches...",
158,,Isabelle,D'accord...,
159,,,…,
160,,,…,
161,,,BOOM !,
162,,,…,
163,,,"Mes amis, un conseil...",
164,,,"Dans la vie, lorsque vous avez un mauvais pressentiment...",
165,,,Ne l'ignorez pas !,
166,,,J'ai senti un mauvais présage...,
167,,,Et regardez ce qu'il en est maintenant...,
168,,,Tout a explosé !,
169,,Viviane,Ma tente a explosé !,
170,,Linky,Là n'est pas le plus gros problème... Regarde ici.,
171,,Viviane,Hein ?,
172,,Isabelle Enfant,Bonjour Tata Viviane !,
173,,Viviane,——！,
174,,,L'on dit que les gens choqués restent bouche bée.,
175,,,"C'était, en effet, le cas. Mon cas.",
176,,Viviane,......? ? ?,
177,,Linky,Donc... C'est bien cette boule de mercure qui les a transformées !,
178,,Viviane,…,
179,,*,Em...,
180,,Viviane,Em...,
181,Chacun son chemin,*,Em... Viviane ? Est-ce que tu peux m'expliquer la situation ?,
182,,Viviane,"Eh bien, comme personne ne veut faire équipe avec nous...",
183,,,(Dix minutes plus tôt...),
184,,Viviane,Retrouver Amelia ?,
185,,Viviane,Ce n'est pas si facile...,
186,,Linky,"Si Fenrir n'a pas retrouvé sa taille normale avant le coucher du soleil, gare à toi !",
187,,,Et si je ne retrouve pas Amelia...,
188,,,Il le faut... Linky a l'air très sérieuse...,
189,,Fille A,Aaaah ! Ma Ithil ! Que s'est-il passé ?,
190,,Fille B,Ithil ! Qu'allons nous faire sans toi ! Nous ne sommes rien sans toi !,
191,,Viviane,"Mais... elle est toujours en vie, vous savez ?",
192,,Fille A,Tu dois la ramener à sa taille d'avant ! Tu dois nous rendre notre Ithil !,
193,,Fille B,Ou tu devras en payer le prix ! Avec ta vie !,
194,,Viviane,"Moi, l'on m'a simplement demandé (kof kof)forcé... d'aider les Filles à retrouver leurs objets perdus...",
195,,,Et puis Amelia s'est ajouté à l'histoire...,
196,,,Elle avait sûrement son idée derrière la tête...,
197,,,"Ce qui est sûr, c'est que moi seule... je ne peux pas retrouver Amelia.",
198,,Viviane,Donc voilà ce qui s'est passé... Raison pour laquelle j'ai besoin de ton aide Senpai...,
199,,*,…,
200,,Viviane,"Je t'en supplie, Senpai... Tu es la seule personne qui est capable de m'aider !",
201,,*,La seule personne qui en est capable... Ou bien la seule personne qui veuille bien t'aider...,
202,,Viviane,Je dois retrouver Amelia au plus vite... Elle doit me rembourser ce qu'elle m'a vendu,
203,,*,Ah donc voilà ! C'est parce que tu veux récupérer ton argent !,
204,,*,Et autre chose... Pourquoi est-ce que... petite Isabelle est là ?,
205,,Viviane,À ce propos...,
206,,,(Début du flashback...),
207,,Viviane,Est-ce qu'il faut vraiment.. faire ces équipes là...,
208,,Fille A,"Ma Ithil doit être avec nous, sinon je serai très inquiète.",
209,,Linky,"Dans ce cas, moi je reste avec Fenrir.",
210,,Isabelle Enfant,......,
211,,Viviane,…,
212,,,(...Fin du flashback),
213,,Viviane,"Et c'est ainsi, qu'Isabelle se retrouve avec nous...",
214,,*,Donc... l'on a décidé à ma place dans quelle équipe j'irai...,
215,,Viviane,Et maintenant on doit se réunir avec tout le monde...,
216,,Linky,Voyons voir sur la carte...,
217,,Linky,Forêt des marais...,
218,,Viviane,Cet endroit est super effrayant...,
219,,Viviane,Pourquoi est-ce qu'Amelia viendrait dans un tel endroit...,
220,,*,Apparemment elle fait livrer ses marchandises ici...,
221,,Viviane,Quel genre de marchandises ? Cet endroit est si sombre...,
222,,,Des marchandises livrées à cet endroit là... ne sont sûrement pas nettes...,
223,,Viviane,"Séparons-nous dès maintenant alors, et on se retrouve ici lorsqu'on a trouvé Amelia. Emm.. dites, à quoi vont servir ces gros sacs là ?",
224,,Linky,"Lorsque l'on aura attraper la cible, il faudra bien la mettre quelque part.",
225,,Fille A,"J'avais peur que ça ne soit pas assez grand, donc j'ai pris la plus grande taille.",
226,,Viviane,…,
227,,*,Il y a trois chemins ici.,Prendre le chemin de gauche|Prendre le chemin du milieu|Prendre le chemin de droite
228,,,Chacun d'entre eux a l'air broussailleux...,
229,,Viviane,Lequel devrions-nous prendre ?,
230,,*,"Prenons le chemin de gauche. On se retrouve plus tard, tout le monde !",
231,,Linky,Nous allons prendre celui-là alors.,
232,,,Linky prend le chemin de droite.,
233,,Fille A,"Nous allons prendre celui du milieu alors. Allez viens Ithil, donne moi la main.",
234,,,Chaque équipe suit son chemin.,
235,,Viviane,"Allons-y Senpai, et... petite Isabelle !",
236,,Viviane,Aaah ! Qu'est-ce que c'était que ça !,
237,,Viviane,Ahhh !,
238,,Viviane,Aaah ! Il y en a de partout...,
239,,*,"Arrête de crier, Viviane...",
240,,Viviane,AHHHHHHHHHHHH !,
241,,*,…,
242,,Viviane,Mais regarde ! Ces bestioles... sont énormes !,
243,,Viviane,Cette chenille fait peur ! Et en plus elle est muticolore !,
244,,*,Ne la regarde pas de si près !,
245,,*,"Ne la regarde pas, et fais comme si elle n'était pas là.",
246,,Viviane,AHHHHHHHH !,
247,,*,Calme-toi...,
248,,Viviane,J'avais tellement mal que je suis tombée... (snif snif) Je crois que je me suis ouvert la peau...,
249,,Isabelle Enfant,"Ne bouge pas, Tata Viviane.",
250,,Isabelle Enfant,Je vais t'aider ! As-tu un mouchoir propre ?,
251,,*,Non...,
252,,Isabelle Enfant,"Alors on va utiliser les feuilles de cet arbre, elles sont bien propres.",
253,,Isabelle Enfant,"Je vais désinfecter, ça va piquer un peu.",
254,,*,"Isabelle a l'air d'être délicate dans ses mouvements, pourquoi est-ce que tu pleures ?",
255,,Viviane,"Moi qui pensait qu'Isabelle était malicieuse... Mais même petite, Isabelle est une Fille douce et sage...",
256,,*,Tu es bien trop émotives... Pour si peu tu as déjà les larmes qui coulent...,
257,,Isabelle Enfant,Pourquoi tu pleures Tata Viviane ?,
258,,Isabelle Enfant,"Quand je serai grande, je voudrais être médecin et pouvoir soigner le monde entier ! Pour cela, je dois être une fille pure et avoir bon cœur !",
259,,Viviane,Et je t'encourage Isabelle ! Il ne faut surtout pas le genre de fille à faire des coups bas ou trahir ses amis !,
260,,*,... C'est donc comme ça que tu vois Isabelle...,
261,,Viviane,Tu ne penserais pas pareil Senp——,
262,,Viviane,Regarde là-bàs... Cette silouhette ne te dit pas quelque chose ?,
263,,Fille A,Ce chemin ne me dit rien qui vaille...,
264,,Fille A,"Ma Ithil, fais attention aux épines !",
265,,Ithil Enfant,Qu'est-ce que c'est des épines ?,
266,,Ithil Enfant,"Tata ! Tata ! Ce chemin est long, vous devez être fatiguées ! Tenez, j'ai apporté des snacks pour reprendre des forces !",
267,,Fille B,"Nous avons un si long trajet à faire, c'est plus épuisant qu'autre chose d'apporter autant de snacks dans ton sac Ithil !",
268,,Fille B,Tu as même apporté une théière !,
269,,Ithil Enfant,"Après tout, c'est ce qu'une bonne sermante doit faire !",
270,,Fille A,"C'est Servante, S-E-R-V-A-N-T-E.",
271,,Fille B,Enfant tu étais déjà si attentionée !,
272,,Ithil Enfant,"On a déjà marché pendant longtemps, on devrait se reposer un moment, comme ça on sera plus efficace après !",
273,,Fille A,"Wow, Ithil ces mots sortent-ils vraiment de ta bouche ?",
274,,Fille B,C'était bel et bien les mots de Ithil.,
275,,Ithil Enfant,"Si l'on se démène trop, notre corps risquent de ne pas tenir tout le chemin...",
276,,Fille A,"Qu'est-il arrivé à notre Ithil adulte, enfant elle est si souriante !",
277,,Fille B,Et adulte... elle se démène sans cesse...,
278,,Fille A,C'est sûrement que nous n'avons pas été assez compétentes pour qu'elle soit devenue ainsi...,
279,,Fille B,Nous devons nous reprendre en main !,
280,,,"Tout comme si l'on venait à appuyer sur un bouton ""réinitialiser"" !",
281,,Ithil Enfant,"Allez, venez boire le thé !",
282,,Chaos,(GRRR...),
283,,Ithil Enfant,C'est...,
284,,Fille A,Protège Ithil !,
285,,Fille B,"Ce monstre du Chaos m'a l'air puissant, est-ce que ça va aller ?",
286,,Fille A,Aie...,
287,,,Elle s'est ouvert le bras...,
288,,Fille A,"Oui, en effet il est puissant...",
289,,Fille B,"Ithil, vas-y enfuis-toi, je vais te couvrir !",
290,,Ithil Enfant,Je vais l'affronter !,
291,,Fille B,Ith...,
292,,,POW——,
293,,Ithil Enfant,"Il n'était pas si puissant, si ?",
294,,Fille B,"Tu es toujours aussi forte, Ithil ! Malgré ta petite taille !",
295,,Fille A,Aie...,
296,,Ithil Enfant,Oh ! Tu as perdu beaucoup de sang Tata !,
297,,Fille A,"Ne t'en fais pas, ce n'est qu'une petite blessure.",
298,,Ithil Enfant,"Il faut sans cesse apprendre et s'améliorer, Tata ! Autrement, tu ne pourras ni te protéger, ni protéger les personnes autour de toi...",
299,,Ithil Enfant,Il faut tout de même savoir laisser son corps se reposer ! Apprenons à combiner travail et repos !,
300,,Fille A,…,
301,,Fille B,Est-ce parce que nous ne faisons pas le poids... que notre Ithil se sent obligée d'agir ainsi...,
302,,Fille A,"Non, ne te dévalorise pas ! Notre Ithil a toujours été comme ça ! Peu importe l'expression de son visage, sourire ou non, elle a toujours porté le poids de l'Académie sur ses épaules ! ... Tiens ?",
303,,Fille B,Ah ? Quelle est cette ombre qui m'est familière...,
304,,Fille A,C'est Amelia ! Attrapons-la !,
305,,Linky,"Oh, les autres Filles ont déjà commencé à avancer...",
306,,Fenrir Enfant,"Qu'est-ce qu'il y a, Tata Linky ?",
307,,Linky,"Non, rien. Allons-y Fenrir !",
308,,Fenrir Enfant,"D'ailleurs, pourquoi as-tu choisis ce chemin-là, Tata Linky ?",
309,,Linky,Ce chemin ?,
310,,Linky,"C'est mon instinct qui me l'a dit, et je suis toujours mon instinct.",
311,,Linky,"Quand Kratos était encore à l'Académie avec nous, nous suivions toujours son intuition.",
312,,Linky,Je n'ai jamais douté d'elle.,
313,,Linky,"Maintenant qu'elle est partie, je veux aussi être une personne sur qui l'on peut compter... une personne qui prend de bonnes décisions et qui a une bonne intuition.",
314,,Fenrir Enfant,"Emm... Je n'ai pas tout compris, Tata. C'est juste une chemin à choisir... mais tu réfléchis beaucoup...",
315,,Linky,"Souviens-toi bien de ça, Fenrir... Une foi inébranlable te donnera une grande force !",
316,,Chaos,(GRRR...),
317,,Linky,"Mets-toi de côté, Fenrir ! Laisse-le moi !",
318,,Fenrir Enfant,Wow... En un coup...,
319,,Fenrir Enfant,"Comment es-tu si puissante, Tata ?",
320,,Linky,"Je te l'ai dit, Fenrir. C'est ma foi.",
321,,Fenrir Enfant,Est-ce que si moi aussi j'ai la foi je peux être aussi forte que toi ?,
322,,Linky,Bien sûr ! Tu pourras même être plus forte que moi !,
323,,Fenrir Enfant,"J'ai compris, je vais faire comme Tata Linky !",
324,,Linky,"Tant que tu as la foi, tu ne seras jamais vaincue Fenrir !",
325,,Fenrir Enfant,J'aurai toujours la foi ! Et je serai super cool !,
326,,Fenrir Enfant,"Ah ? Tata Linky, on dirait qu'il y a quelqu'un là-bas !",
327,,Linky,... Amelia ?,
328,Tout va bien qui finit ?,Amelia,Qu'est-ce que c'est que ça ? Donnez-moi une explication sur-le-champ !,
329,,*,"Amelia, calme-toi... J'ai fait de mon mieux...",
330,,Elles sont vraiment furieuses...,Elles sont vraiment furieuses...,
331,,Amelia,Je ne peux quand même pas être attachée de la sorte ! Et qu'est-ce que c'est que ces gros sacs là-bas !,
332,,Viviane,"Amelia, explique-nous pourquoi——",
333,,,(Après une longue explication ),
334,,Amelia,Donc... c'est la raison pour laquelle tu as échangé ma boule de cristal par la suite ?,
335,,Viviane,Ce n'est pas que j'ai échangé... et puis... Cette méthode de boule de cristal est relativement limité je trouve !,
336,,Amelia,Emm.. Tu as raison... Je devrais probablement rectifier le manuel...,
337,,Viviane,Ah ? Rectifier le manuel ? Cette histoire de vieil ouvrage ou encyclopédie... Rends-moi mon argent !,
338,,Amelia,Ne me tire pas les cheveux !,
339,,Fille A,Arrêtez——de——vous——battre !,
340,,Amelia,…,
341,,Viviane,…,
342,,*,Discutez de manière civilisée... Sans l'usage de vos mains !,
343,,Fille A,"Bon, alors comment sommes-nous supposés les ramener à leur taille originale ?",
344,,Viviane,Oui... Réglons d'abord ce problème...,
345,,Amelia,"Laissez-moi réfléchir... Ce sort part du principe que... Bon en gros, comme la boule a été changé temporairement, le sort sera levé d'ici peu. Rassurez-vous !",
346,,Amelia,"Ce n'était pas un sort très puissant ! Cela a dû causer un petit un disfonctionnement dans le sort, ce qui a engendré leur changement d'âge et ainsi de taille... Mais elles reviendront comme avant très vite !",
347,,Viviane,Et tu m'as pris tant d'argent pour un petit sort ?...,
348,,Fille A,Ouf... Ce n'est que temporaire !,
349,,Fille B,Notre petite Ithil est tout de même très mignonne !,
350,,Viviane,Vous adorez vraiment Ithil !,
351,,*,…,
352,,,Une journée remplie d'émotion et de chamboulement enfin terminée !,
353,,Viviane,"Qui dit nouvelle journée, dit nouvelles histoires... Encore une journée à rechercher des objets trouvés sans les étoiles...",
354,,Ithil,Viviane.,
355,,Viviane,Ithil ! Tu es redevenue normale !,
356,,Ithil,J'ai entendu dire que tu as eu pas mal de problèmes hier...,
357,,Viviane,"Mais non, pas du tout ! C'est moi qui t'ai causé des problèmes à vrai dire...",
358,,Viviane,"Après tout, je ne suis juste pas assez compétente...",
359,,Isabelle,"Viviane, es-tu là ?",
360,,Viviane,"Oooh ! Isabelle, tu es également venue !",
361,,Isabelle,Je suis venue t'apporter des nouvelles !,
362,,Viviane,De bonnes nouvelles j'espère...,
363,,Isabelle,"Kong Ming a décidé que ""Diseuse d'objet perdu"" est désormais officiellement fermé !",
364,,Viviane,Hein ?,
365,,Viviane,Comment ça ?,
366,,Isabelle,Kong Ming a en fin de compte retrouvé son carton de sauces épicées édition limitée !,
367,,Viviane,???,
368,,Isabelle,"Elle a eu du mal à se procurer cette sauce édition limitée, et l'a finalement perdu... C'était en fait juste un chat qui lui piquait ses sachets de sauce en douce...",
369,,Isabelle,Elle était dans tous ses états...,
370,,Viviane,Et ensuite ?,
371,,Isabelle,"Et puis, tout le monde a voulu retrouver ses propres objets perdus. Je pensais que tu le savais...",
372,,Viviane,Mais pourquoi moi ?,
373,,Isabelle,"Apparemment, elle voulait que tu commences à retrouver les objets des autres Filles, avant de venir te voir pour ce qu'elle avait perdu. Mais elle a fini par retrouver ses affaires... Donc... On dirait que tu peux arrêter d'être ""Diseuse d'objet trouvé"" mainteannt !",
374,,Viviane,…,
375,,,Cela ressemble bien à notre Kong Ming...,
376,,,"Bon... La prochaine fois, tout de même...",
377,,,Pas besoin d'en faire tout un plat !,
378,,,Si c'est pour se retrouver avec autant de problèmes en une journée !,
379,,Isabelle,À la fin... Tout va bien qui finit bien !,
380,,Viviane,…,
381,,Viviane,"Oui, tu as raison !",
