id,text
173,Quelles sont les Histoires que vous connaissez déjà ?
174,Quelles sont les Histoires que vous avez préféré ? (Choix multiple)
175,Quels genres d'évènements préférez-vous ? (Choix multiple)
176,Pensez-vous que les quêtes quotidiennes et celles des évènements vous demandent trop de temps ?
177,À quel autre genre de jeux jouez-vous ? (Choix multiple)
178,Quelle facette du jeu préférez-vous ? (Choix multiple)
179,Avez-vous d'autres suggestions ? (Veuillez préciser)
180,Excursion Scolaire
181,Nouvelle version de Mémoire
182,Compétences d'Élite
183,Boutique d'Antiquité
184,Exploration du Vieux Campus
185,Évaluation de Yume
186,Quel est votre genre ?
187,Quel est votre âge ?
188,Combien de temps passez-vous chaque jour sur Girls X Battle 2 ?
189,Que pensez-vous du contenu de la récente mise à jour ?
190,Que pensez-vous de ces contenus de la dernière mise à jour ?
191,Connaissez-vous la fonction du Noyau Précieux ?
192,Que pensez-vous de la fonctionnalité du Noyau Précieux ?
193,"Connaissez-vous l'événement ""Encore et encore la Saint-Valentin"" ?"
194,"Que pensez-vous de l'événement ""Encore et encore la Saint-Valentin"" ?"
195,"Connaissez-vous la fonction ""Reconstitution du Livre"" ?"
196,"Que pensez-vous de la fonction ""Reconstitution du Livre"" ?"
197,"Connaissez-vous la fonction ""les Îles Célestes"" ?"
198,Que pensez-vous de la fonctionnalité des Îles Célestes ? (Choix multiple)
199,"Connaissez-vous l'événement ""Cité aux Trésors"" ?"
200,"Que pensez-vous de la fonctionnalité la ""Cité aux Trésors"" ? (Choix multiple)"
201,Quel genre de nouvelle Combattante aimeriez-vous voir dans le futur ?
202,Quel genre de personnalité chez une Fille aimeriez-vous voir dans le futur ? (Choix multiple)
203,Quel style de coiffure préférez-vous ? (Choix multiple)
204,Quel genre d'habillement préférez-vous ?
205,Quel genre préférez-vous ? (Choix multiple)
206,Quel genre préférez-vous ? (Choix multiple)
207,Quel genre de Fille de type surhumain préférez-vous ? (Choix multiple)
208,Veuillez choisir [ B ]
209,Avez-vous d'autres suggestions ? (Veuillez préciser)
210,Noyau Précieux
211,Encore et Encore la Saint-Valentin
212,Reconstitution du Livre
213,Îles Célestes
214,Cité aux Trésors
215,Quel est votre genre ?
216,Quel est votre âge ?
217,Combien de temps passez-vous chaque jour sur Girls X Battle 2 ?
218,Que pensez-vous de l'ensemble de la dernière mise à jour du jeu ?
219,Que pensez-vous de ces contenus de la dernière mise à jour ?
220,Connaissez-vous l'événement - Aventure Insolite ?
221,Que pensez-vous de l'événement - Aventure Insolite ? (Choix multiple)
222,Souhaitez-vous qu'il y ait des changements pour l'événement - Aventure Insolite ? (Choix multiple)
223,Connaissez-vous l'événement - Élection de Miss Yume 2021 ?
224,Que pensez-vous de l'événement - Élection de Miss Yume 2021 ? (Choix multiple)
225,Connaissez-vous l'événement - Test d'admission ?
226,Que pensez-vous de l'événement - Test d'admission ? (Choix multiple)
227,Connaissez-vous l'événement - les Îles Célestes ?
228,Avez-vous remarqué que les ennemis avaient des compétences spéciales dans l'événement - Îles Célestes ?
229,Combien de temps êtes-vous de temps prêt à consacrer à l'événement - Îles Célestes ?
230,Quitteriez-vous votre Guilde actuelle pour en rejoindre une plus puissante et pouvoir être mieux classé pour les Îles Célestes ?
231,Connaissez-vous la fonction - Excursion Scolaire ?
232,Que pensez-vous de la fonction - Excursion Scolaire ? (Choix multiple)
233,"Parmi les propositions suivantes, laquelle correspond à vos attentes concernant Excursion Scolaire ? (Choix multiple)"
234,Connaissez-vous la fonction - Cabine d'Essayage ?
235,"Parmi les propositions suivantes, laquelle correspond à vos attentes concernant la Cabine d'Essayage ? (Choix multiple)"
236,"Parmi les suivants, lequel de ces thèmes de Tenue aimeriez-vous voir dans le jeu? (Choix multiple)"
237,Connaissez-vous la fonction - Terrain de Sport ?
238,Que pensez-vous de la fonction - Terrain de Sport ? (Choix multiple)
239,"Parmi les propositions suivantes, quels sont les modes PVP que vous souhaiteriez voir plus souvent dans le jeu ? (Choix multiple)"
240,"Parmi les propositions suivantes, quels sont les modes PVE que vous souhaiteriez voir plus souvent dans le jeu ? (Choix multiple)"
241,"Parmi les suivants, lequel de ces thèmes de Dortoir aimeriez-vous voir dans le jeu? (Choix multiple)"
242,"Connaissez-vous le skin d'Isabelle - Jeune Soignante, celui de Fenrir - Gamine Boueuse et celui d'Ithil - Malagauche ?"
243,Aimez-vous les skins qui sont différents de l'original tels que ceux-ci ? (Choix multiple)
244,"Parmi les propositions suivantes, qu'est-ce qui se rapproche le plus de votre avis concernant les voix spéciales pour certain skin ?"
245,"Parmi les propositions suivantes, quels types de Filles aimez-vous le plus ? (Choix multiple)"
246,Quelles sont les Filles dont leur histoire vous intéresse le plus ? (Choix multiple)
247,Veuillez choisir [ C ]
248,Avez-vous d'autres suggestions ? (Veuillez préciser)
249,Aventure Insolite
250,Élection de Miss Yume 2021
251,Test d'Admission
