id,title,name,dialog,select_text
30,,Wildtress,D'accord...,
31,,,"Le visage décomposé, Wildtress inclina la tête et se dirigea vers la cabine pour y déposer les affaires d'Éva.",
32,,Wildtress,"Je n'ai eu ni ma nouvelle tenue, ni mon barbecue... Mais heureusement, j'ai apporté de la viande en cas de petit creux ! Miam miam~",
33,,Wildtress,...Hum~ C'était bon mais pas assez... J'ai toujours faim... Éva qui ne tient pas sa parole... !,
34,,,"En colère, Wildtress jeta l'énorme os au loin. -------BAM !",
35,,Éva,(Criant au loin) C'était quoi ce bruit ?,
36,,Wildtress,"Rien, c'était rien !",
37,,Wildtress,Oh non non non non ! Il y a un gros trou... dans la paroi de la cabine ! Que vais-je faire ? Je peux déjà voir l'horrible visage d'Éva réapparaître.,
38,,Wildtress,"Bon, je vais recouvrir le trou avec ces trucs brillants.",
39,La Propriétaire du Palais,Melly,(Baille),
40,,？？？,Haha ! Je savais qu'il n'y a qu'à cet endroit-là que Melly peut trouver un sommeil tranquille.,
41,,Melly,……,
42,,？？？,Attends... Ne me dis pas que tu ne me reconnais pas ?,
43,,？？？,Une petite sieste t'aurait-elle fait perdre la mémoire ?,
44,,Melly,"Je viens à peine de me réveiller, laisse-moi au moins le temps d'ouvrir mes yeux, Neptuna.",
45,,Melly,"Comment pourrais-je oublier la grande déesse des océans, celle qui a rejoint l'académie et qui a remué ciel et terre pour devenir mon amie ?",
46,,Neptuna,"C'est parce que j'ai tout de suite su que tu étais quelqu'un de bien, Melly~",
47,,Neptuna,"Je n'arrive toujours pas à croire qu'au début, tu étais réticente à parler avec moi. Ce n'était pas facile d'avoir une conversation avec toi, Melly. Haha~",
48,,Melly,"Haha, mais non~\nEn tout cas, je te remercie de m'avoir invité à passer les vacances ici, ça fait longtemps que je n'avais pas aussi bien dormi.",
49,,Melly,"Mais, je suis curieuse de savoir comment est-ce que tu as su que cet endroit pouvait soigner mon insomnie.",
50,,Neptuna,"Haha~ Eh bien, c'est parce qu'une de mes amies proches est en fait une Dragonne des Mers, et de tous mes palais, c'est celui-ci son préféré. Il lui arrivait de venir s'y reposer, et finalement elle y passait des décennies.",
51,,Neptuna,"Votre lien de parenté est peut-être un peu éloigné mais étant donné que vous êtes toutes deux des dragons, je me suis dis que ça marcherait aussi pour toi.",
52,,Neptuna,"Mais sache que tu devrais trouver un équilibre entre le travail et le bien-être. Garder ses objectifs en tête est très bien, mais il faut aussi savoir prendre du temps pour soi.",
53,,Neptuna,"Regarde-moi, je suis complètement sereine. Mais surtout, ne te surmène pas ! Pas comme ma grande sœur...",
54,,Melly,"Oui, d'accord.",
55,,Neptuna,"Cette réponse... exactement comme celle de ma grande sœur... Tu ne m'as pas du tout écouté, n'est-ce pas ?",
56,,Neptuna,Melly ? ... Sais-tu à quel point tu as ronfler hier soir ?,
57,,Neptuna,"Comme ça : ""Roooorh-------""",
58,,Melly,"Comment ça, moi ? Non... Je ne pouvais pas être aussi bruyante tout de même...",
59,,Melly,Je ne t'ai pas dérangé j'espère...,
60,,Neptuna,"Non non, il y a longtemps déjà que je me suis habituée à ce bruit. Cette amie, Dragonne des Mers ronflait comme toi en dormant ici.",
61,,Neptuna,Donc on peut dire que tes ronflements sont un compliment pour mon palais.,
62,,Melly,"Attends, tu viens de dire ""Dragonne des Mers"" ? Est-elle de ma famille ? Peux-tu me raconter son histoire ?",
63,,Neptuna,Les Dragons des Mers et les Dragons d'Argent sont de la même famille mais ont tout de même un lien de parenté éloigné. Tu n'as jamais rencontrée ta famille ?,
64,,Melly,"Non, j'ai grandi seule dans les montagnes.",
65,,Neptuna,"Donc comme je te disais, mon amie--",
66,,,Neptuna raconta alors à Melly les péripéties de son amie la Dragonne des Mers.,
67,,Neptuna,"Elle aimait collectionner toutes sortes de trésors et joyaux, pour ensuite les stocker dans mon palais. Mon palais est devenu comme une chambre-forte pour ses objets de collection.",
68,,Neptuna,"Je t'avoue que... avant que je ne fasse ta rencontre, je pensais que tous les dragons aimaient les joyaux brillants. Les Dragons d'Argent sont-ils différents des autres dragons... ?",
69,,Melly,"Attends... En parlant de joyaux, où sont-ils ?",
70,,,……,
71,,,……,
72,,Neptuna,"Oh, je ne savais pas que l'or se dissolvait dans l'eau.",
73,,Melly,"Non, l'or ne se dissout pas l'eau. Aurait-il été emporté par le courant de l'eau ? Ou bien... volé ?",
74,,Neptuna,"Hmmm... J'ai placé une protection autour du palais qui empêche les courants de passer à l'intérieur, et les joyaux étaient ici depuis des siècles maintenant...",
75,,Melly,"Eh bien, je suis navrée mais il semble que les joyaux aient été volés...",
76,,Neptuna,"... Euh, tu me fais peur, Melly...",
77,,Melly,C'est à cause de ces gens sans scrupules que le monde est dans un tel état... Je t'aiderai à récupérer les joyaux perdus !,
78,,Neptuna,"Tu sais, ce n'est pas gra-- Tu sais quoi, faisons-donc une chasse aux trés-- euh, joyaux !",
79,"Parler à Mercure, l'Informée",Melly,"Un voleur cherchera toujours à revendre les objets volés. Nous devrions commencer à chercher vers le lagon, nous trouverons sûrement des indices.",
80,,Melly,Commencons par demander aux gens aux alentours s'ils ont vu quelque chose de suspicieux.,
81,,Neptuna,"Regarde là-bas, la boutique de Mercure est ouverte. Elle qui surveille toujours les environs, elle a probablement vu quelque chose !",
82,,Mercure,"Frexie, dépêche-toi un peu de servir les clients, tu veux rembourser ta dette, non ?",
83,,Frexie,(en chuchotant) Hmm... cette vieille femme n'arrête pas de radoter...,
84,,Mercure,J'ai entendu.,
85,,Frexie,"Hahaha~ Bonjour Madame, que puis-faire pour vous aider ? Avez-vous besoin de quelque chose ?",
86,,Melly,Nous ne sommes pas là pour faire des achats.,
87,,Neptuna,"J'aurais bien aimé une glace, mais on dirait que vous n'en avez pas ici.",
88,,Frexie,"Ah, si seulement j'avais encore mon stand de glace au Wasabi et Sauce Soja... S'il vous plaît, achetez quelque chose, vous ne le regretterez pas.",
89,,Frexie,"Si vous dépensez jusqu'à 100 000 pièces d'or, vous aurez en cadeau une petite poupée Frexie gratuite, c'est une édition unique !",
90,,Melly,"Non, merci. Nous sommes à la recherche d'un voleur. Mercure, aurais-tu remarqué des personnes étranges dans les environs ?",
91,,Mercure,"Un voleur ? Non, la personne la plus suspicieuse que j'ai vu ici, c'est Frexie.",
92,,Frexie,"Hé, c'est toi qui m'a demandé d'attirer les clients comme ça !",
93,,Neptuna,"Je me demandais, que fait Frexie à travailler ici, au lieu de préparer ses nouvelles farces ?",
94,,Frexie,"Tu me connais bien ! Mais je n'ai vendu aucune des glaces au Wasabi et Sauce Soja que j'avais préparé hier soir, et le stand a disparu...",
95,,Melly,Ton stand a disparu ? Se pourrait-il que le voleur ait aussi...,
96,,Mercure,"Oh non, ça n'a pas été volé. Il y a eu une tempête la nuit dernière, toutes les tentes et les parasols étaient en pagailles ce matin lorsque je suis arrivée. Certaines choses ont été emportées aussi.",
97,,Mercure,Dont son stand de glace.,
98,,Melly,"Une tempête... ? J'étais sous l'eau toute la nuit, je n'ai rien remarqué... Personne de blessée j'espère ?",
99,,Mercure,"Non non, les murs de l'auberge sont très solides.",
100,,Neptuna,"Mais c'est bizarre... Ces derniers jours, le ciel était éclairci, aucun nuage, il ne devrait pas y avoir de tempête...",
101,,Mercure,"Haha, même toi, la déesse des océans, ne peux pas prédire les changements climatiques.",
102,,Neptuna,"Haha, il y a bien des choses que je ne peux pas faire~",
103,Besoin de quelque chose ?,Neptuna,"Alors, je vais acheter ça, un de ça et... un de ça, s'il vous plaît.",
104,,Frexie,"D'accord ! Ça fera 114 514 pièces d'or, s'il vous plaît. Par carte ou en espèce ?",
105,,Frexie,"Merci beaucoup, Neptuna !",
106,,Neptuna,"Au fait, pourquoi travailles-tu pour Mercure ?",
107,,Melly,Je crois que Mercure a mentionné une dette tout à l'heure ?,
108,,Frexie,Hum... Tout a commencé hier...,
109,,Frexie,"Hier soir, j'ai passé des heures à préparer les ingrédients nécessaires pour faire de ma glace. J'étais tellement fatiguée que je me suis dit que j'allais faire une petite sieste sur la plage.",
110,,Mercure,"Puis ce matin, lorsque je suis arrivée, j'ai vu ma boutique sens dessus dessous. Pendant que Frexie était toujours en train de roupiller au milieu de la pagaille.",
111,,Frexie,"Mercure veut que je paie pour les dommages causés à sa boutique, mais je n'ai pas d'argent, donc je dois rester ici pour travailler...",
112,,Melly,Mais je pensais que la tempête en était la cause ? Je ne pense pas que ça soit la faute de Frexie.,
113,,Frexie,"Oui, c'est ce que je pensais mais...",
114,,Mercure,Ma boutique a été construite avec des matériaux résistant au vent. Cette tempête n'aurait pas causé autant de dommage si Frexie n'avait pas été propulsée en plein dessus par le vent.,
115,,Frexie,"Donc voilà, j'ai besoin de travailler ici pour rembourser mes dettes... Quand j'aurai fini mon remboursement, vous devriez venir gouter à ma glace !",
116,,Neptuna,"Oui ! Melly, tu devrais venir aussi. Ça ne fait pas de mal d'essayer de nouvelles choses~",
117,,Melly,"Non, j'ai des choses plus importantes à faire. Je n'ai pas de temps à perdre pour ces enfantillages.",
118,,Neptuna,"C'est exactement ce que ma sœur aînée dirait... Mais, tu es certainement plus difficile à convaincre qu'elle.",
119,,Neptuna,"Pour être honnête, je suis agréablement surprise par Frexie ! Tu ne fuis pas tes erreurs et tes responsabilités, c'est une bonne chose !",
120,,Frexie,Ah ?,
121,,Neptuna,Je pensais que tu aurais plutôt nié les faits et refusé de la dédommager...,
122,,Frexie,"Attends, je peux faire ça ?",
123,,Frexie,"C'est d'ailleurs ce que mon personnage devrait faire... D'accord, à plus tout le monde !",
124,,Neptuna,Oups... Est-ce que je dois payer les dettes que Frexie maintenant qu'elle est partie à cause de moi ?,
125,,Mercure,"Hahaha, non non ce ne sera pas nécessaire. Ma boutique est assurée, donc toutes les pertes seront  dédommagées par l'assurance.",
126,,Neptuna,Mais Frexie a dit que...,
127,,Mercure,"Oui, j'avais besoin de quelqu'un pour tenir la boutique et elle était là donc... Et puis, elle travaillait ici sur commission donc elle obtenait un pourcentage sur chacun des articles qu'elle vendait.",
128,,Melly,"D'accord... Bon, nous devrions aller demander aux autres s'ils n'ont pas vu quelque chose de suspect.",
129,,Melly,"D'ailleurs, qu'en est-il de la poupée Frexie puisque Neptuna a dépensé 100 000 pièces d'or ?",
130,,Mercure,"Ah, Frexie l'a déjà offerte à Prêtresse qui est passée faire des achats plutôt.",
131,,Mercure,"Avec ses dettes et sa glace en tête, elle a sûrement oublié ça.",
132,"Parler à Kong Ming, la Sage",Melly,"Regarde, on peut voir Kong Ming pêcher au large là-bas. C'est une personne sage, le temps en a témoigné. Peut-être saura-t-elle nous éclairer sur cette affaire mystérieuse.",
133,,Kong Ming,"Je vous entends. Je suis une personne ordinaire, comme chaque être d'ailleurs, et je suis très loin d'être cette omnipotence que vous pensez voir.",
134,,Neptuna,"Haha, mais si tu es une personne ordinaire alors que suis-je, une idiote ?",
135,,Melly,"Je ne prendrais pas ce que dit Kong Ming au mot près, Neptuna. Elle est juste modeste à propos de son intelligence.",
136,,Kong Ming,"Non, je le pense vraiment. À vrai dire, il n'y a pas de différence entre toi et moi dans l'absolu.",
137,,Kong Ming,Même les Dieux et les Déesses ne sont pas omnipotents et ne peuvent échapper aux lois de la nature et l'univers... Nous sommes aussi insignifiants les uns que les autres.,
138,,Neptuna,"D'a-- d'acccord... Je n'ai pas tout compris, mais je suis d'accord sur un point : je suis plutôt inutile !",
139,,Kong Ming,"Ce n'est pas ça que je voulais dire... Mais passons, vous aviez quelque chose à me demander ?",
140,,,Melly raconta alors à Kong Ming l'histoire du voleur de joyaux.,
141,,Kong Ming,"Ah, je vois. J'ai mes théories, mais je ne suis pas sûre si elles pourront vous aider ou pas.",
142,,Kong Ming,"Une légende raconte que des joyaux seraient cachés dans un certain ""Palais du Dragon"". Bien qu'il n'y ait aucune preuve de l'existence de ces joyaux, beaucoup de pirates ont traversé les mers à la recherche de ces trésors.",
143,,Kong Ming,"Mais si je me base sur ce que vous venez de me raconter, alors la légende se trouve être vraie. Peut-être que les pirates ont mis la main sur les joyaux ?",
144,,Melly,"En général, les pirates se réfugient sur les îles isolées ou bien reste à naviguer sur les mers. Nous devrions faire attention.",
145,,Melly,"Merci, Kong Ming~ Je pense qu'on va aller chercher des indices ailleurs...",
146,,Neptuna,"Attends, j'ai quelque chose à demander à Kong Ming ! Ton hameçon n'est pas courbé comme les autres, et tu n'as pas mis d'appât... Es-tu sûre que tu es en train de pêcher ?",
147,,Kong Ming,"Si le poisson le veut, alors il mordra à l'hameçon. Je suis en train de pêcher oui, mais avant, je suis en plein débat sur le Taoïsme.",
148,,Neptuna,"Non, ils ne feraient pas ça, ils ne sont pas stupides ! Mais c'est quoi le Taoïsme ? Et avec qui est-ce que tu parles ?... Est-ce l'un de ces jeux pour les gens intelligents ?",
149,,Kong Ming,"Pour faire simple, Prêtresse et moi faisons une compétition. Celle qui attrapera le plus de poissons, l'emporte.",
150,,Neptuna,"Oooh, donc c'est une compétition de pêche ! Mais d'après moi, à cette allure tu risques de perdre...",
151,,Kong Ming,"Ce n'est pas la victoire ou la défaite qui nous importe, mais les connaissances que nous acquérons au cours du processus... Ah tiens, ma canne à pêche bouge.",
152,,Neptuna,Ah ? C'est ma faute... Je n'ai pas correctement guidé mon peuple de la mer... J'ai été trop stupide et maintenant vous vous faites avoir...,
153,,Kong Ming,"Ne t'en fais pas, Neptuna. Ce n'est pas un poisson.",
154,,Neptuna,Fiou... Je savais que personne ne serait assez stupide pour tomber dans le panneau !,
155,,Kong Ming,"C'est une poupée... de Frexie ? Comment est-elle arrivée jusque-là ? Bon, je la lui rendrais quand je la verrai.",
156,,Kong Ming,"Je n'ai pas attrapé de poisson, mais j'ai attrapé tout de même cette poupée. Les aléas de la vie, que des surprises... J'ai encore appris une nouvelle chose aujourd'hui...",
157,,Neptuna,"Kong Ming est dans un état étrange... Est-ce ce qui arrive lorsque l'on débat sur le taoïsme ? Joins-toi à notre conversation, Melly !",
158,,Melly,"Ah, moi ? Je pense que nous devrions continuer nos recherches sur les voleurs plutôt que de perdre notre temps ici.",
159,,Kong Ming,"(Ah, je comprends ce que tu es en train de faire, Neptuna...)",
160,,Kong Ming,"Pas si vite, je viens de me souvenir d'un autre indice... Mais je ne suis pas sûre de vouloir de partager... Je le ferai contre un poisson.",
161,,Melly,"Hein, pourquoi ? Je pensais que le résultats n'était pas important ici ?",
162,,Kong Ming,"Je ne me soucie pas du résultat ici, mais je ne veux pas arriver devant Prêtresse les mains vides, ce serait gênant.",
163,,Kong Ming,Je peux te fournir une canne à pêche et un appât.,
164,,Neptuna,"Kong Ming te tend son matériel de pêche, Melly ! Ça ne se refuse pas, tu as juste à attraper un poisson pour elle !",
165,,Melly,... Ce n'est pas comme si j'avais le choix.,
166,,,"Melly lança la ligne et attendu patiemment. Plus tard, un petit poisson mordit à l'hameçon.",
167,,Kong Ming,"Ah l'indice... l'indice... Ah oui, j'ai entendu des rumeurs concernant un monstre des fonds marins habitant dans les eaux du village voisins.",
168,,Kong Ming,Le monstre marin submergerait le village d'eau et volerait tout ce qui est en leur possession. Je ne pourrais malheureusement pas confirmer cette rumeur puisque personne ne l'a vu.,
169,,Melly,Un monstre marin... ? Ces légendes naissent souvent de la peur des catastrophes naturelles des humains.,
170,,Melly,"J'ai trouvé l'intonation de la voic de Kong Ming différente de d'habitude... Mais ça reste Kong Ming, donc je ne peux que prendre en compte ce qu'elle dit...",
171,Explorer le Lagon,Melly,"Regarde là-bas, près du lagon ! Il y a une petite île reculée... elle m'a l'air inhabitée, c'est un peu suspect... Se pourrait-il que ça soit un antre de pirate ?",
172,,Neptuna,"Oh, allons-y ! J'ai hâte de voir ce qu'on va y découvrir~",
173,,Lord Dracula,"Réveillez-vous, mes chers servants ! Votre Lord exige votre présence !",
174,,Lord Dracula,Reprenez le contrôle de ce monde à mon nom et laissez l'humanité ressentir à nouveau la peur d'être dominée par les vampires !,
175,,Neptuna,"... Lord Dracula dégage cet air si élégant et imposant, mais alors ce qu'elle dit... est assez cliché...",
176,,Lord Dracula,Qui va là ? Montrez-vous !,
177,,Neptuna,Coucou Lord Dracula~ C'est Melly et moi ! Qu'est-ce que tu fais ici ?,
178,,Lord Dracula,"Hum... Rien d'intéressant, juste pour passer le temps. Et vous, qu'est-ce qui vous amène ici ?",
179,,,Melly raconta alors à Lord Dracula l'histoire du voleur de joyaux.,
180,,Lord Dracula,"Trésors, richesses... Si je les avais en ma possession, je...",
181,,Neptuna,Lord Dracula ? Allô ?,
182,,Lord Dracula,"Hum hum... Excusez-moi, je me suis emportée. Pourrais-tu répéter ce que tu viens de dire ?",
183,,Melly,"Nous aimerions te demander si tu as vu quelqu'un de suspect, comme un pirate par exemple ?",
184,,Lord Dracula,"Non, avant que vous veniez sur cette île, il n'y avait personne d'autre que moi ici.",
185,,Melly,Comment peux-tu être si sûre ?,
186,,Lord Dracula,"Parce que je le sais... Mais je me trompe sûrement. Je t'en prie, tu peux vérifier les alentours par toi-même.",
187,,Melly,"Bon, je suppose qu'on ne trouvera pas d'indice ici.",
188,,Lord Dracula,"C'est parce qu'il n'y a rien ici. Je préfèrerai que vous me laissiez seule, que je puisse reposer ma paix et ma tranquillité.",
189,,,Melly et Neptuna firent alors un tour de l'île.,
190,,Melly,"Rien, désert. Tout comme ce que Dracula nous avait dit. À part elle et son corbeau, je n'ai vu aucun autre être vivant ici.",
191,,Melly,On devrait plutôt aller chercher des indices autre part.,
192,,Neptuna,Attends ! Tu es sûre qu'on devrait partir comme ça ?,
193,,Neptuna,Tu te souviens de ce que Lord Dracula a dit quand on est venait d'arriver sur l'île ?,
194,,Melly,"Contrôler le monde ? Pendant qu'elle jouait avec des bulles ? Non, c'était juste une blague, rien de sérieux.",
195,,Neptuna,On ne peut pas être sûr de ça ! Et si elle créait une armée de bulles de savon qui étaient en fait ses servants ?,
196,,Neptuna,"Lord Dracula n'est pas une personne ordinaire, c'est une vraie vampire ! Si elle arrive réellement à créer une armée, alors le monde est vraiment en danger !",
197,,Melly,Tu... as raison. Je n'avais pas pensé à ça. Que devrions-nous faire ?,
198,,Neptuna,"Hehe, éclatons toutes ces bulles de savon !",
199,,Melly,Ça ne serait pas plus simple que l'on ramène Lord Dracula à l'académie directement ?,
200,,Neptuna,"Oui, mais nous n'avons aucune preuve. Elle peut très bien attester qu'elle ne faisait rien d'autre que de jouer avec des bulles, puis elle serait libérée et cette fois, nous ne pourrions plus rien pour la surveiller.",
201,,Neptuna,"Alors que si nous éclatons toutes les bulles, elle comprendra que nous avons compris ce qu'elle mijotait et elle nous devra une faveur pour que nous ne la signalions pas aux autorités de l'académie !",
202,,Neptuna,"Et nous aurions un gros secret sur elle, elle n'osera pas agir imprudemment avec nous !",
203,,Melly,... D'accord.,
204,,,"Toutes deux courraient alors sur toute l'île, à la recherche des bulles en forme de chauve-souris pour les éclater.",
205,"Parler à Ruben, celle qui vole",Neptuna,"À propos, est-ce que ça pourrait être un autre Dragon des Mers qui a volé les joyaux ?",
206,,Melly,"Hmm... Sachant que les joyaux se trouvent dans les profondeurs de l'océan, n'importe quelle créature des profondeurs aurait pu facilement les voler.",
207,,Melly,Nous devrions aller chercher des indices dans les fonds marins aussi.,
208,,Ruben,Wou-houuu~,
209,,Melly,Quelqu'un vole dans le ciel... Dr. Ruben ?,
210,,Ruben,Qu'est-ce qui vous amène dans les Hautes Mers ? C'est très dangereux ici.,
211,,Ruben,"Bon, puisque tu as la Déesse des océans avec toi, je n'ai pas à m'inquiéter.",
212,,Melly,"Ruben, tu as l'air d'être une personne si différente de celle que l'on voit dans le laboratoire.",
213,,Ruben,"Travailler dur, sans oublier de s'amuser ! C'est important haha~",
214,,Ruben,"J'avais vraiment hâte d'aller à la plage, donc j'ai travaillé sur cette invention pendant longtemps. Aujourd'hui, je peux finalement l'utiliser !",
215,,Melly,"Donc, tu travaillais sur cet appareil de vol tout ce temps, au lieu de continuer d'avancer dans les recherches... Si seulement tu avais dédié tout ce temps aux recherches...",
216,,Ruben,"Je ne suis pas une machine, tu sais. Il faut savoir lâcher prise de temps à autre, ou bien mes neurones vont exploser, haha~",
217,,Ruben,"J'ai besoin de me détendre pour être inspirée. Je suis un génie, je ne fonctionne pas de la même manière que ces personnes qui travaillent des heures et des heures, pour finalement n'obtenir pas grand-chose.",
218,,Melly,"D'accord... Mais si tu veux te détendre, tu devrais d'abord terminer le travail que tu as commencé. Tu es loin d'avoir fini, je peux le dire...",
219,,Neptuna,"Wow, ça a l'air tellement amusant !",
220,,Ruben,"Haha, Neptuna a raison ! Nous sommes sorties pour nous détendre. Mettons tout notre travail de côté, c'est important de respirer un peu~",
221,,Ruben,"Tu veux essayer mon Aqua Aéro-Jet ? Senpai l'a essayé aussi, il lui a donné une très bonne note tellement il s'est amusé !",
222,,Neptuna,OUI !,
223,,Melly,"Mais Neptuna, nous ferions mieux de trouver les joyaux d'abord. Si nous tardons, le voleur nous échappera. Tu pourras jouer à notre retour.",
224,,Neptuna,Mais... J'ai envie de l'essayer maintenant...,
225,,Ruben,"Un voleur ? Des trésors ? Ça semble être intéressant, racontez-moi ce qu'il se passe !",
226,,Melly,"Ah, oui. Nous avons aussi des questions à te poser...",
227,,,Melly raconta alors à Ruben l'histoire du voleur de joyaux.,
228,,Melly,"Ruben, lorsque tu étais dans les airs, tu n'as rien vu de suspect au loin ?",
229,,Ruben,Laisse-moi réfléchir... Oh ! Je me souviens avoir vu un point noir se déplacer à la surface au loin !,
230,,Ruben,"Maintenant que j'y pense, ce point noir était sûrement un navire... C'était sûrement celui des pirates qui ont volé les joyaux ?",
231,,Melly,Très probablement ! As-tu vu dans quelle direction le point noir se dirigeait ?,
232,,Ruben,Hmm... J'ai oublié...,
233,,Melly,"Dans ce cas, pourrais-tu voler, pour voir à nouveau si tu peux toujours l'apercevoir ?",
234,,Ruben,"Je pourrais, oui... mais non. Mais si tu veux absolument voir, alors vas-y essaie~",
235,,Melly,"Hmmm... Vas-y, Neptuna. Tu voulais l'essayer, non ?",
236,,Neptuna,"Emm, c'est-à-dire que je viens de me souvenir que j'ai le vertige.",
237,,Melly,"Pourtant, il me semble que tu aimais bien aller visiter les endroits de l'académie qui sont en hauteur pour voir la vue ?",
238,,Neptuna,"Mais... Je suis un poisson, que vais-je faire si un oiseau m'attrape en plein vol ?",
239,,Neptuna,"Je vais me faire manger toute crue, c'est beaucoup trop effrayant. Non, vas-y toi.",
240,,Melly,D'accord...,
241,,,Melly prit l'appareil puis vola dans les airs pendant un long moment.,
242,À la Recherche du Point Noir,Melly,Ma tête tourne...,
243,,Neptuna,Ça va ? Tu ne te sens toujours pas bien ? On peut retourner sur le rivage pour se reposer un peu...,
244,,Melly,"Non, ça va... C'est juste que j'ai eu du mal à contrôler l'engin de Ruben, donc j'ai fait pas mal de looping...",
245,,Melly,"La vue en l'air n'était pas très claire, j'ai juste aperçu la forme de quelque chose, c'était flou, vers... Là-bas.",
246,,Neptuna,"Par ici ? Mais je ne vois pas de navire. S'il y en avait, on l'aurait vu je pense...",
247,,？？？,Au secours ! À l'aide !,
248,,Melly,"Quelqu'un appelle à l'aide là-bas, on dirait qu'elle s'est noyée, allons voir !",
249,,Melly,Prêtresse ?,
250,,Prêtresse,Enfin sauvée...,
251,,Melly,"Tu n'avais pas l'air d'être en danger, pourquoi as-tu crié à l'aide ? Ou bien étais-tu juste trop fatiguée pour nager jusqu'au bord de mer ?",
252,,Prêtresse,"Non, ce n'est pas ça... Je ne sais pas nager...",
253,,Neptuna,Tu ne sais pas nager ? Alors comment es-tu arrivée si loin ? C'est dangereux !,
254,,Prêtresse,"C'est une longue histoire... J'avais prévu avec Kong Ming de débattre du taoïsme à travers la pêche, donc je me suis rendue à la boutique de Mercure pour acheter une canne à pêche et des appâts.",
255,,Prêtresse,"Je pêchais juste au bord de la plage, mais avec la tempête de la nuit dernière, il n'y a plus de poisson près du bord de mer.",
256,,Prêtresse,"Je me suis dit que si j'allais un peu plus loin, je pourrais sûrement attraper des poissons, alors j'ai pris une bouée... Je m'étais dit que ça irait tant que je ne m'éloigne pas trop de la terre...",
257,,Prêtresse,"Mais les vagues sont toujours assez fortes, et j'ai été emportée jusqu'ici...",
258,,Prêtresse,"J'ai fini par me retrouver dans les Hautes Mers et tous ces crabes m'ont entouré, et ont failli me faire tomber !",
259,,Neptuna,"Eh bien, comme on dit il faut se méfier de l'eau qui dort. Elle peut sembler paisible, mais tu ne sais pas ce qui peut arriver à tout moment. Mais ne t'en fais pas, ces crabes te montrent juste leur affection pour toi~",
260,,Prêtresse,"Je sais bien, j'ai la capacité de communiquer avec les créatures de la nature. Mais eux sont beaucoup trop enthousiastes, c'est un peu trop pour moi.",
261,,Neptuna,"Mais non, ils t'aiment bien c'est tout~",
