id,map_id,cell_type,name,desc,num
27,5,2,Manoir 09,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Chaque fois qu'un ennemi est contrôlé (pétrification, étourdissement, gelé),2 alliées aléatoires subiront des dégâts de 10% de leurs propres PV maximums. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",09
28,5,3,Manoir 10,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille qui aime Rose Mythique ou Éventail Cerise"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",10
29,5,2,Manoir 11,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Toutes les 4 fois que l'ennemi subit des dégâts, il est immunisé contre la prochaine attaque.",11
30,5,0,,,
31,5,0,,,
32,5,3,Manoir 12,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille qui aime Fronde ou Parapluie"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",12
33,5,0,,,
34,5,4,Manoir 13,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.,13
35,5,4,Manoir 14,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,14
36,5,2,Manoir 15,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",15
37,5,3,Manoir 16,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille aux cheveux argentés ou blancs"" (Forme de skin 5/6/10 étoiles) pour participer à ce défi, vous pouvez obtenir plus de récompenses !",16
38,5,4,Manoir 17,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,17
39,5,0,,,
40,5,3,Manoir 18,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Humain"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",18
41,5,4,Manoir 19,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,19
42,5,2,Manoir 20,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: L'Attaque des filles possédant des bonus de Marques est réduite de 10% par Marque.",20
43,5,2,Manoir 21,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: à la fin de chaque tour, l'alliée avec le plus de PV subit des dégâts supplémentaires (20% de ses PV max). \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",21
44,5,0,,,
45,5,0,,,
46,5,0,,,
47,5,0,,,
48,5,3,Manoir 22,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fantôme"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",22
49,5,4,Manoir 23,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,23
50,5,2,Manoir 24,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",24
51,5,0,,,
52,5,0,,,
53,5,3,Manoir 25,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Monstre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",25
54,5,4,Manoir 26,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,26
55,5,2,Manoir 27,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts sur la Durée causés par votre équipe sont réduits de 80%.",27
56,5,3,Manoir 28,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fée"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",28
57,5,2,Manoir 29,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts Critiques par votre équipe sont réduits de 80%.",29
58,5,4,Manoir 30,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,30
59,5,3,Manoir 31,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de 16 ans"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",31
60,5,0,,,
61,5,0,,,
62,5,2,Manoir 32,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",32
63,5,0,,,
64,5,0,,,
65,5,0,,,
66,5,0,,,
67,5,0,,,
68,5,0,,,
69,5,0,,,
70,5,0,,,
71,5,0,,,
72,5,3,Manoir 33,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille née en août ou septembre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",33
73,5,4,Manoir 34,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.,34
74,5,4,Manoir 35,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,35
75,5,2,Manoir 36,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Chaque fois qu'un ennemi est contrôlé (pétrification, étourdissement, gelé),2 alliées aléatoires subiront des dégâts de 10% de leurs propres PV maximums",36
76,5,3,Manoir 37,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Monstre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",37
77,5,3,Manoir 38,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de 16 ans"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",38
78,5,4,Manoir 39,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,39
79,5,2,Manoir 40,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Toutes les 4 fois que l'ennemi subit des dégâts, il est immunisé contre la prochaine attaque.",40
80,5,4,Manoir 41,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,41
81,5,4,Manoir 42,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,42
82,5,2,Manoir 43,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",43
83,5,2,Manoir 44,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: L'Attaque des filles possédant des bonus de Marques est réduite de 10% par Marque.\nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",44
84,5,3,Manoir 45,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille née en août ou septembre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",45
85,5,2,Manoir 46,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: à la fin de chaque tour, l'alliée avec le plus de PV subit des dégâts supplémentaires (20% de ses PV max). \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",46
86,5,4,Manoir 47,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.,47
87,5,2,Manoir 48,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",48
88,5,3,Manoir 49,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fée"" pour participer à ce défi, vous pouvez obtenir plus de récompenses ! \nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",49
89,5,2,Manoir 50,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts sur la Durée causés par votre équipe sont réduits de 80%.\n Défi principal: terminez ce défi pour obtenir plus de récompenses.",50
90,5,4,Manoir 51,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,51
91,5,0,,,
92,5,2,Manoir 52,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts Critiques par votre équipe sont réduits de 80%.",52
93,5,3,Manoir 53,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille qui aime Fronde ou Parapluie"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",53
94,5,4,Manoir 54,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,54
95,5,4,Manoir 55,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,55
96,5,2,Manoir 56,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",56
97,5,3,Manoir 57,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille aux cheveux argentés ou blancs"" (Forme de skin 5/6/10 étoiles) pour participer à ce défi, vous pouvez obtenir plus de récompenses !",57
98,5,2,Manoir 58,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Chaque fois qu'un ennemi est contrôlé (pétrification, étourdissement, gelé),2 alliées aléatoires subiront des dégâts de 10% de leurs propres PV maximums",58
99,5,3,Manoir 59,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fantôme"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",59
100,5,1,Manoir 60,Case Initiale,60
101,1,0,,,
102,1,0,,,
103,1,0,,,
104,1,0,,,
105,1,5,Forêt 01,"Défiez le BOSS de Forêt Perdue, faites de votre mieux pour vaincre l'ennemi et échappez-vous de cette Aventure Fantastique !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",01
106,1,0,,,
107,1,0,,,
108,1,0,,,
109,1,0,,,
110,1,0,,,
111,1,0,,,
112,1,0,,,
113,1,2,Forêt 02,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Toutes les 4 fois que l'ennemi subit des dégâts, il est immunisé contre la prochaine attaque.",02
114,1,3,Forêt 03,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille avec des oreilles d'animaux"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",03
115,1,2,Forêt 04,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",04
116,1,0,,,
117,1,4,Forêt 05,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,05
118,1,2,Forêt 06,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: L'Attaque des filles possédant des bonus de Marques est réduite de 10% par Marque.",06
119,1,0,,,
120,1,0,,,
121,1,0,,,
122,1,4,Forêt 07,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,07
123,1,2,Forêt 08,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: à la fin de chaque tour, l'alliée avec le plus de PV subit des dégâts supplémentaires (20% de ses PV max).",08
124,1,4,Forêt 09,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,09
125,1,3,Forêt 10,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Humain"" pour participer à ce défi, vous pouvez obtenir plus de récompenses ! \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",10
126,1,2,Forêt 11,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",11
127,1,4,Forêt 12,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.,12
128,1,3,Forêt 13,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille qui aime Rose Mythique ou Éventail Cerise"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",13
129,1,0,,,
130,1,0,,,
131,1,0,,,
132,1,2,Forêt 14,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts sur la Durée causés par votre équipe sont réduits de 80%.",14
133,1,3,Forêt 15,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Monstre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",15
134,1,0,,,
135,1,0,,,
136,1,0,,,
137,1,0,,,
138,1,2,Forêt 16,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts Critiques par votre équipe sont réduits de 80%. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",16
139,1,4,Forêt 17,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,17
140,1,0,,,
141,1,4,Forêt 18,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,18
142,1,2,Forêt 19,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",19
143,1,4,Forêt 20,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,20
144,1,4,Forêt 21,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,21
145,1,3,Forêt 22,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de 16 ans"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",22
146,1,4,Forêt 23,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,23
147,1,0,,,
148,1,3,Forêt 24,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille née en août ou septembre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",24
149,1,2,Forêt 25,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Chaque fois qu'un ennemi est contrôlé (pétrification, étourdissement, gelé),2 alliées aléatoires subiront des dégâts de 10% de leurs propres PV maximums",25
150,1,0,,,
151,1,3,Forêt 26,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fée"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",26
152,1,0,,,
153,1,0,,,
154,1,0,,,
155,1,4,Forêt 27,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,27
156,1,2,Forêt 28,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Toutes les 4 fois que l'ennemi subit des dégâts, il est immunisé contre la prochaine attaque. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",28
157,1,4,Forêt 29,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.,29
158,1,2,Forêt 30,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",30
159,1,0,,,
160,1,3,Forêt 31,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille qui aime Fronde ou Parapluie"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",31
161,1,2,Forêt 32,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: L'Attaque des filles possédant des bonus de Marques est réduite de 10% par Marque.",32
162,1,4,Forêt 33,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,33
163,1,3,Forêt 34,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille aux cheveux argentés ou blancs"" (Forme de skin 5/6/10 étoiles) pour participer à ce défi, vous pouvez obtenir plus de récompenses !",34
164,1,4,Forêt 35,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,35
165,1,3,Forêt 36,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fantôme"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",36
166,1,4,Forêt 37,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,37
167,1,3,Forêt 38,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille avec des oreilles d'animaux"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",38
168,1,4,Forêt 39,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,39
169,1,2,Forêt 40,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: à la fin de chaque tour, l'alliée avec le plus de PV subit des dégâts supplémentaires (20% de ses PV max).",40
170,1,0,,,
171,1,0,,,
172,1,0,,,
173,1,2,Forêt 41,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",41
174,1,3,Forêt 42,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Humain"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",42
175,1,2,Forêt 43,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts sur la Durée causés par votre équipe sont réduits de 80%.\n Défi principal: terminez ce défi pour obtenir plus de récompenses.",43
176,1,3,Forêt 44,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille qui aime Rose Mythique ou Éventail Cerise"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",44
177,1,2,Forêt 45,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: les Dégâts Critiques par votre équipe sont réduits de 80%.",45
178,1,2,Forêt 46,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",46
179,1,0,,,
180,1,0,,,
181,1,0,,,
182,1,0,,,
183,1,4,Forêt 47,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,47
184,1,4,Forêt 48,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.,48
185,1,3,Forêt 49,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Monstre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",49
186,1,3,Forêt 50,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de 16 ans"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",50
187,1,4,Forêt 51,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,51
188,1,0,,,
189,1,0,,,
190,1,0,,,
191,1,1,Forêt 52,Case Initiale,52
192,1,2,Forêt 53,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Chaque fois qu'un ennemi est contrôlé (pétrification, étourdissement, gelé),2 alliées aléatoires subiront des dégâts de 10% de leurs propres PV maximums. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",53
193,1,3,Forêt 54,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille née en août ou septembre"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",54
194,1,2,Forêt 55,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Toutes les 4 fois que l'ennemi subit des dégâts, il est immunisé contre la prochaine attaque. \nDéfi principal: terminez ce défi pour obtenir plus de récompenses.",55
195,1,3,Forêt 56,"Choisissez une Fille pour participer au Défi sécondaire et obtenir des récompenses. Si vous choisissez une ""Fille de la Maison Fée"" pour participer à ce défi, vous pouvez obtenir plus de récompenses !",56
196,1,2,Forêt 57,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",57
197,1,4,Forêt 58,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,58
198,1,2,Forêt 59,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: L'Attaque des filles possédant des bonus de Marques est réduite de 10% par Marque.",59
199,1,2,Forêt 60,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: à la fin de chaque tour, l'alliée avec le plus de PV subit des dégâts supplémentaires (20% de ses PV max).",60
200,1,0,,,
201,2,0,,,
202,2,0,,,
203,2,5,Château 01,"Défiez le BOSS de Château Familier, faites de votre mieux pour vaincre l'ennemi et échappez-vous de cette Aventure Fantastique !\nDéfi principal: terminez les défis de cet évènement pour obtenir plus de récompenses.",01
204,2,0,,,
205,2,4,Château 02,Déclenchez différents événements et faites votre choix ! Recevez des récompenses en fonction de l'événement et de votre choix.,02
206,2,0,,,
207,2,2,Château 03,"Utilisez une de vos Filles ou un PNJ assistant pour combattre l'ennemi et obtenir des récompenses. Plus les dégâts infligés sont élevés, plus la récompense est importante.\nDéfi spécial: Aucun malus.",03
208,2,0,,,
209,2,0,,,
210,2,0,,,
211,2,0,,,
